column,protocol,seed,planned_budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,normalized_rmse
25g,compound,2767143051,50,48,zero_shot,-0.557158497491341,50.676882284493516,36.50625265110498,-0.41890464587725273,75.04979422448889,54.637488913262025,5.6193970556465995,5.549821904656429
25g,compound,2767143051,50,48,column_mass_ratio_scaling,0.8593315414362501,15.231470820596659,11.047460470391416,0.4948853205945003,44.778330291431374,36.5311347374971,2.397350369314763,2.3591690235430782
25g,compound,2767143051,50,48,scale_only,0.8596947245904851,15.21179551864547,9.610630528489851,0.8841220253416396,21.447335643799242,14.319463522996235,1.6593150807604662,1.6322967757928726
25g,compound,2767143051,50,48,affine,0.8506840494222723,15.692660539653993,9.740235860861715,0.8821030330065835,21.633371922402237,13.291022840960208,1.6995603152691219,1.6685958020971898
25g,compound,2767143051,50,48,affine_condition_residual,0.8666934263160845,14.82754537129286,8.705331169379027,0.887137498967517,21.16643588767409,12.569350990303002,1.6239510643971276,1.5991780247159435
25g,compound,2767143051,50,48,target_head_only,0.472945949865789,29.482958156486585,17.60092628961322,0.32066599209811,51.929552314934284,34.23031136085246,3.4952718126303695,3.485902491987254
25g,compound,2767143051,70,69,zero_shot,-0.557158497491341,50.676882284493516,36.50625265110498,-0.41890464587725273,75.04979422448889,54.637488913262025,5.6193970556465995,5.549821904656429
25g,compound,2767143051,70,69,column_mass_ratio_scaling,0.8593315414362501,15.231470820596659,11.047460470391416,0.4948853205945003,44.778330291431374,36.5311347374971,2.397350369314763,2.3591690235430782
25g,compound,2767143051,70,69,scale_only,0.8613010235571462,15.124467974033577,9.682626148525175,0.8842336572168417,21.437002432505572,14.153335767337815,1.6526147307308119,1.6264340720834671
25g,compound,2767143051,70,69,affine,0.8670751378232198,14.806301474758893,8.696059693972805,0.8880733319700265,21.078499320215304,12.348372817730967,1.6201730457553216,1.5950950637396348
25g,compound,2767143051,70,69,affine_condition_residual,0.8784298981268478,14.159791838380917,8.410017231155102,0.8901215406490306,20.88474520148167,12.164805371428638,1.567936540952117,1.5480451027991249
25g,compound,2767143051,70,69,target_head_only,0.47417173186269734,29.448653594638923,17.41839634687051,0.32151841331289277,51.89696175833516,34.0579564982447,3.492004989960199,3.4827121044268248
25g,compound,2767143051,100,102,zero_shot,-0.557158497491341,50.676882284493516,36.50625265110498,-0.41890464587725273,75.04979422448889,54.637488913262025,5.6193970556465995,5.549821904656429
25g,compound,2767143051,100,102,column_mass_ratio_scaling,0.8593315414362501,15.231470820596659,11.047460470391416,0.4948853205945003,44.778330291431374,36.5311347374971,2.397350369314763,2.3591690235430782
25g,compound,2767143051,100,102,scale_only,0.8464350393170795,15.914373447360113,9.521239593925237,0.8800381145610147,21.821999522027184,13.365169208389544,1.72069618413895,1.688531048243183
25g,compound,2767143051,100,102,affine,0.8561972692583016,15.40022426055991,9.027621099954812,0.8907777841140981,20.822285267144814,12.119791384181958,1.657909717861117,1.624813565795757
25g,compound,2767143051,100,102,affine_condition_residual,0.8729926546774154,14.472977864073899,8.396135357015854,0.893007267964016,20.608673512234144,12.034842918963248,1.5838175407392225,1.5593319899760871
25g,compound,2767143051,100,102,target_head_only,0.46406180103353356,29.730405644493985,17.738292047347144,0.317043661986257,52.067817065050434,34.25210268744106,3.5160682794332807,3.5059043646273826
25g,compound,1362771960,30,32,zero_shot,-0.5349319460393094,45.0823147146813,31.971054338294767,-0.3780396623101341,70.73184909519092,50.32767520530202,5.103492053003552,5.060527678225473
25g,compound,1362771960,30,32,column_mass_ratio_scaling,0.7944310721038579,16.49834493975331,12.553160865061749,0.3856478651462335,47.22726969440264,39.23749653357213,2.5508607787857662,2.5157230618590094
25g,compound,1362771960,30,32,scale_only,0.7757826659903622,17.230434775656178,10.207481303018362,0.799043246141419,27.010676178502862,14.770513169656898,1.9499353217277362,1.9334155685977852
25g,compound,1362771960,30,32,affine,0.8090238681346861,15.901979537010279,9.580745123833843,0.8523809963696123,23.15022880942182,14.089702230374476,1.753048455790461,1.729054227484405
25g,compound,1362771960,30,32,affine_condition_residual,0.8324605017969167,14.894305212425056,8.705413499744553,0.8581258102575104,22.69529593444533,13.630774116118403,1.6682103610650054,1.6509637405578108
25g,compound,1362771960,30,32,target_head_only,0.43062920142553884,27.45738913714786,15.482650612447863,0.3074036273059674,50.14461015926572,30.573906388683852,3.3069096354724623,3.301856994475077
25g,compound,1362771960,50,52,zero_shot,-0.5349319460393094,45.0823147146813,31.971054338294767,-0.3780396623101341,70.73184909519092,50.32767520530202,5.103492053003552,5.060527678225473
25g,compound,1362771960,50,52,column_mass_ratio_scaling,0.7944310721038579,16.49834493975331,12.553160865061749,0.3856478651462335,47.22726969440264,39.23749653357213,2.5508607787857662,2.5157230618590094
25g,compound,1362771960,50,52,scale_only,0.7559995391065522,17.974506162734208,14.58646330883113,0.8399531473754607,24.105032533496423,17.86504481713844,1.930249540147114,1.890261030972161
25g,compound,1362771960,50,52,affine,0.22594292442530317,32.014604154895785,15.82765869478689,0.6185533489691564,37.21354609520817,20.963735977091634,3.306486072814717,3.188860272478545
25g,compound,1362771960,50,52,affine_condition_residual,0.22218952929706448,32.09212953855392,15.569411380549207,0.6152444510440358,37.37460392405649,22.341390034107317,3.3160386942055893,3.1987887130456576
25g,compound,1362771960,50,52,target_head_only,0.46540589446035374,26.605641012076198,14.454764815357244,0.3167509683736738,49.80508267799307,29.990944589632694,3.240243363465186,3.2372499853373524
25g,compound,1362771960,70,70,zero_shot,-0.5349319460393094,45.0823147146813,31.971054338294767,-0.3780396623101341,70.73184909519092,50.32767520530202,5.103492053003552,5.060527678225473
25g,compound,1362771960,70,70,column_mass_ratio_scaling,0.7944310721038579,16.49834493975331,12.553160865061749,0.3856478651462335,47.22726969440264,39.23749653357213,2.5508607787857662,2.5157230618590094
25g,compound,1362771960,70,70,scale_only,0.7540418541202071,18.04646938933304,14.667088644281,0.8386796936909993,24.200741453401047,18.065987877374585,1.9379582457725766,1.8978040929071327
25g,compound,1362771960,70,70,affine,0.38860216523900537,28.45270703246836,15.078666206847355,0.6574121130679741,35.267132916442044,19.365495829421036,2.987556400606566,2.9023058538253883
25g,compound,1362771960,70,70,affine_condition_residual,0.37906426073884547,28.673781571159978,15.038274479854513,0.6552537438606604,35.378053326888846,20.646128404817816,3.007050888135734,2.9197837996429383
25g,compound,1362771960,70,70,target_head_only,0.47209056020560003,26.438776763527187,14.204019526900534,0.3253162747173808,49.49191633343185,29.84406995684187,3.21989751815799,3.2169218204743864
25g,compound,1362771960,100,98,zero_shot,-0.5349319460393094,45.0823147146813,31.971054338294767,-0.3780396623101341,70.73184909519092,50.32767520530202,5.103492053003552,5.060527678225473
25g,compound,1362771960,100,98,column_mass_ratio_scaling,0.7944310721038579,16.49834493975331,12.553160865061749,0.3856478651462335,47.22726969440264,39.23749653357213,2.5508607787857662,2.5157230618590094
25g,compound,1362771960,100,98,scale_only,0.7869804552851881,16.79466594853359,13.033490769118076,0.8406533548486296,24.052244787004224,17.746228467080318,1.8413572693162532,1.8137530673771884
25g,compound,1362771960,100,98,affine,0.7664772741650998,17.584345960727298,11.360043943843872,0.8043108764469673,26.654313228406316,16.124233155608866,1.9658264489566344,1.9447894904489225
25g,compound,1362771960,100,98,affine_condition_residual,0.7908924813924583,16.63973739902822,10.415019457873171,0.7927147605795328,27.432686582028545,17.481315064775476,1.9197865498946676,1.9090582118001562
25g,compound,1362771960,100,98,target_head_only,0.49971084267256394,25.737845481252247,14.12377711679334,0.33000345307179957,49.319701015626364,30.137965860099435,3.168644051276816,3.1670884442351896
40g,row,769539383,30,30,zero_shot,-0.8059297607077938,99.82627923983046,71.41886981748185,-0.6582495986366039,138.0152465196261,98.85503799060605,10.821286547440263,10.626879474284816
40g,row,769539383,30,30,column_mass_ratio_scaling,0.7895500122645688,34.07759279935482,22.460111950928315,0.6577407901322152,62.70175355830876,55.03466669658445,4.117956830127546,4.112482068737524
40g,row,769539383,30,30,scale_only,0.807302944229944,32.608588200582936,22.64001355429675,0.8863376500161264,36.133533265658144,26.51553366842171,3.329972178852686,3.1929614666240522
40g,row,769539383,30,30,affine,0.8434790899673702,29.38871781539513,18.541248507810202,0.9285857900876384,28.641412552986058,18.17739817591128,2.922721892211055,2.7556315970297067
40g,row,769539383,30,30,affine_condition_residual,0.8594595313733322,27.848073429182946,18.18409623713142,0.9277326903191273,28.81197695614143,18.719466321409676,2.8019884696073323,2.6631755144494593
40g,row,769539383,30,30,target_head_only,-0.07470844634517104,77.00869924751541,51.13140485871513,-0.1373424132016372,114.3003953402604,77.68081616455655,8.545829952060627,8.441438645887276
40g,row,769539383,50,50,zero_shot,-0.8059297607077938,99.82627923983046,71.41886981748185,-0.6582495986366039,138.0152465196261,98.85503799060605,10.821286547440263,10.626879474284816
40g,row,769539383,50,50,column_mass_ratio_scaling,0.7895500122645688,34.07759279935482,22.460111950928315,0.6577407901322152,62.70175355830876,55.03466669658445,4.117956830127546,4.112482068737524
40g,row,769539383,50,50,scale_only,0.8237196134773402,31.188641170904827,23.720377783160306,0.8855419275042964,36.25979371745436,27.54708015556404,3.2213182317156455,3.106786267619328
40g,row,769539383,50,50,affine,0.8617298424898456,27.622226716618705,18.254308506173142,0.9282114805436553,28.716374825014974,18.065412801147414,2.7820161504403,2.64587117068884
40g,row,769539383,50,50,affine_condition_residual,0.8676247349850201,27.027002264823352,18.365612545620394,0.9269923212242157,28.959188336235368,18.399953403543186,2.7394808914231117,2.6156532980554887
40g,row,769539383,50,50,target_head_only,-0.07431557942694877,76.99462243632907,51.15988898727129,-0.13733942216928052,114.30024504409556,77.77627900861344,8.544804579457194,8.440540734154942
40g,row,769539383,70,70,zero_shot,-0.8059297607077938,99.82627923983046,71.41886981748185,-0.6582495986366039,138.0152465196261,98.85503799060605,10.821286547440263,10.626879474284816
40g,row,769539383,70,70,column_mass_ratio_scaling,0.7895500122645688,34.07759279935482,22.460111950928315,0.6577407901322152,62.70175355830876,55.03466669658445,4.117956830127546,4.112482068737524
40g,row,769539383,70,70,scale_only,0.8234549598002776,31.212044491618137,23.65781204611296,0.886405888014991,36.122685125594366,26.848965636092622,3.2201633937630514,3.1040070616634132
40g,row,769539383,70,70,affine,0.8617957075881086,27.615646998252835,18.605597545040872,0.928169385656181,28.72479285218766,18.068281594447047,2.7816582225895634,2.6457154692100358
40g,row,769539383,70,70,affine_condition_residual,0.8703523286232223,26.74710712584649,18.087506886825274,0.9268699531728581,28.983447399523428,18.85713482628614,2.7177691166747566,2.598647173597176
40g,row,769539383,70,70,target_head_only,-0.07545340339805606,77.03538473406955,51.060760570022296,-0.138048125838109,114.3358511201352,77.65653153185575,8.548683863312547,8.444234680771414
40g,row,769539383,100,100,zero_shot,-0.8059297607077938,99.82627923983046,71.41886981748185,-0.6582495986366039,138.0152465196261,98.85503799060605,10.821286547440263,10.626879474284816
40g,row,769539383,100,100,column_mass_ratio_scaling,0.7895500122645688,34.07759279935482,22.460111950928315,0.6577407901322152,62.70175355830876,55.03466669658445,4.117956830127546,4.112482068737524
40g,row,769539383,100,100,scale_only,0.8245376301635786,31.116192681609846,24.279105573097283,0.8846436172699776,36.40180590691681,27.967122738573103,3.2187736167459735,3.106605843985732
40g,row,769539383,100,100,affine,0.8568697527555477,28.103484296753184,19.97669901012651,0.9272939630508796,28.899301868842496,18.138844269213298,2.8241761218864245,2.682098405468479
40g,row,769539383,100,100,affine_condition_residual,0.866695586392515,27.121688342744253,19.219628242571517,0.9279450883224197,28.769605727042034,18.79130609556273,2.7431498880032414,2.615765296382995
40g,row,769539383,100,100,target_head_only,-0.07486544194218081,77.01432383586435,50.96539615235239,-0.13824423669249253,114.34570199333238,77.63151294780228,8.547410522662787,8.443204646286606
40g,row,1425370602,30,30,zero_shot,-0.8008446894992354,81.86838464017266,57.98717207908629,-0.7673847861200489,113.30100364957124,82.95733100153363,8.877431505771053,8.718725301805456
40g,row,1425370602,30,30,column_mass_ratio_scaling,0.7106778244123613,32.81473887258578,22.104422175209475,0.45686223587732033,62.8091911928572,55.24976540511509,4.037744460304004,4.035689723855642
40g,row,1425370602,30,30,scale_only,0.7201768494131797,32.271556508371354,26.51050089428963,0.7974329290312346,38.35770591064475,30.18747048210928,3.3515887590076683,3.2407498943264805
40g,row,1425370602,30,30,affine,0.7966223382809696,27.51247852016731,18.222582183485887,0.8646705034859186,31.351941050916842,20.668505466961683,2.827924497856488,2.7208766303527154
40g,row,1425370602,30,30,affine_condition_residual,0.8018719799197742,27.1550771732678,17.658435729413423,0.865470634781123,31.2591199756043,20.175299774771727,2.797958764149313,2.6953110445040536
40g,row,1425370602,30,30,target_head_only,-0.07275827125785495,63.18718784388456,40.136851260347186,-0.20731179984758152,93.64356168704202,64.33805870200102,7.008347550789489,6.921947307004356
40g,row,1425370602,50,50,zero_shot,-0.8008446894992354,81.86838464017266,57.98717207908629,-0.7673847861200489,113.30100364957124,82.95733100153363,8.877431505771053,8.718725301805456
40g,row,1425370602,50,50,column_mass_ratio_scaling,0.7106778244123613,32.81473887258578,22.104422175209475,0.45686223587732033,62.8091911928572,55.24976540511509,4.037744460304004,4.035689723855642
40g,row,1425370602,50,50,scale_only,0.7299911167345196,31.700573406285,24.917865155363263,0.8100241693826035,37.14645524438916,27.558787328789204,3.2805595663701856,3.1668469901028944
40g,row,1425370602,50,50,affine,0.797110771069731,27.479421609225906,17.784736475807385,0.863366526951119,31.502625814147176,20.86868520613298,2.828575726458319,2.723465508638105
40g,row,1425370602,50,50,affine_condition_residual,0.8074988055211291,26.766698429028892,16.90294071652981,0.8626757621439425,31.582157829374054,20.97920804228105,2.774743213848409,2.680713547050804
40g,row,1425370602,50,50,target_head_only,-0.07499343979925843,63.25298110179804,40.159573846493124,-0.20754063476576579,93.6524359072154,64.18733109708101,7.013354594111113,6.9263981863489725
40g,row,1425370602,70,70,zero_shot,-0.8008446894992354,81.86838464017266,57.98717207908629,-0.7673847861200489,113.30100364957124,82.95733100153363,8.877431505771053,8.718725301805456
40g,row,1425370602,70,70,column_mass_ratio_scaling,0.7106778244123613,32.81473887258578,22.104422175209475,0.45686223587732033,62.8091911928572,55.24976540511509,4.037744460304004,4.035689723855642
40g,row,1425370602,70,70,scale_only,0.7305047918180192,31.670404867760574,24.392282098369538,0.8107466154719739,37.075757110425364,27.18639354893511,3.2766635315052373,3.1627338575523343
40g,row,1425370602,70,70,affine,0.7938098464284886,27.702059173653012,17.96063901894048,0.8642369332770545,31.402123745076413,20.473000353318962,2.8438608324530947,2.7344671261026945
40g,row,1425370602,70,70,affine_condition_residual,0.8129146815129977,26.387481714802878,16.42853297871902,0.8649850846388869,31.31548015987295,20.24191329830619,2.7394210059532695,2.6483565151446173
40g,row,1425370602,70,70,target_head_only,-0.07420056168002565,63.22965018933576,40.046740238621545,-0.20621123852884216,93.60087015556064,64.0236988301547,7.010328005186279,6.9233139736433635
40g,row,1425370602,100,100,zero_shot,-0.8008446894992354,81.86838464017266,57.98717207908629,-0.7673847861200489,113.30100364957124,82.95733100153363,8.877431505771053,8.718725301805456
40g,row,1425370602,100,100,column_mass_ratio_scaling,0.7106778244123613,32.81473887258578,22.104422175209475,0.45686223587732033,62.8091911928572,55.24976540511509,4.037744460304004,4.035689723855642
40g,row,1425370602,100,100,scale_only,0.7305288929061325,31.668988686208422,24.474147052570864,0.8087169698666099,37.274036169418636,27.99447450788604,3.280902486518603,3.1688107266513965
40g,row,1425370602,100,100,affine,0.789304946894372,28.00304517757801,18.22361463072911,0.8648076196156087,31.336054099510783,20.358714523461774,2.8661027400733623,2.751511198760139
40g,row,1425370602,100,100,affine_condition_residual,0.8116303735233802,26.477899527948168,16.460989442775038,0.869525199952746,30.784458650178255,19.59531520324011,2.734798873679654,2.6375784864542937
40g,row,1425370602,100,100,target_head_only,-0.0722308523383337,63.17165302284605,40.04557518149321,-0.20730080381901472,93.64313523977954,64.30068489830448,7.00720866263581,6.92094828930115
40g,row,536279090,30,30,zero_shot,-0.7134632638280223,80.44510305632161,55.66112913950434,-0.6537704701540521,108.53503579702961,76.73247436217541,8.654655108036874,8.480183955563785
40g,row,536279090,30,30,column_mass_ratio_scaling,0.7362893636011683,31.55920372522404,18.204103006506866,0.46244871862938985,61.87885772811941,56.13057452687678,3.927861568407668,3.927085780707026
40g,row,536279090,30,30,scale_only,0.7502886234175453,30.71011041617566,20.524328083503182,0.7897967943672173,38.694746408437794,25.854969597643116,3.239049320840639,3.1521514688030914
40g,row,536279090,30,30,affine,0.7951553424095746,27.814709884341152,15.982502850566574,0.8503804494072564,32.645739466362116,19.049462951410398,2.87958306849023,2.7802933619596653
40g,row,536279090,30,30,affine_condition_residual,0.8136849943205812,26.526877422153746,14.76675119965643,0.8456832840456832,33.154220658746794,18.847527814654427,2.7916226832199054,2.7143889834044472
40g,row,536279090,30,30,target_head_only,-0.048166666500181865,62.91835879448064,37.86516972127951,-0.13528227865710907,89.9257910275782,58.43421310208878,6.893739466188332,6.78926146762837
40g,row,536279090,50,50,zero_shot,-0.7134632638280223,80.44510305632161,55.66112913950434,-0.6537704701540521,108.53503579702961,76.73247436217541,8.654655108036874,8.480183955563785
40g,row,536279090,50,50,column_mass_ratio_scaling,0.7362893636011683,31.55920372522404,18.204103006506866,0.46244871862938985,61.87885772811941,56.13057452687678,3.927861568407668,3.927085780707026
40g,row,536279090,50,50,scale_only,0.7439268875369813,31.098840977914552,22.349210571428586,0.7810236710910321,39.49398189223693,29.1289754081336,3.2872211982285724,3.201675426227447
40g,row,536279090,50,50,affine,0.8131839433222953,26.562522415913655,15.168823002197403,0.8583024208286752,31.769732105151068,18.982835812641863,2.7630606042073067,2.6735914554511178
40g,row,536279090,50,50,affine_condition_residual,0.8307319016333511,25.284232261576122,13.814021838503852,0.8529735163110554,32.361610221906396,18.555926090033136,2.6784744740927042,2.610886330448292
40g,row,536279090,50,50,target_head_only,-0.04801882706501437,62.91392145500898,38.305384526162776,-0.13610883134814689,89.9585207204563,58.9165170993445,6.894239430381226,6.789997833663394
40g,row,536279090,70,70,zero_shot,-0.7134632638280223,80.44510305632161,55.66112913950434,-0.6537704701540521,108.53503579702961,76.73247436217541,8.654655108036874,8.480183955563785
40g,row,536279090,70,70,column_mass_ratio_scaling,0.7362893636011683,31.55920372522404,18.204103006506866,0.46244871862938985,61.87885772811941,56.13057452687678,3.927861568407668,3.927085780707026
40g,row,536279090,70,70,scale_only,0.743839306254452,31.104158684849768,22.364404046702717,0.7839484694765971,39.229340853418286,28.400349167631273,3.2814909780252712,3.193782184145335
40g,row,536279090,70,70,affine,0.8052620785307165,27.119862210705293,16.310758523892297,0.8579246052752952,31.81205854613593,18.871552104447886,2.8072493958055964,2.710273592319919
40g,row,536279090,70,70,affine_condition_residual,0.8356361425287233,24.91525727930138,14.230888494887763,0.8544177367519173,32.20227620782629,18.96981546826901,2.6467271119680094,2.5825177076669146
40g,row,536279090,70,70,target_head_only,-0.04233811223573092,62.74317944893516,37.75241037404762,-0.12926075018649597,89.68699110651012,58.030011594520424,6.8748377930704985,6.770718563101331
40g,row,536279090,100,100,zero_shot,-0.7134632638280223,80.44510305632161,55.66112913950434,-0.6537704701540521,108.53503579702961,76.73247436217541,8.654655108036874,8.480183955563785
40g,row,536279090,100,100,column_mass_ratio_scaling,0.7362893636011683,31.55920372522404,18.204103006506866,0.46244871862938985,61.87885772811941,56.13057452687678,3.927861568407668,3.927085780707026
40g,row,536279090,100,100,scale_only,0.7328720729409892,31.763025299875835,23.83991897314374,0.7730560999134892,40.206067220432395,30.720706976981987,3.3543766384899856,3.265967689169231
40g,row,536279090,100,100,affine,0.8157358118417705,26.38047934202963,15.427441577273475,0.855144111856161,32.121839961029046,19.30138424777477,2.7568844708690485,2.672991003625411
40g,row,536279090,100,100,affine_condition_residual,0.8425695946111127,24.38408819211871,13.978860958021164,0.8546200771384225,32.179889941535336,19.4681646603125,2.606050498022975,2.5481163854732642
40g,row,536279090,100,100,target_head_only,-0.03647505225956049,62.56646817607348,37.52607878019225,-0.1253459641581831,89.53139807772406,57.86475691165564,6.857924401983185,6.754666291583385
40g,row,2767143051,30,30,zero_shot,-0.7374453199388236,96.42049632768168,66.99982386265161,-0.6965753906104584,128.88165445226832,92.40446507345956,10.344171430356171,10.12670075644435
40g,row,2767143051,30,30,column_mass_ratio_scaling,0.6544740893678589,42.99857866375458,23.14480974989117,0.5250553814130798,68.19083470032685,57.531626339678496,4.887197404663281,4.849276406276303
40g,row,2767143051,30,30,scale_only,0.6819252960276809,41.255167596157705,25.57487509653526,0.7735905496245195,47.08166318561731,25.967195512714298,4.241978830316057,4.082126868835977
40g,row,2767143051,30,30,affine,0.6879271684974688,40.864084216971506,19.169365488364672,0.7790794433104019,46.50745616231205,23.972382273519642,4.199023294620707,4.039452287311605
40g,row,2767143051,30,30,affine_condition_residual,0.6911362260121715,40.65343778301428,18.88403747891599,0.7784348320898934,46.5752574382872,22.25611822021572,4.183984432015117,4.028194524831587
40g,row,2767143051,30,30,target_head_only,-0.10163338932620292,76.77721156603867,47.82925670551805,-0.1945187238247006,108.14364456856306,72.73251025721713,8.372279213184505,8.235266885590525
40g,row,2767143051,50,50,zero_shot,-0.7374453199388236,96.42049632768168,66.99982386265161,-0.6965753906104584,128.88165445226832,92.40446507345956,10.344171430356171,10.12670075644435
40g,row,2767143051,50,50,column_mass_ratio_scaling,0.6544740893678589,42.99857866375458,23.14480974989117,0.5250553814130798,68.19083470032685,57.531626339678496,4.887197404663281,4.849276406276303
40g,row,2767143051,50,50,scale_only,0.680797272799786,41.328256716590055,24.755075509447074,0.77419410839168,47.018866526899025,26.38438666190526,4.2463584167882615,4.084811647690972
40g,row,2767143051,50,50,affine,0.6948122872848362,40.41078734159419,18.67475785764819,0.7857031486536651,45.80495026567831,22.46393731172178,4.148452136387748,3.988839719122079
40g,row,2767143051,50,50,affine_condition_residual,0.7084618988019216,39.49675812010882,17.8211549270981,0.7853312089312782,45.844683221272284,21.566449389175997,4.077809425163602,3.932076177211549
40g,row,2767143051,50,50,target_head_only,-0.09600864686860766,76.58095539887975,47.59974925023206,-0.19053486641257322,107.96315820714783,72.51884287348334,8.353276520535841,8.21720018767192
40g,row,2767143051,70,70,zero_shot,-0.7374453199388236,96.42049632768168,66.99982386265161,-0.6965753906104584,128.88165445226832,92.40446507345956,10.344171430356171,10.12670075644435
40g,row,2767143051,70,70,column_mass_ratio_scaling,0.6544740893678589,42.99857866375458,23.14480974989117,0.5250553814130798,68.19083470032685,57.531626339678496,4.887197404663281,4.849276406276303
40g,row,2767143051,70,70,scale_only,0.6815295567599293,41.28082385645578,25.013316209933357,0.7740686664437374,47.031924909132655,26.235211730673594,4.242921303793507,4.082207950591254
40g,row,2767143051,70,70,affine,0.6984675740745276,40.16805479394459,19.034771555332238,0.787420123186133,45.62108359378217,21.998427574614965,4.125484928528569,3.9677187527033024
40g,row,2767143051,70,70,affine_condition_residual,0.7155692844075445,39.01234326615097,17.74877464534584,0.7874821137241704,45.614431313791094,21.196177280384656,4.035037604179823,3.894176735367929
40g,row,2767143051,70,70,target_head_only,-0.0943876585021226,76.5243031217824,47.36185307772655,-0.18976958171397285,107.92845286705764,72.32051618684014,8.348226411955476,8.212525964045426
40g,row,2767143051,100,100,zero_shot,-0.7374453199388236,96.42049632768168,66.99982386265161,-0.6965753906104584,128.88165445226832,92.40446507345956,10.344171430356171,10.12670075644435
40g,row,2767143051,100,100,column_mass_ratio_scaling,0.6544740893678589,42.99857866375458,23.14480974989117,0.5250553814130798,68.19083470032685,57.531626339678496,4.887197404663281,4.849276406276303
40g,row,2767143051,100,100,scale_only,0.6791263570200636,41.43628508707033,24.43621045894027,0.772534127286718,47.19137644246969,25.63748045169461,4.258521077411039,4.097031815253773
40g,row,2767143051,100,100,affine,0.698907557263807,40.13873834393413,19.14924478403804,0.7936214205258347,44.95073841097137,20.031643224259717,4.108918345694484,3.9450098991892766
40g,row,2767143051,100,100,affine_condition_residual,0.7201964159870434,38.69371481611114,17.661298108764694,0.7911093733689479,45.2234819262623,20.10295909258131,4.001679615608048,3.8617992935183665
40g,row,2767143051,100,100,target_head_only,-0.09476873434342115,76.53762519501038,47.63809625157771,-0.1901453016376755,107.94549300230453,72.34563429490575,8.34963600459751,8.213901279829273
40g,row,1362771960,30,30,zero_shot,-0.7674212328998082,109.93209639237188,77.25759556833304,-0.7356908339863337,146.12334925840432,105.62639673340996,11.774024824345442,11.52031163515564
40g,row,1362771960,30,30,column_mass_ratio_scaling,0.7137934290475305,44.23787693795259,25.806432957019446,0.6201019643669863,68.36234583078877,60.059230350998206,4.9800228726700615,4.93324970168824
40g,row,1362771960,30,30,scale_only,0.6629856239446277,48.004139535558245,26.351740711528148,0.645348850749784,66.0517181079829,34.99088819186845,5.195906277719914,5.100372619526722
40g,row,1362771960,30,30,affine,0.6297901506747456,50.3127968826409,28.198889905668942,0.5768958836928454,72.14513630607347,39.418590934984756,5.518550014363446,5.43638046470296
40g,row,1362771960,30,30,affine_condition_residual,0.6493407409257677,48.96628222442486,26.319821128164385,0.5873706549922006,71.24649243263913,38.89807285002841,5.397090290734086,5.322989046956023
40g,row,1362771960,30,30,target_head_only,-0.1593771524542802,89.03624682452784,56.12221766957697,-0.24832297451101493,123.9215722123268,83.79825491815244,9.672015217106628,9.5038718327722
40g,row,1362771960,50,50,zero_shot,-0.7674212328998082,109.93209639237188,77.25759556833304,-0.7356908339863337,146.12334925840432,105.62639673340996,11.774024824345442,11.52031163515564
40g,row,1362771960,50,50,column_mass_ratio_scaling,0.7137934290475305,44.23787693795259,25.806432957019446,0.6201019643669863,68.36234583078877,60.059230350998206,4.9800228726700615,4.93324970168824
40g,row,1362771960,50,50,scale_only,0.6742263920642315,47.19678596455668,26.139580071259278,0.7018488570689188,60.562204069122025,32.457118696739364,5.003384709697684,4.878411479710794
40g,row,1362771960,50,50,affine,0.6536999135043875,48.66097158287187,27.141259994751824,0.6616788583824174,64.51311345694194,35.34575358890822,5.207697481338388,5.09419901166212
40g,row,1362771960,50,50,affine_condition_residual,0.6888008571364077,46.1289609226855,24.993189854508802,0.6795641851111774,62.78471952210993,34.68639476710473,4.976111264008501,4.879776223714227
40g,row,1362771960,50,50,target_head_only,-0.1608378832930739,89.09231876415397,56.07444016078733,-0.24846223327670525,123.92848415910655,83.72665019845063,9.676343604126414,9.507644821297486
40g,row,1362771960,70,70,zero_shot,-0.7674212328998082,109.93209639237188,77.25759556833304,-0.7356908339863337,146.12334925840432,105.62639673340996,11.774024824345442,11.52031163515564
40g,row,1362771960,70,70,column_mass_ratio_scaling,0.7137934290475305,44.23787693795259,25.806432957019446,0.6201019643669863,68.36234583078877,60.059230350998206,4.9800228726700615,4.93324970168824
40g,row,1362771960,70,70,scale_only,0.734104498202814,42.63929065028509,25.918880055452227,0.7692569926477468,53.27797470649811,30.419387576434456,4.486928997778377,4.362668945976407
40g,row,1362771960,70,70,affine,0.7687502358617885,39.76446330133211,22.741884274965507,0.795901568865151,50.10756127226957,26.696885780060168,4.1941278632295855,4.0816442388338405
40g,row,1362771960,70,70,affine_condition_residual,0.791012720269334,37.801967333206875,20.824207217301733,0.803386465204975,49.18018279402897,26.631764511196007,4.0232731139122375,3.9282723383703724
40g,row,1362771960,70,70,target_head_only,-0.1397420390776989,88.27907210093473,56.036306894050455,-0.23596201855701104,123.30650704841955,83.70490963593969,9.60065231163337,9.436696359459562
40g,row,1362771960,100,100,zero_shot,-0.7674212328998082,109.93209639237188,77.25759556833304,-0.7356908339863337,146.12334925840432,105.62639673340996,11.774024824345442,11.52031163515564
40g,row,1362771960,100,100,column_mass_ratio_scaling,0.7137934290475305,44.23787693795259,25.806432957019446,0.6201019643669863,68.36234583078877,60.059230350998206,4.9800228726700615,4.93324970168824
