dataset,effective_group_id,canonical_smiles,PE/EA,rows,distinct_loading_conditions,ignored_loading_conditions_differ,V1_range,V2_range
4g,506a5cfafd96d6a3,COc1ccc(C(=O)c2ccccc2)cc1,50/1,3,3,True,5.908333333333331,0.5250000000000057
4g,60937a092c6175a5,COc1ccc(C(C)=O)cc1,0/1,5,3,True,1.75,8.674999999999999
4g,a422ba51e894690e,COc1ccc(C(C)=O)cc1,1/1,3,3,True,2.791666666666667,1.3833333333333329
4g,9ee589c540d39c0e,COc1ccc(C(C)=O)cc1,10/1,4,2,True,3.779166666666666,3.6000000000000014
4g,3be27dbe0c6c5f14,COc1ccc(C(C)=O)cc1,2/1,2,2,True,2.741666666666667,1.7250000000000014
4g,f26443a09f1206e0,COc1ccc(C(C)=O)cc1,5/1,2,2,True,2.8499999999999996,3.900000000000002
4g,df26579010db4bd0,COc1ccc(C)cc1OC,0/1,3,3,True,0.3000000000000007,0.8500000000000005
4g,027c2872c20e5b1f,COc1ccc(C)cc1OC,1/1,3,3,True,1.5249999999999995,0.6333333333333346
4g,e71b11606db0e174,COc1ccc(C)cc1OC,10/1,3,3,True,1.6416666666666657,0.04166666666666785
4g,074cd95c6a5327f6,COc1ccc(C)cc1OC,2/1,3,3,True,1.2416666666666663,0.9749999999999996
4g,10e1733d102420e9,COc1ccc(C)cc1OC,20/1,3,3,True,3.5166666666666657,2.0583333333333336
4g,50e7d0a9a79e298f,COc1ccc(C)cc1OC,5/1,3,3,True,1.916666666666667,0.2583333333333311
4g,811c5aaa6d4a80dc,COc1ccc(C)cc1OC,50/1,3,3,True,7.066666666666663,2.0833333333333357
4g,1bf832fdc2c7bb6b,COc1ccc(C=O)c(O)c1,0/1,3,3,True,0.4249999999999998,0.33333333333333215
4g,96b3a306ca998405,COc1ccc(C=O)c(O)c1,1/1,3,3,True,0.8249999999999993,3.0166666666666693
4g,5a785c81441647b4,COc1ccc(C=O)c(O)c1,10/1,3,3,True,25.1,8.724999999999998
4g,75394e64f176c68b,COc1ccc(C=O)c(O)c1,2/1,3,3,True,1.4333333333333336,1.3083333333333336
4g,81b01d5316217c47,COc1ccc(C=O)c(O)c1,20/1,2,2,True,0.033333333333333215,3.174999999999997
4g,c5dd6933e05eb406,COc1ccc(C=O)c(O)c1,5/1,2,2,True,2.166666666666667,2.1916666666666664
4g,19c9809e1fcfaa0c,COc1ccc(C=O)c(O)c1,50/1,3,3,True,5.141666666666666,6.0333333333333385
4g,d28acd3faad62f41,COc1ccc(C=O)cc1,0/1,3,3,True,0.666666666666667,3.291666666666668
4g,214200c77b12b6bf,COc1ccc(C=O)cc1,10/1,3,3,True,16.725,31.458333333333336
4g,ed515f2e94f43e9c,COc1ccc(C=O)cc1,2/1,3,3,True,1.1000000000000005,2.883333333333333
4g,9fc2f3201708904c,COc1ccc(C=O)cc1,20/1,2,2,True,6.483333333333331,1.56666666666667
4g,759b7e03ac3e1b92,COc1ccc(C=O)cc1,5/1,2,2,True,2.741666666666667,5.816666666666666
4g,c3c9fd6756331684,COc1ccc(CCO)cc1,0/1,3,3,True,1.6166666666666671,2.3666666666666654
4g,0968e364c1bfe626,COc1ccc(CCO)cc1,1/1,3,3,True,1.0833333333333321,0.8583333333333307
4g,971b0b8da9b9b439,COc1ccc(CCO)cc1,2/1,3,3,True,2.633333333333333,1.4249999999999972
4g,516556147e301095,COc1ccc(CCO)cc1,5/1,2,2,True,1.7583333333333329,3.5
4g,f7fa87d5e3675b5e,COc1ccc(CO)cc1,1/1,2,2,True,0.07500000000000107,0.5583333333333336
4g,0a17e08e10975e4e,COc1ccc(CO)cc1,2/1,2,2,True,11.866666666666665,18.18333333333333
4g,535bc1080a072766,COc1ccc(CO)cc1,5/1,3,3,True,36.833333333333336,53.266666666666666
4g,8325d3c1772edf36,COc1ccc(Cl)cc1,0/1,3,3,True,1.6333333333333329,2.700000000000002
4g,ab20a52b1a522d55,COc1ccc(Cl)cc1,1/1,3,3,True,0.4333333333333327,1.0166666666666666
4g,d79737ae9b3ed077,COc1ccc(Cl)cc1,10/1,3,3,True,1.3166666666666673,0.5083333333333346
4g,968bc7357bd7631f,COc1ccc(Cl)cc1,2/1,3,3,True,1.2416666666666663,0.9833333333333343
4g,da366c0b4e3a1a35,COc1ccc(Cl)cc1,20/1,3,3,True,1.625,0.5333333333333314
4g,89d6841bb83a25f9,COc1ccc(Cl)cc1,5/1,3,3,True,1.0666666666666664,0.38333333333333464
4g,7e01356eedb1071b,COc1ccc(Cl)cc1,50/1,3,3,True,2.0166666666666666,0.4333333333333318
4g,5db1c663de7b1df9,COc1ccc(OC)c(Br)c1,0/1,3,3,True,1.6083333333333334,1.466666666666666
4g,7e93cd11054bdf1c,COc1ccc(OC)c(Br)c1,1/1,3,3,True,1.208333333333333,1.1500000000000004
4g,43662d36183b5cdf,COc1ccc(OC)c(Br)c1,10/1,3,3,True,1.7583333333333337,0.5166666666666639
4g,6f2a9606bef8a89d,COc1ccc(OC)c(Br)c1,2/1,3,3,True,1.4250000000000007,0.8249999999999993
4g,5f47f99b9cd6d672,COc1ccc(OC)c(Br)c1,20/1,3,3,True,2.808333333333332,0.5916666666666686
4g,1b31f2eda9e820b0,COc1ccc(OC)c(Br)c1,5/1,3,3,True,1.0250000000000004,0.5250000000000021
4g,12ca4feee2007d37,COc1ccc(OC)c(Br)c1,50/1,3,3,True,2.6999999999999975,0.5916666666666686
4g,f2c0c182f551ff8c,COc1ccc(OC)cc1,0/1,3,3,True,1.1500000000000004,1.6500000000000004
4g,77411381841785af,COc1ccc(OC)cc1,1/1,3,3,True,1.1749999999999998,1.0
4g,251e9146efacad4e,COc1ccc(OC)cc1,10/1,3,3,True,1.1750000000000007,0.5083333333333329
4g,9a8b13c4c2711d35,COc1ccc(OC)cc1,2/1,3,3,True,1.3666666666666663,0.9083333333333332
4g,f3631c62d9cdd246,COc1ccc(OC)cc1,20/1,3,3,True,1.5250000000000004,0.7416666666666671
4g,4f6a7542b33ebfde,COc1ccc(OC)cc1,5/1,3,3,True,1.1000000000000005,0.7333333333333307
4g,01fb27831378dfc4,COc1ccc(OC)cc1,50/1,3,3,True,2.3583333333333343,0.341666666666665
4g,a4d3c077f179bc0e,COc1ccc2ccccc2c1,0/1,3,3,True,14.3,8.65
4g,cface1e6cfd712ea,COc1ccc2ccccc2c1,1/1,3,3,True,1.1333333333333337,0.6333333333333329
4g,27bbff3a7333aa5c,COc1ccc2ccccc2c1,10/1,3,3,True,1.3583333333333334,0.1416666666666675
4g,3cab2b27604a4ee8,COc1ccc2ccccc2c1,2/1,3,3,True,1.2333333333333334,3.200000000000001
4g,4e15c6aa71fffc46,COc1ccc2ccccc2c1,20/1,3,3,True,1.2416666666666671,1.1166666666666671
4g,fc67595202dc3cee,COc1ccc2ccccc2c1,5/1,3,3,True,2.041666666666666,1.8083333333333336
4g,0a06ba5d81bc7e84,COc1ccc2ccccc2c1,50/1,3,3,True,1.6500000000000004,0.6833333333333318
4g,75139bfb1c31ef0b,COc1cccc(OC)c1C=O,0/1,6,6,True,4.233333333333333,22.25
4g,c10ae6384b2d336a,COc1cccc(OC)c1C=O,1/1,6,6,True,6.766666666666667,21.03333333333333
4g,80066ec3f4bc494e,COc1cccc(OC)c1C=O,2/1,6,6,True,29.258333333333333,40.31666666666667
4g,7f31c7e139e41b0d,COc1cccc(OC)c1C=O,5/1,6,6,True,14.208333333333336,6.341666666666669
4g,e7554b776d37a1eb,COc1ccccc1,0/1,3,3,True,1.2333333333333334,3.458333333333332
4g,71463c4e2a9c5814,COc1ccccc1,1/1,3,3,True,0.8583333333333334,0.7749999999999986
4g,962efebe6b1824e8,COc1ccccc1,10/1,3,3,True,0.20833333333333393,1.4333333333333336
4g,82dc54247d22bf54,COc1ccccc1,2/1,3,3,True,1.1833333333333336,0.9916666666666671
4g,f21274d646200995,COc1ccccc1,20/1,3,3,True,1.4499999999999993,0.21666666666666679
4g,80af3327aa1172d9,COc1ccccc1,5/1,3,3,True,1.166666666666667,1.174999999999999
4g,b8380ce944a900d3,COc1ccccc1,50/1,3,3,True,1.791666666666667,2.125
4g,7f0bed819944e69f,COc1ccccc1C(C)=O,0/1,3,3,True,0.30833333333333357,1.8583333333333307
4g,97398370c794c45e,COc1ccccc1C(C)=O,1/1,3,3,True,1.2333333333333334,0.6000000000000014
4g,c6c746047d4dd7d4,COc1ccccc1C(C)=O,10/1,3,3,True,1.208333333333333,0.10000000000000497
4g,65dfa35310bbf4a7,COc1ccccc1C(C)=O,2/1,3,3,True,1.2666666666666666,0.6166666666666689
4g,fd87e125aa5fe245,COc1ccccc1C(C)=O,20/1,3,3,True,10.291666666666668,0.8249999999999993
4g,e7fb4a9ff41a31de,COc1ccccc1C(C)=O,5/1,3,3,True,1.1749999999999998,3.075000000000001
4g,282b85d2cb4e0ff3,COc1ccccc1C(C)=O,50/1,3,3,True,34.43333333333334,11.866666666666667
4g,cbfc344b8e6104af,CSc1ccc(C(C)=O)cc1,0/1,3,3,True,2.1833333333333336,4.2666666666666675
4g,5b3ea5456158ce1c,CSc1ccc(C(C)=O)cc1,1/1,3,3,True,0.7333333333333343,0.7166666666666686
4g,f9673ce34a21533c,CSc1ccc(C(C)=O)cc1,10/1,3,3,True,5.633333333333333,2.8916666666666657
4g,fa958013879c97a5,CSc1ccc(C(C)=O)cc1,2/1,3,3,True,0.1666666666666643,0.9166666666666643
4g,2645da30510ab6d5,CSc1ccc(C(C)=O)cc1,5/1,3,3,True,1.6083333333333343,4.433333333333337
4g,a0052edf6f9869af,Cc1cc(C)cc(C#N)c1,0/1,3,3,True,0.44999999999999973,0.5249999999999995
4g,19efaa0616263fb9,Cc1cc(C)cc(C#N)c1,1/1,3,3,True,1.2833333333333332,0.6333333333333337
4g,7a9cf8ee9e798b09,Cc1cc(C)cc(C#N)c1,10/1,3,3,True,1.25,0.40000000000000213
4g,d7b045d00febb03e,Cc1cc(C)cc(C#N)c1,2/1,3,3,True,1.2166666666666668,0.6000000000000005
4g,df8631277ea36491,Cc1cc(C)cc(C#N)c1,20/1,3,3,True,2.6166666666666663,0.20000000000000107
4g,6b3d9951a62d8b4e,Cc1cc(C)cc(C#N)c1,5/1,3,3,True,1.2666666666666666,0.4666666666666668
4g,e9cd0d3be5449349,Cc1cc(C)cc(C#N)c1,50/1,3,3,True,3.4916666666666663,0.6666666666666714
4g,f4cdc1be52f6c51e,Cc1ccc(C(=O)c2ccccc2)cc1C,0/1,3,3,True,1.291666666666666,2.208333333333332
4g,8455b6c1c59f8a35,Cc1ccc(C(=O)c2ccccc2)cc1C,1/1,3,3,True,1.0249999999999995,2.058333333333332
4g,af0f84346f94dcf0,Cc1ccc(C(=O)c2ccccc2)cc1C,10/1,2,2,True,0.541666666666667,1.375
4g,36d242a907896ee5,Cc1ccc(C(=O)c2ccccc2)cc1C,2/1,3,3,True,1.2999999999999998,1.575000000000001
4g,c70515942c72e1d3,Cc1ccc(C(=O)c2ccccc2)cc1C,20/1,3,3,True,1.2249999999999996,2.658333333333335
4g,464af9a4f30b0b40,Cc1ccc(C(=O)c2ccccc2)cc1C,5/1,3,3,True,1.0999999999999996,2.325000000000001
4g,97cf7ea9e92616ac,Cc1ccc(C(=O)c2ccccc2)cc1C,50/1,3,3,True,1.0166666666666666,6.258333333333333
4g,dba50fd92053f933,Cc1ccc(C(C)C)cc1,0/1,3,3,True,0.125,0.25833333333333286
4g,7ea82edce6f8b5eb,Cc1ccc(C(C)C)cc1,1/1,3,3,True,0.8916666666666666,1.208333333333333
4g,b9b80ec106ab44f5,Cc1ccc(C(C)C)cc1,10/1,3,3,True,1.2250000000000005,0.9000000000000004
4g,4d27edca5e8a226b,Cc1ccc(C(C)C)cc1,2/1,3,3,True,1.25,0.8083333333333327
4g,0a5c16001375a4d6,Cc1ccc(C(C)C)cc1,20/1,3,3,True,1.1000000000000005,0.9416666666666664
4g,f7cd67499b5c927b,Cc1ccc(C(C)C)cc1,5/1,3,3,True,1.3499999999999996,0.6166666666666671
4g,d1746d9bd9513ba5,Cc1ccc(C(C)C)cc1,50/1,3,3,True,0.8583333333333334,1.0583333333333336
4g,d1d85c3bc7b1d085,Cc1ccc(C)cc1,0/1,3,3,True,0.2833333333333332,1.0166666666666675
4g,edbff784a919e5df,Cc1ccc(C)cc1,1/1,3,3,True,1.2333333333333334,0.7333333333333343
4g,284ff912c9ec00d1,Cc1ccc(C)cc1,10/1,3,3,True,1.3916666666666666,0.5666666666666664
4g,5a01d7aa079a6b54,Cc1ccc(C)cc1,2/1,3,3,True,15.85,10.275
4g,98e49d0ca4117b1a,Cc1ccc(C)cc1,20/1,3,3,True,1.666666666666667,1.0500000000000025
4g,823303915a662afe,Cc1ccc(C)cc1,5/1,3,3,True,1.5749999999999993,0.7666666666666675
4g,463f13a3f01ab25d,Cc1ccc(C)cc1,50/1,3,3,True,0.4166666666666661,1.1583333333333332
4g,a9f9211f21934619,Cc1ccc(C=O)c(C)c1,0/1,3,3,True,1.1416666666666662,7.808333333333334
4g,f3687fd23425a08c,Cc1ccc(C=O)c(C)c1,1/1,3,3,True,0.4833333333333334,2.6333333333333346
4g,227c2fab7e499be5,Cc1ccc(C=O)c(C)c1,10/1,3,3,True,1.208333333333333,3.2750000000000004
4g,1a8cdf67a58df946,Cc1ccc(C=O)c(C)c1,2/1,3,3,True,1.2250000000000005,3.6583333333333314
4g,e75e2561f22a3c29,Cc1ccc(C=O)c(C)c1,20/1,3,3,True,1.4083333333333332,2.916666666666668
4g,f94d563580cba97b,Cc1ccc(C=O)c(C)c1,5/1,3,3,True,1.1333333333333337,13.558333333333334
4g,958e14b9e893927d,Cc1ccc(C=O)c(C)c1,50/1,3,3,True,3.091666666666667,3.658333333333335
4g,aabb69779b1b091c,Cc1ccc(CO)cc1,0/1,3,3,True,0.17499999999999982,0.9666666666666686
4g,10861800aa880923,Cc1ccc(CO)cc1,1/1,3,3,True,0.9833333333333325,1.383333333333331
4g,9b0cb0e9e40650a7,Cc1ccc(CO)cc1,10/1,3,3,True,12.691666666666663,3.1166666666666742
4g,95045d91986e5416,Cc1ccc(CO)cc1,2/1,3,3,True,2.508333333333333,0.8666666666666671
4g,c27904069c4da897,Cc1ccc(CO)cc1,5/1,3,3,True,5.724999999999998,0.30000000000000426
4g,5587a4bc8a70e266,Cc1ccc(Cl)cc1,0/1,3,3,True,0.4250000000000007,2.091666666666666
4g,a2f8ecb808311d05,Cc1ccc(Cl)cc1,1/1,3,3,True,1.1083333333333325,0.8583333333333343
4g,26d781412170b8e3,Cc1ccc(Cl)cc1,10/1,3,3,True,1.25,0.20000000000000107
4g,33bfaa1062886e36,Cc1ccc(Cl)cc1,2/1,3,3,True,1.1749999999999998,0.708333333333333
4g,87081707835895ae,Cc1ccc(Cl)cc1,20/1,3,3,True,1.0250000000000004,0.2666666666666675
4g,32d0b4ad265fb2f7,Cc1ccc(Cl)cc1,5/1,3,3,True,1.4666666666666668,0.4583333333333339
4g,fd72f298d65258ce,Cc1ccc(Cl)cc1,50/1,3,3,True,1.1166666666666663,0.19166666666666643
4g,10100305fe304c62,Cc1ccc(Cl)cc1Br,0/1,3,3,True,0.5916666666666663,0.6333333333333329
4g,057ca063b776ef50,Cc1ccc(Cl)cc1Br,1/1,3,3,True,1.166666666666667,0.75
4g,e883dab963057d1d,Cc1ccc(Cl)cc1Br,10/1,3,3,True,1.2666666666666666,0.5083333333333337
4g,126e9d2da92f59d8,Cc1ccc(Cl)cc1Br,2/1,3,3,True,1.1833333333333336,0.40000000000000036
4g,020d79b22dd0608e,Cc1ccc(Cl)cc1Br,20/1,3,3,True,1.1416666666666666,0.6333333333333337
4g,1d700419acbbdf7c,Cc1ccc(Cl)cc1Br,5/1,3,3,True,0.44166666666666643,1.6000000000000005
4g,73eba92436bc5130,Cc1ccc(Cl)cc1Br,50/1,3,3,True,1.1749999999999998,0.36666666666666714
4g,4ecae1c640f14cc6,Cc1ccc(F)cc1I,0/1,3,3,True,0.40000000000000036,0.9916666666666663
4g,9973c6047ff99151,Cc1ccc(F)cc1I,1/1,3,3,True,1.2416666666666663,0.9916666666666671
4g,6b2ac3efecb17cad,Cc1ccc(F)cc1I,10/1,3,3,True,1.2250000000000005,0.7083333333333321
4g,56a95724d172c100,Cc1ccc(F)cc1I,2/1,3,3,True,1.2500000000000009,0.6833333333333336
4g,725f41eba8df528e,Cc1ccc(F)cc1I,20/1,3,3,True,1.1083333333333334,0.5
4g,8ebb7da6455f12fc,Cc1ccc(F)cc1I,5/1,3,3,True,1.6416666666666666,0.7333333333333325
4g,e4b9828af394ba14,Cc1ccc(F)cc1I,50/1,3,3,True,0.7166666666666668,0.5583333333333336
4g,ce88e38b4f19f16d,Cc1ccc(I)c(C)c1,0/1,3,3,True,1.2333333333333334,0.9416666666666664
4g,1161c0c7845e7393,Cc1ccc(I)c(C)c1,1/1,3,3,True,1.2666666666666666,0.47499999999999964
4g,34c97f76c965bbf9,Cc1ccc(I)c(C)c1,10/1,3,3,True,1.1833333333333336,3.416666666666668
4g,4de2dab60233ddf6,Cc1ccc(I)c(C)c1,2/1,3,3,True,1.2166666666666668,0.5999999999999996
4g,dbe9f1d719c68d18,Cc1ccc(I)c(C)c1,20/1,3,3,True,1.0750000000000002,1.091666666666665
4g,4e9196528a397d43,Cc1ccc(I)c(C)c1,5/1,3,3,True,1.158333333333334,1.1916666666666664
4g,024508b2013192fa,Cc1ccc(I)c(C)c1,50/1,3,3,True,2.6750000000000007,6.25
4g,37faa0bf32549852,Cc1ccc(I)cc1,0/1,3,3,True,1.4249999999999998,3.408333333333335
4g,e237615bc889e478,Cc1ccc(I)cc1,1/1,3,3,True,1.1833333333333336,0.8333333333333357
4g,278d5d3e9e281d36,Cc1ccc(I)cc1,10/1,3,3,True,1.2999999999999998,1.1916666666666664
4g,1470ba65c94c03a2,Cc1ccc(I)cc1,2/1,3,3,True,1.25,1.2166666666666668
4g,b037413aaab1740e,Cc1ccc(I)cc1,20/1,3,3,True,1.4333333333333336,0.7833333333333332
4g,685499d1a65174ee,Cc1ccc(I)cc1,5/1,3,3,True,1.291666666666667,1.5916666666666668
4g,454419d9f1df629b,Cc1ccc(I)cc1,50/1,3,3,True,0.39999999999999947,0.9666666666666668
4g,169b6e4604e16729,Cc1cccc(C)n1,0/1,3,3,True,1.091666666666666,1.1416666666666657
4g,9d3157c5a03b79a9,Cc1cccc(C)n1,1/1,3,3,True,3.5166666666666675,2.69166666666667
4g,d5fe6e23c749aa67,Cc1cccc(C)n1,10/1,3,3,True,13.308333333333337,2.433333333333323
4g,16d8acaad46396c3,Cc1cccc(C)n1,2/1,3,3,True,4.108333333333331,1.1916666666666664
4g,20fe63b20c165a32,Cc1cccc(C)n1,5/1,3,3,True,7.875,1.3999999999999986
4g,0b7a9b4a8953114b,Cc1cccc(C=O)c1,0/1,3,3,True,0.3999999999999999,11.933333333333334
4g,ff72f4ce67830f2a,Cc1cccc(C=O)c1,1/1,3,3,True,0.8166666666666664,10.233333333333334
4g,377f15e2ad7dcf04,Cc1cccc(C=O)c1,10/1,3,3,True,1.6833333333333336,4.258333333333333
4g,d49cf98be0882177,Cc1cccc(C=O)c1,2/1,2,2,True,1.6166666666666663,1.7250000000000014
4g,dba7a88f7737571c,Cc1cccc(C=O)c1,20/1,3,3,True,3.05,7.766666666666666
4g,52ebf46ed28e096e,Cc1cccc(C=O)c1,5/1,3,3,True,1.5166666666666666,2.3083333333333336
4g,cae81da19dc3c60a,Cc1cccc(C=O)c1,50/1,3,3,True,4.841666666666666,5.724999999999998
4g,5661948b335165f5,Cc1cccc(C=O)c1Br,0/1,3,3,True,0.37499999999999956,3.008333333333333
4g,0579cb69f9ff64a9,Cc1cccc(C=O)c1Br,1/1,3,3,True,1.1916666666666664,2.5749999999999993
4g,31be376378caaac5,Cc1cccc(C=O)c1Br,10/1,3,3,True,1.1749999999999998,3.5249999999999986
4g,7515c96bcbe8e412,Cc1cccc(C=O)c1Br,2/1,3,3,True,1.1750000000000007,2.25
4g,fff025a340649fe8,Cc1cccc(C=O)c1Br,20/1,3,3,True,1.091666666666666,6.816666666666666
4g,1e1d0f4b138b212e,Cc1cccc(C=O)c1Br,5/1,3,3,True,1.1333333333333329,3.1499999999999986
4g,070b57b6f1f5fa73,Cc1cccc(C=O)c1Br,50/1,3,3,True,2.333333333333333,5.883333333333333
4g,36b0593baaadb387,Cc1ccccc1C#N,0/1,3,3,True,1.3250000000000002,2.4833333333333343
4g,12a120947cd5cbbc,Cc1ccccc1C#N,1/1,3,3,True,1.25,0.5583333333333336
4g,93e064f5b0f19f21,Cc1ccccc1C#N,10/1,3,3,True,0.25,1.9749999999999996
4g,6632bf6d56222934,Cc1ccccc1C#N,2/1,2,2,True,0.3166666666666673,0.7999999999999989
4g,aa4d5eee0899d843,Cc1ccccc1C#N,20/1,3,3,True,1.4333333333333336,0.7416666666666671
4g,072f3218ba3c6019,Cc1ccccc1C#N,5/1,3,3,True,2.05,1.4833333333333325
4g,0467deef68c8e938,Cc1ccccc1C#N,50/1,3,3,True,1.0416666666666679,2.849999999999998
4g,c98ccdac3b392c9d,Cc1ccnc2ccccc12,0/1,3,3,True,2.499999999999999,1.4750000000000014
4g,1cae63023e71fc47,Cc1ccnc2ccccc12,1/1,3,3,True,2.700000000000001,0.9166666666666643
4g,327b5f9c39d69493,Cc1ccnc2ccccc12,10/1,2,2,True,8.241666666666667,1.9583333333333144
4g,e0d2e5ed59557264,Cc1ccnc2ccccc12,2/1,3,3,True,5.474999999999994,0.8916666666666657
4g,02d11d5295ab887a,Cc1ccnc2ccccc12,5/1,3,3,True,10.549999999999997,2.2166666666666615
4g,0c3e2b04bb013e50,ClCCCc1ccccc1,0/1,3,3,True,0.34999999999999964,1.833333333333333
4g,8c004a05b6e11ead,ClCCCc1ccccc1,1/1,3,3,True,1.333333333333334,0.7250000000000005
4g,d32a343e249b9f1c,ClCCCc1ccccc1,10/1,3,3,True,1.3416666666666668,0.27500000000000036
4g,e15876cc089482c7,ClCCCc1ccccc1,2/1,3,3,True,1.416666666666667,0.4249999999999998
4g,85a31085213dced0,ClCCCc1ccccc1,20/1,3,3,True,1.3000000000000007,0.40000000000000036
4g,3ae70ce7e0ed47b0,ClCCCc1ccccc1,5/1,3,3,True,1.4749999999999996,1.0750000000000002
4g,ba2e76cc0291d1c0,ClCCCc1ccccc1,50/1,3,3,True,1.4833333333333334,0.7666666666666639
4g,10f08a25f6752ac6,ClCCc1ccccc1,0/1,3,3,True,1.6916666666666664,1.0249999999999986
4g,985fa49f9f884b65,ClCCc1ccccc1,1/1,3,3,True,1.2583333333333329,0.8499999999999996
4g,ccfed1498188fac0,ClCCc1ccccc1,10/1,3,3,True,2.0,1.666666666666666
4g,94ec909468e67303,ClCCc1ccccc1,2/1,3,3,True,1.3083333333333336,1.4749999999999996
4g,7d7ce53bdb4627b1,ClCCc1ccccc1,20/1,3,3,True,1.333333333333333,0.6666666666666661
4g,b76a31d0244d2e49,ClCCc1ccccc1,5/1,3,3,True,1.2000000000000002,0.8166666666666664
4g,49a2cc2095f34123,ClCCc1ccccc1,50/1,3,3,True,1.5583333333333336,0.29166666666666785
4g,f4818161821d991d,Clc1ccc(I)c(Br)c1,0/1,3,3,True,1.2666666666666666,1.2666666666666666
4g,a8e19effec10b755,Clc1ccc(I)c(Br)c1,1/1,3,3,True,1.2249999999999996,0.11666666666666714
4g,df6f7a7eef8ed1e1,Clc1ccc(I)c(Br)c1,10/1,3,3,True,1.1833333333333336,1.1000000000000014
4g,c8eb0005ce080a6a,Clc1ccc(I)c(Br)c1,2/1,3,3,True,1.8249999999999993,0.21666666666666679
4g,a9ed4551384fa8f7,Clc1ccc(I)c(Br)c1,20/1,3,3,True,1.0499999999999998,1.1916666666666664
4g,b9618d2d65ac2852,Clc1ccc(I)c(Br)c1,5/1,3,3,True,0.38333333333333375,2.4250000000000007
4g,ec556258088009a4,Clc1ccc(I)c(Br)c1,50/1,3,3,True,2.041666666666667,5.191666666666666
4g,4c1c4d9382a1d276,Clc1cccc(Br)c1,0/1,3,3,True,0.40000000000000036,0.6500000000000004
4g,1ba7b6c11193462f,Clc1cccc(Br)c1,1/1,3,3,True,1.5499999999999998,1.3250000000000002
4g,08c83aab0c1a4417,Clc1cccc(Br)c1,10/1,3,3,True,0.541666666666667,1.1833333333333336
4g,c236c798a422c593,Clc1cccc(Br)c1,2/1,3,3,True,1.5166666666666666,1.799999999999999
4g,c447b9576bb5a647,Clc1cccc(Br)c1,20/1,3,3,True,1.125,0.7166666666666668
4g,acffb7f2624cf290,Clc1cccc(Br)c1,5/1,3,3,True,1.1166666666666663,1.0166666666666666
4g,8a80949442e24057,Clc1cccc(Br)c1,50/1,3,3,True,1.2750000000000004,1.2083333333333313
4g,4b69f710fd8172f8,Clc1ccccc1I,0/1,3,3,True,1.2333333333333334,1.1916666666666664
4g,4b18a81bdfb516d6,Clc1ccccc1I,1/1,3,3,True,1.125,2.291666666666666
4g,0b86848db161459c,Clc1ccccc1I,10/1,3,3,True,1.166666666666666,0.9500000000000011
4g,f4132c1c32cf2b9d,Clc1ccccc1I,2/1,3,3,True,1.7000000000000002,0.7749999999999986
4g,609ff1b2dae304e3,Clc1ccccc1I,20/1,3,3,True,1.4083333333333332,2.7249999999999996
4g,1c063642b68dbafe,Clc1ccccc1I,5/1,3,3,True,0.375,4.408333333333333
4g,aaa1d1935eeaa506,Clc1ccccc1I,50/1,3,3,True,2.249999999999999,0.6666666666666679
4g,d382858def07b9e0,FC(F)(F)Oc1ccc(I)c(Br)c1,0/1,3,3,True,1.166666666666667,1.1000000000000005
4g,05a653ce16041128,FC(F)(F)Oc1ccc(I)c(Br)c1,1/1,3,3,True,1.1583333333333332,0.9749999999999996
4g,8975df37518c32e8,FC(F)(F)Oc1ccc(I)c(Br)c1,10/1,3,3,True,1.0999999999999996,0.49166666666666714
4g,b9d9aa1f172cd032,FC(F)(F)Oc1ccc(I)c(Br)c1,2/1,3,3,True,1.1583333333333332,0.7583333333333329
4g,42fcd948fa329772,FC(F)(F)Oc1ccc(I)c(Br)c1,20/1,3,3,True,1.0999999999999996,0.33333333333333215
4g,ab03def0b611dc1b,FC(F)(F)Oc1ccc(I)c(Br)c1,5/1,2,2,True,1.5583333333333327,0.3249999999999993
4g,75017056cc3d6111,FC(F)(F)Oc1ccc(I)c(Br)c1,50/1,3,3,True,1.0583333333333336,0.5166666666666675
4g,5e9513da462ae8c4,FC(F)(F)Oc1ccc(I)cc1,0/1,3,3,True,0.375,0.6833333333333336
4g,49b3252f5ab87f35,FC(F)(F)Oc1ccc(I)cc1,1/1,3,3,True,1.2583333333333329,1.1916666666666664
4g,df723537b43e12dc,FC(F)(F)Oc1ccc(I)cc1,10/1,3,3,True,2.075,2.2333333333333325
4g,3ebefb8100d7f44d,FC(F)(F)Oc1ccc(I)cc1,2/1,3,3,True,1.2999999999999998,0.3000000000000007
4g,b7378821b2385b43,FC(F)(F)Oc1ccc(I)cc1,20/1,3,3,True,0.3416666666666668,0.9750000000000014
4g,a9531d115862dab8,FC(F)(F)Oc1ccc(I)cc1,5/1,3,3,True,1.2666666666666666,0.25
4g,b790032cf134b3ff,FC(F)(F)Oc1ccc(I)cc1,50/1,3,3,True,1.1749999999999998,2.033333333333335
4g,840bd282bec2a5da,FC(F)(F)Oc1ccccc1I,0/1,3,3,True,1.2416666666666663,0.8500000000000005
4g,a35e5d08db9537ad,FC(F)(F)Oc1ccccc1I,1/1,3,3,True,1.3833333333333337,0.5999999999999996
4g,8be0aea4059e381b,FC(F)(F)Oc1ccccc1I,10/1,3,3,True,1.166666666666667,0.6500000000000004
4g,ecf76491db33ec11,FC(F)(F)Oc1ccccc1I,2/1,3,3,True,2.216666666666667,2.541666666666668
