column,seed,method,endpoint,retention_quintile,n,rmse,mae,mean_signed_error,sse_share,top10_retention_sse_share,top20_retention_sse_share
40g,536279090,OLD_HIER_REFERENCE,V1,5,20,15.223691630818124,11.987203575450712,-8.682938735887452,0.45035466800659,0.0693786844390697,0.11104343825985513
40g,536279090,OLD_HIER_REFERENCE,V2,1,20,14.026016462467558,9.812670877999233,9.0013904918035,0.17703163422928644,0.12540717922904654,0.17703163422928644
40g,536279090,OLD_HIER_REFERENCE,V2,2,20,11.620213304094966,8.124303972806887,3.860760291601122,0.12150954376404247,0.12540717922904654,0.17703163422928644
40g,536279090,OLD_HIER_REFERENCE,V2,3,20,11.020788561923984,8.981472210846471,0.43384435862140336,0.10929682108280309,0.12540717922904654,0.17703163422928644
40g,536279090,OLD_HIER_REFERENCE,V2,4,20,13.796844553156534,10.35285153883188,6.155826920189752,0.17129383484961166,0.12540717922904654,0.17703163422928644
40g,536279090,OLD_HIER_REFERENCE,V2,5,20,21.626286086459114,17.35146562890862,-8.989622923587891,0.4208681660742561,0.12540717922904654,0.17703163422928644
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,20,7.194501388265843,5.122677752668276,1.7993044049773708,0.10097365540193992,0.054393211276678316,0.10097365540193992
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,20,7.615320198842149,6.146673329816832,3.4460752713638327,0.11313136172076807,0.054393211276678316,0.10097365540193992
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,20,7.7702433862786835,5.4760772373616415,3.0790250123102747,0.11778118567345144,0.054393211276678316,0.10097365540193992
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,20,10.972200539776363,7.979182935687166,0.9422549930137307,0.23485193916812913,0.054393211276678316,0.10097365540193992
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,20,14.902937850173133,11.707594531008215,-8.224537554257791,0.4332618580357111,0.054393211276678316,0.10097365540193992
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,20,13.401677953148447,9.677593567604694,8.73935365811018,0.1661295263366905,0.11359659416231473,0.1661295263366905
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,20,11.20475215227391,8.119869342184696,3.653803103821244,0.11612693957541254,0.11359659416231473,0.1661295263366905
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,20,10.812570519022223,8.876526281905388,0.1757391980864295,0.10814000310697015,0.11359659416231473,0.1661295263366905
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,20,13.288474287042993,9.757256746856049,5.6928570397458875,0.16333479532183356,0.11359659416231473,0.1661295263366905
40g,536279090,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,20,21.96514099155652,17.415535670206484,-9.733345970996734,0.4462687356590932,0.11359659416231473,0.1661295263366905
40g,536279090,CORRECTED_JOINT_FULL128,V1,1,20,6.156697471040667,4.089298750462492,1.6727992991747542,0.09159864446486227,0.06805809342968322,0.09159864446486227
40g,536279090,CORRECTED_JOINT_FULL128,V1,2,20,6.582242473008686,4.773923549557393,1.8491931673683042,0.10469867185467625,0.06805809342968322,0.09159864446486227
40g,536279090,CORRECTED_JOINT_FULL128,V1,3,20,7.106082150776412,5.1759772402354445,2.468564551934261,0.12202641916769015,0.06805809342968322,0.09159864446486227
40g,536279090,CORRECTED_JOINT_FULL128,V1,4,20,9.966567096050886,7.819811958755264,3.393571953795417,0.24004054771580563,0.06805809342968322,0.09159864446486227
40g,536279090,CORRECTED_JOINT_FULL128,V1,5,20,13.518714144441066,11.003539914672535,-5.473196565066357,0.4416357167969657,0.06805809342968322,0.09159864446486227
40g,536279090,CORRECTED_JOINT_FULL128,V2,1,20,13.625703304227885,8.7456702437801,8.645392575280425,0.1995648473526924,0.14537684971273362,0.1995648473526924
40g,536279090,CORRECTED_JOINT_FULL128,V2,2,20,11.028320291068722,6.93864916927776,5.001971403509062,0.13073291033525408,0.14537684971273362,0.1995648473526924
40g,536279090,CORRECTED_JOINT_FULL128,V2,3,20,8.67365336449031,6.575765285741175,-0.2571328765451863,0.08086681007203624,0.14537684971273362,0.1995648473526924
40g,536279090,CORRECTED_JOINT_FULL128,V2,4,20,12.700194392220213,10.029623210335075,7.544879081823038,0.17337517999031007,0.14537684971273362,0.1995648473526924
40g,536279090,CORRECTED_JOINT_FULL128,V2,5,20,19.659915468849164,15.912937749843206,-6.6071525768021875,0.4154602522497071,0.14537684971273362,0.1995648473526924
40g,536279090,BALANCED_JOINT_FULL128,V1,1,20,6.389915709726707,4.635142415010437,1.8504027803449716,0.1016965910170833,0.06692994496352984,0.1016965910170833
40g,536279090,BALANCED_JOINT_FULL128,V1,2,20,6.447701684245205,4.830934287374019,1.6717831862746444,0.10354425505590507,0.06692994496352984,0.1016965910170833
40g,536279090,BALANCED_JOINT_FULL128,V1,3,20,6.9693320164475585,5.220532159190991,2.666699616541779,0.12097578411503064,0.06692994496352984,0.1016965910170833
40g,536279090,BALANCED_JOINT_FULL128,V1,4,20,10.768746382280584,8.120344444792341,3.7527910788031726,0.28883274932419317,0.06692994496352984,0.1016965910170833
40g,536279090,BALANCED_JOINT_FULL128,V1,5,20,12.43209853957685,10.468759787488372,-5.507407450849368,0.38495062048778766,0.06692994496352984,0.1016965910170833
40g,536279090,BALANCED_JOINT_FULL128,V2,1,20,12.632608569384134,8.406609117237323,8.115175813472556,0.178258870448425,0.13592682525326205,0.178258870448425
40g,536279090,BALANCED_JOINT_FULL128,V2,2,20,11.282657669846145,7.2762902239310305,5.402503869781093,0.14219616836956325,0.13592682525326205,0.178258870448425
40g,536279090,BALANCED_JOINT_FULL128,V2,3,20,9.198743302761757,6.8852301337734145,0.31605653732709627,0.09451964262325295,0.13592682525326205,0.178258870448425
40g,536279090,BALANCED_JOINT_FULL128,V2,4,20,12.882558255591883,9.946483596699743,7.793463029655508,0.18538274198807078,0.13592682525326205,0.178258870448425
40g,536279090,BALANCED_JOINT_FULL128,V2,5,20,18.914869070384754,15.5900814084898,-5.822021503358054,0.3996425765706882,0.13592682525326205,0.178258870448425
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,1,20,6.304331368392559,4.176208880523681,1.7044255756254088,0.09401819099364504,0.06546847389642395,0.09401819099364504
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,2,20,6.611839972305173,4.931622805894729,2.248413693367186,0.10341379912003353,0.06546847389642395,0.09401819099364504
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,3,20,7.1887170249712415,5.173123321421954,2.621179667028265,0.12224654752449182,0.06546847389642395,0.09401819099364504
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,4,20,9.96535702451386,7.6564248895468605,2.780742713599996,0.2349197613052208,0.06546847389642395,0.09401819099364504
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V1,5,20,13.721734842770566,11.08618913189179,-6.161031812364215,0.44540170105660865,0.06546847389642395,0.09401819099364504
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,1,20,13.345477227573689,8.852006965979642,8.668882845987863,0.18821948505089683,0.136366053142586,0.18821948505089683
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,2,20,10.95350682113305,7.187158373175626,4.664929328587107,0.1267951757071847,0.136366053142586,0.18821948505089683
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,3,20,9.047449475416725,6.953827203309663,-0.1489148578872829,0.08650649118210064,0.136366053142586,0.18821948505089683
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,4,20,12.636745851015911,9.742613587564946,7.081873571303748,0.16875896996765027,0.136366053142586,0.18821948505089683
40g,536279090,A2_HIER_SHRINK_ORIGINAL,V2,5,20,20.164828839275692,16.202524874794584,-7.388700925350824,0.42971987809216755,0.136366053142586,0.18821948505089683
40g,536279090,A3_HIER_SHRINK_BALANCED,V1,1,20,6.389915709726707,4.635142415010437,1.8504027803449716,0.1016965910170833,0.06692994496352984,0.1016965910170833
40g,536279090,A3_HIER_SHRINK_BALANCED,V1,2,20,6.447701684245205,4.830934287374019,1.6717831862746444,0.10354425505590507,0.06692994496352984,0.1016965910170833
40g,536279090,A3_HIER_SHRINK_BALANCED,V1,3,20,6.9693320164475585,5.220532159190991,2.666699616541779,0.12097578411503064,0.06692994496352984,0.1016965910170833
40g,536279090,A3_HIER_SHRINK_BALANCED,V1,4,20,10.768746382280584,8.120344444792341,3.7527910788031726,0.28883274932419317,0.06692994496352984,0.1016965910170833
40g,536279090,A3_HIER_SHRINK_BALANCED,V1,5,20,12.43209853957685,10.468759787488372,-5.507407450849368,0.38495062048778766,0.06692994496352984,0.1016965910170833
40g,536279090,A3_HIER_SHRINK_BALANCED,V2,1,20,12.632608569384134,8.406609117237323,8.115175813472556,0.178258870448425,0.13592682525326205,0.178258870448425
40g,536279090,A3_HIER_SHRINK_BALANCED,V2,2,20,11.282657669846145,7.2762902239310305,5.402503869781093,0.14219616836956325,0.13592682525326205,0.178258870448425
40g,536279090,A3_HIER_SHRINK_BALANCED,V2,3,20,9.198743302761757,6.8852301337734145,0.31605653732709627,0.09451964262325295,0.13592682525326205,0.178258870448425
40g,536279090,A3_HIER_SHRINK_BALANCED,V2,4,20,12.882558255591883,9.946483596699743,7.793463029655508,0.18538274198807078,0.13592682525326205,0.178258870448425
40g,536279090,A3_HIER_SHRINK_BALANCED,V2,5,20,18.914869070384754,15.5900814084898,-5.822021503358054,0.3996425765706882,0.13592682525326205,0.178258870448425
40g,536279090,paper_style_current_v2,V1,1,20,10.43980719074744,7.91620365,4.459352449999999,0.2133014315991499,0.1496818209929729,0.2133014315991499
40g,536279090,paper_style_current_v2,V1,2,20,6.4912327260030125,5.238228600000001,1.2421970000000004,0.0824637678501653,0.1496818209929729,0.2133014315991499
40g,536279090,paper_style_current_v2,V1,3,20,7.012811539913696,5.5588567,1.3450117999999995,0.09624831838179652,0.1496818209929729,0.2133014315991499
40g,536279090,paper_style_current_v2,V1,4,20,9.377029001435757,7.80424835,3.543832750000001,0.17208354054014374,0.1496818209929729,0.2133014315991499
40g,536279090,paper_style_current_v2,V1,5,20,14.924180489794294,12.06738015,-1.8245885499999985,0.4359029416287445,0.1496818209929729,0.2133014315991499
40g,536279090,paper_style_current_v2,V2,1,20,17.47178315458538,10.230052800000001,8.9075687,0.26420839361778753,0.1903698094850485,0.26420839361778753
40g,536279090,paper_style_current_v2,V2,2,20,12.923071399713175,8.78168185,5.640369049999999,0.14454518731883761,0.1903698094850485,0.26420839361778753
40g,536279090,paper_style_current_v2,V2,3,20,8.83948842415338,6.4876563,-1.5428970000000004,0.06762797936893963,0.1903698094850485,0.26420839361778753
40g,536279090,paper_style_current_v2,V2,4,20,12.843858150145955,10.6816942,8.9540876,0.14277861000720946,0.1903698094850485,0.26420839361778753
40g,536279090,paper_style_current_v2,V2,5,20,20.97660048405928,16.7587727,-0.22027140000000286,0.3808398296872258,0.1903698094850485,0.26420839361778753
40g,2767143051,OLD_HIER_REFERENCE,V1,1,18,4.700739855697162,3.6566558083991763,1.8239716697145023,0.029058805559778005,0.014378705879393557,0.029058805559778005
40g,2767143051,OLD_HIER_REFERENCE,V1,2,18,5.898443795845318,4.309020330384417,2.156843700894422,0.04575306734584278,0.014378705879393557,0.029058805559778005
40g,2767143051,OLD_HIER_REFERENCE,V1,3,18,8.321328832168575,6.064194737676808,2.620208786369664,0.09106063878267806,0.014378705879393557,0.029058805559778005
40g,2767143051,OLD_HIER_REFERENCE,V1,4,18,9.798396836423612,8.044743245893544,0.8593043838481632,0.12625697298895402,0.014378705879393557,0.029058805559778005
40g,2767143051,OLD_HIER_REFERENCE,V1,5,18,23.20086887696408,17.61167366216067,-11.402071821196321,0.7078705153227471,0.014378705879393557,0.029058805559778005
40g,2767143051,OLD_HIER_REFERENCE,V2,1,18,6.407036121025513,4.128439780336922,1.202906515472474,0.03220011879569035,0.0034510683139722833,0.03220011879569035
40g,2767143051,OLD_HIER_REFERENCE,V2,2,18,10.112723326750704,7.490542569233542,4.13515387446717,0.08021939462008465,0.0034510683139722833,0.03220011879569035
40g,2767143051,OLD_HIER_REFERENCE,V2,3,18,10.51541500261188,8.542673709083754,3.141181096114904,0.0867353157134485,0.0034510683139722833,0.03220011879569035
40g,2767143051,OLD_HIER_REFERENCE,V2,4,18,23.290488714934504,19.653550393530807,-0.8655822529271412,0.4255007523745667,0.0034510683139722833,0.03220011879569035
40g,2767143051,OLD_HIER_REFERENCE,V2,5,18,21.874766028536744,15.75799788988229,-11.154285670593865,0.37534441849620986,0.0034510683139722833,0.03220011879569035
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,18,4.625140605654694,3.616701726399962,0.8815370892918128,0.02829214624477481,0.013633696096799775,0.02829214624477481
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,18,5.97409394142905,4.302688962191836,1.4731166098522117,0.047201968360061325,0.013633696096799775,0.02829214624477481
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,18,8.564354148828453,6.231272146783829,2.1574613763993797,0.09700748601928223,0.013633696096799775,0.02829214624477481
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,18,10.204255813037918,8.339104967472975,0.847391109135561,0.13771418917159675,0.013633696096799775,0.02829214624477481
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,18,22.83750298719117,17.4095631418239,-10.778143331770877,0.689784210204285,0.013633696096799775,0.02829214624477481
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,18,6.3144264279965325,4.279869556646227,0.6193573993146089,0.03135692457664528,0.004229493292947757,0.03135692457664528
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,18,9.877953212057013,7.302195989761685,3.722926052884816,0.07673607400890899,0.004229493292947757,0.03135692457664528
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,18,10.27551247970604,8.442024701754091,2.7191993031356736,0.0830371870189004,0.004229493292947757,0.03135692457664528
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,18,23.396987762132838,19.866450278195842,-1.541047544648434,0.43051227841045503,0.004229493292947757,0.03135692457664528
40g,2767143051,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,18,21.934026863456026,15.763497525097288,-11.196850104921555,0.3783575359850905,0.004229493292947757,0.03135692457664528
40g,2767143051,CORRECTED_JOINT_FULL128,V1,1,18,4.8094049958469425,3.6195570002821245,1.0806053392771444,0.037470083621621283,0.01493348619769879,0.037470083621621283
40g,2767143051,CORRECTED_JOINT_FULL128,V1,2,18,5.916619079120591,4.559597462975314,-0.6693284629081853,0.05670863336362477,0.01493348619769879,0.037470083621621283
40g,2767143051,CORRECTED_JOINT_FULL128,V1,3,18,6.066209784326979,4.700939568145892,1.4655703948949872,0.059612428198101856,0.01493348619769879,0.037470083621621283
40g,2767143051,CORRECTED_JOINT_FULL128,V1,4,18,9.955361424939865,8.046468825850926,2.230420905200253,0.1605521127652214,0.01493348619769879,0.037470083621621283
40g,2767143051,CORRECTED_JOINT_FULL128,V1,5,18,20.573225882009364,15.709344737500187,-8.38741316276776,0.6856567420514307,0.01493348619769879,0.037470083621621283
40g,2767143051,CORRECTED_JOINT_FULL128,V2,1,18,6.6207789676532895,3.8268762931036155,1.077151232480035,0.03969986686769866,0.01092776431127308,0.03969986686769866
40g,2767143051,CORRECTED_JOINT_FULL128,V2,2,18,8.458257472011962,6.540635302809581,3.115012650021453,0.06479368404531521,0.01092776431127308,0.03969986686769866
40g,2767143051,CORRECTED_JOINT_FULL128,V2,3,18,9.563163834200777,7.275342730734542,1.4123675647546097,0.08282740667741777,0.01092776431127308,0.03969986686769866
40g,2767143051,CORRECTED_JOINT_FULL128,V2,4,18,21.734258804308393,18.970892316238206,-1.2264249316199642,0.4278194647543919,0.01092776431127308,0.03969986686769866
40g,2767143051,CORRECTED_JOINT_FULL128,V2,5,18,20.614163373271527,15.004289345429084,-9.459933177501357,0.38485957765517664,0.01092776431127308,0.03969986686769866
40g,2767143051,BALANCED_JOINT_FULL128,V1,1,18,4.761442346258594,3.664834234357029,0.7383070363094179,0.036733967826255966,0.013972148172389665,0.036733967826255966
40g,2767143051,BALANCED_JOINT_FULL128,V1,2,18,6.012763631566032,4.494916953542581,-0.2570105898472368,0.05857860759071881,0.013972148172389665,0.036733967826255966
40g,2767143051,BALANCED_JOINT_FULL128,V1,3,18,6.691459350810894,4.950315122389041,1.4536755071320653,0.0725491735124041,0.013972148172389665,0.036733967826255966
40g,2767143051,BALANCED_JOINT_FULL128,V1,4,18,10.072280999727978,8.429900572457752,3.0638591695162285,0.1643790430654461,0.013972148172389665,0.036733967826255966
40g,2767143051,BALANCED_JOINT_FULL128,V1,5,18,20.300865418389,15.301427609994104,-8.892836073356206,0.6677592080051751,0.013972148172389665,0.036733967826255966
40g,2767143051,BALANCED_JOINT_FULL128,V2,1,18,6.803012738842983,4.217925200716536,-0.10134070062468187,0.04073618553402295,0.009968704135519877,0.04073618553402295
40g,2767143051,BALANCED_JOINT_FULL128,V2,2,18,9.175064931446402,7.022639832569812,3.331643131475996,0.07409622534179869,0.009968704135519877,0.04073618553402295
40g,2767143051,BALANCED_JOINT_FULL128,V2,3,18,10.15015277519831,7.693119044197494,1.248179675084664,0.09068238833589821,0.009968704135519877,0.04073618553402295
40g,2767143051,BALANCED_JOINT_FULL128,V2,4,18,22.56603152780673,19.804270306537827,0.13763398913048006,0.44821684343126184,0.009968704135519877,0.04073618553402295
40g,2767143051,BALANCED_JOINT_FULL128,V2,5,18,19.834328762014707,14.138755570939445,-8.960853180275883,0.34626835735701833,0.009968704135519877,0.04073618553402295
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,1,18,4.8094049958469425,3.6195570002821245,1.0806053392771444,0.037470083621621283,0.01493348619769879,0.037470083621621283
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,2,18,5.916619079120591,4.559597462975314,-0.6693284629081853,0.05670863336362477,0.01493348619769879,0.037470083621621283
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,3,18,6.066209784326979,4.700939568145892,1.4655703948949872,0.059612428198101856,0.01493348619769879,0.037470083621621283
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,4,18,9.955361424939865,8.046468825850926,2.230420905200253,0.1605521127652214,0.01493348619769879,0.037470083621621283
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V1,5,18,20.573225882009364,15.709344737500187,-8.38741316276776,0.6856567420514307,0.01493348619769879,0.037470083621621283
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,1,18,6.6207789676532895,3.8268762931036155,1.077151232480035,0.03969986686769866,0.01092776431127308,0.03969986686769866
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,2,18,8.458257472011962,6.540635302809581,3.115012650021453,0.06479368404531521,0.01092776431127308,0.03969986686769866
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,3,18,9.563163834200777,7.275342730734542,1.4123675647546097,0.08282740667741777,0.01092776431127308,0.03969986686769866
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,4,18,21.734258804308393,18.970892316238206,-1.2264249316199642,0.4278194647543919,0.01092776431127308,0.03969986686769866
40g,2767143051,A2_HIER_SHRINK_ORIGINAL,V2,5,18,20.614163373271527,15.004289345429084,-9.459933177501357,0.38485957765517664,0.01092776431127308,0.03969986686769866
40g,2767143051,A3_HIER_SHRINK_BALANCED,V1,1,18,4.761442346258594,3.664834234357029,0.7383070363094179,0.036733967826255966,0.013972148172389665,0.036733967826255966
40g,2767143051,A3_HIER_SHRINK_BALANCED,V1,2,18,6.012763631566032,4.494916953542581,-0.2570105898472368,0.05857860759071881,0.013972148172389665,0.036733967826255966
40g,2767143051,A3_HIER_SHRINK_BALANCED,V1,3,18,6.691459350810894,4.950315122389041,1.4536755071320653,0.0725491735124041,0.013972148172389665,0.036733967826255966
40g,2767143051,A3_HIER_SHRINK_BALANCED,V1,4,18,10.072280999727978,8.429900572457752,3.0638591695162285,0.1643790430654461,0.013972148172389665,0.036733967826255966
40g,2767143051,A3_HIER_SHRINK_BALANCED,V1,5,18,20.300865418389,15.301427609994104,-8.892836073356206,0.6677592080051751,0.013972148172389665,0.036733967826255966
40g,2767143051,A3_HIER_SHRINK_BALANCED,V2,1,18,6.803012738842983,4.217925200716536,-0.10134070062468187,0.04073618553402295,0.009968704135519877,0.04073618553402295
40g,2767143051,A3_HIER_SHRINK_BALANCED,V2,2,18,9.175064931446402,7.022639832569812,3.331643131475996,0.07409622534179869,0.009968704135519877,0.04073618553402295
40g,2767143051,A3_HIER_SHRINK_BALANCED,V2,3,18,10.15015277519831,7.693119044197494,1.248179675084664,0.09068238833589821,0.009968704135519877,0.04073618553402295
40g,2767143051,A3_HIER_SHRINK_BALANCED,V2,4,18,22.56603152780673,19.804270306537827,0.13763398913048006,0.44821684343126184,0.009968704135519877,0.04073618553402295
40g,2767143051,A3_HIER_SHRINK_BALANCED,V2,5,18,19.834328762014707,14.138755570939445,-8.960853180275883,0.34626835735701833,0.009968704135519877,0.04073618553402295
40g,2767143051,paper_style_current_v2,V1,1,18,7.542562103831183,6.0543470555555565,4.622437833333333,0.09720468231510357,0.05115397309282746,0.09720468231510357
40g,2767143051,paper_style_current_v2,V1,2,18,5.334860313125932,4.428361555555556,-0.8233659999999995,0.04862901810826153,0.05115397309282746,0.09720468231510357
40g,2767143051,paper_style_current_v2,V1,3,18,7.010988222343165,5.14020788888889,0.16771644444444533,0.08398618820684658,0.05115397309282746,0.09720468231510357
40g,2767143051,paper_style_current_v2,V1,4,18,10.621672674409224,7.799768444444447,1.8037641111111118,0.192768125040154,0.05115397309282746,0.09720468231510357
40g,2767143051,paper_style_current_v2,V1,5,18,18.383076718140565,14.31902666666666,-6.89894111111111,0.5774119863296343,0.05115397309282746,0.09720468231510357
40g,2767143051,paper_style_current_v2,V2,1,18,7.423951205873004,5.0689137777777775,3.036167,0.06558108252444679,0.014760527425247182,0.06558108252444679
40g,2767143051,paper_style_current_v2,V2,2,18,8.261871052455945,6.254181055555556,1.5730753888888895,0.0812204120377938,0.014760527425247182,0.06558108252444679
40g,2767143051,paper_style_current_v2,V2,3,18,8.510127139382574,6.673208166666666,0.3407415000000008,0.0861748349573857,0.014760527425247182,0.06558108252444679
40g,2767143051,paper_style_current_v2,V2,4,18,19.06903996646743,15.990481944444443,-0.833588722222222,0.432679203422656,0.014760527425247182,0.06558108252444679
40g,2767143051,paper_style_current_v2,V2,5,18,16.76265815944465,13.550703111111108,-5.976017555555554,0.3343444670577178,0.014760527425247182,0.06558108252444679
40g,1362771960,OLD_HIER_REFERENCE,V1,1,18,5.710918581172337,3.8034121694202847,1.729469321396854,0.02611930311290803,0.019063178713990443,0.02611930311290803
40g,1362771960,OLD_HIER_REFERENCE,V1,2,18,6.951727153623685,5.869101170971202,4.20867672851417,0.038702149367128305,0.019063178713990443,0.02611930311290803
40g,1362771960,OLD_HIER_REFERENCE,V1,3,17,11.749401551486713,9.04765179980842,6.961875945774938,0.10441371732653854,0.019063178713990443,0.02611930311290803
40g,1362771960,OLD_HIER_REFERENCE,V1,4,17,7.618248854845045,5.971905873058717,-3.620820865093741,0.0438971550284223,0.019063178713990443,0.02611930311290803
40g,1362771960,OLD_HIER_REFERENCE,V1,5,17,32.25431478522976,22.87260834076692,-13.26500860878034,0.786867675165003,0.019063178713990443,0.02611930311290803
40g,1362771960,OLD_HIER_REFERENCE,V2,1,18,9.088100587059365,7.02773023076136,5.070972925470805,0.047578210287290076,0.025020911459172717,0.047578210287290076
40g,1362771960,OLD_HIER_REFERENCE,V2,2,18,14.026775251733286,11.374798550770574,10.49418415155373,0.11333851759814174,0.025020911459172717,0.047578210287290076
40g,1362771960,OLD_HIER_REFERENCE,V2,3,17,14.742263811352593,12.116093602373372,-1.5104539205179606,0.11824059993961206,0.025020911459172717,0.047578210287290076
40g,1362771960,OLD_HIER_REFERENCE,V2,4,17,24.970903603231598,19.554118716891306,-0.962915948598599,0.33923978842748487,0.025020911459172717,0.047578210287290076
40g,1362771960,OLD_HIER_REFERENCE,V2,5,17,26.484189718363258,21.33392219008353,-14.225261641946423,0.38160288374747137,0.025020911459172717,0.047578210287290076
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,1,18,5.859815470035624,4.061200618891873,0.9072018010538483,0.027167374230070686,0.018797359020936287,0.027167374230070686
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,2,18,6.952238817353061,5.818166905601845,3.9123266234203786,0.03824099199869407,0.018797359020936287,0.027167374230070686
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,3,17,12.225979514278972,9.315513685143424,7.07457976948863,0.1116923758375978,0.018797359020936287,0.027167374230070686
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,4,17,7.425402335850985,5.77241897488537,-3.2419151011997904,0.04119990191862321,0.018797359020936287,0.027167374230070686
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V1,5,17,32.3438546257015,23.03991776508189,-12.461311428602686,0.7816993560150146,0.018797359020936287,0.027167374230070686
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,1,18,9.047716588749429,7.026847552183245,4.820394705497478,0.04664502904782509,0.023628282339131078,0.04664502904782509
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,2,18,13.959998335108956,11.348930105259132,10.451174715293439,0.11104477394103679,0.023628282339131078,0.04664502904782509
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,3,17,14.884034631917107,12.264785232732955,-1.9282638259344917,0.11921891123809915,0.023628282339131078,0.04664502904782509
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,4,17,25.162039146149002,19.629205833323187,-1.4416801860402244,0.3407183116015082,0.023628282339131078,0.04664502904782509
40g,1362771960,HIER_CW_SHARED_LAMBDA_CORRECTED,V2,5,17,26.65579813006983,21.3715391140751,-14.693525405309579,0.382372974171531,0.023628282339131078,0.04664502904782509
40g,1362771960,CORRECTED_JOINT_FULL128,V1,1,18,4.767308105685732,3.392355666080112,-1.1349402126328638,0.02066630630372407,0.013602903907023943,0.02066630630372407
40g,1362771960,CORRECTED_JOINT_FULL128,V1,2,18,5.3459053556619605,4.131997077012253,0.9654954622869144,0.025987167865473483,0.013602903907023943,0.02066630630372407
40g,1362771960,CORRECTED_JOINT_FULL128,V1,3,17,10.129924077821439,8.170233176001041,5.670785638325023,0.08812623524693754,0.013602903907023943,0.02066630630372407
40g,1362771960,CORRECTED_JOINT_FULL128,V1,4,17,7.906994084321481,6.23168438202102,-0.10258986548265459,0.05369275203498086,0.013602903907023943,0.02066630630372407
40g,1362771960,CORRECTED_JOINT_FULL128,V1,5,17,30.74009551541784,21.072265443140452,-11.761442484215461,0.811527538548884,0.013602903907023943,0.02066630630372407
40g,1362771960,CORRECTED_JOINT_FULL128,V2,1,18,3.861404970825129,3.2805491566117233,2.277277078173247,0.010140152631998186,0.0049485563313562235,0.010140152631998186
40g,1362771960,CORRECTED_JOINT_FULL128,V2,2,18,10.395774664882719,8.376334497015478,6.528226540545116,0.07349664321218552,0.0049485563313562235,0.010140152631998186
40g,1362771960,CORRECTED_JOINT_FULL128,V2,3,17,13.630126475987682,10.761330541899005,-2.422100361075002,0.11932459726989214,0.0049485563313562235,0.010140152631998186
40g,1362771960,CORRECTED_JOINT_FULL128,V2,4,17,24.208004755653466,19.865558576620803,-0.8099154966790327,0.3763987719196189,0.0049485563313562235,0.010140152631998186
