outer_seed,strategy,round,member_seed,fit_seed,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after,frozen_unchanged,trainable_changed
1101,pretrained_shared_round0,0,42,110100042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b7a564b0752a22448d12a350b802cff78c799e586e19ff8ab65013764c82b789,True,True
1101,pretrained_shared_round0,0,525,110100525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,b7db1c4762f77e314fe24eef7772a9b44873c4be75ddfa853ccdcd716303d6c6,True,True
1101,pretrained_shared_round0,0,1101,110101101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,79939186381445f5cf647c9a7aae8fcba2c53e016e7ceba53c51231a6ceeabd1,True,True
1101,pretrained_random,1,42,110110042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,344cb918a2c24b45edd6027b789f1c40d45b9f20ee20ba84e408fa8ea0b7195c,True,True
1101,pretrained_random,1,525,110110525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,9e27d86fbc3b556982ca418cb02d9ba4ac83f3f08d0dc184fcf5e40034703926,True,True
1101,pretrained_random,1,1101,110111101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,7ac5a1eff2902bd0efbdf53e2d2b09819f5dac606073914def8885f9c42d9433,True,True
1101,pretrained_random,2,42,110120042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,8013ebe9f8c5947bd60d172eda9a518e85c22bd48d1b99ad7ea43970ede0d02c,True,True
1101,pretrained_random,2,525,110120525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,bd7b0d14a664d77fdf043e1729acb1854259b16e0ff81b9f9a5ca615125c5066,True,True
1101,pretrained_random,2,1101,110121101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,633d641981c77143e08207bb1eb09b5ced73bf79cc7b462915a4ff5f79746ade,True,True
1101,pretrained_random,3,42,110130042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b93a795afb6adbf382918e5b174223f134bfa7fcaaf9afd31b82d2a1805999fd,True,True
1101,pretrained_random,3,525,110130525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,c2c5f7d4edbfe46995a99c54edfc10478291e59e9f35bb9db57fafe695c5448a,True,True
1101,pretrained_random,3,1101,110131101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,463fa3e9b5cd75e9024d2768017407c13a467e3b8d7d2aac1f811f4f81e26699,True,True
1101,pretrained_random,4,42,110140042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,5f9bd3a3bfe98995cf1f2cf9f2ea95d98704015edc365be93296c43070acf184,True,True
1101,pretrained_random,4,525,110140525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,6ba00c49a9037dcbb6d561a4536903a61d6e7dc0a6542f88d679a1f244098def,True,True
1101,pretrained_random,4,1101,110141101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,25dd958407a94d5914b3fd462ef21656964acfec5bda0a8070ac62e5ef877a14,True,True
1101,pretrained_random,5,42,110150042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,21cbb9a6119309326559343fc11b1ef7db34084eb1748cea97f2815095cd8225,True,True
1101,pretrained_random,5,525,110150525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,c9319ed131ba011f2fd204094222ca0cc03f0d75dc2582e51e11786af8091e68,True,True
1101,pretrained_random,5,1101,110151101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,b4c6e3ce13b79ae2323d0dd40fbe5ffe2f04ee0027550282c79d0abd7eca5dee,True,True
1101,pretrained_random,6,42,110160042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,250341cb98926e73cebe39c684e7e09f8a4a01e645910608338cb0f19abfecbc,True,True
1101,pretrained_random,6,525,110160525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,afab0799ee252f9a26e2e80527340c4641e827e782579353014ca4d9616e7bf3,True,True
1101,pretrained_random,6,1101,110161101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,330003c9be845da04173f93742972ff1fc0138102ebab91a414baaeba1214a12,True,True
1101,pretrained_random,7,42,110170042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,34e938d64c46e4550867f3c6c3e8fbf4e5ba0dd05d5b740cd2970dccebb450ba,True,True
1101,pretrained_random,7,525,110170525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,12ac0f11113769df0527e9d35b691d63b8aeb219788cfdc904e446127e46abfc,True,True
1101,pretrained_random,7,1101,110171101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,0c4070064519e30e19f374ad07299953f714600fb4715667ba497018e24ce081,True,True
1101,pretrained_coverage,1,42,110110042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,48ad941f28f15f0dcc1a1d586bcc33fe0c28121ada8def0d755b77559b311ec2,True,True
1101,pretrained_coverage,1,525,110110525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,7f7c7e394098fc5e02865a0803c889aadd664c2b51e77e8352d4645e2696ab4e,True,True
1101,pretrained_coverage,1,1101,110111101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,f2c868626bedd780576ca70eba6ab9420379fb3275c0854a1a0efdc9cb851cbf,True,True
1101,pretrained_coverage,2,42,110120042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,7c6346fb8c488951a8ff43a9a9c9a40480f6671842d30abe405d836c9c1edb5c,True,True
1101,pretrained_coverage,2,525,110120525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,eb139b504f501f17d1d5b1a0c3db0cec6c480b532f713d903f83122a28a653b6,True,True
1101,pretrained_coverage,2,1101,110121101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,f9f8726def7ad8bcf3b15126f5f5c436f496c1763f7df9593651f111ebae55e2,True,True
1101,pretrained_coverage,3,42,110130042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,9a3d2066e58ebd968cdef4ec07dbead742187c5707b9ee938f47501ffa53a50f,True,True
1101,pretrained_coverage,3,525,110130525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,ca49a8c69ce19d27a3922b3cc2bb3f428baf9acecf0a0c7854ffd006b18b2012,True,True
1101,pretrained_coverage,3,1101,110131101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,2893f9be418c7871aa9a7806ad1e9979fe877533c70ab98bf7bcf9e0f0e0bfb3,True,True
1101,pretrained_coverage,4,42,110140042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,34edd6d6fe8d288c2a7d70d96c0e475e630a74fc6f8d4f34ff7e4bb0a4dd4d7e,True,True
1101,pretrained_coverage,4,525,110140525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,3d27d05a66c097c79c66dbdfddaee69536606f345b73ab88c31a5623ed489ef6,True,True
1101,pretrained_coverage,4,1101,110141101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,8ffb8e0c256bdbfab5165f7c588e31602489b08fb7a63a7a98eb2d77bbf08070,True,True
1101,pretrained_coverage,5,42,110150042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,9ff7d7100b85c72789c0aca0b12942f533b1be2c3cea823ab9d70b087a4c647a,True,True
1101,pretrained_coverage,5,525,110150525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,74de740351d32a053ef433bb26f2059f512865437297dc90d756c4c9491c1478,True,True
1101,pretrained_coverage,5,1101,110151101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,24759ebd5fac94d0eecfe8ed97134759a5d3e48b82de91b179b69ea573f49bca,True,True
1101,pretrained_coverage,6,42,110160042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,3e66dd1d04889b15f5df6f31ea050c0856200fde33ba3b9d2339913aeb5959a1,True,True
1101,pretrained_coverage,6,525,110160525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,256d72fb6137828fc6a968fce5f50401f9c18ad432aa8648877d53e3995bc7e7,True,True
1101,pretrained_coverage,6,1101,110161101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,98d2fae8c13c76246e72bf50c4bc3cecc4e15d8c3625b800d398512d3c608be8,True,True
1101,pretrained_coverage,7,42,110170042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,ad05d3b4082ecf93f08a131e8ec25c8f1c49e69c8b7885c2d87404f71b165d6f,True,True
1101,pretrained_coverage,7,525,110170525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,548caa3cc4fc2354f8b3d66b182213f9fcfb5e93c6a237368813e5dbbda311b4,True,True
1101,pretrained_coverage,7,1101,110171101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,b8c0bd6137890517e82a388f787f757606e9753f529456f6f7bc0f7fe6ea5d5e,True,True
1101,pretrained_ensemble,1,42,110110042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,bd4358ef79a5c4ed7dd180ad3fd567815fb9fd25409b9d10a84946f5e190517f,True,True
1101,pretrained_ensemble,1,525,110110525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,8c2f0c795c82ab8fd8a65f63932f6765ab59db23c9deda60767831b5270b496c,True,True
1101,pretrained_ensemble,1,1101,110111101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,486f624339cc685985f29714338352d2b77797a7324e4383d5a036ca8201f176,True,True
1101,pretrained_ensemble,2,42,110120042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,114d3874c65ba10f3dbfde855575be396f245e1864226aecf9719ec5c46b07a9,True,True
1101,pretrained_ensemble,2,525,110120525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,00561df92b6ce257813d88ee627d99d8f565895a7adf26409c666fe16cf4d081,True,True
1101,pretrained_ensemble,2,1101,110121101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,e1400f79b9758b79ed12e37335c2e6258656c86c67daa2057598d4ff5746620c,True,True
1101,pretrained_ensemble,3,42,110130042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b610343e39d17230c438c3cce2918901c661c6a42c267ddf935c75313f6f1f0e,True,True
1101,pretrained_ensemble,3,525,110130525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,fb90b699b56f6613791c5001a5302bb64d86a0f4f9ab3630a8769026c03148c8,True,True
1101,pretrained_ensemble,3,1101,110131101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,9189da82dc0df4119d19e589169414335244523aafa3bfe1d0db98dc67eaf873,True,True
1101,pretrained_ensemble,4,42,110140042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,91999eca4aef78afe2ad02dae9355be79f1bcf33b4ce97168894b7743d9e280b,True,True
1101,pretrained_ensemble,4,525,110140525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,cf2a8e0032b48d786a0cc293a780de873c2852a0a64f9ab8ed9393a242a8b7fd,True,True
1101,pretrained_ensemble,4,1101,110141101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,c3f30715135e4612f20bf6f4c9ed6c86a436d397551d9bcff6be2f8127dab1a2,True,True
1101,pretrained_ensemble,5,42,110150042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,4bafc4e04b6914a93a8688954bcc4a3fe755f1790201f9cfa7a013889ffda673,True,True
1101,pretrained_ensemble,5,525,110150525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,32b37c6cdd85c6af85e0ee7d4d4819cd7338b6c1f8193768b8bc3333617629c8,True,True
1101,pretrained_ensemble,5,1101,110151101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,87b1a8dbbd037232b27b422e579748f405b173336875dd5af0f4c0950ef787e5,True,True
1101,pretrained_ensemble,6,42,110160042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,2c1c94b7d001d3d6fbea8abb2f62578bead918a33447915860ee0109acebc8fa,True,True
1101,pretrained_ensemble,6,525,110160525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,51b9a2ec5c4dcdc0fdfb529ceb244502a6c20bd94838dd1e3d66ffc8ae3e9ea0,True,True
1101,pretrained_ensemble,6,1101,110161101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,9eded5a0004b14078ae30307e2d1d20fda0d0b93516f06defad57e445ba39af4,True,True
1101,pretrained_ensemble,7,42,110170042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,02349059d25b678473e35ed322ab451752f16a453cf444a59f96bf5b4d1829cf,True,True
1101,pretrained_ensemble,7,525,110170525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,c23894759b434df5cfde88668b52677232079604bcfec56ab6c0de1d3c7e1bf7,True,True
1101,pretrained_ensemble,7,1101,110171101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,1a06c95c44936579765fe384ee9a5f9e6420a671b002c4f5cbb94cff151b4c20,True,True
1101,pretrained_hybrid,1,42,110110042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,203bef1dbdae836fe505b505115eeebcfc6d16d61ebabb521423cb2f9fc0240a,True,True
1101,pretrained_hybrid,1,525,110110525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,f8c37ab88f1500d1b360796f062f124e6714b3ddd2f5f18d46f869eb97d91da5,True,True
1101,pretrained_hybrid,1,1101,110111101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,537d11fcbee4c1a444a52e98f6a4e7b6170516b8c30aa85f2d9766f1e9a14993,True,True
1101,pretrained_hybrid,2,42,110120042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,789cd8483d160458ba69d8f871fb2e4c1b359ec353628a777797426e1304e074,True,True
1101,pretrained_hybrid,2,525,110120525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,03c5cdeff372a32cf8b525c4f697a1aa23366c86285520fdfccf4c9a9181aedc,True,True
1101,pretrained_hybrid,2,1101,110121101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,c86caed0dc445f8ea889921b57801d07f3c2b1d49e81ca0856b6d72fb206add6,True,True
