CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,decision,decision_reason,quality_flags,label_source,V1_ml,V2_ml,canonical_smiles
529-20-4,2-Methylbenzaldehyde,0.97,1.039,100,DCM,300,50/1,15,2023-11-12_19-55-45.xlsx,Silica-CS 25g,6589.0,10771.0,CC1=CC=CC=C1C=O,6589.0,10771.0,477,20cdc4add478e1ead931,keep,,,verified_t1_t2,82.3625,134.6375,Cc1ccccc1C=O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,0/1,15,2023-11-12_21-28-21.xlsx,Silica-CS 25g,1553.0,3965.0,C1=CC(=C(C=C1Br)O)C=O,1553.0,3965.0,478,70d9254751f5eb5697a0,keep,,,verified_t1_t2,19.4125,49.5625,O=Cc1ccc(Br)cc1O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,1/1,15,2023-11-12_21-37-34.xlsx,Silica-CS 25g,1681.0,4371.0,C1=CC(=C(C=C1Br)O)C=O,1681.0,4371.0,479,ba1adb8c17096e1245dc,keep,,,verified_t1_t2,21.0125,54.6375,O=Cc1ccc(Br)cc1O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,2/1,15,2023-11-12_21-47-58.xlsx,Silica-CS 25g,2118.0,5086.0,C1=CC(=C(C=C1Br)O)C=O,2118.0,5086.0,480,9adc3f6b5754207e21ac,keep,,,verified_t1_t2,26.475,63.575,O=Cc1ccc(Br)cc1O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,5/1,15,2023-11-12_22-00-17.xlsx,Silica-CS 25g,2938.0,6243.0,C1=CC(=C(C=C1Br)O)C=O,2938.0,6243.0,481,3f45faf65f2ef106cbe1,keep,,,verified_t1_t2,36.725,78.0375,O=Cc1ccc(Br)cc1O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,10/1,15,2023-11-12_22-15-32.xlsx,Silica-CS 25g,4015.0,7973.0,C1=CC(=C(C=C1Br)O)C=O,4015.0,7973.0,482,03d21b096ab20f7bec36,keep,,,verified_t1_t2,50.1875,99.6625,O=Cc1ccc(Br)cc1O
22532-62-3,4-Bromo-2-hydroxybenzaldehyde,0.9978,1.737,100,DCM,300,20/1,15,2023-11-12_22-35-18.xlsx,Silica-CS 25g,5627.0,10664.0,C1=CC(=C(C=C1Br)O)C=O,5627.0,10664.0,483,43a67454952269d55d26,keep,,,verified_t1_t2,70.3375,133.3,O=Cc1ccc(Br)cc1O
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,0/1,15,2023-11-13_09-24-00.xlsx,Silica-CS 25g,1591.0,2793.0,CC(=O)C1=CC=C(C=C1)Br,1591.0,2793.0,484,7f4b9a82a252613c3034,keep,,,verified_t1_t2,19.8875,34.9125,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,1/1,15,2023-11-13_09-31-12.xlsx,Silica-CS 25g,1727.0,3155.0,CC(=O)C1=CC=C(C=C1)Br,1727.0,3155.0,485,a68e50d402b122bd2a8f,keep,,,verified_t1_t2,21.5875,39.4375,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,2/1,15,2023-11-13_09-39-55.xlsx,Silica-CS 25g,2249.0,4087.0,CC(=O)C1=CC=C(C=C1)Br,2249.0,4087.0,486,3759fd5e9bd720fa0586,keep,,,verified_t1_t2,28.1125,51.0875,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,5/1,15,2023-11-13_09-52-14.xlsx,Silica-CS 25g,3546.0,6233.0,CC(=O)C1=CC=C(C=C1)Br,3546.0,6233.0,487,364120422b287667e050,keep,,,verified_t1_t2,44.325,77.9125,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,10/1,15,2023-11-13_10-10-30.xlsx,Silica-CS 25g,5603.0,9773.0,CC(=O)C1=CC=C(C=C1)Br,5603.0,9773.0,488,7e4a20bc25b269265dee,keep,,,verified_t1_t2,70.0375,122.1625,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,20/1,15,2023-11-13_10-38-19.xlsx,Silica-CS 25g,8927.0,15428.0,CC(=O)C1=CC=C(C=C1)Br,8927.0,15428.0,489,d13d1bdd4516b84ded9b,keep,,,verified_t1_t2,111.5875,192.85,CC(=O)c1ccc(Br)cc1
99-90-1,4'-Bromoacetophenone,0.98,1.64,100,DCM,300,50/1,15,2023-11-13_11-29-05.xlsx,Silica-CS 25g,17256.0,28983.0,CC(=O)C1=CC=C(C=C1)Br,17256.0,28983.0,490,5d5e8835e9b287cdb912,keep,,,verified_t1_t2,215.7,362.2875,CC(=O)c1ccc(Br)cc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,0/1,15,2023-11-13_11-43-55.xlsx,Silica-CS 25g,1438.0,3266.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,1438.0,3266.0,491,7b87a9d8decea9a2f9a8,keep,,,verified_t1_t2,17.975,40.825,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,1/1,15,2023-11-13_11-52-03.xlsx,Silica-CS 25g,1856.0,3709.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,1856.0,3709.0,492,2b219d85feca84883925,keep,,,verified_t1_t2,23.2,46.3625,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,2/1,15,2023-11-13_12-01-26.xlsx,Silica-CS 25g,2544.0,4475.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,2544.0,4475.0,493,f9d3c0c6419cb4ccc8e6,keep,,,verified_t1_t2,31.8,55.9375,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,5/1,15,2023-11-13_12-13-00.xlsx,Silica-CS 25g,3459.0,5751.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,3459.0,5751.0,494,34c0aa9f7d996a9cb911,keep,,,verified_t1_t2,43.2375,71.8875,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,10/1,15,2023-11-13_12-25-10.xlsx,Silica-CS 25g,3628.0,6139.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,3628.0,6139.0,495,3e68b8ac12b44d90772f,keep,,,verified_t1_t2,45.35,76.7375,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,20/1,15,2023-11-13_12-40-30.xlsx,Silica-CS 25g,4819.0,8046.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,4819.0,8046.0,496,f7799b8b07335d1b76fe,keep,,,verified_t1_t2,60.2375,100.575,O=C(Cc1ccccc1)c1ccccc1
451-40-1,2-Phenylacetophenone,0.97,1.2,100,DCM,300,50/1,15,2023-11-13_13-06-38.xlsx,Silica-CS 25g,8804.0,14432.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,8804.0,14432.0,497,b500fad99ff720c2be9f,keep,,,verified_t1_t2,110.05,180.4,O=C(Cc1ccccc1)c1ccccc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,0/1,15,2023-11-13_13-32-59.xlsx,Silica-CS 25g,1291.0,2406.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,1291.0,2406.0,498,33322e348fc6683ba33c,keep,,,verified_t1_t2,16.1375,30.075,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,1/1,15,2023-11-13_13-39-52.xlsx,Silica-CS 25g,1489.0,2955.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,1489.0,2955.0,499,419a270fac584e0233d6,keep,,,verified_t1_t2,18.6125,36.9375,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,2/1,15,2023-11-13_13-47-34.xlsx,Silica-CS 25g,1681.0,3456.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,1681.0,3456.0,500,9326d65ad13f8538dc59,keep,,,verified_t1_t2,21.0125,43.2,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,5/1,15,2023-11-14_16-53-58.xlsx,Silica-CS 25g,2720.0,4786.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,2720.0,4786.0,501,dcd543bff61fadc51140,keep,,,verified_t1_t2,34.0,59.825,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,10/1,15,2023-11-14_17-00-45.xlsx,Silica-CS 25g,1878.0,2943.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,1878.0,2943.0,502,a763335476941b78d216,keep,,,verified_t1_t2,23.475,36.7875,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,20/1,15,2023-11-14_17-10-39.xlsx,Silica-CS 25g,583.0,4775.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,583.0,4775.0,503,fb11bbef620e008e130d,keep,,,verified_t1_t2,7.2875,59.6875,O=Cc1ccc(-c2ccccc2)cc1
3218-36-8,4-Biphenylcarboxaldehyde,0.98,1.107,100,DCM,300,50/1,15,2023-11-14_17-29-37.xlsx,Silica-CS 25g,1373.0,10154.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,1373.0,10154.0,504,b7bfcb6f6bb6606542ca,keep,,,verified_t1_t2,17.1625,126.925,O=Cc1ccc(-c2ccccc2)cc1
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,0/1,15,2023-11-13_14-26-35.xlsx,Silica-CS 25g,1246.0,2750.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,1246.0,2750.0,505,c8c80d129bbdc98c1074,keep,,,verified_t1_t2,15.575,34.375,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,1/1,15,2023-11-13_14-33-38.xlsx,Silica-CS 25g,1484.0,3081.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,1484.0,3081.0,506,d42ab26d8730ec3af030,keep,,,verified_t1_t2,18.55,38.5125,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,2/1,15,2023-11-13_14-41-20.xlsx,Silica-CS 25g,1613.0,3490.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,1613.0,3490.0,507,f9c7f74798ec7a98bdce,keep,,,verified_t1_t2,20.1625,43.625,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,5/1,15,2023-11-13_14-50-24.xlsx,Silica-CS 25g,1796.0,4260.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,1796.0,4260.0,508,5a4aa1796d1a26dfe089,keep,,,verified_t1_t2,22.45,53.25,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,10/1,15,2023-11-13_15-00-57.xlsx,Silica-CS 25g,2156.0,5173.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,2156.0,5173.0,509,c4a6d5306355744b2a53,keep,,,verified_t1_t2,26.95,64.6625,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,20/1,15,2023-11-13_15-13-37.xlsx,Silica-CS 25g,2795.0,6416.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,2795.0,6416.0,510,4730e80cb3245321ca6e,keep,,,verified_t1_t2,34.9375,80.2,O=Cc1ccc2ccccc2c1Br
3378-82-3,1-BROMO-2-NAPHTHALDEHYDE,0.98,1.552,100,DCM,700,50/1,15,2023-11-13_15-30-52.xlsx,Silica-CS 25g,4000.0,9185.0,C1=CC=C2C(=C1)C=CC(=C2Br)C=O,4000.0,9185.0,511,f293672555d1609a55bc,keep,,,verified_t1_t2,50.0,114.8125,O=Cc1ccc2ccccc2c1Br
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,0/1,15,2023-11-13_20-27-54.xlsx,Silica-CS 25g,1181.0,2270.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,1181.0,2270.0,512,d04d40ea23a57d87aa15,keep,,,verified_t1_t2,14.7625,28.375,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,1/1,15,2023-11-13_21-46-00.xlsx,Silica-CS 25g,1303.0,2756.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,1303.0,2756.0,513,4f3375726f4c47596901,keep,,,verified_t1_t2,16.2875,34.45,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,2/1,15,2023-11-13_21-54-13.xlsx,Silica-CS 25g,1726.0,3774.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,1726.0,3774.0,514,9704d795444cbcf576c5,keep,,,verified_t1_t2,21.575,47.175,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,5/1,15,2023-11-13_22-03-31.xlsx,Silica-CS 25g,2316.0,4421.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,2316.0,4421.0,515,49e5a3b10b12af75157d,keep,,,verified_t1_t2,28.95,55.2625,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,10/1,15,2023-11-13_22-15-30.xlsx,Silica-CS 25g,3254.0,6019.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,3254.0,6019.0,516,bc45f40382f757c819d1,keep,,,verified_t1_t2,40.675,75.2375,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,20/1,15,2023-11-13_22-32-31.xlsx,Silica-CS 25g,4944.0,9002.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,4944.0,9002.0,517,fd69bb2a1029c6903ad5,keep,,,verified_t1_t2,61.8,112.525,O=C(/C=C/c1ccccc1)c1ccccc1
614-47-1,trans-Chalcone,0.98,1.0712,100,DCM,300,50/1,15,2023-11-13_23-03-51.xlsx,Silica-CS 25g,9521.0,17468.0,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,9521.0,17468.0,518,51215fa8ea4d7f7ebc7f,keep,,,verified_t1_t2,119.0125,218.35,O=C(/C=C/c1ccccc1)c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,0/1,15,2023-11-14_09-44-08.xlsx,Silica-CS 25g,1407.0,2265.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,1407.0,2265.0,519,52e7b6a93166db759d05,keep,,,verified_t1_t2,17.5875,28.3125,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,1/1,15,2023-11-14_09-50-20.xlsx,Silica-CS 25g,1471.0,2560.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,1471.0,2560.0,520,c6ec29b183a71114c279,keep,,,verified_t1_t2,18.3875,32.0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,2/1,15,2023-11-14_09-57-43.xlsx,Silica-CS 25g,1913.0,3296.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,1913.0,3296.0,521,96393d74d2fa6203cd8e,keep,,,verified_t1_t2,23.9125,41.2,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,5/1,15,2023-11-14_10-08-37.xlsx,Silica-CS 25g,3082.0,5399.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,3082.0,5399.0,522,cbe937c6b4f123c6d5d9,keep,,,verified_t1_t2,38.525,67.4875,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,10/1,15,2023-11-14_10-26-12.xlsx,Silica-CS 25g,5278.0,9364.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,5278.0,9364.0,523,0b3715d20f7a10045e4b,keep,,,verified_t1_t2,65.975,117.05,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
35225-79-7,"trans,trans-Dibenzylideneacetone",0.98,1.0477,100,DCM,300,20/1,15,2023-11-14_10-57-02.xlsx,Silica-CS 25g,9911.0,17174.0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,9911.0,17174.0,524,950f80661c44d26f7adf,keep,,,verified_t1_t2,123.8875,214.675,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,0/1,15,2023-11-14_12-06-08.xlsx,Silica-CS 25g,1484.0,2900.0,CC1CCC(=O)C2=CC=CC=C12,1484.0,2900.0,526,f29827dd3b9a54ba9006,keep,,,verified_t1_t2,18.55,36.25,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,1/1,15,2023-11-14_12-12-57.xlsx,Silica-CS 25g,1684.0,2935.0,CC1CCC(=O)C2=CC=CC=C12,1684.0,2935.0,527,7451b026e01b69e56e43,keep,,,verified_t1_t2,21.05,36.6875,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,2/1,15,2023-11-14_12-20-36.xlsx,Silica-CS 25g,2036.0,3424.0,CC1CCC(=O)C2=CC=CC=C12,2036.0,3424.0,528,292f5c63b98ed4d8b46c,keep,,,verified_t1_t2,25.45,42.8,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,5/1,15,2023-11-14_12-30-31.xlsx,Silica-CS 25g,2876.0,4781.0,CC1CCC(=O)C2=CC=CC=C12,2876.0,4781.0,529,63f63d1fa9bee9359474,keep,,,verified_t1_t2,35.95,59.7625,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,10/1,15,2023-11-14_12-44-12.xlsx,Silica-CS 25g,4191.0,7042.0,CC1CCC(=O)C2=CC=CC=C12,4191.0,7042.0,530,8a92d928b562f6e6cccc,keep,,,verified_t1_t2,52.3875,88.025,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,20/1,15,2023-11-14_13-04-45.xlsx,Silica-CS 25g,6660.0,11120.0,CC1CCC(=O)C2=CC=CC=C12,6660.0,11120.0,531,475099031c8992d3a4f8,keep,,,verified_t1_t2,83.25,139.0,CC1CCC(=O)c2ccccc21
19832-98-5,4-Methyl-1-tetralone,0.95,1.078,100,DCM,300,50/1,15,2023-11-14_13-44-44.xlsx,Silica-CS 25g,13785.0,22569.0,CC1CCC(=O)C2=CC=CC=C12,13785.0,22569.0,532,4967376f28fcb0f0d2d6,keep,,,verified_t1_t2,172.3125,282.1125,CC1CCC(=O)c2ccccc21
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,0/1,15,2023-11-14_14-08-08.xlsx,Silica-CS 25g,1493.0,2248.0,C1CC1C(=O)CC2=CC=CC=C2F,1493.0,2248.0,533,4667a945eb6a72dabd73,keep,,,verified_t1_t2,18.6625,28.1,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,1/1,15,2023-11-14_14-14-15.xlsx,Silica-CS 25g,1583.0,2539.0,C1CC1C(=O)CC2=CC=CC=C2F,1583.0,2539.0,534,486318b710e994632af9,keep,,,verified_t1_t2,19.7875,31.7375,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,2/1,15,2023-11-14_14-21-18.xlsx,Silica-CS 25g,1980.0,3058.0,C1CC1C(=O)CC2=CC=CC=C2F,1980.0,3058.0,535,6ec31cb77df8f613cad3,keep,,,verified_t1_t2,24.75,38.225,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,5/1,15,2023-11-14_14-30-21.xlsx,Silica-CS 25g,2744.0,4250.0,C1CC1C(=O)CC2=CC=CC=C2F,2744.0,4250.0,536,eaedd417a3ed26c50296,keep,,,verified_t1_t2,34.3,53.125,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,10/1,15,2023-11-14_14-42-20.xlsx,Silica-CS 25g,3923.0,6017.0,C1CC1C(=O)CC2=CC=CC=C2F,3923.0,6017.0,537,a2a91cb346e599152f75,keep,,,verified_t1_t2,49.0375,75.2125,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,20/1,15,2023-11-14_14-59-21.xlsx,Silica-CS 25g,5958.0,9022.0,C1CC1C(=O)CC2=CC=CC=C2F,5958.0,9022.0,538,c68516686c9df1855d1a,keep,,,verified_t1_t2,74.475,112.775,O=C(Cc1ccccc1F)C1CC1
150322-73-9,Cyclopropyl 2-fluorobenzyl ketone,0.9977,1.192,100,DCM,300,50/1,15,2023-11-14_15-30-10.xlsx,Silica-CS 25g,11764.0,17191.0,C1CC1C(=O)CC2=CC=CC=C2F,11764.0,17191.0,539,389eabc9b65cd217ce5d,keep,,,verified_t1_t2,147.05,214.8875,O=C(Cc1ccccc1F)C1CC1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,0/1,15,2023-11-14_17-42-35.xlsx,Silica-CS 25g,1247.0,1999.0,CCC(=O)C1=CC(=CC=C1)Br,1247.0,1999.0,540,17cb105bac927adf6a69,keep,,,verified_t1_t2,15.5875,24.9875,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,1/1,15,2023-11-14_17-48-37.xlsx,Silica-CS 25g,1515.0,2461.0,CCC(=O)C1=CC(=CC=C1)Br,1515.0,2461.0,541,0e73d0308a17acc30ef3,keep,,,verified_t1_t2,18.9375,30.7625,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,2/1,15,2023-11-14_17-55-10.xlsx,Silica-CS 25g,1779.0,2785.0,CCC(=O)C1=CC(=CC=C1)Br,1779.0,2785.0,542,0987175fcdab9f0d3a6f,keep,,,verified_t1_t2,22.2375,34.8125,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,5/1,15,2023-11-14_18-03-02.xlsx,Silica-CS 25g,2225.0,3555.0,CCC(=O)C1=CC(=CC=C1)Br,2225.0,3555.0,543,181a9bb7e52ca66e296f,keep,,,verified_t1_t2,27.8125,44.4375,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,10/1,15,2023-11-14_18-12-36.xlsx,Silica-CS 25g,2906.0,4586.0,CCC(=O)C1=CC(=CC=C1)Br,2906.0,4586.0,544,c0bac6f2c85d42c06b7c,keep,,,verified_t1_t2,36.325,57.325,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,20/1,15,2023-11-14_18-24-50.xlsx,Silica-CS 25g,3898.0,6159.0,CCC(=O)C1=CC(=CC=C1)Br,3898.0,6159.0,545,2f8ace395896891d16aa,keep,,,verified_t1_t2,48.725,76.9875,CCC(=O)c1cccc(Br)c1
19829-31-3,3'-Bromopropiophenone,0.9986,1.3841,100,DCM,300,50/1,15,2023-11-14_18-42-41.xlsx,Silica-CS 25g,6046.0,9532.0,CCC(=O)C1=CC(=CC=C1)Br,6046.0,9532.0,546,3d968cd2780d692e5fd8,keep,,,verified_t1_t2,75.575,119.15,CCC(=O)c1cccc(Br)c1
61718-80-7,5-Methoxy-1-[4-(trifluoromethyl)phenyl]-1-pentanone,0.98,1.147,100,DCM,300,0/1,15,2023-11-14_19-01-52.xlsx,Silica-CS 25g,1476.0,2273.0,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,1476.0,2273.0,547,ad0273e5f1d84aed41a8,keep,,,verified_t1_t2,18.45,28.4125,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
61718-80-7,5-Methoxy-1-[4-(trifluoromethyl)phenyl]-1-pentanone,0.98,1.147,100,DCM,300,1/1,15,2023-11-14_19-09-51.xlsx,Silica-CS 25g,2298.0,3614.0,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,2298.0,3614.0,548,834913600111fac7ab29,keep,,,verified_t1_t2,28.725,45.175,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
61718-80-7,5-Methoxy-1-[4-(trifluoromethyl)phenyl]-1-pentanone,0.98,1.147,100,DCM,300,2/1,15,2023-11-14_19-18-29.xlsx,Silica-CS 25g,2730.0,4028.0,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,2730.0,4028.0,549,2b306fa21a4e75f4cc78,keep,,,verified_t1_t2,34.125,50.35,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
61718-80-7,5-Methoxy-1-[4-(trifluoromethyl)phenyl]-1-pentanone,0.98,1.147,100,DCM,300,5/1,15,2023-11-14_19-35-19.xlsx,Silica-CS 25g,5986.0,8907.0,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,5986.0,8907.0,550,3d6af14607546fb1de0b,keep,,,verified_t1_t2,74.825,111.3375,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
61718-80-7,5-Methoxy-1-[4-(trifluoromethyl)phenyl]-1-pentanone,0.98,1.147,100,DCM,300,10/1,15,2023-11-14_20-06-14.xlsx,Silica-CS 25g,12657.0,18098.0,COCCCCC(=O)C1=CC=C(C=C1)C(F)(F)F,12657.0,18098.0,551,507a545715cc8d4e0e37,keep,,,verified_t1_t2,158.2125,226.225,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
13211-01-3,4-Phenylbutyrophenone,0.99,1.022,100,DCM,400,0/1,15,2023-11-14_20-32-13.xlsx,Silica-CS 25g,1009.0,2245.0,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,1009.0,2245.0,552,1386ed4ba3668d7f2149,keep,,,verified_t1_t2,12.6125,28.0625,CCCC(=O)c1ccc(-c2ccccc2)cc1
