strategy,outer_seed,budget,V1_MAE,V1_RMSE,V1_R2,V2_MAE,V2_RMSE,V2_R2,NRMSE,test_rows
scratch_random,525,110,6.1243726881071066,11.365567693835086,0.3405846552689882,11.083584715765365,19.372972045130478,0.42109227776666247,1.3371245198847306,58
scratch_random,525,120,5.368317580497127,10.327762548081651,0.45551079793104265,9.759099391357406,17.288141228622603,0.538986712897918,1.205145285345587,58
scratch_random,525,130,5.944080117089646,9.847673069490524,0.5049557422215052,9.191802400801553,15.80447689965025,0.6147194446117414,1.1278429165004669,58
scratch_random,525,140,4.667619221785973,8.099874669804246,0.6650859391079396,10.834044958893902,16.60912748419652,0.5744893089122786,1.0406323463174383,58
scratch_random,525,150,5.113468964583117,9.115814807658293,0.575802826468472,7.772551060819078,14.866890530502552,0.6590763523782526,1.0514398123064281,58
scratch_random,525,160,5.490792815521395,10.305560357032805,0.4578493217259295,8.564523107155985,16.66146935062475,0.5718031813341405,1.1841062672289042,58
scratch_random,525,170,5.251508397639336,8.936737807948083,0.5923055343445613,8.441885423934322,15.889464353469505,0.610564665820633,1.0719251456306638,58
scratch_random,525,180,4.846821152683381,9.428241342920948,0.5462275080337831,7.875758315776957,15.396108950346322,0.6343725524529726,1.0880918678615001,58
scratch_random,525,190,4.23464980673516,9.034512778422846,0.5833357339977274,7.435585652966422,15.261876486870406,0.6407202761325375,1.0585725552932859,58
scratch_random,525,200,3.985758892023237,8.787584980467367,0.6058006908147278,6.0850151725199035,14.186267273094177,0.6895775552854719,1.0090334092769115,58
pretrained_coverage,1101,50,3.7259205697596753,7.672045838977186,0.44221053465631466,6.0759661926620305,12.651335586238476,0.5158737392936898,0.8892642720320152,58
pretrained_coverage,1101,60,3.5451511722871625,7.626287648415648,0.4488443120830943,6.270222287890555,13.046226517953372,0.4851796343113457,0.8986796764830142,58
pretrained_coverage,1101,70,3.5907797501004977,7.9779770537043895,0.39683866267625234,6.570482140025873,12.673175478829338,0.5142008104979736,0.9096205472478353,58
pretrained_coverage,1101,80,3.5174315046990055,8.456943761526666,0.3222417466903339,6.579709197734964,12.915377130494402,0.4954548062643923,0.9479999011573865,58
pretrained_coverage,1101,90,3.7133903086870563,8.831459548935163,0.26088349947659084,6.530834740605847,13.226560048323575,0.47084889777362793,0.9818212985169015,58
pretrained_coverage,1101,100,3.6577518430249443,8.632387368538161,0.2938291751493558,6.051947139871531,12.792654773786927,0.5049976630473143,0.9554412251886746,58
pretrained_coverage,1101,110,3.4499837831519113,7.989458133929318,0.3951013985834989,6.072121465617212,12.123006208298653,0.5554644022871704,0.8931416234717321,58
pretrained_coverage,1101,120,3.5485983020957863,8.100167260484938,0.3782212102830056,6.007646083831787,12.272119022677781,0.5444615848184011,0.9049271328895359,58
pretrained_coverage,1101,130,3.497015594065875,8.1293461652264,0.37373352476456456,5.847477117078057,12.042505390686259,0.5613485311382802,0.8996178548077066,58
pretrained_coverage,1101,140,4.5280198365792454,9.0334283794549,0.22669086398125693,7.702129175471165,14.621910252653425,0.35331302024457445,1.0384754713065025,58
pretrained_coverage,1101,150,4.464947772300106,9.176698094267683,0.20196706019763566,7.7098820571241715,15.073148431023363,0.31278308457831394,1.0618096075229952,58
pretrained_coverage,1101,160,4.825987972610298,9.74838764992945,0.09943822024619087,8.206913880096085,16.07757265394206,0.21814386045756562,1.1300047639550659,58
pretrained_coverage,1101,170,4.4983600210869445,9.382498934675754,0.16577158722358853,7.779309483232169,15.12245260663902,0.3082799671797136,1.0765865089205613,58
pretrained_coverage,1101,180,4.283496145818425,9.261911999327571,0.1870773385688188,7.476732308837189,15.07408491424334,0.3126976893996106,1.0673185671627898,58
pretrained_coverage,1101,190,3.952133289424853,8.834202161851476,0.26042436240877087,7.031082109473216,14.078439809560788,0.4004920508192954,1.0086567176974517,58
pretrained_coverage,1101,200,4.110282531825976,9.103638030543264,0.21462351735496388,7.353873536778592,14.5969484731549,0.3555191176318756,1.0422091168841714,58
pretrained_ensemble,1101,50,3.7259205697596753,7.672045838977186,0.44221053465631466,6.0759661926620305,12.651335586238476,0.5158737392936898,0.8892642720320152,58
pretrained_ensemble,1101,60,4.481936238277918,9.402328353415632,0.16224166513341098,7.881293063328183,16.434675132482916,0.18302618589601394,1.1189268350849217,58
pretrained_ensemble,1101,70,4.341970368089346,8.764402907110439,0.2720650051517761,7.356956660610506,14.812954311966083,0.3363039149941609,1.0271544812050761,58
