outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
525,pretrained_quantile_width,60,1.1550966114840264,1.4953204847566,0.7883519004459585,0.48124326995989886,True
525,pretrained_quantile_width,70,1.0362939152221515,1.4953204847566,0.7883519004459585,0.6492884970016609,True
525,pretrained_quantile_width,80,1.0498256628517182,1.4953204847566,0.7883519004459585,0.6301479751597161,True
525,pretrained_quantile_width,90,0.9831574625664576,1.4953204847566,0.7883519004459585,0.7244494784581521,True
525,pretrained_quantile_width,100,1.0456988883525544,1.4953204847566,0.7883519004459585,0.6359852564629408,True
525,pretrained_quantile_width,110,0.981563333195453,1.4953204847566,0.7883519004459585,0.7267043585283309,True
525,pretrained_quantile_width,120,0.9695016496868085,1.4953204847566,0.7883519004459585,0.7437654893569458,True
525,pretrained_quantile_width,130,0.9418533843372118,1.4953204847566,0.7883519004459585,0.7828736844920328,True
525,pretrained_quantile_width,140,0.9476240028185607,1.4953204847566,0.7883519004459585,0.7747112022977556,True
525,pretrained_quantile_width,150,0.8749768494945097,1.4953204847566,0.7883519004459585,0.8774698749407396,True
525,pretrained_quantile_width,160,0.8548653696357684,1.4953204847566,0.7883519004459585,0.9059173622903391,True
525,pretrained_quantile_width,170,0.8479459185752207,1.4953204847566,0.7883519004459585,0.9157048566912321,True
525,pretrained_quantile_width,180,0.8423635096073853,1.4953204847566,0.7883519004459585,0.9236011184088286,True
525,pretrained_quantile_width,190,0.8197961963991145,1.4953204847566,0.7883519004459585,0.9555223574979402,True
525,pretrained_quantile_width,200,0.8125062867812141,1.4953204847566,0.7883519004459585,0.9658338618273847,True
525,scratch_random,50,1.279198208360789,1.4953204847566,0.7883519004459585,0.3057028009335802,True
525,scratch_random,60,1.3421138842873666,1.4953204847566,0.7883519004459585,0.21670920585336015,True
525,scratch_random,70,1.271166728871063,1.4953204847566,0.7883519004459585,0.3170632484385528,True
525,scratch_random,80,1.3685517538269312,1.4953204847566,0.7883519004459585,0.17931310349989568,True
525,scratch_random,90,1.3498791372218137,1.4953204847566,0.7883519004459585,0.20572533315126687,True
525,scratch_random,100,1.3624214502071272,1.4953204847566,0.7883519004459585,0.18798435672931824,True
525,scratch_random,110,1.3371245198847306,1.4953204847566,0.7883519004459585,0.22376661195790587,True
525,scratch_random,120,1.205145285345587,1.4953204847566,0.7883519004459585,0.41044992076127407,True
525,scratch_random,130,1.1278429165004669,1.4953204847566,0.7883519004459585,0.5197933492539235,True
525,scratch_random,140,1.0406323463174383,1.4953204847566,0.7883519004459585,0.6431518295576371,True
525,scratch_random,150,1.0514398123064281,1.4953204847566,0.7883519004459585,0.6278647768811336,True
525,scratch_random,160,1.1841062672289042,1.4953204847566,0.7883519004459585,0.44020940171076745,True
525,scratch_random,170,1.0719251456306638,1.4953204847566,0.7883519004459585,0.5988884775393309,True
525,scratch_random,180,1.0880918678615001,1.4953204847566,0.7883519004459585,0.576020810446881,True
525,scratch_random,190,1.0585725552932859,1.4953204847566,0.7883519004459585,0.6177755831812286,True
525,scratch_random,200,1.0090334092769115,1.4953204847566,0.7883519004459585,0.6878482103329421,True
1101,pretrained_random,50,0.8892642720320152,1.1424469585607897,0.8647542856410875,0.9117370071985478,True
1101,pretrained_random,60,0.8287421261227703,1.1424469585607897,0.8647542856410875,1.1296835063729984,True
1101,pretrained_random,70,0.7981492875570393,1.1424469585607897,0.8647542856410875,1.2398514781962133,True
1101,pretrained_random,80,0.8133518544961645,1.1424469585607897,0.8647542856410875,1.1851054642690788,True
1101,pretrained_random,90,0.7911662736997467,1.1424469585607897,0.8647542856410875,1.264998032420609,True
1101,pretrained_random,100,0.7996096493282191,1.1424469585607897,0.8647542856410875,1.2345925646072256,True
1101,pretrained_random,110,0.8016706965442044,1.1424469585607897,0.8647542856410875,1.2271705206824968,True
1101,pretrained_random,120,0.8050506737935238,1.1424469585607897,0.8647542856410875,1.2149988734662351,True
1101,pretrained_random,130,0.8729566209537072,1.1424469585607897,0.8647542856410875,0.9704625432627403,True
1101,pretrained_random,140,0.8593896465364097,1.1424469585607897,0.8647542856410875,1.0193186195669952,True
