outer_seed,strategy,round,budget_after_reveal,query_rank,sample_id,canonical_smiles
42,pretrained_hybrid,10,150,1,509e53644c411798f5b0,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_hybrid,10,150,2,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1
42,pretrained_hybrid,10,150,3,24b540d7814b4d9c5183,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,10,150,4,2c51476c6fa3121c5dfc,O=Cc1ccc2ccccc2c1Br
42,pretrained_hybrid,10,150,5,4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_hybrid,10,150,6,98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O
42,pretrained_hybrid,10,150,7,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_hybrid,10,150,8,65bfb38b53dd53bc4f4c,O=Cc1cc(Br)ccc1O
42,pretrained_hybrid,10,150,9,bb61793cbbbe2bfa4e12,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_hybrid,10,150,10,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_hybrid,11,160,1,b07e3b186c5f9a698624,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_hybrid,11,160,2,b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1
42,pretrained_hybrid,11,160,3,d532e4ccbab971232d40,COc1ccccc1
42,pretrained_hybrid,11,160,4,70e13ddfe9e6cc9b0f56,N#Cc1ccccc1Br
42,pretrained_hybrid,11,160,5,51394d9af7adc7eff816,Cc1ccc(C=O)c(C)c1
42,pretrained_hybrid,11,160,6,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1
42,pretrained_hybrid,11,160,7,2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br
42,pretrained_hybrid,11,160,8,8063e3de9de70b75def1,C=CC(=O)OC1CCCCC1
42,pretrained_hybrid,11,160,9,2690de155843f45b00a3,COC(=O)C#CC(=O)OC
42,pretrained_hybrid,11,160,10,46ed1e35ca65ace74790,COc1ccc(CO)cc1
42,pretrained_hybrid,12,170,1,0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_hybrid,12,170,2,d2951bd3bb1608688f0d,CCOC(=O)/C=C(/C)N
42,pretrained_hybrid,12,170,3,ad45b4b8aaed2c2b0b33,O=Cc1ccc2c(c1)CCO2
42,pretrained_hybrid,12,170,4,f38afd5febe30c01c852,CC1CCC(=O)c2ccccc21
42,pretrained_hybrid,12,170,5,2d37adf0d65a19bc2c0c,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,12,170,6,94bc1858c275dcb3d476,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,12,170,7,41a468134f078d2de17d,CC(=O)c1ccccc1C
42,pretrained_hybrid,12,170,8,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_hybrid,12,170,9,6c8de7fb3dbd4f5adabf,O=Cc1ccc2c(c1)CCO2
42,pretrained_hybrid,12,170,10,a2eeeea4e6525c9d22d4,COc1ccc(OC)c(Br)c1
42,pretrained_hybrid,13,180,1,677c30b5727454c7a81e,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_hybrid,13,180,2,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_hybrid,13,180,3,c2be1e8f7c2c080f49f5,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_hybrid,13,180,4,f66e095007d9d0923ce2,COC(=O)c1ccccc1N
42,pretrained_hybrid,13,180,5,76b9db19f45b8222d962,CCOC(=O)C(C)Br
42,pretrained_hybrid,13,180,6,d71aab82a8179d05294a,CC(=O)CC(=O)c1ccccc1
42,pretrained_hybrid,13,180,7,3cdf1bcd3739e20f72d2,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,13,180,8,c00e01085f35d19cd90f,CC(=O)c1ccccc1
42,pretrained_hybrid,13,180,9,adc9f476f8b5d66fa85d,COc1cc(F)cc(Br)c1
42,pretrained_hybrid,13,180,10,44348f5c4aea3b41ee9d,BrCCCc1ccccc1
42,pretrained_hybrid,14,190,1,9cf769277f6b42d15f11,OCCCc1ccccc1
42,pretrained_hybrid,14,190,2,38aa81d53a6b39e9d8ef,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_hybrid,14,190,3,6c1f19a34a40cbf98728,CC(C)(O)CCc1ccccc1
42,pretrained_hybrid,14,190,4,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_hybrid,14,190,5,6624c43f78e6697c8ac9,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_hybrid,14,190,6,fff65bc451d163b1b106,C=CC(=O)OCCCCCCCCCCCC
42,pretrained_hybrid,14,190,7,7c4153fe9561da818ae1,CC(=O)CCCCl
42,pretrained_hybrid,14,190,8,88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_hybrid,14,190,9,6950f8ebe95298defec5,Cc1ccc(C)cc1
42,pretrained_hybrid,14,190,10,0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1
42,pretrained_hybrid,15,200,1,26bb8ff67b7738527484,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_hybrid,15,200,2,f9b97e958092bd5cb81a,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_hybrid,15,200,3,fde2d968ab29d13d4f1d,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_hybrid,15,200,4,df02863943321996441f,C=CC(=O)OCc1ccccc1
42,pretrained_hybrid,15,200,5,ce9ac115ce41ab41f01d,c1ccc(COCc2ccccc2)cc1
42,pretrained_hybrid,15,200,6,ca00dd1990fd356443cb,COC(=O)c1ccccc1O
42,pretrained_hybrid,15,200,7,d26cffd9ef4da9800470,c1ccc(COCc2ccccc2)cc1
42,pretrained_hybrid,15,200,8,a26a131344d4dbd9645b,CC(=O)c1ccc(Br)cc1
42,pretrained_hybrid,15,200,9,b0cadf050313e9a3a162,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_hybrid,15,200,10,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,1,60,1,3d5dc8831f4c74f7b7d1,COc1ccc(CCO)cc1
42,pretrained_quantile_width,1,60,2,7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1
42,pretrained_quantile_width,1,60,3,d31d42caff135d7154c4,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,1,60,4,82fa7e7b3bd183853280,CCOC(=O)c1cccnc1
42,pretrained_quantile_width,1,60,5,4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1
42,pretrained_quantile_width,1,60,6,47404d0982a587f0393e,COCCOC(=O)CC(C)=O
42,pretrained_quantile_width,1,60,7,bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_quantile_width,1,60,8,7a0a82051f50d5b0c89c,OCCCc1ccccc1
42,pretrained_quantile_width,1,60,9,f95928e2618ed15e654f,COc1ccc(C=O)cc1
42,pretrained_quantile_width,1,60,10,d59d233a1606de5b6deb,CC(C)(O)CCc1ccccc1
42,pretrained_quantile_width,2,70,1,454c1ea3beebbec4befe,COc1ccc(C=O)cc1
42,pretrained_quantile_width,2,70,2,9c7a6ce4172638d2abc7,CCOC(=O)CC(C)=O
42,pretrained_quantile_width,2,70,3,9563dde5c28fb62e4f7e,C=CC(=O)OCCOc1ccccc1
42,pretrained_quantile_width,2,70,4,86f385aa0925171d22cc,CCOC(=O)CC(C)=O
42,pretrained_quantile_width,2,70,5,826e9f40c328ce2478ec,COc1ccc(C)cc1OC
42,pretrained_quantile_width,2,70,6,74097878150c8a5a8d79,COCCOC(=O)CC(C)=O
42,pretrained_quantile_width,2,70,7,28c4b7ec4bf7f486b68c,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_quantile_width,2,70,8,155ad3f702726e253c4d,O=CCCc1ccccc1
42,pretrained_quantile_width,2,70,9,ef8527c6b63d54b73966,CCOC(=O)CC(C)=O
42,pretrained_quantile_width,2,70,10,9b28c23ad1d4dda9fe1a,CC(O)c1ccccc1
42,pretrained_quantile_width,3,80,1,07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_quantile_width,3,80,2,7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_quantile_width,3,80,3,10d51839b15b94f0ae56,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,3,80,4,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1
42,pretrained_quantile_width,3,80,5,e375bb01e53e46f8faee,O=C1CCCc2ccccc21
42,pretrained_quantile_width,3,80,6,9e93bad2014e7ab1a680,COc1ccc(CCO)cc1
42,pretrained_quantile_width,3,80,7,b8a4c06710d95c33cfe1,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,pretrained_quantile_width,3,80,8,c2bd8e8f13a96726e7fc,COc1ccc(CO)cc1
42,pretrained_quantile_width,3,80,9,3545611fd9950a160288,C/C(=N\O)c1ccccc1
42,pretrained_quantile_width,3,80,10,dd29d0f859e11f70f4ec,COc1ccc(C)cc1OC
42,pretrained_quantile_width,4,90,1,53d046afde1259a727f9,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_quantile_width,4,90,2,bb61793cbbbe2bfa4e12,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_quantile_width,4,90,3,5ac5df671efee45d3ddf,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,4,90,4,509e53644c411798f5b0,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,4,90,5,6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_quantile_width,4,90,6,711f210d4869259d0651,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_quantile_width,4,90,7,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1
42,pretrained_quantile_width,4,90,8,b566ed83f272904657ba,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_quantile_width,4,90,9,d078d930aa37448ec4aa,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_quantile_width,4,90,10,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,5,100,1,17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_quantile_width,5,100,2,4e6d2ab0e823ac1d4b58,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_quantile_width,5,100,3,b48dea92ecfc07816494,CCOC(=O)c1cccnc1
42,pretrained_quantile_width,5,100,4,f38afd5febe30c01c852,CC1CCC(=O)c2ccccc21
42,pretrained_quantile_width,5,100,5,a2eeeea4e6525c9d22d4,COc1ccc(OC)c(Br)c1
42,pretrained_quantile_width,5,100,6,99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O
42,pretrained_quantile_width,5,100,7,8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1
42,pretrained_quantile_width,5,100,8,a542d702abb1fa77a6fc,CC(=O)c1ccccc1
42,pretrained_quantile_width,5,100,9,848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br
42,pretrained_quantile_width,5,100,10,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,pretrained_quantile_width,6,110,1,27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O
42,pretrained_quantile_width,6,110,2,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_quantile_width,6,110,3,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O
42,pretrained_quantile_width,6,110,4,ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_quantile_width,6,110,5,ad45b4b8aaed2c2b0b33,O=Cc1ccc2c(c1)CCO2
42,pretrained_quantile_width,6,110,6,b2b26956a788c2a8c7e9,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_quantile_width,6,110,7,e66b24ec1e4dfa9a9a57,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,6,110,8,e79c5aedcfa41a5f23c9,O=Cc1cc(Br)ccc1O
42,pretrained_quantile_width,6,110,9,0d5196ceda603b66bd22,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,pretrained_quantile_width,6,110,10,88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_quantile_width,7,120,1,35eae227e68fe7434e68,CC(O)c1ccccc1
42,pretrained_quantile_width,7,120,2,80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_quantile_width,7,120,3,4365d2fb106c18823aac,CCC(=O)c1cccnc1
42,pretrained_quantile_width,7,120,4,2a9d111386ac232bbf79,CC(=O)c1ccc(C)cc1
42,pretrained_quantile_width,7,120,5,f248b9b89d62a22b03c3,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,7,120,6,be7d68067464e72d0b8d,COC(=O)CS
42,pretrained_quantile_width,7,120,7,b4899d5d03e44fbf885c,CC(=O)c1ccccc1C
42,pretrained_quantile_width,7,120,8,9c357cc9e9b8199eb1e0,O=C(Cc1ccccc1F)C1CC1
42,pretrained_quantile_width,7,120,9,b6f53d16978daf702470,C=CC(=O)OCCOc1ccccc1
42,pretrained_quantile_width,7,120,10,af2973fb82b6d79d8c5e,C/C(=N\O)c1ccccc1
42,pretrained_quantile_width,8,130,1,2964279ae2fd8a820ae1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,pretrained_quantile_width,8,130,2,65bfb38b53dd53bc4f4c,O=Cc1cc(Br)ccc1O
42,pretrained_quantile_width,8,130,3,97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,8,130,4,ddecd252bb1099fb20f7,O=Cc1ccc(Br)cc1O
42,pretrained_quantile_width,8,130,5,0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1
42,pretrained_quantile_width,8,130,6,0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_quantile_width,8,130,7,5179c3962ada5450dde7,O=Cc1ccc2c(c1)CCO2
42,pretrained_quantile_width,8,130,8,e2c826d98b2bbeb6f48b,CCCC(=O)c1ccc(-c2ccccc2)cc1
42,pretrained_quantile_width,8,130,9,369517a8e4fab7d4e0e5,Cc1ccc(C)cc1
42,pretrained_quantile_width,8,130,10,62763fd48ebc7554402f,COc1ccc(C)cc1OC
42,pretrained_quantile_width,9,140,1,147b560e4c606680c7b2,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_quantile_width,9,140,2,506597d02ff322a77a8d,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,9,140,3,759d5133ee82740013bf,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,9,140,4,dcfc9eaebf799d451fdb,Cc1ccc(C(C)C)cc1
42,pretrained_quantile_width,9,140,5,bc3f10fed296515e66e5,Cc1ccc(C)cc1
42,pretrained_quantile_width,9,140,6,a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,pretrained_quantile_width,9,140,7,92e4f80b3943134ebe86,CCOC(=O)/C=C/c1ccccc1
42,pretrained_quantile_width,9,140,8,f1ea027f4cb80b10d15b,Cc1ccc(C(C)C)cc1
42,pretrained_quantile_width,9,140,9,f3b80f5fe97d26fd8383,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,pretrained_quantile_width,9,140,10,ee60c3ffc43a4c2c965e,CSc1ccc(C=O)cc1
42,pretrained_quantile_width,10,150,1,06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,pretrained_quantile_width,10,150,2,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C
42,pretrained_quantile_width,10,150,3,283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_quantile_width,10,150,4,1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1
42,pretrained_quantile_width,10,150,5,4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_quantile_width,10,150,6,d7c72c92165e2c129547,O=C1CCCc2ccccc21
42,pretrained_quantile_width,10,150,7,b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1
42,pretrained_quantile_width,10,150,8,96ccc1b8240fc2e9c1f3,COC(=O)c1ccccc1N
42,pretrained_quantile_width,10,150,9,53d7fb31d852cbb33059,CCOC(=O)C(Br)C(=O)OCC
42,pretrained_quantile_width,10,150,10,6da48b9dd6e1ed7e26fd,COc1ccc(OC)c(Br)c1
42,pretrained_quantile_width,11,160,1,f33380e15f0fd8b62027,COC(=O)c1ccccc1O
42,pretrained_quantile_width,11,160,2,f1aabb6243aed53011cb,c1ccc(COCc2ccccc2)cc1
42,pretrained_quantile_width,11,160,3,f51bc35441c8ba7713b6,C1=Cc2ccccc2C1
42,pretrained_quantile_width,11,160,4,fda6d7aa920e5400a222,C1=Cc2ccccc2C1
42,pretrained_quantile_width,11,160,5,70e13ddfe9e6cc9b0f56,N#Cc1ccccc1Br
42,pretrained_quantile_width,11,160,6,08820514e662ce6ea8f0,Cc1ccccc1C=O
42,pretrained_quantile_width,11,160,7,dbb854b36df7ed31d95f,Cc1ccc(C=O)c(C)c1
42,pretrained_quantile_width,11,160,8,31d92ca6486b229184cf,OCCCc1ccccc1
42,pretrained_quantile_width,11,160,9,d2955aa36bd2b103c981,CC(=O)c1c(C)cc(C)cc1C
42,pretrained_quantile_width,11,160,10,c00e01085f35d19cd90f,CC(=O)c1ccccc1
42,pretrained_quantile_width,12,170,1,a074620f6970d8f89567,COc1ccc(C=O)cc1
42,pretrained_quantile_width,12,170,2,7396668aaa8d372aa464,CC(=O)c1ccc2c(c1)OCO2
42,pretrained_quantile_width,12,170,3,851993fe56d61c8bf074,CC(=O)CC(=O)OC(C)(C)C
42,pretrained_quantile_width,12,170,4,dd7fdbe3fa3800e6499f,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,pretrained_quantile_width,12,170,5,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1
42,pretrained_quantile_width,12,170,6,9cf769277f6b42d15f11,OCCCc1ccccc1
42,pretrained_quantile_width,12,170,7,b36d7c12e6d3072467ee,CCOC(=O)/C=C/c1ccccc1
42,pretrained_quantile_width,12,170,8,c72867f0f2e38c70aa8c,CCOC(=O)/C=C/c1ccccc1
42,pretrained_quantile_width,12,170,9,41a468134f078d2de17d,CC(=O)c1ccccc1C
42,pretrained_quantile_width,12,170,10,77fe8c752e01feedccfa,CC(=O)c1ccc(C)cc1C
42,pretrained_quantile_width,13,180,1,b983d4c3094d909b570e,C=CC(=O)OCCOc1ccccc1
42,pretrained_quantile_width,13,180,2,2eda4e5a40a9021016cb,O=C(Cc1ccccc1F)C1CC1
42,pretrained_quantile_width,13,180,3,ffcab07e0d31056e0d4a,CCC(=O)c1cccc(Br)c1
42,pretrained_quantile_width,13,180,4,d532e4ccbab971232d40,COc1ccccc1
42,pretrained_quantile_width,13,180,5,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O
42,pretrained_quantile_width,13,180,6,98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O
42,pretrained_quantile_width,13,180,7,404dc3e2801a9a9d52aa,CCOC(=O)/C=C/c1ccccc1
42,pretrained_quantile_width,13,180,8,c9f7ab78e90454873661,CCOC(=O)/C=C/c1ccccc1
42,pretrained_quantile_width,13,180,9,5eb80e21463443b22d14,CCOC(=O)c1ccccc1
42,pretrained_quantile_width,13,180,10,d92ef85db0d1c0979197,O=C(Cc1ccccc1)c1ccccc1
42,pretrained_quantile_width,14,190,1,aaf22f8324aad12a55fa,COC(=O)CS
42,pretrained_quantile_width,14,190,2,f21df276243d861dc2b2,Cc1ccccc1C=O
42,pretrained_quantile_width,14,190,3,2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br
42,pretrained_quantile_width,14,190,4,c9bf385316b464cd2e8d,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,14,190,5,d2951bd3bb1608688f0d,CCOC(=O)/C=C(/C)N
42,pretrained_quantile_width,14,190,6,bacef06b4d4d7374a4e4,COCCOC(=O)CC(C)=O
42,pretrained_quantile_width,14,190,7,0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1
42,pretrained_quantile_width,14,190,8,f9b97e958092bd5cb81a,O=C(c1ccccc1)c1ccc(Cl)cc1
42,pretrained_quantile_width,14,190,9,bcb35848089ca50a1eef,CCOC(=O)CC(C)=O
42,pretrained_quantile_width,14,190,10,bc582f1f4f4225f6d249,O=C(Cc1ccccc1)c1ccccc1
42,pretrained_quantile_width,15,200,1,5a9449a7562d442b8669,O=Cc1ccc2ccccc2c1Br
42,pretrained_quantile_width,15,200,2,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,pretrained_quantile_width,15,200,3,6c8de7fb3dbd4f5adabf,O=Cc1ccc2c(c1)CCO2
42,pretrained_quantile_width,15,200,4,240da69c823911ff5ccc,O=C(/C=C/c1ccccc1)c1ccccc1
42,pretrained_quantile_width,15,200,5,26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1
42,pretrained_quantile_width,15,200,6,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br
42,pretrained_quantile_width,15,200,7,f81dc37125414986a0bb,COc1ccc(C=O)cc1
42,pretrained_quantile_width,15,200,8,3122a2210bde68deb81e,COC(=O)c1ccc(C(C)(C)C)cc1
42,pretrained_quantile_width,15,200,9,b2b5155e06ff9134c6a4,c1ccc(COCc2ccccc2)cc1
42,pretrained_quantile_width,15,200,10,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
525,pretrained_random,1,60,1,fdc873b5607287090ff3,CSc1ccc(C=O)cc1
525,pretrained_random,1,60,2,6644e934f59d8b816b9f,ClCCCc1ccccc1
525,pretrained_random,1,60,3,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
525,pretrained_random,1,60,4,8b67a1246fe892b6581d,CC(C)CCOC(=O)c1ccccc1
525,pretrained_random,1,60,5,6dcfe9b1e0958f22523b,O=Cc1ccc(-c2ccccc2)cc1
525,pretrained_random,1,60,6,5048acae682925888d12,Cc1ccc(C(=O)c2ccccc2)cc1C
525,pretrained_random,1,60,7,bcf8bb13e4fca185fe68,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
525,pretrained_random,1,60,8,56f1cecfc0c6c3d224be,CCOC(=O)/C=C/c1ccccc1
525,pretrained_random,1,60,9,41921840a5681261ba98,CCOC(=O)C(Cc1ccccc1)C(C)=O
525,pretrained_random,1,60,10,a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
525,pretrained_random,2,70,1,cc31b914acbab022eb9a,COC(=O)C(C)(C)Br
525,pretrained_random,2,70,2,d60f7e6b21ea96567843,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
525,pretrained_random,2,70,3,2a61203b59218a3cbdc6,CCOC(=O)C(C)(C)Br
525,pretrained_random,2,70,4,2e684264400b651dae88,C1=Cc2ccccc2C1
525,pretrained_random,2,70,5,f0edd899ac987a1de9dd,CC(=O)c1ccc(Br)cc1
525,pretrained_random,2,70,6,8671b386166171ebd7f7,N#Cc1ccccc1Br
525,pretrained_random,2,70,7,0279fb0f7dba4b54a816,CCOC(=O)CC(=O)c1ccccc1
525,pretrained_random,2,70,8,f72724ff299c47641488,COc1cc(F)cc(Br)c1
525,pretrained_random,2,70,9,2d53109003f718b780fa,Cc1ccc(C(=O)c2ccccc2)cc1C
525,pretrained_random,2,70,10,95f10fffb85ea1b1f47a,CSc1ccc(C=O)cc1
525,pretrained_random,3,80,1,5cbed870fef2de105046,Cc1ccc(C=O)c(C)c1
525,pretrained_random,3,80,2,e545485bf1a51a3ea557,Cc1ccc(C(C)C)cc1
525,pretrained_random,3,80,3,474238f822b0c38795c6,CCOC(=O)c1ccccc1
525,pretrained_random,3,80,4,c00e01085f35d19cd90f,CC(=O)c1ccccc1
525,pretrained_random,3,80,5,ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1
525,pretrained_random,3,80,6,506597d02ff322a77a8d,CCOC(=O)/C=C(/C)N
525,pretrained_random,3,80,7,60f64adee75a0999c5d5,CC(=O)CC(=O)OC(C)(C)C
525,pretrained_random,3,80,8,b95bbdf393e00f41a6df,CC(C)COC(=O)c1ccccc1
525,pretrained_random,3,80,9,7dea14d96460814919d3,COc1ccc(C)cc1OC
525,pretrained_random,3,80,10,1837a52df085e2fc70d1,Cc1ccc(C)cc1
525,pretrained_random,4,90,1,5729cc87eb48a75655ad,CC(C)=CCBr
525,pretrained_random,4,90,2,240787bdbf2abc17e093,CCOC(=O)c1ccccc1
525,pretrained_random,4,90,3,7a0a82051f50d5b0c89c,OCCCc1ccccc1
525,pretrained_random,4,90,4,ca203ccf20ce8e74d86d,CCOC(=O)CC(=O)c1ccccc1
525,pretrained_random,4,90,5,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
525,pretrained_random,4,90,6,1e0e33b1a77df72f4dd8,OCc1cccc(Br)c1
525,pretrained_random,4,90,7,57af4b867d9cd419ebb9,CC(=O)c1ccccc1C
525,pretrained_random,4,90,8,b5080cde4f493a415fc5,CCOC(=O)C(Cc1ccccc1)C(C)=O
525,pretrained_random,4,90,9,8ea9d90b217f4096f42f,Cc1ccc(C(C)C)cc1
525,pretrained_random,4,90,10,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
525,pretrained_random,5,100,1,2eda4e5a40a9021016cb,O=C(Cc1ccccc1F)C1CC1
525,pretrained_random,5,100,2,182fc7fe888dbb9535bb,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
525,pretrained_random,5,100,3,9069807baff6cbfbde75,COC(=O)C#CC(=O)OC
525,pretrained_random,5,100,4,fb19bbc052a528249f36,Cc1ccc(Cl)cc1Br
525,pretrained_random,5,100,5,49276f9b1cc72d41bbfd,O=Cc1ccc(Cl)cc1Br
525,pretrained_random,5,100,6,de2563a5f711307823f1,C=CC(=O)OC1CCCCC1
525,pretrained_random,5,100,7,12e11e8eaee71fc57209,O=C(Cc1ccccc1)c1ccccc1
525,pretrained_random,5,100,8,7d6bcd84e5a6861fc8fc,CCCC(=O)c1ccc(-c2ccccc2)cc1
525,pretrained_random,5,100,9,5dc7d31c57624ac47575,COc1ccc(C)cc1OC
525,pretrained_random,5,100,10,13fb1511fffef8fc96e0,Cc1ccccc1C=O
525,pretrained_random,6,110,1,4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C
525,pretrained_random,6,110,2,d2951bd3bb1608688f0d,CCOC(=O)/C=C(/C)N
525,pretrained_random,6,110,3,f9b97e958092bd5cb81a,O=C(c1ccccc1)c1ccc(Cl)cc1
525,pretrained_random,6,110,4,d67e364fd6830aa2bf6f,C=CC(=O)OCC(CC)CCCC
