canonical_smiles,sample_id,source_row_count,same_compound_condition_distance,global_condition_distance
COC(=O)C(C)(C)Br,056255620b7acc9c630f,21,0.0,0.0
COC(=O)C(C)(C)Br,543561ac99bc28db6f2f,21,0.0,0.0
COC(=O)C(C)(C)Br,640353c89b3ce64ee98b,21,0.0,0.0
COC(=O)C(C)(C)Br,77b0577e6b0adb649e63,21,0.0,0.0
COC(=O)C(C)(C)Br,a9eea85ddeee2da33706,21,0.0,0.0
COC(=O)C(C)(C)Br,b11bb6293c307f7f7282,21,0.0,0.0
COC(=O)C(C)(C)Br,cc31b914acbab022eb9a,21,0.0,0.0
COC(=O)CS,0fee19a828ef997229fd,21,0.0,0.0
COC(=O)CS,222dede783147d5efa63,21,0.0,0.0
COC(=O)CS,7b1589ae321d27608509,21,0.0,0.0
COC(=O)CS,a9bfabe931467745353e,21,0.0,0.0
COC(=O)CS,aaf22f8324aad12a55fa,21,0.0,0.0
COC(=O)CS,be7d68067464e72d0b8d,21,0.0,0.0
COC(=O)CS,d9a40ac35b79fbcf214a,21,0.0,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,3122a2210bde68deb81e,21,0.29789845576247515,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,a433dc0f6a13e9ace41d,21,0.5213124492958178,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,b7770c04c72527e1d9f6,21,0.0,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,c9460286f85a5ec0f4fc,21,0.49065136421961403,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,d9d3d24a75ff511e108a,21,0.0,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,e399250d7156727de0fd,21,0.0,0.0
COC(=O)c1ccc(C(C)(C)C)cc1,f40ca479a9e86b5d5458,21,0.0,0.0
COC(=O)c1ccccc1N,68feec66f657364ebeaa,28,0.0,0.0
COC(=O)c1ccccc1N,96ccc1b8240fc2e9c1f3,28,0.0,0.0
COC(=O)c1ccccc1N,c9a57e8accca7da9758b,28,0.0,0.0
COC(=O)c1ccccc1N,f5d7ae6c2608335325ff,28,0.0,0.0
COC(=O)c1ccccc1N,f66e095007d9d0923ce2,28,0.0,0.0
COC(=O)c1ccccc1N,f7b1b9737459397f9ace,28,0.0,0.0
COC(=O)c1ccccc1O,0b6fe9b9da26ddc80e99,20,0.0,0.0
COC(=O)c1ccccc1O,924106530353757625ba,20,0.0,0.0
COC(=O)c1ccccc1O,a9a4b1ef530ce6f46a1c,20,0.0,0.0
COC(=O)c1ccccc1O,ca00dd1990fd356443cb,20,0.0,0.0
COC(=O)c1ccccc1O,f0245d145e2758fc9ff8,20,0.0,0.0
COC(=O)c1ccccc1O,f0d3ae15346c6cb6928d,20,0.0,0.0
COC(=O)c1ccccc1O,f33380e15f0fd8b62027,20,0.19275290857590927,0.018672476743359298
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,06c29062334b43b0d12f,6,0.0,0.0
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,60a000cb56517513c4d2,6,0.0,0.0
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,677c30b5727454c7a81e,6,0.0,0.0
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,80e66bd0e8e9450537bb,6,0.0,0.0
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,94bc1858c275dcb3d476,6,0.0,0.0
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,b6bb9be5584029502820,6,0.0,0.0
COCCOC(=O)CC(C)=O,47404d0982a587f0393e,12,0.0,0.0
COCCOC(=O)CC(C)=O,74097878150c8a5a8d79,12,0.0,0.0
COCCOC(=O)CC(C)=O,a5d9706079ccfee3bdf4,12,0.0,0.0
COCCOC(=O)CC(C)=O,bacef06b4d4d7374a4e4,12,0.0,0.0
COc1cc(Br)cc(OC)c1,1b7e334ea83516d08ff5,21,0.16431785232543855,0.0
COc1cc(Br)cc(OC)c1,79723584590c0a689474,21,0.16431785232543855,0.0
COc1cc(Br)cc(OC)c1,984bc17b1da105c753eb,21,0.16431785232543855,0.013070676736474718
COc1cc(Br)cc(OC)c1,b5f0b6271cd244ade9a3,21,0.16431785232543855,0.0
COc1cc(Br)cc(OC)c1,b8018c4bdaadd42a057a,21,0.16431785232543855,0.013070676736474718
COc1cc(Br)cc(OC)c1,c084940b1be4fa61738d,21,0.16431785232543855,0.013070676736474718
COc1cc(Br)cc(OC)c1,deac65153d9204a230ec,21,0.16431785232543855,0.0
COc1cc(F)cc(Br)c1,09879f6853acb50e1280,21,0.0,0.0
COc1cc(F)cc(Br)c1,2cde006ff48a36a368d2,21,0.0,0.0
COc1cc(F)cc(Br)c1,69bed1df8dc3cf82927c,21,0.0,0.0
COc1cc(F)cc(Br)c1,adc9f476f8b5d66fa85d,21,0.0,0.0
COc1cc(F)cc(Br)c1,cd492dbc52d170e5a396,21,0.0,0.0
COc1cc(F)cc(Br)c1,e1244cc412f81ac11bd3,21,0.0,0.0
COc1cc(F)cc(Br)c1,f72724ff299c47641488,21,0.0,0.0
COc1ccc(C)cc1OC,5dc7d31c57624ac47575,21,0.0,0.0
COc1ccc(C)cc1OC,62763fd48ebc7554402f,21,0.0,0.0
COc1ccc(C)cc1OC,7dea14d96460814919d3,21,0.0,0.0
COc1ccc(C)cc1OC,826e9f40c328ce2478ec,21,0.0,0.0
COc1ccc(C)cc1OC,83a16763654b3b743265,21,0.0,0.0
COc1ccc(C)cc1OC,dd29d0f859e11f70f4ec,21,0.0,0.0
COc1ccc(C)cc1OC,ee96bcc328a38cb12519,21,0.0,0.0
COc1ccc(C=O)cc1,400615278105cebb3ed9,15,0.0,0.0
COc1ccc(C=O)cc1,454c1ea3beebbec4befe,15,0.0,0.0
COc1ccc(C=O)cc1,5d04f6757b59f5c356bb,15,0.0,0.0
COc1ccc(C=O)cc1,6d6c0510303dec89b2fe,15,0.0,0.0
COc1ccc(C=O)cc1,a074620f6970d8f89567,15,0.0,0.0
COc1ccc(C=O)cc1,f81dc37125414986a0bb,15,1.0465923784491655,0.0018670767227055851
COc1ccc(C=O)cc1,f95928e2618ed15e654f,15,0.0,0.0
COc1ccc(CCO)cc1,3d5dc8831f4c74f7b7d1,11,0.0,0.0
COc1ccc(CCO)cc1,9991421da8e18008fc91,11,0.0,0.0
COc1ccc(CCO)cc1,9e93bad2014e7ab1a680,11,0.0,0.0
COc1ccc(CCO)cc1,f6e991e3dc3a3d3c5d89,11,0.0,0.0
COc1ccc(CO)cc1,46ed1e35ca65ace74790,7,3.5941564031852127,0.0018670767227055851
COc1ccc(CO)cc1,c2bd8e8f13a96726e7fc,7,1.0391233592598832,0.0018670767227055851
COc1ccc(CO)cc1,ec581cec37da9563e756,7,1.0391233592598832,0.0018670767227055851
COc1ccc(CO)cc1,f1afcbd393ce4f5a6316,7,0.0,0.0
COc1ccc(OC)c(Br)c1,212154e56fe15a3333a2,21,0.0,0.0
COc1ccc(OC)c(Br)c1,48b99ebef2fd7718f678,21,0.0,0.0
COc1ccc(OC)c(Br)c1,6da48b9dd6e1ed7e26fd,21,0.0,0.0
COc1ccc(OC)c(Br)c1,768064b2e2a953d147d0,21,0.0,0.0
COc1ccc(OC)c(Br)c1,7dec4c1259ce3660b729,21,0.0,0.0
COc1ccc(OC)c(Br)c1,a2eeeea4e6525c9d22d4,21,0.0,0.0
COc1ccc(OC)c(Br)c1,c56a92db4ce7de66bee1,21,0.0,0.0
COc1ccccc1,04d4a16ff682bc7c55c8,21,0.0,0.0
COc1ccccc1,42f031acb8211bfbf67f,21,0.0,0.0
COc1ccccc1,4455212440cbaf6d51e2,21,0.0,0.0
COc1ccccc1,472b8f06caf25ffe6c7a,21,0.0,0.0
COc1ccccc1,62ca5eadee5ef28e9aeb,21,0.0,0.0
COc1ccccc1,d532e4ccbab971232d40,21,0.0,0.0
COc1ccccc1,fcea8574ae051fe11483,21,0.0,0.0
CSc1ccc(C=O)cc1,80b4e33a8434ac29ed52,7,0.0,0.0
CSc1ccc(C=O)cc1,95f10fffb85ea1b1f47a,7,0.0,0.0
CSc1ccc(C=O)cc1,ee60c3ffc43a4c2c965e,7,0.0,0.0
CSc1ccc(C=O)cc1,fdc873b5607287090ff3,7,0.0,0.0
Cc1ccc(C(=O)c2ccccc2)cc1C,2d53109003f718b780fa,20,0.043320282805897864,0.005228270694589865
Cc1ccc(C(=O)c2ccccc2)cc1C,2fcaa537474ba2ae579f,20,0.043320282805897864,0.005228270694589865
Cc1ccc(C(=O)c2ccccc2)cc1C,5048acae682925888d12,20,0.043320282805897864,0.020913367697743462
Cc1ccc(C(=O)c2ccccc2)cc1C,b9b624baffe611c30836,20,0.043320282805897864,0.005228270694589865
Cc1ccc(C(=O)c2ccccc2)cc1C,d914e4c833f2df567cac,20,0.043320282805897864,0.005228270694589865
Cc1ccc(C(=O)c2ccccc2)cc1C,f8a590eaa91d155f61da,20,0.043320282805897864,0.005228270694589865
Cc1ccc(C(C)C)cc1,5c32bb6f3bbf72dcb37e,21,0.0,0.0
Cc1ccc(C(C)C)cc1,8ea9d90b217f4096f42f,21,0.0,0.0
Cc1ccc(C(C)C)cc1,9ed80c28328fabe87261,21,0.0,0.0
Cc1ccc(C(C)C)cc1,d5a7e1d47a58e1323805,21,0.0,0.0
Cc1ccc(C(C)C)cc1,dcfc9eaebf799d451fdb,21,0.0,0.0
Cc1ccc(C(C)C)cc1,e545485bf1a51a3ea557,21,0.0,0.0
Cc1ccc(C(C)C)cc1,f1ea027f4cb80b10d15b,21,0.0,0.0
Cc1ccc(C)cc1,0d6f66d7971473a2cef9,21,0.0,0.0
Cc1ccc(C)cc1,1837a52df085e2fc70d1,21,0.0,0.0
Cc1ccc(C)cc1,2e561b136ec088ba3eff,21,0.0,0.0
Cc1ccc(C)cc1,369517a8e4fab7d4e0e5,21,0.0,0.0
Cc1ccc(C)cc1,6950f8ebe95298defec5,21,0.0,0.0
Cc1ccc(C)cc1,8067767b73f132489d46,21,0.0,0.0
Cc1ccc(C)cc1,bc3f10fed296515e66e5,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,0974fc9cbeb3820c4065,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,0c0f89307cc4aff87ab6,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,51394d9af7adc7eff816,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,5cbed870fef2de105046,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,9a29b268530b7a3321a0,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,bc486e940c369b85ce28,21,0.0,0.0
Cc1ccc(C=O)c(C)c1,dbb854b36df7ed31d95f,21,0.0,0.0
Cc1ccc(Cl)cc1Br,13bebd0b1ab22fc7e93b,21,0.0,0.0
Cc1ccc(Cl)cc1Br,1bf52d57e3b0d9ef0662,21,0.0,0.0
Cc1ccc(Cl)cc1Br,867407c66038f21466a8,21,0.0,0.0
Cc1ccc(Cl)cc1Br,bb159f5b8695e842d4ff,21,0.0,0.0
Cc1ccc(Cl)cc1Br,c1b4c0f7481c01c40ec6,21,0.0,0.0
Cc1ccc(Cl)cc1Br,ce70dba7026ce0b64f62,21,0.0,0.0
Cc1ccc(Cl)cc1Br,fb19bbc052a528249f36,21,0.0,0.0
Cc1ccccc1C=O,08820514e662ce6ea8f0,7,0.0,0.0
Cc1ccccc1C=O,13fb1511fffef8fc96e0,7,0.0,0.0
Cc1ccccc1C=O,22d860e7f246ca4272a4,7,0.0,0.0
Cc1ccccc1C=O,532a47d1b45e54d6326b,7,0.0,0.0
Cc1ccccc1C=O,793d8259fd7820530cfe,7,0.0,0.0
Cc1ccccc1C=O,dcd70c2b5039c4268d56,7,0.0,0.0
Cc1ccccc1C=O,f21df276243d861dc2b2,7,0.0,0.0
ClCCCc1ccccc1,2c7e37ef828eb17c78fb,21,0.0,0.0
ClCCCc1ccccc1,6644e934f59d8b816b9f,21,0.0,0.0
ClCCCc1ccccc1,6ee3c70647b37dcd5417,21,0.0,0.0
ClCCCc1ccccc1,7062ca665af0f9bba6c9,21,0.0,0.0
ClCCCc1ccccc1,7ab9c351196ad891e172,21,0.0,0.0
ClCCCc1ccccc1,8cc7c76a92a4474d7c6a,21,0.0,0.0
ClCCCc1ccccc1,c883df6ea04f89f45f03,21,0.0,0.0
ClCCc1ccccc1,216e9e13c0587f197c0b,21,0.0,0.0
ClCCc1ccccc1,4699975b36aa2351be18,21,0.0,0.0
ClCCc1ccccc1,75b105d94d176eec90ba,21,0.0,0.0
ClCCc1ccccc1,82843c7e3b9005c1abb0,21,0.0,0.0
ClCCc1ccccc1,a2ecd7c05da585c2a35e,21,0.0,0.0
ClCCc1ccccc1,acc1a540efdb60e4fa76,21,0.0,0.0
ClCCc1ccccc1,b849b02cc7a096ff6f6a,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,1bd5bb3744b78ada7307,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,69f6dbdc304c0475f868,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,a43656cab81e1b0fcccf,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,ab84efb31c801e49c87c,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,bcf8bb13e4fca185fe68,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,dd7fdbe3fa3800e6499f,21,0.0,0.0
FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,fe71f29c800d4ee35138,21,0.0,0.0
N#Cc1ccccc1Br,35046c5ff35d8c8617bb,21,0.007468876729590068,0.003734723284179009
N#Cc1ccccc1Br,70e13ddfe9e6cc9b0f56,21,0.007468876729590068,0.003734723284179009
N#Cc1ccccc1Br,848f6c84b4d5fc44c3c2,21,0.007468876729590068,0.003734723284179009
N#Cc1ccccc1Br,8671b386166171ebd7f7,21,0.007468876729590068,0.003734723284179009
N#Cc1ccccc1Br,a5ea3136b642f8a49607,21,0.007468876729590068,0.003734723284179009
N#Cc1ccccc1Br,d344b363b8c01e73a6fa,21,0.007468876729590068,0.003734723284179009
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,17bdb259a18419ca296f,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,88f58ab7b7cf02f8f134,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,8cd132f293d2823adc8d,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,bb61793cbbbe2bfa4e12,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,d078d930aa37448ec4aa,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,d60f7e6b21ea96567843,7,0.0,0.0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,f3b80f5fe97d26fd8383,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,240da69c823911ff5ccc,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,31e75b850983502aa64f,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,9e46dbe8a460d3f96a27,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,b2b26956a788c2a8c7e9,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,b566ed83f272904657ba,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,c2be1e8f7c2c080f49f5,7,0.0,0.0
O=C(/C=C/c1ccccc1)c1ccccc1,fde2d968ab29d13d4f1d,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,0ffc20c3f979502b8a09,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,26aa0143305ac532a560,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,283be89c092cfa4a5cbb,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,405638494c5a95206866,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,76e188b0e48b99f36582,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,aca0ef1613a0a07a0431,7,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,f98f5943ca73a5b809a1,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,054457c7699aabd6c619,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,12e11e8eaee71fc57209,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,18e8a9c1ea6aa15c0d01,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,893e4c91da1b0b2f7d3e,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,bc582f1f4f4225f6d249,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,cd998cddd3dcb4fc8c92,7,0.0,0.0
O=C(Cc1ccccc1)c1ccccc1,d92ef85db0d1c0979197,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,21e4905ef98fba65035a,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,2eda4e5a40a9021016cb,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,3156893d5d2368c286a5,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,490ab56dde175e9b97f5,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,5ca73775e77c8e07812b,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,9c357cc9e9b8199eb1e0,7,0.0,0.0
O=C(Cc1ccccc1F)C1CC1,e90e636dced92c2b53d7,7,0.0,0.0
O=C(c1ccccc1)c1ccc(Cl)cc1,26bb8ff67b7738527484,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1ccc(Cl)cc1,6624c43f78e6697c8ac9,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1ccc(Cl)cc1,711f210d4869259d0651,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1ccc(Cl)cc1,786c4179676f46638e4a,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1ccc(Cl)cc1,937105af8867732c56ec,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1ccc(Cl)cc1,f9b97e958092bd5cb81a,21,0.27243150976465197,0.10101802510253398
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,07e9bc7a9d27fdd58c2f,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,0f05b5ba6eb528d54b4b,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,182fc7fe888dbb9535bb,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,7e451fd74af5bfa51ac9,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,8abf9c0719e2d67a22f9,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,b8a4c06710d95c33cfe1,7,0.0,0.0
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,c4412adf038c7f6ea3c2,7,0.0,0.0
O=C1CCCc2ccccc21,2433f7a3f7959e1d1b74,7,0.0,0.0
O=C1CCCc2ccccc21,4bc0dc84991def63aa1b,7,0.0,0.0
O=C1CCCc2ccccc21,8afc083342d1c2e7f78a,7,0.0,0.0
O=C1CCCc2ccccc21,944f0a85ec8978a60444,7,0.0,0.0
O=C1CCCc2ccccc21,c35ed383b2db14b3bc06,7,0.0,0.0
O=C1CCCc2ccccc21,d7c72c92165e2c129547,7,0.0,0.0
O=C1CCCc2ccccc21,e375bb01e53e46f8faee,7,0.0,0.0
O=CCCc1ccccc1,155ad3f702726e253c4d,20,0.0,0.0
O=CCCc1ccccc1,36af0c588eb2e094a55e,20,0.0,0.0
O=CCCc1ccccc1,39e40f336da135e6a7b5,20,0.0,0.0
O=CCCc1ccccc1,982585c1a4e89f10713f,20,0.0,0.0
O=CCCc1ccccc1,afcb9ffea06f12f9e0f5,20,0.0,0.0
O=CCCc1ccccc1,e3c9408f01aa7642870f,20,0.0,0.0
O=CCCc1ccccc1,e584c52185ccefd22a26,20,0.0,0.0
O=Cc1cc(Br)ccc1O,0dffde5d00d50ee96173,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,167f49f748fa35bdb29e,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,27b234a05f8c66fd059f,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,3b03dfa8ff44ff554734,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,65bfb38b53dd53bc4f4c,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,7e19b816ecd8282ce2a1,20,0.44253764183373856,0.44253764183373856
O=Cc1cc(Br)ccc1O,e79c5aedcfa41a5f23c9,20,0.44253764183373856,0.44253764183373856
O=Cc1ccc(-c2ccccc2)cc1,24b540d7814b4d9c5183,6,0.0,0.0
O=Cc1ccc(-c2ccccc2)cc1,3cdf1bcd3739e20f72d2,6,0.0,0.0
O=Cc1ccc(-c2ccccc2)cc1,6dcfe9b1e0958f22523b,6,0.0,0.0
O=Cc1ccc(-c2ccccc2)cc1,8837a8a19c37b63d2e48,6,0.19275290857590927,0.005601800006884566
O=Cc1ccc(-c2ccccc2)cc1,a8e4c6001ce3245c634b,6,0.0,0.0
O=Cc1ccc(-c2ccccc2)cc1,b0cadf050313e9a3a162,6,0.0,0.0
O=Cc1ccc(-c2ccccc2)cc1,ddc0b27538aa926cbb6e,6,0.0,0.0
O=Cc1ccc(Br)cc1O,226ebdbf914ce9333de8,7,0.0,0.0
O=Cc1ccc(Br)cc1O,4a58b799c494875f6f27,7,0.0,0.0
O=Cc1ccc(Br)cc1O,98a1ca00445d60f415d4,7,0.0,0.0
O=Cc1ccc(Br)cc1O,99dd4a9a47de5c84b7c0,7,0.0,0.0
O=Cc1ccc(Br)cc1O,9dda290379fb047fc74d,7,0.0,0.0
O=Cc1ccc(Br)cc1O,d60e09bca01342c7cfa6,7,0.0,0.0
O=Cc1ccc(Br)cc1O,ddecd252bb1099fb20f7,7,0.0,0.0
O=Cc1ccc(Cl)cc1Br,0f3bd8418ab9ba9d1ed2,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,135ac7deca522d1e7929,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,2416be80d114ff60224d,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,49276f9b1cc72d41bbfd,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,6cb8bbf843e6064ce249,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,9201cead3641f52a1f20,21,0.0,0.0
O=Cc1ccc(Cl)cc1Br,a6b1d92e3de602f8963c,21,0.0,0.0
O=Cc1ccc2c(c1)CCO2,5179c3962ada5450dde7,12,0.0,0.0
O=Cc1ccc2c(c1)CCO2,6c8de7fb3dbd4f5adabf,12,0.0,0.0
O=Cc1ccc2c(c1)CCO2,6cd5860914563da59932,12,0.0,0.0
O=Cc1ccc2c(c1)CCO2,ad45b4b8aaed2c2b0b33,12,0.0,0.0
O=Cc1ccc2ccccc2c1Br,23a832560d234735d954,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,2c51476c6fa3121c5dfc,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,2cbca950d64fdcd81660,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,5a9449a7562d442b8669,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,90777be8090491479de1,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,926a7862066269f98d62,7,0.0,0.0
O=Cc1ccc2ccccc2c1Br,fb1fdaa4bc60434648f7,7,0.0,0.0
OCCCc1ccccc1,31d92ca6486b229184cf,14,0.0,0.0
OCCCc1ccccc1,7a0a82051f50d5b0c89c,14,0.0,0.0
OCCCc1ccccc1,8a84cca322477165b719,14,0.0,0.0
OCCCc1ccccc1,9cf769277f6b42d15f11,14,0.0,0.0
OCc1cccc(Br)c1,1c04f02c0ea8c00b358d,15,0.0,0.0
OCc1cccc(Br)c1,1e0e33b1a77df72f4dd8,15,0.0,0.0
OCc1cccc(Br)c1,371711577127c07527e3,15,0.0,0.0
OCc1cccc(Br)c1,78d4810a82f060b5cf49,15,0.0,0.0
c1ccc(COCc2ccccc2)cc1,49865eda3c0e936157be,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,b2b5155e06ff9134c6a4,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,c9d7d885160197c7f67c,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,ce9ac115ce41ab41f01d,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,d26cffd9ef4da9800470,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,e2869f5cf5635b6ae9c1,21,0.0,0.0
c1ccc(COCc2ccccc2)cc1,f1aabb6243aed53011cb,21,0.0,0.0
