column,protocol,seed,fold,method,n_train,n_valid,unique_train_compounds,unique_valid_compounds,selected_penalty,free_coefficients,physical_projection_frequency,V1_rmse,V1_mae,V1_r2,V2_rmse,V2_mae,V2_r2,combined_normalized_rmse,normalized_rmse,nrmse,combined_nrmse,all_outputs_finite
40g,compound,1425370602,2,M2_EA_source_magnitude,290,73,50,13,0.1,8,,19.796446527824106,11.699421892038666,0.3159424611601398,24.445872005049072,16.693843902953613,0.5306960215499401,2.076548153898737,2.076548153898737,2.0164719298231093,2.0164719298231093,True
40g,compound,1425370602,2,M3_center_width,290,73,50,13,1.0,8,0.0,17.944555626953008,11.436338674795651,0.43793885041589986,22.353542031914703,16.195836059956505,0.6075937942203713,1.8867378921274964,1.8867378921274964,1.833886940253147,1.833886940253147,True
40g,compound,1425370602,3,M0_scale_only,290,73,50,13,0.0,2,,15.381402898808648,11.73855274543073,0.6593247601507495,19.383090594798055,13.725557441317687,0.7364055397113491,1.622361824105001,1.622361824105001,1.5788584710398017,1.5788584710398017,True
40g,compound,1425370602,3,M1_conditional_EA,290,73,50,13,0.0,6,,13.414641344587176,9.275271519238117,0.74087649728515,18.922642469172956,13.251860372165291,0.7487802407324611,1.4635086480677137,1.4635086480677137,1.4397380307579204,1.4397380307579204,True
40g,compound,1425370602,3,M2_EA_source_magnitude,290,73,50,13,1.0,8,,13.513551527472895,9.447845777907327,0.7370412189416422,18.43580945118616,12.900356090235233,0.7615404890020356,1.4588082662877564,1.4588082662877564,1.4308731999172841,1.4308731999172841,True
40g,compound,1425370602,3,M3_center_width,290,73,50,13,1.0,8,0.0,12.474435702716967,8.41862343834167,0.7759265031459983,18.516283947587702,12.955123825767233,0.7594541371956786,1.3843439680444285,1.3843439680444285,1.3674394613537806,1.3674394613537806,True
40g,compound,1425370602,4,M0_scale_only,291,72,50,13,0.0,2,,22.400785304393892,15.381150469142012,0.45513651788570897,22.4758956068592,16.549425311364427,0.6882571980402599,2.2401375515274413,2.2401375515274413,2.1204602183368646,2.1204602183368646,True
40g,compound,1425370602,4,M1_conditional_EA,291,72,50,13,0.0,6,,19.109828566265943,11.601100304477676,0.6034711447088802,21.090369929446933,15.502863990062837,0.7255072887774612,1.9496999522625122,1.9496999522625122,1.8685425106978504,1.8685425106978504,True
40g,compound,1425370602,4,M2_EA_source_magnitude,291,72,50,13,1.0,8,,18.788660422007045,11.45948795625002,0.6166876176627734,20.581642154528016,15.03409685847052,0.7385898369248864,1.9137132909467014,1.9137132909467014,1.8323408553441425,1.8323408553441425,True
40g,compound,1425370602,4,M3_center_width,291,72,50,13,0.0,8,0.0,18.015155765317488,11.350768177654045,0.6475988984293448,20.50982683180823,15.126151057008466,0.7404109260697491,1.8513073166892777,1.8513073166892777,1.7810249385018477,1.7810249385018477,True
40g,compound,536279090,0,M0_scale_only,286,73,51,12,0.0,2,,19.237670765390888,13.854351721161532,0.3515978687253878,18.939858429894077,13.182751919893118,0.7034105266042667,1.916838488566989,1.916838488566989,1.8097710194340453,1.8097710194340453,True
40g,compound,536279090,0,M1_conditional_EA,286,73,51,12,0.0,6,,15.592747447049595,10.304717945471038,0.5740243764078872,16.897852682737767,11.82425186809107,0.7639166739117269,1.5844050987202534,1.5844050987202534,1.51497516209356,1.51497516209356,True
40g,compound,536279090,0,M2_EA_source_magnitude,286,73,51,12,1.0,8,,15.763351386116007,10.235214986714771,0.5646519824182119,18.3100444222624,13.30480324484617,0.7228077575221163,1.6277611714941165,1.6277611714941165,1.5697217220554198,1.5697217220554198,True
40g,compound,536279090,0,M3_center_width,286,73,51,12,1.0,8,0.0,13.723890847027711,9.62643679840553,0.6700151751013028,17.142264801714457,12.460966781172349,0.7570378203759014,1.4440307848604572,1.4440307848604572,1.403989288642114,1.403989288642114,True
40g,compound,536279090,1,M0_scale_only,287,72,50,13,0.0,2,,16.422688361316588,12.701561191869345,0.5282015417522504,19.975328759927145,16.209488321558574,0.6602891560209656,1.7157630428174684,1.7157630428174684,1.6633521067281307,1.6633521067281307,True
40g,compound,536279090,1,M1_conditional_EA,287,72,50,13,0.0,6,,14.203366973011152,10.552626557566018,0.6471008356052228,20.39321494391699,16.810033697783098,0.6459269009945207,1.5585655222262313,1.5585655222262313,1.5355229227484735,1.5355229227484735,True
40g,compound,536279090,1,M2_EA_source_magnitude,287,72,50,13,1.0,8,,14.668390190251548,11.577727014710977,0.6236144673238302,19.138339092024538,15.77992962854601,0.6881612873152678,1.562458542683625,1.562458542683625,1.526002505581252,1.526002505581252,True
40g,compound,536279090,1,M3_center_width,287,72,50,13,1.0,8,0.0,15.06271780282532,11.48692950557757,0.603105853961047,19.278541493030048,15.947715484229008,0.683575656496866,1.5956527791489157,1.5956527791489157,1.5553848497822538,1.5553848497822538,True
40g,compound,536279090,2,M0_scale_only,287,72,50,13,0.0,2,,18.54847765689498,12.50849083749646,0.6198353613171699,22.325180926062416,15.659801499580368,0.6952541824223787,1.9325649000508958,1.9325649000508958,1.871326457524936,1.871326457524936,True
40g,compound,536279090,2,M1_conditional_EA,287,72,50,13,0.0,6,,15.915904205667449,10.386542372119182,0.7200903902182421,20.56153521949918,15.243492157999356,0.7415010070146019,1.690513782329494,1.690513782329494,1.6494261305412858,1.6494261305412858,True
40g,compound,536279090,2,M2_EA_source_magnitude,287,72,50,13,1.0,8,,16.128643456753284,10.555775387092913,0.712557581365231,19.61284955172692,14.165241289822054,0.7648044104519037,1.684933990714208,1.684933990714208,1.6334200609880318,1.6334200609880318,True
40g,compound,536279090,2,M3_center_width,287,72,50,13,1.0,8,0.0,15.63163881690019,10.174580352294003,0.7299997295753093,19.88695448854872,14.842930241660927,0.7581843862329508,1.6531280940482846,1.6531280940482846,1.610407882943227,1.610407882943227,True
40g,compound,536279090,3,M0_scale_only,287,72,50,13,0.0,2,,14.012974921801693,11.295506899293981,0.7580490816814862,17.42169462231139,11.650900122608792,0.7966103820597593,1.4725760900447837,1.4725760900447837,1.431023605169392,1.431023605169392,True
40g,compound,536279090,3,M1_conditional_EA,287,72,50,13,0.0,6,,12.359341712708297,9.21197189489104,0.8117836856057707,18.01612552949941,12.066106070222846,0.7824942286735104,1.363100330098506,1.363100330098506,1.3445806609711004,1.3445806609711004,True
40g,compound,536279090,3,M2_EA_source_magnitude,287,72,50,13,1.0,8,,11.55068557289231,8.202870105489419,0.8356074587680761,16.963606159799664,11.234309125776397,0.8071656720179674,1.2771505972436528,1.2771505972436528,1.2605330739242977,1.2605330739242977,True
40g,compound,536279090,3,M3_center_width,287,72,50,13,1.0,8,0.0,11.597527604975818,8.04940052223434,0.8342714177684982,17.434737622444626,11.88026962412504,0.7963057269841481,1.2927480816871237,1.2927480816871237,1.2781582034966208,1.2781582034966208,True
40g,compound,536279090,4,M0_scale_only,289,70,51,12,0.0,2,,15.438025057980168,11.737102849558102,0.46579703376510484,16.11404460450336,11.850345326246556,0.7411934795575217,1.5561551411702352,1.5561551411702352,1.4807798935184426,1.4807798935184426,True
40g,compound,536279090,4,M1_conditional_EA,289,70,51,12,0.0,6,,12.161943242660088,9.020559451239267,0.6684654783794169,17.017726714172834,12.829836950539246,0.7113515823112617,1.3234029038472568,1.3234029038472568,1.3010033557980898,1.3010033557980898,True
40g,compound,536279090,4,M2_EA_source_magnitude,289,70,51,12,1.0,8,,11.224892960728058,8.354993134771574,0.717585345329236,15.905926862631736,12.542088063074347,0.7478354377341148,1.226418912353628,1.226418912353628,1.2069648810241245,1.2069648810241245,True
40g,compound,536279090,4,M3_center_width,289,70,51,12,1.0,8,0.0,11.803212104977497,8.423005473157417,0.6877350533507107,16.412208726047027,12.635830593849743,0.7315272854008036,1.2817968064806535,1.2817968064806535,1.2594078592687838,1.2594078592687838,True
40g,compound,2767143051,0,M0_scale_only,288,72,51,12,0.0,2,,16.74778185671973,12.410007330801282,0.5921926479208052,13.687527364406394,10.080135163183787,0.8535454680511723,1.6190115847719198,1.6190115847719198,1.4884220971949247,1.4884220971949247,True
40g,compound,2767143051,0,M1_conditional_EA,288,72,51,12,0.0,6,,14.183449535510764,10.492314351609012,0.7075145976549522,13.546285479983919,10.229663114883149,0.8565524080773916,1.405351659759197,1.405351659759197,1.3213108115361067,1.3213108115361067,True
40g,compound,2767143051,0,M2_EA_source_magnitude,288,72,51,12,0.1,8,,13.933820077075993,10.230261724956916,0.7177195137898916,13.717175690481822,10.399516955662587,0.8529103154319335,1.3883456860923626,1.3883456860923626,1.3107855975165834,1.3107855975165834,True
40g,compound,2767143051,0,M3_center_width,288,72,51,12,1.0,8,0.0,11.664407353856436,8.869341316775206,0.8021819956774774,13.784229527839466,10.542071835448846,0.8514687600353636,1.2096493393156689,1.2096493393156689,1.1688665573090826,1.1688665573090826,True
40g,compound,2767143051,1,M0_scale_only,289,71,51,12,0.0,2,,18.398505196489108,13.410646389320833,0.5669155476118353,22.291199077776856,16.854492446768464,0.7020322832620799,1.920221949187007,1.920221949187007,1.8607531477648815,1.8607531477648815,True
40g,compound,2767143051,1,M1_conditional_EA,289,71,51,12,0.0,6,,14.286024366992985,10.473111211118303,0.7388859226168378,21.555575083353396,16.453006610145053,0.7213740386329017,1.5944965842514762,1.5944965842514762,1.576918794545327,1.576918794545327,True
40g,compound,2767143051,1,M2_EA_source_magnitude,289,71,51,12,1.0,8,,14.366196076158811,10.8759243395782,0.7359470081981865,20.46525904848877,15.329816381142603,0.7488478821522204,1.57234955472498,1.57234955472498,1.5480958294630915,1.5480958294630915,True
40g,compound,2767143051,1,M3_center_width,289,71,51,12,1.0,8,0.0,15.331807035563136,11.09222156368084,0.6992579175259699,20.51853251707471,15.534347099258117,0.7475386234762929,1.645429802123738,1.645429802123738,1.6110250846084444,1.6110250846084444,True
40g,compound,2767143051,2,M0_scale_only,287,73,50,13,0.0,2,,19.598216146586033,13.545931390779291,0.43127174607727525,20.43112737578367,14.644718184049845,0.6818432099568117,1.9749968235177418,1.9749968235177418,1.8790296250864262,1.8790296250864262,True
40g,compound,2767143051,2,M1_conditional_EA,287,73,50,13,0.0,6,,17.637554003384643,10.188270274757127,0.5393740182007127,18.3591352890406,12.920942972120276,0.743101849332336,1.776852349698718,1.776852349698718,1.6901751425610203,1.6901751425610203,True
40g,compound,2767143051,2,M2_EA_source_magnitude,287,73,50,13,0.1,8,,17.384762330632945,9.949774514385606,0.5524833135453078,17.9159444723679,12.734062895368645,0.7553552225729981,1.7478005771692238,1.7478005771692238,1.6603505667306275,1.6603505667306275,True
40g,compound,2767143051,2,M3_center_width,287,73,50,13,0.1,8,0.0,15.94612440623977,9.307939673064798,0.6234852331379884,18.45454180786106,12.958759841778573,0.7404248776206095,1.6451612843879726,1.6451612843879726,1.585813550161976,1.585813550161976,True
40g,compound,2767143051,3,M0_scale_only,288,72,50,13,0.0,2,,19.303512201124164,14.197274225201628,0.4630845699203059,19.922061053462333,14.681589652230652,0.6330020897198052,1.9412749525776265,1.9412749525776265,1.8444967135686445,1.8444967135686445,True
40g,compound,2767143051,3,M1_conditional_EA,288,72,50,13,0.0,6,,15.34930979108204,8.187974877470298,0.6605225595714592,19.919421239476968,13.781064539290274,0.6330993429133096,1.632450604679492,1.632450604679492,1.5935025869367083,1.5935025869367083,True
40g,compound,2767143051,3,M2_EA_source_magnitude,288,72,50,13,0.1,8,,16.822061207581875,8.653120072976513,0.5922521930774322,21.398951244646728,13.499939681101276,0.5765715483736498,1.7789636324772733,1.7789636324772733,1.732970599204544,1.732970599204544,True
40g,compound,2767143051,3,M3_center_width,288,72,50,13,1.0,8,0.0,16.99650054629778,9.216704104272413,0.5837519218847892,19.469847142829746,13.337404467560791,0.6494740768644389,1.7491986039148266,1.7491986039148266,1.6840419603005379,1.6840419603005379,True
40g,compound,2767143051,4,M0_scale_only,288,72,50,13,0.0,2,,17.726269822329094,12.990518588871693,0.6135145911159412,22.047664692504867,16.484946767215728,0.6898512622226858,1.8630088401752019,1.8630088401752019,1.8105225424918432,1.8105225424918432,True
40g,compound,2767143051,4,M1_conditional_EA,288,72,50,13,0.0,6,,16.13534780529214,11.273155833902786,0.6797751331979865,22.071210081297487,16.8328982138904,0.6891884734839291,1.7432697430000645,1.7432697430000645,1.710303637562827,1.710303637562827,True
40g,compound,2767143051,4,M2_EA_source_magnitude,288,72,50,13,0.0,8,,15.94600294869709,11.162948716177576,0.6872465772556743,21.494002968490868,16.489071770270087,0.7052326098158888,1.7150583114995128,1.7150583114995128,1.680336971001859,1.680336971001859,True
40g,compound,2767143051,4,M3_center_width,288,72,50,13,1.0,8,0.0,15.068927137224781,10.319897011035579,0.720705066829403,21.45970135123757,16.52613463501356,0.7061726794991743,1.6490950952975632,1.6490950952975632,1.6236157202069403,1.6236157202069403,True
40g,compound,1362771960,0,M0_scale_only,284,71,51,12,0.0,2,,16.722185183960065,11.650411205127483,0.5650431789887591,16.92404253258684,12.327126951837332,0.7715084184175566,1.6751022175053658,1.6751022175053658,1.58745763197943,1.58745763197943,True
40g,compound,1362771960,0,M1_conditional_EA,284,71,51,12,0.0,6,,14.6529287642572,9.740575119526317,0.6660288398117837,17.176271283953444,12.722803656511715,0.7646469834217257,1.5165038069979426,1.5165038069979426,1.4639985909597637,1.4639985909597637,True
40g,compound,1362771960,0,M2_EA_source_magnitude,284,71,51,12,1.0,8,,14.945342809703238,10.053623127360725,0.6525663722914314,16.685316531589358,12.49939671905265,0.7779090368979359,1.5288297091055523,1.5288297091055523,1.467284264074298,1.467284264074298,True
40g,compound,1362771960,0,M3_center_width,284,71,51,12,1.0,8,0.0,15.3971498216062,9.86757024847127,0.6312425865264166,16.506040765702547,12.4760340662256,0.7826559205435377,1.5608351237461808,1.5608351237461808,1.4903777566776977,1.4903777566776977,True
40g,compound,1362771960,1,M0_scale_only,283,72,50,13,0.0,2,,18.699498708425452,13.667225030397798,0.5716149801498417,22.846223701116596,15.48344548702233,0.6597266855574055,1.9559242055975143,1.9559242055975143,1.8971145226355235,1.8971145226355235,True
40g,compound,1362771960,1,M1_conditional_EA,283,72,50,13,0.0,6,,15.46937160407444,10.684872619435746,0.7068298889603222,22.25097445872078,15.724532662103663,0.677227064523888,1.69850074301623,1.69850074301623,1.6736353378016107,1.6736353378016107,True
40g,compound,1362771960,1,M2_EA_source_magnitude,283,72,50,13,0.1,8,,15.207964427700748,10.501343361155428,0.716654367237203,21.80205073856847,15.157580654489216,0.6901198670927173,1.66795288387931,1.66795288387931,1.6430857686770328,1.6430857686770328,True
40g,compound,1362771960,1,M3_center_width,283,72,50,13,1.0,8,0.0,14.77830921065931,10.487574439000777,0.7324383623039339,21.60209647968243,15.07612783538,0.6957778408413171,1.6314179754276514,1.6314179754276514,1.60960336904085,1.60960336904085,True
40g,compound,1362771960,2,M0_scale_only,284,71,50,13,0.0,2,,20.404892664682947,14.302067665756816,0.3700653790865489,19.453767673807903,13.7224662444933,0.7263359932425824,2.021154180045334,2.021154180045334,1.8998197619710293,1.8998197619710293,True
40g,compound,1362771960,2,M1_conditional_EA,284,71,50,13,0.0,6,,17.897232373380014,11.882806096965927,0.5153830474968905,18.25706293223667,13.156298597120164,0.7589694696484653,1.7956289515394277,1.7956289515394277,1.7034783286928599,1.7034783286928599,True
40g,compound,1362771960,2,M2_EA_source_magnitude,284,71,50,13,0.0,8,,17.736816401412238,11.704342043552352,0.5240315243133938,18.717932175780543,13.563258492075361,0.7466470475135325,1.791986868166124,1.791986868166124,1.7076328324897059,1.7076328324897059,True
40g,compound,1362771960,2,M3_center_width,284,71,50,13,1.0,8,0.0,15.380256196553061,10.118609116455481,0.6421063540541814,18.790908359957808,13.514884863440267,0.74466768645536,1.6087388851295203,1.6087388851295203,1.560368083021801,1.560368083021801,True
40g,compound,1362771960,3,M0_scale_only,284,71,50,13,0.0,2,,16.719268338832382,12.145449717512815,0.6040419245866175,18.276306186904844,13.140676986374402,0.7151524731443937,1.7021363583341407,1.7021363583341407,1.6293296734050746,1.6293296734050746,True
40g,compound,1362771960,3,M1_conditional_EA,284,71,50,13,0.0,6,,16.536167888240424,9.226757727062763,0.612667076054463,19.296038629309525,13.326659114540604,0.6824793884614173,1.7094894038070716,1.7094894038070716,1.6494261044057232,1.6494261044057232,True
40g,compound,1362771960,3,M2_EA_source_magnitude,284,71,50,13,1.0,8,,18.54580949872443,10.023269491465262,0.5128011468841254,21.119974413763398,13.452397558062923,0.6196158800108311,1.9059681956474657,1.9059681956474657,1.833673687503718,1.833673687503718,True
40g,compound,1362771960,3,M3_center_width,284,71,50,13,1.0,8,0.0,17.081250620026776,9.530420465761942,0.5867108556654776,18.963661010408423,12.972155920519954,0.6933238734295197,1.7450837053886479,1.7450837053886479,1.6736766998967714,1.6736766998967714,True
40g,compound,1362771960,4,M0_scale_only,285,70,51,12,0.0,2,,15.405042829361772,11.422518987228505,0.6611227069199151,18.316076420427216,13.50175725429917,0.7633595376625186,1.6000310137403102,1.6000310137403102,1.5471730266018542,1.5471730266018542,True
40g,compound,1362771960,4,M1_conditional_EA,285,70,51,12,0.0,6,,11.70885534398693,7.668318854949819,0.8042302751985582,17.264834376683705,12.629870722670708,0.7897437354653077,1.2964130228807695,1.2964130228807695,1.2799382438407056,1.2799382438407056,True
40g,compound,1362771960,4,M2_EA_source_magnitude,285,70,51,12,1.0,8,,12.020677733314932,7.964277909572164,0.7936642136324151,16.72468164561338,12.564980806808718,0.8026942095866936,1.3056629659655963,1.3056629659655963,1.2829253441105544,1.2829253441105544,True
40g,compound,1362771960,4,M3_center_width,285,70,51,12,1.0,8,0.0,11.156745235463717,7.172549627704343,0.8222573375438307,16.742902144162134,12.251364628868663,0.8022640706801687,1.2428537063751612,1.2428537063751612,1.2286716009509389,1.2286716009509389,True
