split_mode,seed,protocol,evaluation_split,slice,rows,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_calibrated_coverage,V1_calibrated_width,V1_auce,V2_calibrated_coverage,V2_calibrated_width,V2_auce,mean_normalized_rmse,mean_normalized_absolute_error,raw_width_error_spearman,calibrated_width_error_spearman,mean_auce,calibrated_crossing_rate
compound,525,no_threshold,test,tail,2,20.308515548706055,27.136749267578125,0.001589069308346458,10.32336139678955,0.5,40.686187744140625,25.000286102294922,25.084266662597656,0.5936377089962723,9.529107093811035,0.0,21.549331665039062,0.0,0.5,53.88332334812082,0.21875,0.5,68.698123217765,0.325,2.112082158797409,3.528310186979403,,,0.271875,0.0
compound,525,no_threshold,valid,full,57,3.166647434234619,5.8162522315979,0.8834899781686676,1.1444724798202515,0.6842105263157895,10.350408554077148,6.433640956878662,15.757842063903809,0.7902136890598779,2.474602699279785,0.45614035087719296,6.667059421539307,0.0,0.8245614035087719,13.707707948255246,0.016447368421052613,0.8245614035087719,21.25423027923722,0.016447368421052613,0.758608539622385,0.699587213027825,0.4401737101374125,0.4173580502981592,0.016447368421052613,0.0
compound,525,no_threshold,valid,common,55,2.5350730419158936,3.419214963912964,0.8136115214342233,0.8403157591819763,0.6909090909090909,9.076800346374512,4.23159646987915,4.971368789672852,0.8880349359643397,1.4607226848602295,0.4727272727272727,6.018919944763184,0.0,0.8363636363636363,12.02098586751146,0.018181818181818143,0.8363636363636363,19.187994835341154,0.02727272727272723,0.319481022564235,0.5059019666327815,0.3768398268398269,0.3514430014430015,0.022727272727272686,0.0
compound,525,no_threshold,valid,tail,2,20.534950256347656,25.349895477294922,-0.5787933911239358,9.508780479431152,0.5,45.37466049194336,66.98988342285156,79.98233795166016,-0.20553198529520023,30.356307983398438,0.0,24.49090576171875,0.0,0.5,60.092565168709356,0.18125000000000002,0.5,78.07570498637901,0.28125,3.6394256068719106,6.025931488891524,,,0.23125,0.0
compound,1101,legacy_threshold,test,full,58,3.6318061351776123,6.131632328033447,0.8307485594582694,1.5632903575897217,0.603448275862069,11.86422348022461,5.710094451904297,8.865020751953125,0.895203686199317,2.327343702316284,0.3620689655172414,6.036137104034424,0.0,0.8103448275862069,42.98622653203656,0.057327586206896534,0.5689655172413793,14.920707763683104,0.1206896551724138,0.5777712901039067,0.7117082188472117,0.5796249899007411,0.5943917217701935,0.08900862068965516,0.0
compound,1101,legacy_threshold,test,common,56,3.5475096702575684,6.13631010055542,0.5185534607321695,1.5141689777374268,0.5892857142857143,10.209370613098145,5.518428325653076,8.76023006439209,0.632498854448244,2.3137290477752686,0.3392857142857143,5.32767915725708,0.0,0.8035714285714286,36.9903965425583,0.05178571428571426,0.5535714285714286,13.169474279949778,0.13616071428571427,0.5748999868293295,0.691677706557659,0.5381710085850628,0.5545776191992788,0.09397321428571427,0.0
compound,1101,legacy_threshold,test,tail,2,5.992115020751953,5.999176025390625,0.8120388626805521,2.9386892318725586,1.0,58.20009231567383,11.076759338378906,11.415057182312012,0.8341915290225579,2.7085578441619873,1.0,25.872940063476562,0.0,1.0,210.8694662374278,0.44999999999999996,1.0,63.95524530821627,0.38749999999999996,0.6466877388820069,1.2725625629546857,,,0.41874999999999996,0.0
compound,1101,legacy_threshold,valid,full,57,4.001953601837158,7.769250869750977,0.7325280843686532,1.7570792436599731,0.5964912280701754,10.715885162353516,5.780875205993652,11.181995391845703,0.7986040850071803,2.362922191619873,0.43859649122807015,5.815228462219238,0.0,0.7894736842105263,38.825592252058655,0.006140350877192971,0.7894736842105263,14.37464554013864,0.0057017543859649075,0.7305763718314598,0.753889831427664,0.5553539019963704,0.5231397459165156,0.00592105263157894,0.0
compound,1101,legacy_threshold,valid,common,55,3.1893274784088135,4.6314311027526855,0.7572098852644504,1.3150341510772705,0.6181818181818182,9.841582298278809,4.248691558837891,6.423191070556641,0.8195298822579489,1.6117744445800781,0.45454545454545453,5.536251544952393,0.0,0.8181818181818182,35.65783740657409,0.017045454545454516,0.8181818181818182,13.685045916980854,0.017045454545454516,0.42830898670068995,0.5795287198840162,0.5051226551226553,0.4692640692640694,0.017045454545454516,0.0
compound,1101,legacy_threshold,valid,tail,2,26.349170684814453,33.62166976928711,-1.109291041397725,13.913314819335938,0.0,34.759193420410156,47.91593933105469,49.2846565246582,-41.94297275340456,23.019485473632812,0.0,13.487064361572266,0.0,0.0,125.93885050288404,0.46875,0.0,33.338635176977704,0.5,3.18814161460688,5.548820398877982,,,0.484375,0.0
