CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer,canonical_smiles,threshold_excluded,over_v1_threshold,over_v2_threshold
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,2/1,10,2023-10-17_14-31-59.xlsx,Silica-CS 4g+4g,1191,3536,C1=CC(=C(C=C1Br)C=O)O,1191,3536,352,7e19b816ecd8282ce2a1,9.925,29.466666666666665,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,5/1,10,2023-10-17_14-41-10.xlsx,Silica-CS 4g+4g,1383,4310,C1=CC(=C(C=C1Br)C=O)O,1383,4310,353,0dffde5d00d50ee96173,11.525,35.916666666666664,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,10/1,10,2023-10-17_14-51-20.xlsx,Silica-CS 4g+4g,1748,4916,C1=CC(=C(C=C1Br)C=O)O,1748,4916,354,65bfb38b53dd53bc4f4c,14.566666666666666,40.96666666666667,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,20/1,10,2023-10-17_15-02-41.xlsx,Silica-CS 4g+4g,2078,5627,C1=CC(=C(C=C1Br)C=O)O,2078,5627,355,e79c5aedcfa41a5f23c9,17.316666666666666,46.891666666666666,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
1761-61-1,5-Bromosalicylaldehyde,0.99,1.737,100,DCM,800,50/1,10,2023-10-17_15-16-13.xlsx,Silica-CS 4g+4g,2866,6909,C1=CC(=C(C=C1Br)C=O)O,2866,6909,356,27b234a05f8c66fd059f,23.883333333333333,57.575,keep,,,user_confirmed_protocol_2026-08-13,O=Cc1cc(Br)ccc1O,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,0/1,10,2023-10-17_15-30-32.xlsx,Silica-CS 4g+4g,910,4656,CC1=C(C=C(C=C1)Cl)Br,910,4656,357,1bf52d57e3b0d9ef0662,7.583333333333333,38.8,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,1/1,10,2023-10-17_15-34-55.xlsx,Silica-CS 4g+4g,1082,1460,CC1=C(C=C(C=C1)Cl)Br,1082,1460,358,867407c66038f21466a8,9.016666666666667,12.166666666666666,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,2/1,10,2023-10-17_15-39-33.xlsx,Silica-CS 4g+4g,1094,1622,CC1=C(C=C(C=C1)Cl)Br,1094,1622,359,fb19bbc052a528249f36,9.116666666666667,13.516666666666667,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,5/1,10,2023-10-17_15-44-00.xlsx,Silica-CS 4g+4g,1122,1523,CC1=C(C=C(C=C1)Cl)Br,1122,1523,360,13bebd0b1ab22fc7e93b,9.35,12.691666666666666,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,10/1,10,2023-10-17_15-48-33.xlsx,Silica-CS 4g+4g,1149,1562,CC1=C(C=C(C=C1)Cl)Br,1149,1562,361,c1b4c0f7481c01c40ec6,9.575,13.016666666666667,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,20/1,10,2023-10-17_15-53-06.xlsx,Silica-CS 4g+4g,1173,1557,CC1=C(C=C(C=C1)Cl)Br,1173,1557,362,bb159f5b8695e842d4ff,9.775,12.975,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,50/1,10,2023-10-17_15-57-38.xlsx,Silica-CS 4g+4g,1170,1595,CC1=C(C=C(C=C1)Cl)Br,1170,1595,363,ce70dba7026ce0b64f62,9.75,13.291666666666666,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(Cl)cc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,0/1,10,2023-10-17_16-31-19.xlsx,Silica-CS 4g+4g,905,1395,C1=CC=C(C(=C1)C#N)Br,905,1395,364,a5ea3136b642f8a49607,7.541666666666667,11.625,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,1/1,10,2023-10-17_16-36-12.xlsx,Silica-CS 4g+4g,1105,1776,C1=CC=C(C(=C1)C#N)Br,1105,1776,365,8671b386166171ebd7f7,9.208333333333334,14.8,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,2/1,10,2023-10-17_16-41-40.xlsx,Silica-CS 4g+4g,1113,2111,C1=CC=C(C(=C1)C#N)Br,1113,2111,366,d344b363b8c01e73a6fa,9.275,17.591666666666665,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,5/1,10,2023-10-17_17-06-31.xlsx,Silica-CS 4g+4g,1928,3125,C1=CC=C(C(=C1)C#N)Br,1928,3125,367,70e13ddfe9e6cc9b0f56,16.066666666666666,26.041666666666668,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,10/1,10,2023-10-17_17-14-54.xlsx,Silica-CS 4g+4g,2594,3890,C1=CC=C(C(=C1)C#N)Br,2594,3890,368,35046c5ff35d8c8617bb,21.616666666666667,32.416666666666664,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,20/1,10,2023-10-17_17-24-58.xlsx,Silica-CS 4g+4g,3689,4894,C1=CC=C(C(=C1)C#N)Br,3689,4894,369,848f6c84b4d5fc44c3c2,30.741666666666667,40.78333333333333,keep,,,user_confirmed_protocol_2026-08-13,N#Cc1ccccc1Br,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,0/1,10,2023-10-17_18-17-34.xlsx,Silica-CS 4g+4g,852,3631,CC1=CC(=C(C=C1)C=O)C,852,3631,370,0974fc9cbeb3820c4065,7.1,30.258333333333333,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,1/1,10,2023-10-17_18-23-47.xlsx,Silica-CS 4g+4g,1051,2566,CC1=CC(=C(C=C1)C=O)C,1051,2566,371,bc486e940c369b85ce28,8.758333333333333,21.383333333333333,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,2/1,10,2023-10-17_18-30-05.xlsx,Silica-CS 4g+4g,1154,2606,CC1=CC(=C(C=C1)C=O)C,1154,2606,372,9a29b268530b7a3321a0,9.616666666666667,21.716666666666665,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,5/1,10,2023-10-17_18-37-04.xlsx,Silica-CS 4g+4g,1283,3037,CC1=CC(=C(C=C1)C=O)C,1283,3037,373,51394d9af7adc7eff816,10.691666666666666,25.308333333333337,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,10/1,10,2023-10-17_18-44-42.xlsx,Silica-CS 4g+4g,1507,3403,CC1=CC(=C(C=C1)C=O)C,1507,3403,374,5cbed870fef2de105046,12.558333333333334,28.358333333333334,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,20/1,10,2023-10-17_18-53-16.xlsx,Silica-CS 4g+4g,1795,3960,CC1=CC(=C(C=C1)C=O)C,1795,3960,375,dbb854b36df7ed31d95f,14.958333333333334,33.0,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,50/1,10,2023-10-17_19-04-11.xlsx,Silica-CS 4g+4g,2642,5389,CC1=CC(=C(C=C1)C=O)C,2642,5389,376,0c0f89307cc4aff87ab6,22.016666666666666,44.90833333333333,keep,,,user_confirmed_protocol_2026-08-13,Cc1ccc(C=O)c(C)c1,False,False,False
22502-03-0,2-Methoxyethyl acetoacetate,0.95,1.09,100,DCM,300,0/1,10,2023-10-17_19-36-52.xlsx,Silica-CS 4g+4g,1326,2664,CC(=O)CC(=O)OCCOC,1326,2664,377,a5d9706079ccfee3bdf4,11.05,22.2,keep,,,user_confirmed_protocol_2026-08-13,COCCOC(=O)CC(C)=O,False,False,False
22502-03-0,2-Methoxyethyl acetoacetate,0.95,1.09,100,DCM,300,1/1,10,2023-10-17_19-47-51.xlsx,Silica-CS 4g+4g,2545,5441,CC(=O)CC(=O)OCCOC,2545,5441,378,bacef06b4d4d7374a4e4,21.208333333333332,45.34166666666667,keep,,,user_confirmed_protocol_2026-08-13,COCCOC(=O)CC(C)=O,False,False,False
22502-03-0,2-Methoxyethyl acetoacetate,0.95,1.09,100,DCM,300,2/1,10,2023-10-17_20-05-08.xlsx,Silica-CS 4g+4g,4122,9176,CC(=O)CC(=O)OCCOC,4122,9176,379,74097878150c8a5a8d79,34.35,76.46666666666667,keep,,,user_confirmed_protocol_2026-08-13,COCCOC(=O)CC(C)=O,False,False,False
22502-03-0,2-Methoxyethyl acetoacetate,0.95,1.09,100,DCM,300,5/1,10,2023-10-17_20-55-54.xlsx,Silica-CS 4g+4g,13572,29869,CC(=O)CC(=O)OCCOC,13572,29869,380,47404d0982a587f0393e,113.1,248.90833333333333,drop,over_v1_legacy_threshold;over_v2_legacy_threshold,,user_confirmed_protocol_2026-08-13,COCCOC(=O)CC(C)=O,True,True,True
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,0/1,10,2023-10-17_21-29-30.xlsx,Silica-CS 4g+4g,894,2214,CC(=O)C1=CC2=C(C=C1)OCO2,894,2214,381,fb80794857ddc46e142c,7.45,18.45,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,False,False,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,1/1,10,2023-10-17_21-35-23.xlsx,Silica-CS 4g+4g,1169,2351,CC(=O)C1=CC2=C(C=C1)OCO2,1169,2351,382,6f34563b6236c57b9c60,9.741666666666667,19.591666666666665,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,False,False,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,2/1,10,2023-10-17_21-41-57.xlsx,Silica-CS 4g+4g,1586,2770,CC(=O)C1=CC2=C(C=C1)OCO2,1586,2770,383,147b560e4c606680c7b2,13.216666666666669,23.083333333333332,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,False,False,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,5/1,10,2023-10-17_21-52-16.xlsx,Silica-CS 4g+4g,3115,5036,CC(=O)C1=CC2=C(C=C1)OCO2,3115,5036,384,7396668aaa8d372aa464,25.958333333333332,41.96666666666667,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,False,False,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,10/1,10,2023-10-17_22-05-51.xlsx,Silica-CS 4g+4g,4477,6997,CC(=O)C1=CC2=C(C=C1)OCO2,4477,6997,385,78b04c44dfa852f4e621,37.30833333333333,58.30833333333333,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,False,False,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,20/1,10,2023-10-17_22-26-03.xlsx,Silica-CS 4g+4g,7287,10964,CC(=O)C1=CC2=C(C=C1)OCO2,7287,10964,386,f191e08b3e95928a5423,60.725,91.36666666666666,drop,over_v1_legacy_threshold,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,True,True,False
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,50/1,10,2023-10-17_23-07-32.xlsx,Silica-CS 4g+4g,16606,23460,CC(=O)C1=CC2=C(C=C1)OCO2,16606,23460,387,f5634113e0822bda1c03,138.38333333333333,195.5,drop,over_v1_legacy_threshold;over_v2_legacy_threshold,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)OCO2,True,True,True
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,0/1,10,2023-10-18_09-47-30.xlsx,Silica-CS 4g+4g,843,1980,CC1=CC(=C(C(=C1)C)C(=O)C)C,843,1980,388,45264f1c88b241fb888c,7.025,16.5,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,1/1,10,2023-10-18_09-52-22.xlsx,Silica-CS 4g+4g,1040,1783,CC1=CC(=C(C(=C1)C)C(=O)C)C,1040,1783,389,7b0fa77cbbcbd8e7c87a,8.666666666666666,14.858333333333333,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,2/1,10,2023-10-18_09-58-15.xlsx,Silica-CS 4g+4g,1091,2350,CC1=CC(=C(C(=C1)C)C(=O)C)C,1091,2350,390,c514f60c28973fc116c5,9.091666666666669,19.583333333333332,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,5/1,10,2023-10-18_10-04-23.xlsx,Silica-CS 4g+4g,1159,2518,CC1=CC(=C(C(=C1)C)C(=O)C)C,1159,2518,391,b63d546347919cb66716,9.658333333333331,20.983333333333334,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,10/1,10,2023-10-18_10-11-11.xlsx,Silica-CS 4g+4g,1312,2850,CC1=CC(=C(C(=C1)C)C(=O)C)C,1312,2850,392,823c667f35cddfcbc346,10.933333333333334,23.75,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,20/1,10,2023-10-18_10-19-00.xlsx,Silica-CS 4g+4g,1987,3507,CC1=CC(=C(C(=C1)C)C(=O)C)C,1987,3507,393,d2955aa36bd2b103c981,16.558333333333334,29.225,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,50/1,10,2023-10-18_10-31-00.xlsx,Silica-CS 4g+4g,3495,6047,CC1=CC(=C(C(=C1)C)C(=O)C)C,3495,6047,394,4ce730c9ad4e20a0386e,29.125,50.391666666666666,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1c(C)cc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,0/1,10,2023-10-18_10-55-55.xlsx,Silica-CS 4g+4g,849,3708,CC1=CC(=C(C=C1)C(=O)C)C,849,3708,395,f3531a1565c8159ac5e2,7.075,30.9,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,1/1,10,2023-10-18_11-01-43.xlsx,Silica-CS 4g+4g,1064,2344,CC1=CC(=C(C=C1)C(=O)C)C,1064,2344,396,c359fd726e50e2123f43,8.866666666666667,19.533333333333335,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,2/1,10,2023-10-18_11-08-12.xlsx,Silica-CS 4g+4g,1152,2741,CC1=CC(=C(C=C1)C(=O)C)C,1152,2741,397,a9a623a9853c6b493ce4,9.6,22.841666666666665,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,5/1,10,2023-10-18_11-15-10.xlsx,Silica-CS 4g+4g,1313,3038,CC1=CC(=C(C=C1)C(=O)C)C,1313,3038,398,784ca4af1517dac8cd11,10.941666666666666,25.316666666666663,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,10/1,10,2023-10-18_11-57-27.xlsx,Silica-CS 4g+4g,1679,3903,CC1=CC(=C(C=C1)C(=O)C)C,1679,3903,399,4c36e8e7d179b4bfa11a,13.991666666666667,32.525,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,20/1,10,2023-10-18_12-06-47.xlsx,Silica-CS 4g+4g,1885,4439,CC1=CC(=C(C=C1)C(=O)C)C,1885,4439,400,77fe8c752e01feedccfa,15.708333333333334,36.99166666666667,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
89-74-7,"2',4'-Dimethylacetophenone",0.98,0.997,100,PE,300,50/1,10,2023-10-18_12-19-22.xlsx,Silica-CS 4g+4g,4160,6370,CC1=CC(=C(C=C1)C(=O)C)C,4160,6370,401,0a1949b42050f41b0db4,34.666666666666664,53.083333333333336,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc(C)cc1C,False,False,False
781-73-7,2-Acetylfluorene,0.98,1.0459,100,DCM,1000,0/1,10,2023-10-18_13-07-11.xlsx,Silica-CS 4g+4g,1491,2643,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,1491,2643,402,118d66c0e53f510c51ed,12.425,22.025,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,False,False
781-73-7,2-Acetylfluorene,0.98,1.0459,100,DCM,1000,1/1,10,2023-10-18_13-14-20.xlsx,Silica-CS 4g+4g,1387,3136,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,1387,3136,403,38aa81d53a6b39e9d8ef,11.558333333333334,26.133333333333333,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,False,False
781-73-7,2-Acetylfluorene,0.98,1.0459,100,DCM,1000,2/1,10,2023-10-18_14-07-07.xlsx,Silica-CS 4g+4g,1136,4479,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,1136,4479,404,c780d2f5194817087e07,9.466666666666669,37.325,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,False,False
781-73-7,2-Acetylfluorene,0.98,1.0459,100,DCM,1000,5/1,10,2023-10-18_14-12-25.xlsx,Silica-CS 4g+4g,1250,2022,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,1250,2022,405,546046afb5114d631360,10.416666666666666,16.85,keep,,,user_confirmed_protocol_2026-08-13,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,0/1,10,2023-10-18_14-41-42.xlsx,Silica-CS 4g+4g,963,2778,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,963,2778,406,dc9f747c03c55d77bf72,8.025,23.15,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,1/1,10,2023-10-18_14-47-15.xlsx,Silica-CS 4g+4g,1258,2198,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1258,2198,407,d29c00125d1c5dc55586,10.483333333333333,18.316666666666663,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,2/1,10,2023-10-18_14-53-03.xlsx,Silica-CS 4g+4g,1284,2334,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1284,2334,408,509e53644c411798f5b0,10.7,19.45,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,5/1,10,2023-10-18_14-58-36.xlsx,Silica-CS 4g+4g,1150,2181,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1150,2181,409,5ac5df671efee45d3ddf,9.583333333333334,18.175,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,10/1,10,2023-10-18_15-04-19.xlsx,Silica-CS 4g+4g,1171,2297,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1171,2297,410,1e8c03a5d84f08329475,9.758333333333333,19.141666666666666,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,20/1,10,2023-10-18_15-09-57.xlsx,Silica-CS 4g+4g,1158,2220,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1158,2220,411,a7f9a08159d001c30f67,9.65,18.5,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
1607-57-4,Bromotriphenylethylene,0.98,1.3419,100,DCM,500,50/1,10,2023-10-18_15-16-45.xlsx,Silica-CS 4g+4g,1170,2926,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,1170,2926,412,97feb43dae8371e80d3b,9.75,24.383333333333333,keep,,,user_confirmed_protocol_2026-08-13,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,0/1,10,2023-10-18_15-41-09.xlsx,Silica-CS 4g+4g,1134,2801,C/C(=N\O)/C1=CC=CC=C1,1134,2801,413,2f612d3ec5e270672ad1,9.45,23.341666666666665,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,1/1,10,2023-10-18_15-48-39.xlsx,Silica-CS 4g+4g,1332,3328,C/C(=N\O)/C1=CC=CC=C1,1332,3328,414,b089551184e4d70e386d,11.1,27.733333333333334,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,2/1,10,2023-10-18_15-55-48.xlsx,Silica-CS 4g+4g,1421,3102,C/C(=N\O)/C1=CC=CC=C1,1421,3102,415,95f7b6c8f44b25feade0,11.841666666666669,25.85,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,5/1,10,2023-10-18_16-05-44.xlsx,Silica-CS 4g+4g,2050,4754,C/C(=N\O)/C1=CC=CC=C1,2050,4754,416,b0f39affa1970d2700b7,17.083333333333332,39.61666666666667,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,10/1,10,2023-10-18_16-19-51.xlsx,Silica-CS 4g+4g,3489,7282,C/C(=N\O)/C1=CC=CC=C1,3489,7282,417,af2973fb82b6d79d8c5e,29.075,60.68333333333333,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
613-91-2,Acetophenone oxime,0.98,1.11,100,DCM,300,20/1,10,2023-10-18_16-42-35.xlsx,Silica-CS 4g+4g,7054,12442,C/C(=N\O)/C1=CC=CC=C1,7054,12442,418,3545611fd9950a160288,58.78333333333333,103.68333333333334,keep,,,user_confirmed_protocol_2026-08-13,C/C(=N\O)c1ccccc1,False,False,False
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,0/1,10,2023-10-18_18-04-03.xlsx,Silica-CS 4g+4g,1380,2730,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1380,2730,419,786c4179676f46638e4a,11.5,22.75,keep,,,user_confirmed_protocol_2026-08-13,O=C(c1ccccc1)c1ccc(Cl)cc1,False,False,False
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,1/1,10,2023-10-18_18-13-02.xlsx,Silica-CS 4g+4g,1949,4203,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1949,4203,420,937105af8867732c56ec,16.241666666666667,35.025,keep,,,user_confirmed_protocol_2026-08-13,O=C(c1ccccc1)c1ccc(Cl)cc1,False,False,False
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,2/1,10,2023-10-18_18-22-31.xlsx,Silica-CS 4g+4g,2134,4535,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,2134,4535,421,711f210d4869259d0651,17.783333333333335,37.791666666666664,keep,,,user_confirmed_protocol_2026-08-13,O=C(c1ccccc1)c1ccc(Cl)cc1,False,False,False
134-85-0,4-Chlorobenzophenone,0.99,1.1459,100,DCM,600,5/1,10,2023-10-18_18-38-42.xlsx,Silica-CS 4g+4g,3270,8540,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3270,8540,422,26bb8ff67b7738527484,27.25,71.16666666666667,keep,,,user_confirmed_protocol_2026-08-13,O=C(c1ccccc1)c1ccc(Cl)cc1,False,False,False
