record_type,outer_seed,strategy,sample_id,gradient_L2,head_gradient_L2,last2_gradient_L2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,true_standardized_error_after_reveal,gradient_L2_mean,gradient_L2_median,gradient_L2_max,gradient_L2_CV,head_gradient_L2_mean,head_gradient_L2_median,head_gradient_L2_max,head_gradient_L2_CV,last2_gradient_L2_mean,last2_gradient_L2_median,last2_gradient_L2_max,last2_gradient_L2_CV
sample,42,pretrained_ensemble,848f6c84b4d5fc44c3c2,87685.2316867516,14764.876094402558,86351.87232568902,3.389713672385925,3.6684226789485743,1.963153509521156,12.893379934503429,-10.96767297628887,2.255047924268041,,,,,,,,,,,,
sample,42,pretrained_hybrid,07e9bc7a9d27fdd58c2f,387278.5067802072,62829.89469440037,382120.8416112121,4.629084473138825,14.077603140352315,2.881076342091889,38.77305948326791,-26.42746780666486,5.461520562113798,,,,,,,,,,,,
sample,42,pretrained_hybrid,7ba2cf5e6ca289d9810f,215231.54739975205,64255.50369337487,205123.15570700017,9.466641365299878,1.4985851139732351,5.22194258275522,50.70833271365483,-36.23265984298063,4.296334746409831,,,,,,,,,,,,
sample,42,pretrained_hybrid,d31d42caff135d7154c4,40624.65786265679,18725.51565792262,35922.35547801898,6.900147473959226,0.40741951842636753,4.145714436153467,43.160377606325994,-31.431720843146287,1.2631239536766272,,,,,,,,,,,,
sample,42,pretrained_hybrid,f95928e2618ed15e654f,188849.17530626306,41850.279816140224,184026.59153420737,5.904811250859431,9.175123819213667,3.0314783258914426,33.25385117400943,-21.719708169568257,3.030637877238252,,,,,,,,,,,,
sample,42,pretrained_hybrid,546046afb5114d631360,80423.23851451033,6727.247861003921,80141.36325569874,1.8781264989391462,0.47098574960561423,1.097708230829073,23.921061797967106,-13.022877231751334,1.8671863478170119,,,,,,,,,,,,
sample,42,pretrained_hybrid,e375bb01e53e46f8faee,23776.054636923556,5219.234224801535,23114.27977140975,4.175058830540676,0.9059582057307713,2.601939986941586,22.666136594097008,-15.097761127051745,0.6093383729915378,,,,,,,,,,,,
sample,42,pretrained_hybrid,bd0519702a5756bc3c94,88567.08888471882,17925.456348225856,86727.17750611619,4.643254091248909,2.1466771516456937,3.132874126387416,31.132067274049113,-19.747356067166287,1.5172364296161873,,,,,,,,,,,,
sample,42,pretrained_hybrid,7e451fd74af5bfa51ac9,44496.49675063137,7073.359623457744,43922.06976358641,2.2429765530922885,3.8322360615133197,1.475945205927304,19.619904712640636,-15.987426800043414,1.1068702808399205,,,,,,,,,,,,
sample,42,pretrained_hybrid,4c6a8ef1c87748df99f2,61525.60297137121,15927.96764498281,59284.24004426749,5.487648270820768,4.4778478334944705,3.3243560128220544,22.597608898236082,-15.791264305486939,1.6553845392252895,,,,,,,,,,,,
sample,42,pretrained_hybrid,47404d0982a587f0393e,313822.01350798766,75925.76466021941,304358.575119549,5.669977367306985,1.278628588755434,3.2283516108133186,25.819105624916936,-17.929042926428487,5.276287100217109,,,,,,,,,,,,
sample,42,pretrained_quantile_width,3d5dc8831f4c74f7b7d1,158582.95961528888,52098.92540006735,149719.425633343,10.933296760096852,2.6907653785595746,5.400395130420122,44.62578177620816,-33.12081730395626,3.117454286970688,,,,,,,,,,,,
sample,42,pretrained_quantile_width,7ba2cf5e6ca289d9810f,215231.54739975205,64255.50369337487,205123.15570700017,9.466641365299878,1.4985851139732351,5.22194258275522,50.70833271365483,-36.23265984298063,4.296334746409831,,,,,,,,,,,,
sample,42,pretrained_quantile_width,d31d42caff135d7154c4,40624.65786265679,18725.51565792262,35922.35547801898,6.900147473959226,0.40741951842636753,4.145714436153467,43.160377606325994,-31.431720843146287,1.2631239536766272,,,,,,,,,,,,
sample,42,pretrained_quantile_width,82fa7e7b3bd183853280,135914.94613345357,33594.69389241012,131488.69351093497,7.054479720177617,0.7584425428270579,3.9731809154879265,30.516698763372062,-22.751690859858112,3.22221471744491,,,,,,,,,,,,
sample,42,pretrained_quantile_width,4c6a8ef1c87748df99f2,61525.60297137121,15927.96764498281,59284.24004426749,5.487648270820768,4.4778478334944705,3.3243560128220544,22.597608898236082,-15.791264305486939,1.6553845392252895,,,,,,,,,,,,
sample,42,pretrained_quantile_width,47404d0982a587f0393e,313822.01350798766,75925.76466021941,304358.575119549,5.669977367306985,1.278628588755434,3.2283516108133186,25.819105624916936,-17.929042926428487,5.276287100217109,,,,,,,,,,,,
sample,42,pretrained_quantile_width,bd0519702a5756bc3c94,88567.08888471882,17925.456348225856,86727.17750611619,4.643254091248909,2.1466771516456937,3.132874126387416,31.132067274049113,-19.747356067166287,1.5172364296161873,,,,,,,,,,,,
sample,42,pretrained_quantile_width,7a0a82051f50d5b0c89c,6564.305869621204,1835.0661503923468,6302.03804981308,5.454026670585475,0.25930662219650774,3.0699917819910274,21.048190762521184,-14.393072524159868,0.21164271095144585,,,,,,,,,,,,
sample,42,pretrained_quantile_width,f95928e2618ed15e654f,188849.17530626306,41850.279816140224,184026.59153420737,5.904811250859431,9.175123819213667,3.0314783258914426,33.25385117400943,-21.719708169568257,3.030637877238252,,,,,,,,,,,,
