protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
compound,536279090,1,A1,40g,V2,102.19000000000008,16,17346.691693249184,25796.301898276753,32.9267099909492,0.6724487781873874
compound,536279090,1,A2,4g,V1,9.958333333333334,73,3676.221485613261,5459.69702694646,7.096421523067691,0.6733380016270474
compound,536279090,1,A2,4g,V2,22.503333333333337,75,7102.639377853035,12607.550399963402,9.731487983416194,0.5633639487868835
compound,536279090,1,A2,25g,V1,34.9375,12,605.9891061132276,3929.895038017829,7.106271327222336,0.1541998196518953
compound,536279090,1,A2,25g,V2,59.7625,15,5193.5345856860695,9567.839566446391,18.607408176469335,0.5428116294820994
compound,536279090,1,A2,40g,V1,70.42000000000004,15,10256.236359090864,14403.374808127925,26.148596341028664,0.7120717537186633
compound,536279090,1,A2,40g,V2,102.19000000000008,16,17634.98309533806,27973.180192149543,33.199193415783895,0.6304246772873962
compound,536279090,2,A1,4g,V1,9.958333333333334,73,4110.838798300961,7224.883012368746,7.504189513245124,0.5689834411523825
compound,536279090,2,A1,4g,V2,22.503333333333337,75,12835.15081236232,40002.54219094475,13.081870820522228,0.320858378227466
compound,536279090,2,A1,25g,V1,34.9375,13,2182.003642276614,5078.024709869419,12.955556106214738,0.4296953573376219
compound,536279090,2,A1,25g,V2,59.7625,12,4369.512616788788,8798.74554727209,19.082087186654025,0.4966063165837868
compound,536279090,2,A1,40g,V1,70.42000000000004,14,19023.32356511269,23511.534408316027,36.86202417230336,0.8091060002610524
compound,536279090,2,A1,40g,V2,102.19000000000008,14,29068.363640462027,37379.19953571497,45.5665632740108,0.7776614802221185
