protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
row,2767143051,3,A1,40g,V1,74.70500000000001,14,12385.912790191043,16189.032037404204,29.744042368888216,0.765080503984044
row,2767143051,3,A1,40g,V2,108.455,15,18868.53070713537,27339.238393873373,35.466914824133745,0.6901629970556803
row,2767143051,3,A2,4g,V1,9.958333333333334,73,3261.067811978633,4994.696647702228,6.683723648380929,0.65290608058827
row,2767143051,3,A2,4g,V2,22.503333333333337,75,6953.418727298583,11272.070265783252,9.628720044601693,0.6168714853034513
row,2767143051,3,A2,25g,V1,34.0375,11,1018.1693743325272,3321.843806119781,9.620855066575317,0.3065072994873418
row,2767143051,3,A2,25g,V2,56.81,12,2730.0805116243187,5411.328356701832,15.083325538555036,0.5045120775646822
row,2767143051,3,A2,40g,V1,74.70500000000001,14,13353.644383949417,16429.42445490285,30.884166521223666,0.8127883250325567
row,2767143051,3,A2,40g,V2,108.455,15,17498.854120607546,24999.32204683665,34.155384271109725,0.6999731467846668
row,2767143051,4,A1,4g,V1,9.958333333333334,73,5357.193056283855,13747.070800602984,8.566574942791535,0.3896970586671361
row,2767143051,4,A1,4g,V2,22.503333333333337,75,25431.79735062124,95981.30488000452,18.414413684437974,0.2649661554655459
row,2767143051,4,A1,25g,V1,34.0375,8,939.3380730340313,2559.132467139739,10.835924470448006,0.3670533218172561
row,2767143051,4,A1,25g,V2,56.81,10,2257.423265103091,5248.837217660061,15.024723841399188,0.4300806390999974
row,2767143051,4,A1,40g,V1,74.70500000000001,16,22561.338753317323,28952.188649202264,37.551080837737985,0.7792619420479967
row,2767143051,4,A1,40g,V2,108.455,16,48878.12368375154,61898.763272621545,55.27099357017631,0.7896462077679479
row,2767143051,4,A2,4g,V1,9.958333333333334,73,3027.4463655070062,4802.569159071809,6.4398655281491655,0.6303805869798489
row,2767143051,4,A2,4g,V2,22.503333333333337,75,6469.958420661373,10816.801928268324,9.287955225747211,0.5981396778425763
row,2767143051,4,A2,25g,V1,34.0375,8,1073.175984808688,2067.5868452046634,11.582184513341428,0.5190475975883171
row,2767143051,4,A2,25g,V2,56.81,10,1948.3468029009005,3616.684752816835,13.9583193934689,0.5387107077506385
row,2767143051,4,A2,40g,V1,74.70500000000001,16,14046.173792651063,19434.884352426096,29.62913873268495,0.7227299909761312
row,2767143051,4,A2,40g,V2,108.455,16,23399.006163250226,33381.269073856936,38.24183422906306,0.7009621507043159
row,2767143051,5,A1,4g,V1,9.958333333333334,73,3574.5704999875784,5792.267725673893,6.997622394636055,0.6171279832497211
row,2767143051,5,A1,4g,V2,22.503333333333337,75,6197.057053121365,10195.996226002657,9.089963001847233,0.6077931882043197
row,2767143051,5,A1,25g,V1,34.0375,13,816.8181140992239,1435.286282186455,7.926674121156818,0.569097694471738
row,2767143051,5,A1,25g,V2,56.81,11,1742.643050184373,3049.649960633875,12.58658394765262,0.5714239577260078
row,2767143051,5,A1,40g,V1,74.70500000000001,11,9163.334607415078,22181.90273812799,28.86226634995797,0.4130995756132508
