protocol,outer_seed,inner_fold,arm,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
row,2767143051,2,A1,4g,147,227,287.8540060839732,277,1,130615,460500,0.6319510302604956,4.120315731915039,2.733158899630683,0.5692403286114864,9.831539970842222,7.902524546231979,0.5689550192923404,True,6.460726164186934,7.765850216391714,28.54528441193541,27.61701728497527,19.071254122623852,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,2767143051,2,A1,25g,147,227,287.8540060839732,277,1,130615,460500,0.3816198976080591,8.4911157985935,4.896496557306359,0.6593349207340912,12.454495262862316,7.570164447360569,0.8091569143875184,True,9.981859184793894,7.475088519566246,99.39040777252691,52.91669830847143,40.652428949732986,266,54,0ade7422967e32b869cbddc76eab7f65d8737a4d06fcbf24b3672d33e2eddeb8,87e0b92ea2f5cbf18c65a4cddc6d20413e34677599e0eab56939b4b9485f996e,9.581155236811815,17.204169415190243
row,2767143051,2,A1,40g,147,227,287.8540060839732,277,1,130615,460500,0.6458563092422199,17.166892966913313,11.383563986057188,0.602960307660434,26.593980119593144,16.910422227440808,0.6822223919496455,True,20.72980680165401,16.881481728270852,400.2921581714607,199.3893479741237,156.0761835652744,277,82,b7b4b21c0ec6ad20348c57dfc7bafb396ef9879efa56042f904d173c36f3d9bf,7896b5e52b82442dda4b77b0afdea5bebe60267a9ac35fa2b4855987f645a008,26.968404839194637,36.68042478633122
row,2767143051,2,A2,4g,78,158,215.4364013330196,277,1,139367,469252,0.7700419447765569,3.25688187176227,2.037370364723297,0.8942146270946484,4.8721072668847265,3.196376628126853,0.3624111676839694,True,3.668071653243012,3.8562182095920936,13.402645023454944,14.850952534027568,6.596922715574147,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,2767143051,2,A2,25g,78,158,215.4364013330196,277,1,139367,469252,0.3387262652493997,8.780669823867273,5.326069418589272,0.6019781938232998,13.462191253734895,8.658826623139559,0.8521103836710537,True,10.75640738038305,7.338958569496315,114.94632131156412,53.80700372907833,51.864731101904425,266,54,0ade7422967e32b869cbddc76eab7f65d8737a4d06fcbf24b3672d33e2eddeb8,87e0b92ea2f5cbf18c65a4cddc6d20413e34677599e0eab56939b4b9485f996e,9.581155236811815,17.204169415190243
row,2767143051,2,A2,40g,78,158,215.4364013330196,277,1,139367,469252,0.7008161194276566,15.77869350761419,10.399985420413136,0.7440318072027818,21.353023501050043,15.394707628575762,0.5836105904588473,True,17.661352442384473,12.733580898975871,311.7419104160245,151.467707281356,102.10034131181928,277,82,b7b4b21c0ec6ad20348c57dfc7bafb396ef9879efa56042f904d173c36f3d9bf,7896b5e52b82442dda4b77b0afdea5bebe60267a9ac35fa2b4855987f645a008,26.968404839194637,36.68042478633122
row,2767143051,3,A1,4g,415,495,697.6156995000201,284,1,130615,460500,0.6941819285628597,3.75585887879308,2.555291007167349,0.91481800562206,4.371977646199571,2.865303408931463,0.388042128279805,True,3.532530367696926,4.0652485431706635,12.478325719879194,16.208962268393798,2.515739750628085,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,2767143051,3,A1,25g,415,495,697.6156995000201,284,1,130615,460500,0.3788537919326959,7.319403745457383,4.437530811497423,0.4726071148973715,11.330367220755534,7.584211193147252,0.6778610024132383,True,8.743100827741715,7.624600760442651,75.16569110687637,55.61501513722335,35.60867319339655,259,61,329d1683554966ebd270f5c1df39f63ef261667a0aef2bc314ba5b07abda9a07,f33466c360fa880e1b781967be0de8920b42f02d770b1c1bad5d57cdcf7bf4a6,9.908067366634343,18.545326065177765
row,2767143051,3,A1,40g,415,495,697.6156995000201,284,1,130615,460500,0.695964379802532,14.691962445457133,9.703750381469726,0.7368824389565451,19.09249010959488,12.897881795247397,0.5150190808020937,True,16.300347296204063,9.896898012000202,220.0424286747393,89.9902461912421,55.2724640889256,284,75,aee594a07640456c5d87b0ad1646e294762c34fae0a5ac1c8f1cf221789a9614,49352994a86cc4fdee6b4ce6ad1588f8fe2d807370fa55928bb5c7fcee58e5fc,27.604019138765302,38.399859048909704
row,2767143051,3,A2,4g,94,174,247.39403179194775,284,1,139367,469252,0.7397082523485934,3.4650371320098836,2.114338957682634,0.879245786038736,5.205412832262843,3.297982016343337,0.3861445501398612,True,4.002859958678742,3.756868212462817,16.016618500872042,13.884440426492562,7.582861711880046,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
