checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,init_source_sha256,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after,outer_seed,arm,member_index,member_seed,reused_after_interruption
ca38174e5772b6ee68b04bdfdd38356b190772c768d859c1560ceb229f739d21,126,226,0.8525348206899406,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,80d052b60293b956249ffdf14413681d41f0d9ad44f2a33f41640f700e6d5182,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,18a3ee6eb40b53bc5195f4cf0d04164d04bb6ab470deab6c93911582adcb34b3,2027,random_0,0,202700,True
5111e900cb9bb3e3cb3d4814090158877d23ccff02eeb1bd1d8f31f4f95503c9,232,332,0.5020646134528094,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,80d052b60293b956249ffdf14413681d41f0d9ad44f2a33f41640f700e6d5182,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,3f9a927ea67bca7299540e4447ab71947ed5c6b4e1f0235d78056a14c8db2e35,2027,random_0,1,202701,True
523ae141a317db107f34c3f6cd99c2fdd4bb60067610a5bbd00efee0151dee19,277,377,0.4840428238912784,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,80d052b60293b956249ffdf14413681d41f0d9ad44f2a33f41640f700e6d5182,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,53b96ab90953b6f4eee7a228fc1c1820ee61972246219f294be879b69cfff3f9,2027,random_0,2,202702,False
918196562fe2208201b3ff58c047b44925d36819d363cc5fec14df56de817ff7,91,191,0.7602978570661062,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,909700b4137576585cc2f65ea219e51ef3af232d863fd414ec21744aab43bdb0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,cee6e15411dbec8b207a20018a0c64a4832cdc57c8380b4b90349cc442a7f60d,2027,random_1,0,202700,False
f25425ec4a0f2ecae4a9da4169e127f18cf0d9b6c8c9894d5b375949f6812e11,92,192,0.5273838711615361,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,909700b4137576585cc2f65ea219e51ef3af232d863fd414ec21744aab43bdb0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,da84e1f13244a113b44bee6d917484c6d14801876b6b41891f4491c37b32bbfe,2027,random_1,1,202701,False
4c86de29dc59cbdb363b3d772b9824ee4e46dc8ac119f27d0ea5d1331b59579d,207,307,0.5302389487523644,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,909700b4137576585cc2f65ea219e51ef3af232d863fd414ec21744aab43bdb0,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,1ab757019e3fd0154ff10cdb5b420ec83659919c7a8288490d5b71525a33830b,2027,random_1,2,202702,False
811e85d6329e2dec617e7fbc94ee35d61dbc311bb0252cee6de2068ce9347019,233,333,0.46158015790719675,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,97283e9c67c6081b048b7bc3753e96f1ca9b2d6d745955581d0e53bf641cbdfa,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,f8f2d54d7d30c42f2bcfe8afe96fefa4fa18d79016a10101dd36ba73c8e47577,2027,random_2,0,202700,False
12252c4306bbecd88ddb57dcf6befd13fceb05340199c4b5dda0a39aeaccd950,115,215,0.6480397719017578,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,97283e9c67c6081b048b7bc3753e96f1ca9b2d6d745955581d0e53bf641cbdfa,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,e8c353c868080d2dc28df957de820d40c476887c31cb59d4d10ad029703eaec6,2027,random_2,1,202701,False
d487691c26443e4107df6c4ca4bc14508ad058da47fff9b0204f8dba1f0caba2,154,254,0.5792819667129476,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,97283e9c67c6081b048b7bc3753e96f1ca9b2d6d745955581d0e53bf641cbdfa,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,477800a050fee02f224490e4bc734b549d673731b4f32fcfc98d15cb0e4e76ee,2027,random_2,2,202702,False
8c9b668d2af97daaa0f68f6e2694e0627070fffd1282edbbab2ef22f1239f2ca,89,189,0.7794170570387705,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,c6c41937a5dc03ed942381e9201dbbfdaea641cd229958b257bd9a7b45ffe5ff,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,d9d1481e99f8e52596996baa38bcb242913fbaa1441f88395050eaf280f2fef0,2027,random_3,0,202700,False
1cf85554dd584c72fef1b170eabba8ce19147aa3854424da2c799f78521342e2,120,220,0.6967241204464223,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,c6c41937a5dc03ed942381e9201dbbfdaea641cd229958b257bd9a7b45ffe5ff,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,da61f5541bac9207b575802a2f6d4b7fd287517f9c38a6c61506ae6c8b6ae493,2027,random_3,1,202701,False
c558370708933fbe386cea66fc05df791b490b81e10e397bffd86ecad277e70f,297,397,0.44020676177716345,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,c6c41937a5dc03ed942381e9201dbbfdaea641cd229958b257bd9a7b45ffe5ff,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,38ee114de86453b7970983eee4d4b97e4d8f8597910c6f0ee64fd847541d01ef,2027,random_3,2,202702,False
3c9e5635b6897b4d95667b30faff1d94e0a56472153d8901e7e8317a816d9bf4,299,399,0.8715876862155489,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cda222a6d3743d2060002e6dd0d7baa23afd1090da73fa4774518675c2760dc2,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,d720f8fb2062b5915194aff0a170f9414c4c21972c660336e65dfc5780ac3a07,2027,random_4,0,202700,False
9e92d9590abffe21c18d7b4a7f3f2f92be4b8d097ab500f901b34b514896a6da,112,212,0.6093886988152224,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cda222a6d3743d2060002e6dd0d7baa23afd1090da73fa4774518675c2760dc2,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,04729c84c9bbf6ba1d3e0ebc890bfc98780ccc20c918e54aefb49b83c561e960,2027,random_4,1,202701,False
9ac249639770b6725ca9532be96d51fe30d3c7f128cbc9c9bd4faef2628ff825,124,224,0.5566917848288361,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cda222a6d3743d2060002e6dd0d7baa23afd1090da73fa4774518675c2760dc2,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,d9a401d1640e248b6eaead6cb816c144f9d4b6330280e1752a88f9778136cd73,2027,random_4,2,202702,False
c0eef79b6d0e41d6fbd6ccca2f006e92685a088a56f6738127e9f7ef92b93390,106,206,0.756434903528465,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6c9ebeb07453718c3c11dd2d64b03f50428a0fa88d4d9450273510b6d205f10c,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,8ce897e1d9cae8664915b25059b6547b71fdeaadbeb158c8b3b1b5d5ba896158,2027,random_5,0,202700,False
aa19198753928704375b41be60d9ecb805b2f6581b18f502d69ef75588edeb39,109,209,0.6331022198745206,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6c9ebeb07453718c3c11dd2d64b03f50428a0fa88d4d9450273510b6d205f10c,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,5d10a30862e3484d0c0ae97552e08cd102438ca7f16c1a5d7a578962a96b8567,2027,random_5,1,202701,False
9456100fb137ac09544c34fdf7bb5e93a487a326f3a08c35e0bcc21af4e9eea0,136,236,0.5353271547540663,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6c9ebeb07453718c3c11dd2d64b03f50428a0fa88d4d9450273510b6d205f10c,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,79beacd344feaaea87ce87d087925c187048190a50bb64855860de6c4a671bfa,2027,random_5,2,202702,False
a73f7dfd7d9a92f09a244339653e70f9e586c36b104b5a18369d679f9635647f,105,205,0.7508985539743405,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,4c5754e1edd6997a6fc85c8601f96b5a6cea1448f8b7b481d51de7a8a8b4d652,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,77d1289a54465c66b3398f1cb8293763db5c16a2c60df292ef9633f0a25b6593,2027,random_6,0,202700,False
b48cf6dd6fe3d81aa695e6c9a06e0c94995bf94416b28d4ab26b7c2d8df9f5de,177,277,0.762260267026015,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,4c5754e1edd6997a6fc85c8601f96b5a6cea1448f8b7b481d51de7a8a8b4d652,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,11264d167d1c9ca131381db6f4f71eb52686325a22a627bbcc690f9e6e0756e4,2027,random_6,1,202701,False
d80c457efbe6b244e63f58165fc45a8e49415faed41e50caf5f15a435322dbfb,95,195,0.6584857426329498,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,4c5754e1edd6997a6fc85c8601f96b5a6cea1448f8b7b481d51de7a8a8b4d652,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,fab7a2a9f60db68d8b142f400e6b418cb69f354e6d70599a7105362cb4719a18,2027,random_6,2,202702,False
68430c7935613f5524872ef7ed609da47adf54e0342adc4ac820e0a3a422b42f,240,340,0.71878993774419,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,863cc9dd30607eaafe1068df2c80853d1d085406c67c200f3510621ba8928b88,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,4453c36141b2592ed041f0a0ab1ccd7c67d7dc26e43bb65a5230ac12a47d50a8,2027,random_7,0,202700,False
5b0d55308f73578460f9dc29112d410bac821301061fb145b51849ef5656b7b4,262,362,0.49469757763351996,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,863cc9dd30607eaafe1068df2c80853d1d085406c67c200f3510621ba8928b88,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,bfec49ce05457c9b48c1fda417d630bb3bed5216a8a5c20ae4606cf0e348faae,2027,random_7,1,202701,False
413474c802c85bd02e714b80a48fc0e35900b60c570978c4afb64414d9e72734,124,224,0.5619788488320219,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,863cc9dd30607eaafe1068df2c80853d1d085406c67c200f3510621ba8928b88,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,739a737d9ada3aba5c34dadf8f61bdccaf0c27fcdbdbdda7a99fe71f8c87b424,2027,random_7,2,202702,False
f72ab171dbd737ac950ea3aec7c1caf48bedc5aacb9b034d78c5b44c7f272bbb,77,177,0.6590420225406795,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5b19adcb17c6bdc4d491fc115768993f9648558f66cefe6d6892e0b257b3b1ae,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,55b7b4168a35ae3b49ff8c5bdb992ccd230f1a6f70bf7ca4f0168fc60e034481,2027,random_8,0,202700,False
c6e2252c2bcf5ef4239aecda965a7dbed8ed8f0b50076dd289b35e79197c8bd5,102,202,0.46112814571023286,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5b19adcb17c6bdc4d491fc115768993f9648558f66cefe6d6892e0b257b3b1ae,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,90ee80b217432cd0de2c47a6f884df324e7bb5ab84e9287e3b6672dec704f302,2027,random_8,1,202701,False
e79531f2bd36ad04c1b27fc4cb350712cd5f61c962599f4f41ddb8bd313de8bb,254,354,0.36944102885811303,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,5b19adcb17c6bdc4d491fc115768993f9648558f66cefe6d6892e0b257b3b1ae,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,16c07bf8a10701fb7bcf5e1b86627f1ebe17549b41efbf494c16fedd8328cb62,2027,random_8,2,202702,False
bda5fde77022ade392e7a18a43330ec0c1b498e5e06b71e7da63149778013955,268,368,0.5903459827481523,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,82972fd8d170b37dbde164ec62904b288e7aa03dd620a46a02754c18ecbc097f,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,0e96fe1d843fb0310777047273f5d6cb13f153c4d2cc84b08f3819b0ccee92b0,5eb8734f4391b11143cb928337afd0410bf9f310840accf130b708135f80cbfa,2027,random_9,0,202700,False
11e7cac06959294f77bb52fb8a825b4ed7f7f2be9d78b99f6a44a3293c2cf786,476,500,0.42135832752916225,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,82972fd8d170b37dbde164ec62904b288e7aa03dd620a46a02754c18ecbc097f,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,7c2d7daa4e5e2658fc1cb8bef8bce7fc4f39cbf4e8301f17bcb265c31277ac66,24390c3b2ca7aa1375436b23a2cffce5e703ebf044f154146bc4d4236b460a95,2027,random_9,1,202701,False
5c6333ee1662a0a61decaaa2bb262dbd3d26e6abb1f504af2d3a65286ff948ec,167,267,0.45501449736477484,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,82972fd8d170b37dbde164ec62904b288e7aa03dd620a46a02754c18ecbc097f,b4dca365fa7283e8abc1bca07fae6842c427418341f9260f1fb79b084eb435a3,seeded_random,full_source_free,3d02310d5ad24151306693e01d9f8865857cf77b99ec934cddbd4949fd2846d9,,,,a6e7a139c770012da85eaeded1b5e17537e1edeedc8809334553cb0f127e31bc,6377ed41dcafeba0e861fb6fe758b50057e1be54e1e2b438df3e324e5a11e872,2027,random_9,2,202702,False
b41788ae8bbeb0b1ac0b1da66a0ff219e358c70790adb38737d86cb42df40c12,142,242,0.6987894501581972,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,eac054e214043eca26c52de4934982fe134c89c41b63e8e17c358948eb6bd85b,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,8ae3b0325fe82580a760b5a9437009ca222cd8875ae784e40b460645df4088e7,a3c1337d39d6692d3430a6c24a26036a9bd027842b7dd85d24a961ab248d48ac,4099,round0,0,409900,True
0b6dca4fcf7843df74820d0b94aa2de86e779eeea9147b1c43366377c4026bb8,202,302,0.6378356332607646,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,eac054e214043eca26c52de4934982fe134c89c41b63e8e17c358948eb6bd85b,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,30de3e843c00bd7ec5f6ff86c7ec589eee98035c50a5bc440925d3fbc7cce6d9,3b7abba461651a6b63450b6ba6f3664aa208b1b17821ec985355ec4ea82d3b4f,4099,round0,1,409901,True
cce31403372167fb27595019ed11e7cde7890f2fffd524139aa1025f8dd6c527,139,239,0.7031100270059834,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,eac054e214043eca26c52de4934982fe134c89c41b63e8e17c358948eb6bd85b,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,c43118bdaad3669771e33b8f821d3dafbb9fff106111158d8d0e166431ae1c42,932c157bdff7e26aae97302d75d3dfada87aa1c63548c3da970d4c7e169246a2,4099,round0,2,409902,True
5150235248b724f9dc1eee4b9d940ef618bf80d98f3706be149f5bfea4daf661,101,201,0.5056344638931646,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,89ef5a358c557972f7bc779ee7cd1177eb53d5a122dd5efb3b6d4c5de3b5ec94,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,8ae3b0325fe82580a760b5a9437009ca222cd8875ae784e40b460645df4088e7,31ae04df9b32a421e456012fa45f5eefc8784ecf76e83a01bfae0766c6809d81,4099,hybrid,0,409900,True
35bcc468c2e485325ec0c4f9205e33a0b8ffd580d7ca9db757eafb57f52cd8d5,92,192,0.47768487896362244,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,89ef5a358c557972f7bc779ee7cd1177eb53d5a122dd5efb3b6d4c5de3b5ec94,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,30de3e843c00bd7ec5f6ff86c7ec589eee98035c50a5bc440925d3fbc7cce6d9,a865988f16a21c69508b1a83dc9f0d108bfdcf73cc7dfc2afcd76dac6bea9234,4099,hybrid,1,409901,True
6a01a6c2b38a45e0deea8cb1b9296a5b2d2b8012e78284495680044e4a63a2f1,118,218,0.5224352117281983,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,89ef5a358c557972f7bc779ee7cd1177eb53d5a122dd5efb3b6d4c5de3b5ec94,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,c43118bdaad3669771e33b8f821d3dafbb9fff106111158d8d0e166431ae1c42,58baa5c1014217d7febeb587db352c6f17efc86560c01ce19fdb82851fd98ab9,4099,hybrid,2,409902,True
bd0f363b3a576f212701dcd0f5af5a52faac96dc81fc0394c1e2d5933a60360a,118,218,0.528970577481865,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,41b430400132e502d015dde9c01cfb1d0797bd264280a3e8314f702e8544fbc2,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,8ae3b0325fe82580a760b5a9437009ca222cd8875ae784e40b460645df4088e7,e53997ca24517e5270c0b51ae79b69d5bf4a3cf019f0619ae626713ad16fec9d,4099,random_0,0,409900,True
1a9dd7f864bf96c0a1c2d059c2b5f9873ee9f015882c46fe7113c69a4af3088d,129,229,0.565195282034629,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,41b430400132e502d015dde9c01cfb1d0797bd264280a3e8314f702e8544fbc2,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,30de3e843c00bd7ec5f6ff86c7ec589eee98035c50a5bc440925d3fbc7cce6d9,017fa1fb700cc01c9eaf57fe3dfddcf6ac9e96763df75ec6d59ed1fcb48dcd98,4099,random_0,1,409901,True
94ebf846cc9bb26b67589f03b5969ec08412516e9a7fe35ddb8f2cf6dcef0f0b,168,268,0.5718967780439446,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,41b430400132e502d015dde9c01cfb1d0797bd264280a3e8314f702e8544fbc2,0db85ffec6cfb33bebe26d581e4a0779dbd2c6cd398a23eb1195101db66c55c6,seeded_random,full_source_free,caae599d844c0346914b3214668239647d8858df5acfcbb935e8471029b15510,,,,c43118bdaad3669771e33b8f821d3dafbb9fff106111158d8d0e166431ae1c42,bce8f42d79c5d7793cfb430946dce45ac9ba5d2251743d3d032b2e0f81b5a4db,4099,random_0,2,409902,False
