column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role
40g,row,536279090,50,50,b9efa5537ca514c12397,CCOC(=O)C(Cc1ccccc1)C(C)=O,pool
40g,row,536279090,50,50,e1ae63bd1818e0593ae3,CCOC(=O)C(Cc1ccccc1)C(C)=O,pool
40g,row,536279090,50,50,65405acf6e06b2d8ac2c,CCOC(=O)C(Cc1ccccc1)C(C)=O,test
40g,row,536279090,50,50,a53ceba7abca76ca2552,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train
40g,row,536279090,50,50,a00fd7b19caeafb9c333,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train
40g,row,536279090,50,50,44eeaf029889930b1f87,CCOC(=O)C(Cc1ccccc1)C(C)=O,pool
40g,row,536279090,50,50,26ee9dc3a6c275045f2a,C=C(C)C(=O)OCCOC(=O)CC(C)=O,test
40g,row,536279090,50,50,a789826a9ea342979997,C=C(C)C(=O)OCCOC(=O)CC(C)=O,test
40g,row,536279090,50,50,f2af470c45ffe890a062,C=C(C)C(=O)OCCOC(=O)CC(C)=O,pool
40g,row,536279090,50,50,6fc0b3e73a54e2a9ea2d,FC(F)(F)Oc1ccc(I)cc1,pool
40g,row,536279090,50,50,56951f5b413b6dd0171b,FC(F)(F)Oc1ccc(I)cc1,pool
40g,row,536279090,50,50,847efa7565c18da31ae2,FC(F)(F)Oc1ccc(I)cc1,pool
40g,row,536279090,50,50,2dc9221aef88fd468fc0,FC(F)(F)Oc1ccc(I)cc1,test
40g,row,536279090,50,50,8baa70e9ea9d975a6452,FC(F)(F)Oc1ccc(I)cc1,pool
40g,row,536279090,50,50,2defae4ea9b0aabc0543,FC(F)(F)Oc1ccc(I)cc1,gradient_train
40g,row,536279090,50,50,95ad7227144a5e3d4f8b,FC(F)(F)Oc1ccc(I)cc1,validation
40g,row,536279090,50,50,93b6cd688cff46f00698,Clc1ccccc1I,pool
40g,row,536279090,50,50,a9327c0ddf79e3c275ec,Clc1ccccc1I,pool
40g,row,536279090,50,50,6a561562bd983c52276f,Clc1ccccc1I,pool
40g,row,536279090,50,50,c17a8fdc4b250fc72828,Clc1ccccc1I,pool
40g,row,536279090,50,50,e09dceb6350284c3ed8e,Clc1ccccc1I,pool
40g,row,536279090,50,50,aa4cf1449136194f0da7,Clc1ccccc1I,pool
40g,row,536279090,50,50,775d66101224460fa88d,Clc1ccccc1I,pool
40g,row,536279090,50,50,2058802b4d71eee951e6,COc1ccc(Br)cc1,pool
40g,row,536279090,50,50,05bdc0651f98d0804707,COc1ccc(Br)cc1,pool
40g,row,536279090,50,50,b829dab7c73abb5e2170,COc1ccc(Br)cc1,pool
40g,row,536279090,50,50,e3cce340bf27f7c74ae0,COc1ccc(Br)cc1,test
40g,row,536279090,50,50,d7d663196c2fe3927fcf,COc1ccc(Br)cc1,test
40g,row,536279090,50,50,99d8adea6a56f02792c5,COc1ccc(Br)cc1,pool
40g,row,536279090,50,50,60f4a696292f547210da,COc1ccc(Br)cc1,pool
40g,row,536279090,50,50,3c43065084c0ac60a8a2,Clc1cccc(Br)c1,pool
40g,row,536279090,50,50,e53990e4e0db135663e2,Clc1cccc(Br)c1,pool
40g,row,536279090,50,50,b134643e82fa289d8e9e,Clc1cccc(Br)c1,pool
40g,row,536279090,50,50,cd3c14e06e70e83e511c,Clc1cccc(Br)c1,pool
40g,row,536279090,50,50,de1169e38d0bab5713cd,Clc1cccc(Br)c1,test
40g,row,536279090,50,50,96b40d5ce5b925a7c08f,Clc1cccc(Br)c1,test
40g,row,536279090,50,50,db134a846b99aceda9d1,Clc1cccc(Br)c1,pool
40g,row,536279090,50,50,13ca70faecd0907f91c3,CC(C)c1ccccc1O,test
40g,row,536279090,50,50,f08f52e6558a2ef42394,CC(C)c1ccccc1O,pool
40g,row,536279090,50,50,3c807bfcc46e41bd4edb,CC(C)c1ccccc1O,test
40g,row,536279090,50,50,30a82ebab0b1f4cc899d,CC(C)c1ccccc1O,pool
40g,row,536279090,50,50,713e2e0667b52e51e099,CC(C)c1ccccc1O,test
40g,row,536279090,50,50,d0b680afdaf95b835ac5,CC(C)c1ccccc1O,pool
40g,row,536279090,50,50,f1ba8691c8b4ef4653df,CC(C)c1ccccc1O,gradient_train
40g,row,536279090,50,50,60c68f9293ebbcae88ea,Cc1ccccc1C#N,pool
40g,row,536279090,50,50,6fa8393b19c6798d7427,Cc1ccccc1C#N,test
40g,row,536279090,50,50,d671b6f496570529a67a,Cc1ccccc1C#N,pool
40g,row,536279090,50,50,88ed69819d593e8afef1,Cc1ccccc1C#N,pool
40g,row,536279090,50,50,857832f741585699e3d4,Cc1ccccc1C#N,gradient_train
40g,row,536279090,50,50,73a2727c154955ca6564,Cc1ccccc1C#N,pool
40g,row,536279090,50,50,80168e91e0ca0a291963,Cc1ccccc1C#N,gradient_train
40g,row,536279090,50,50,af4aabe4d6e55d198b51,Brc1ccccc1-c1ccccc1,gradient_train
40g,row,536279090,50,50,2862275294f456ea8898,Brc1ccccc1-c1ccccc1,test
40g,row,536279090,50,50,f2c8b0e058f0c4f14eee,Brc1ccccc1-c1ccccc1,pool
40g,row,536279090,50,50,736e52e707c64bf58a8e,Brc1ccccc1-c1ccccc1,pool
40g,row,536279090,50,50,0cf0b1568358441004c4,Brc1ccccc1-c1ccccc1,pool
40g,row,536279090,50,50,b676a447da369617ca34,Brc1ccccc1-c1ccccc1,pool
40g,row,536279090,50,50,c26799c4958fd6c5331a,Brc1ccccc1-c1ccccc1,gradient_train
40g,row,536279090,50,50,a50adbd38145edd9b7ba,Brc1ccc2c(c1)OCO2,pool
40g,row,536279090,50,50,5214d785f997e2288e51,Brc1ccc2c(c1)OCO2,test
40g,row,536279090,50,50,5a047d7b008156695ba7,Brc1ccc2c(c1)OCO2,pool
40g,row,536279090,50,50,c39c531b129c53bc7d5c,Brc1ccc2c(c1)OCO2,pool
40g,row,536279090,50,50,72ef79f9c0dc35a718fb,Brc1ccc2c(c1)OCO2,test
40g,row,536279090,50,50,ca3cf4d3f80061fc497d,Brc1ccc2c(c1)OCO2,pool
40g,row,536279090,50,50,ab6fe9d43265cfe12520,Brc1ccc2c(c1)OCO2,pool
40g,row,536279090,50,50,092c28ff072e6ca14c31,COc1ccc(Br)c(C)c1,pool
40g,row,536279090,50,50,245fd1f816d386a5f0d9,COc1ccc(Br)c(C)c1,pool
40g,row,536279090,50,50,2131aebfaa7b2915379c,COc1ccc(Br)c(C)c1,pool
40g,row,536279090,50,50,1b34c82f5c246fbb8bd9,COc1ccc(Br)c(C)c1,pool
40g,row,536279090,50,50,a0e76678616e5f829351,COc1ccc(Br)c(C)c1,test
40g,row,536279090,50,50,c47e64b9c5f417d45666,COc1ccc(Br)c(C)c1,gradient_train
40g,row,536279090,50,50,4038b099161226969eb4,COc1ccc(Br)c(C)c1,pool
40g,row,536279090,50,50,f62054da86c4fbcf9e0e,CCCCCCCCCCCCc1cc(Br)sc1Br,test
40g,row,536279090,50,50,b83981d396fc0d812b4f,CCCCCCCCCCCCc1cc(Br)sc1Br,pool
40g,row,536279090,50,50,4c25887624843a26ed45,CCCCCCCCCCCCc1cc(Br)sc1Br,pool
40g,row,536279090,50,50,72b522d29384247d3d79,CCCCCCCCCCCCc1cc(Br)sc1Br,pool
40g,row,536279090,50,50,3c6d2b3816f6c95e072a,CCCCCCCCCCCCc1cc(Br)sc1Br,pool
40g,row,536279090,50,50,0ec5ac8e172e965d0b0f,CCCCCCCCCCCCc1cc(Br)sc1Br,test
40g,row,536279090,50,50,7bf849950eaf2917af82,CCCCCCCCCCCCc1cc(Br)sc1Br,pool
40g,row,536279090,50,50,95a3f47ecb2b2992506d,O=C(c1ccccc1)C1CCCCC1,pool
40g,row,536279090,50,50,42a9e790900180676f94,O=C(c1ccccc1)C1CCCCC1,test
40g,row,536279090,50,50,146c2d0e59f3c8999e20,O=C(c1ccccc1)C1CCCCC1,pool
40g,row,536279090,50,50,152f3a0fd76ba86a8e5e,O=C(c1ccccc1)C1CCCCC1,gradient_train
40g,row,536279090,50,50,fedf5de4ceeb0f41407e,O=C(c1ccccc1)C1CCCCC1,pool
40g,row,536279090,50,50,10cb40aaaa30c2672585,O=C(c1ccccc1)C1CCCCC1,pool
40g,row,536279090,50,50,988232ddaa2cacc792a6,O=C(c1ccccc1)C1CCCCC1,pool
40g,row,536279090,50,50,50ee48a12466c66d6e58,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,6de848348fc905018427,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,5bfef0bf0b30ab617aa9,O=Cc1c(Br)cccc1Br,test
40g,row,536279090,50,50,2e44f06e3a9d95663ee1,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,1c2efdb993061c63a05a,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,8f3c08f6c103d1b6c5dd,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,c4f131709fb64e868bf7,O=Cc1c(Br)cccc1Br,validation
40g,row,536279090,50,50,6a3d31548f76e951c143,Cc1ccc(Cl)cc1Br,test
40g,row,536279090,50,50,08883858fc812dcf1a1b,Cc1ccc(Cl)cc1Br,pool
40g,row,536279090,50,50,85dcd8f8d31c76dab322,Cc1ccc(Cl)cc1Br,pool
40g,row,536279090,50,50,8b3ab2768e043414f4aa,Cc1ccc(Cl)cc1Br,pool
40g,row,536279090,50,50,e05ee5ec92c5e554a057,Cc1ccc(Cl)cc1Br,pool
40g,row,536279090,50,50,be645be09746d65ab28f,Cc1ccc(Cl)cc1Br,pool
40g,row,536279090,50,50,449d551f7fbfc0ccbc21,Brc1ccc2occc2c1,pool
40g,row,536279090,50,50,48039c5b756fa9e56c09,Brc1ccc2occc2c1,pool
40g,row,536279090,50,50,c826b031776b9e37cfa7,Brc1ccc2occc2c1,pool
40g,row,536279090,50,50,01f80c96eb07e97f0e97,Brc1ccc2occc2c1,pool
40g,row,536279090,50,50,2c2e1a9b16a09c936d01,Brc1ccc2occc2c1,pool
40g,row,536279090,50,50,138e8adb3b5cfd544929,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,727cba5e0f9b9e6a66a1,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,7129c98b2c056976896c,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,36c45e89a17a0bf85216,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,ca1438b169275f547d3d,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,0ea35f177d1eb05008e2,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,44574e7a98b8e7d5bf17,FC(F)(F)Oc1ccc(I)c(Br)c1,pool
40g,row,536279090,50,50,e3860202fabe8435fa57,N#Cc1ccccc1Br,gradient_train
40g,row,536279090,50,50,8173e353ebaa4897662a,N#Cc1ccccc1Br,pool
40g,row,536279090,50,50,b1534f63fa5511df64a5,N#Cc1ccccc1Br,pool
40g,row,536279090,50,50,ca06fa53f09b1ffe3b3f,N#Cc1ccccc1Br,pool
40g,row,536279090,50,50,3dba5840310323ef6923,N#Cc1ccccc1Br,pool
40g,row,536279090,50,50,b974219da74b70061c76,N#Cc1ccccc1Br,gradient_train
40g,row,536279090,50,50,4712675d61b496d74149,N#Cc1ccccc1Br,test
40g,row,536279090,50,50,403a7c7415da5ad787a8,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,e61552f46be0f0aeefc7,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,c4f9caf2cdc6a1ccc5f9,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,9bfd562c41ba570967e2,O=Cc1c(Br)cccc1Br,test
40g,row,536279090,50,50,5e95d4cc16e572982b27,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,1ae2478e4dd3fda4dd76,O=Cc1c(Br)cccc1Br,test
40g,row,536279090,50,50,c4ca13eb71255aa41895,O=Cc1c(Br)cccc1Br,pool
40g,row,536279090,50,50,13b944325f967b9b2c95,COc1cccc(OC)c1C=O,test
40g,row,536279090,50,50,78c3c584333980fbee0a,COc1cccc(OC)c1C=O,pool
40g,row,536279090,50,50,c2651c76b54ceb075dbb,COc1cccc(OC)c1C=O,pool
40g,row,536279090,50,50,c7d1e3074397a774a7a6,COc1cccc(OC)c1C=O,pool
40g,row,536279090,50,50,4e08a0e1086325e87b75,Cc1ccc(C=O)c(C)c1,test
40g,row,536279090,50,50,bd9b2eac43f696add676,Cc1ccc(C=O)c(C)c1,pool
40g,row,536279090,50,50,e12c7cc754ae4a8f7076,Cc1ccc(C=O)c(C)c1,pool
40g,row,536279090,50,50,2586a1007a02aaea9728,Cc1ccc(C=O)c(C)c1,pool
40g,row,536279090,50,50,694dd38368cd56c0fc52,Cc1ccc(C=O)c(C)c1,test
40g,row,536279090,50,50,cd81bb5aeb73fa7d2d26,Cc1ccc(C=O)c(C)c1,pool
40g,row,536279090,50,50,0b57f4a4b92d5532de5e,Cc1ccc(C=O)c(C)c1,pool
40g,row,536279090,50,50,c41081aba07f0df70ad9,CC(C)C(=O)c1ccccc1,pool
40g,row,536279090,50,50,a89f3d2488b5459d883f,CC(C)C(=O)c1ccccc1,pool
40g,row,536279090,50,50,76d5f88e39ed2ce5d349,CC(C)C(=O)c1ccccc1,gradient_train
40g,row,536279090,50,50,6ef55169394384b47bbc,CC(C)C(=O)c1ccccc1,pool
40g,row,536279090,50,50,1f542d0d7e1dee2bd1c5,CC(C)C(=O)c1ccccc1,pool
40g,row,536279090,50,50,3b614a05f035eb43fa10,CC(C)C(=O)c1ccccc1,test
40g,row,536279090,50,50,fd152405879f68f06147,CC(C)C(=O)c1ccccc1,pool
40g,row,536279090,50,50,1271c08d7c132066f750,CC(=O)c1ccccc1Br,pool
40g,row,536279090,50,50,599eb66eaa30c1ecdfa5,CC(=O)c1ccccc1Br,pool
40g,row,536279090,50,50,446cc493fc47d2914f3a,CC(=O)c1ccccc1Br,test
40g,row,536279090,50,50,0ca736cd3f696174c313,CC(=O)c1ccccc1Br,pool
40g,row,536279090,50,50,b15f6e22de34050a122e,CC(=O)c1ccccc1Br,test
40g,row,536279090,50,50,19668525b73435763546,CC(=O)c1ccccc1Br,gradient_train
40g,row,536279090,50,50,8c75343adeed4a184262,CC(=O)c1ccccc1Br,pool
40g,row,536279090,50,50,a1918a5abc4ecb30e553,O=Cc1c(F)cccc1F,test
40g,row,536279090,50,50,866c77a9f4812c10c2b9,O=Cc1c(F)cccc1F,pool
40g,row,536279090,50,50,bb5183226f30452c07b9,O=Cc1c(F)cccc1F,pool
40g,row,536279090,50,50,4062a38b32c851cc5d75,O=Cc1c(F)cccc1F,pool
40g,row,536279090,50,50,c47d3ac4b60cc6691c5c,O=Cc1c(F)cccc1F,pool
40g,row,536279090,50,50,a7505daca496f98df560,O=Cc1c(F)cccc1F,test
40g,row,536279090,50,50,0acb54154e168d945dd8,O=Cc1c(F)cccc1F,pool
40g,row,536279090,50,50,60c911f7f259e8e786fb,COc1cc(Br)cc(OC)c1,test
40g,row,536279090,50,50,939c2cd403b28f8fdd05,COc1cc(Br)cc(OC)c1,gradient_train
40g,row,536279090,50,50,e3308a68a74cbb5789d0,COc1cc(Br)cc(OC)c1,pool
40g,row,536279090,50,50,aefa6831a8f275203536,COc1cc(Br)cc(OC)c1,pool
40g,row,536279090,50,50,01e4ac01d04664bbfe5c,COc1cc(Br)cc(OC)c1,pool
40g,row,536279090,50,50,d6f2704d10a68d09b888,COc1cc(Br)cc(OC)c1,pool
40g,row,536279090,50,50,fe54c03962b9b6149ad0,COc1cc(Br)cc(OC)c1,test
40g,row,536279090,50,50,acf253a4f190e3a1bce7,COC(=O)CC(=O)C1CC1,test
40g,row,536279090,50,50,f7bbfa3a6fd951e8118e,COC(=O)CC(=O)C1CC1,pool
40g,row,536279090,50,50,bae61371df5627a3022d,COC(=O)CC(=O)C1CC1,pool
40g,row,536279090,50,50,88a299541a5d83e8cb29,COC(=O)CC(=O)C1CC1,pool
40g,row,536279090,50,50,53065cbddabc0463a101,COC(=O)CC(=O)C1CC1,pool
40g,row,536279090,50,50,d575ee3f9bf4ce07ff74,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,3276486ad48aa52e230c,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,b083e33e93185d2b7e77,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,1d2806cc428721648efb,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,d3b753ea679462f92c86,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,b9e0895f9d39bca3a43d,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,ca44926ff598bcd2704b,CC(=O)c1ccc(C)cc1C,pool
40g,row,536279090,50,50,0fdb878053e4346847a6,CC(=O)c1cccc(C)c1,pool
40g,row,536279090,50,50,3e34a992ff9b40d376ad,CC(=O)c1cccc(C)c1,test
40g,row,536279090,50,50,5bb2219a6b1984a7228a,CC(=O)c1cccc(C)c1,test
40g,row,536279090,50,50,b7ca30fc1aac5dc15133,CC(=O)c1cccc(C)c1,pool
40g,row,536279090,50,50,66bd65e1fc242ecccd8c,CC(=O)c1cccc(C)c1,test
40g,row,536279090,50,50,6e32a827411645f6feb5,CC(=O)c1cccc(C)c1,test
40g,row,536279090,50,50,bcf9fb6adc027ba343a8,CC(=O)c1cccc(C)c1,pool
40g,row,536279090,50,50,9d339b5182d562394df6,COc1ccccc1C(C)=O,pool
40g,row,536279090,50,50,4c95b0a7e43037a0035f,COc1ccccc1C(C)=O,pool
40g,row,536279090,50,50,ebc614bda74b418b0045,COc1ccccc1C(C)=O,pool
40g,row,536279090,50,50,293959778f42b44eaa55,COc1ccccc1C(C)=O,gradient_train
40g,row,536279090,50,50,ce998320e746f397eae7,COc1ccccc1C(C)=O,pool
40g,row,536279090,50,50,a223509b94ea219a27fb,COc1ccccc1C(C)=O,pool
40g,row,536279090,50,50,26bb6c46c002dc0c2a8b,CC(=O)c1ccc(F)cc1,gradient_train
40g,row,536279090,50,50,0e717b6f9dd298c708ad,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,d4f74c5f3d61b0dd49d8,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,b90bb5a4d4e1ba62ae0e,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,f23c7f476ca0053be87a,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,a580101aa374ce776d9d,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,1c847064cf8dd5d1d510,CC(=O)c1ccc(F)cc1,pool
40g,row,536279090,50,50,317665c40431009b456f,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,1afc0fc7668d8ca841df,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,fc42a536bb75c2389f5f,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,8c5dbb2e0333e49f8872,CC(=O)c1c(C)cc(C)cc1C,test
40g,row,536279090,50,50,effa8c2015e22a0c6235,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,4d1599e67d95fcc399ab,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,80e04c565bacc5255908,CC(=O)c1c(C)cc(C)cc1C,pool
40g,row,536279090,50,50,4a586e6c350657e15d56,O=Cc1ccc2c(c1)CCO2,test
40g,row,536279090,50,50,4409d11cf921565d5040,O=Cc1ccc2c(c1)CCO2,pool
40g,row,536279090,50,50,96872af4372da039dcd5,O=Cc1ccc2c(c1)CCO2,pool
40g,row,536279090,50,50,e58dfdc36552dfeae8c7,O=Cc1ccc2c(c1)CCO2,pool
40g,row,536279090,50,50,f066ec8dea6253c746cc,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,34396b97cead63231620,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,da61969c6391799f33bb,CCCCCCC(=O)c1ccccc1,test
40g,row,536279090,50,50,b40fd8fc15a3d0bc1e81,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,9c71709419c4ba78d6a9,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,260a78d3d383da538c1b,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,cba7636798d41377ad53,CCCCCCC(=O)c1ccccc1,pool
40g,row,536279090,50,50,ac3d2851ff7693fd86b4,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,ec80f0408125e7d4b956,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,7c5d4482a7648a5a6c6a,Cc1cccc(C=O)c1,gradient_train
40g,row,536279090,50,50,2422f6a0445b52836d98,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,02b1b249c639db9f37c9,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,06b889b238df54f32dae,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,ee0bf4715a14e228eb46,Cc1cccc(C=O)c1,pool
40g,row,536279090,50,50,61cf28ac37992a8e8e05,O=C(CC(=O)C(F)(F)F)c1ccccc1,test
40g,row,536279090,50,50,2972614465f6cd46c71a,O=C(CC(=O)C(F)(F)F)c1ccccc1,pool
40g,row,536279090,50,50,f5c2cb830f92de1ae1a3,O=C(CC(=O)C(F)(F)F)c1ccccc1,test
40g,row,536279090,50,50,c7ad6e85bad42f99e393,O=C(CC(=O)C(F)(F)F)c1ccccc1,pool
40g,row,536279090,50,50,811b939aaafe9b20a8b1,O=C(CC(=O)C(F)(F)F)c1ccccc1,pool
40g,row,536279090,50,50,f01dba66ba9645e796e8,O=C(CC(=O)C(F)(F)F)c1ccccc1,pool
40g,row,536279090,50,50,a4c33bbdf59543400745,O=C(CC(=O)C(F)(F)F)c1ccccc1,test
40g,row,536279090,50,50,6b5010fec983df80c060,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,cd5a377b6e93d981a5a5,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,d1b854e6f2b364f56d7d,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,4c1561d27d7718f642a0,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,5754c9c3d95319b8a3ea,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,87a501695d347c109fb8,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,bb02e7e7eac380b18c00,O=Cc1cc(Br)ccc1O,pool
40g,row,536279090,50,50,3a48daa96d09b80bead6,O=Cc1ccccc1[N+](=O)[O-],gradient_train
40g,row,536279090,50,50,d008a827f3272626df8c,O=Cc1ccccc1[N+](=O)[O-],pool
40g,row,536279090,50,50,aaa07822cb9383fdaf53,O=Cc1ccccc1[N+](=O)[O-],pool
40g,row,536279090,50,50,91159214f17401ad9615,O=Cc1ccccc1[N+](=O)[O-],test
40g,row,536279090,50,50,d70177635a7554a31034,O=Cc1ccccc1[N+](=O)[O-],pool
40g,row,536279090,50,50,fadbfe1894d45f45d423,O=Cc1ccccc1[N+](=O)[O-],test
40g,row,536279090,50,50,72b1b6fab9d5473a94b6,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,026a07ea9d8cf48a2e65,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,c844b16fa6f3c3c0345f,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,cc8a1e088145113b68ab,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,362e5bf72e9810d3cd25,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,82555f23583d21ae8cbf,COc1ccc(C=O)c(O)c1,pool
40g,row,536279090,50,50,8e58c65c9cd62c71ca15,COc1ccc(C=O)c(O)c1,test
40g,row,536279090,50,50,1136acd5707925ef37f9,C/C(=N\O)c1ccccc1,pool
40g,row,536279090,50,50,95e624a673f4a918c1c4,C/C(=N\O)c1ccccc1,pool
40g,row,536279090,50,50,55ee42c7e40a2bac2ab3,C/C(=N\O)c1ccccc1,gradient_train
40g,row,536279090,50,50,414b35aae9f4036d1e00,C/C(=N\O)c1ccccc1,pool
40g,row,536279090,50,50,ee6ef057a996a7bd125e,C/C(=N\O)c1ccccc1,pool
40g,row,536279090,50,50,a09233506487344d701c,C/C(=N\O)c1ccccc1,pool
40g,row,536279090,50,50,b5c903329e057c999e1e,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,50,50,d4597f5db16aadb843ff,CC(=O)c1ccc(I)cc1,test
40g,row,536279090,50,50,24e27cf62984bc2abcf6,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,50,50,6425c9a4008c34796d31,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,50,50,a9e305eb3f8bad12813a,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,50,50,442775e9819f2bd9f1b5,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,50,50,01c94b8a11e42350709d,CC(=O)c1ccc(I)cc1,pool
40g,row,536279090,70,70,57bcc79ddb88e585e433,CCOC(=O)/C=C/c1ccccc1,test
40g,row,536279090,70,70,0defe74121fd2cc056a9,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,d77499b6e2eaf950c51e,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,16e1201373d47de97027,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,6f6340b30a916be701cf,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,7d976bbe5a51508b1c3b,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,46ce843148f5f1efa0a6,CCOC(=O)/C=C/c1ccccc1,pool
40g,row,536279090,70,70,6bc1f063057ff5a6f53b,COC(=O)c1ccc(C(C)(C)C)cc1,pool
40g,row,536279090,70,70,39f83f45ff848c0d07c5,COC(=O)c1ccc(C(C)(C)C)cc1,test
40g,row,536279090,70,70,2c25c3255cb2a14dd1d9,COC(=O)c1ccc(C(C)(C)C)cc1,pool
40g,row,536279090,70,70,55d0b43c59477e399995,COC(=O)c1ccc(C(C)(C)C)cc1,test
40g,row,536279090,70,70,9ad3dc9dcb7bf0a43a57,COC(=O)c1ccc(C(C)(C)C)cc1,pool
40g,row,536279090,70,70,106964b204128f7cdb21,COC(=O)c1ccc(C(C)(C)C)cc1,gradient_train
40g,row,536279090,70,70,7229160c6686b3cd7db3,COC(=O)c1ccc(C(C)(C)C)cc1,test
40g,row,536279090,70,70,570e02cc9184c7380ac0,CC(C)(CCl)c1ccccc1,pool
40g,row,536279090,70,70,3635758c147fc4311566,CC(C)(CCl)c1ccccc1,pool
40g,row,536279090,70,70,f95e0e33005f3a7c9054,CC(C)(CCl)c1ccccc1,pool
40g,row,536279090,70,70,ae585d0fa5d22cb49d7b,CC(C)(CCl)c1ccccc1,test
40g,row,536279090,70,70,0deeb85b6e7589cd5e9e,CC(C)(CCl)c1ccccc1,pool
40g,row,536279090,70,70,22bb78047c4e7e25b395,CC(C)(CCl)c1ccccc1,test
40g,row,536279090,70,70,c65c4f37e1f24928b5b7,CC(C)(CCl)c1ccccc1,pool
40g,row,536279090,70,70,a3b2c1711d23795c4d76,CC(=O)c1ccc(C)cc1,pool
40g,row,536279090,70,70,45f7c9d52f0df9080043,CC(=O)c1ccc(C)cc1,pool
40g,row,536279090,70,70,4ded1bfb46b6f5b83e1e,CC(=O)c1ccc(C)cc1,test
40g,row,536279090,70,70,0181314f235159d3f314,CC(=O)c1ccc(C)cc1,test
