outer_seed,method,metric,endpoint,aulc,gap_closed,full_reference,gap_status
12203,hybrid,V1_RMSE,3.4410991073615897,3.8258436177582418,0.828861022322143,3.003761358548961,VALID
12203,kernel_ivr,V1_RMSE,3.0946325306145086,3.9992850700771365,0.9644402992197472,3.003761358548961,VALID
12203,lcmd,V1_RMSE,3.535896003306805,3.9172973571370187,0.791765107544274,3.003761358548961,VALID
12203,random,V1_RMSE,4.175921139859965,4.933326323373871,0.5413105152864109,3.003761358548961,VALID
12203,hybrid,V2_RMSE,4.271175907397575,5.299322786727295,0.8692397294359581,3.3874374946757637,VALID
12203,kernel_ivr,V2_RMSE,3.963202545616065,6.019080711157468,0.9148082817737916,3.3874374946757637,VALID
12203,lcmd,V2_RMSE,4.445866439849458,5.593414583236381,0.8433920566862445,3.3874374946757637,VALID
12203,random,V2_RMSE,6.450123047045641,8.423131802615153,0.5468369534294171,3.3874374946757637,VALID
12203,hybrid,V1_MAE,1.816023980970863,1.933609159682676,0.652876649081565,1.3310772863795146,VALID
12203,kernel_ivr,V1_MAE,1.5090855185648235,1.998654527143214,0.8725822554594361,1.3310772863795146,VALID
12203,lcmd,V1_MAE,1.832860052442665,2.0591360377614683,0.6408254409575072,1.3310772863795146,VALID
