coverage,risk,oracle_risk,excess_risk,signal,slice,split_mode,outer_seed
0.8035714285714286,0.11408710905446122,0.08468396064201997,0.029403148412441252,quantile_width,common,row,525
0.8571428571428571,0.12210196462569282,0.09127800288901734,0.03082396173667548,quantile_width,common,row,525
0.9107142857142857,0.12652085423987933,0.10069716089777347,0.025823693342105852,quantile_width,common,row,525
0.9642857142857143,0.14199547201299426,0.11764407167466145,0.0243514003383328,quantile_width,common,row,525
1.0,0.14170192967209702,0.14170192967209702,0.0,quantile_width,common,row,525
0.3333333333333333,2.1751741563231524,1.3705606229480294,0.804613533375123,quantile_width,tail,row,525
0.6666666666666666,2.626877187402262,1.7728673896355909,0.8540097977666712,quantile_width,tail,row,525
1.0,2.208104999250851,2.208104999250851,0.0,quantile_width,tail,row,525
0.1016949152542373,0.07206659539699296,0.02418834445682581,0.04787825094016715,ensemble,full,row,525
0.15254237288135594,0.08500247150843679,0.028186578310669556,0.05681589319776723,ensemble,full,row,525
0.2033898305084746,0.08572776790706393,0.03284199514027721,0.05288577276678672,ensemble,full,row,525
0.2542372881355932,0.08089785554446269,0.03832606313453284,0.04257179240992985,ensemble,full,row,525
0.3050847457627119,0.07779324236915758,0.0441850876652065,0.03360815470395108,ensemble,full,row,525
0.3559322033898305,0.08177908583000167,0.04937726710203908,0.032401818727962585,ensemble,full,row,525
0.4067796610169492,0.07672861785596964,0.054210054606279236,0.022518563249690406,ensemble,full,row,525
0.4576271186440678,0.10126998418861159,0.05831090141481271,0.04295908277379888,ensemble,full,row,525
0.5084745762711864,0.10101812295879357,0.06219158040624285,0.038826542552550726,ensemble,full,row,525
0.559322033898305,0.10183623412716844,0.06624277301719524,0.035593461109973204,ensemble,full,row,525
0.6101694915254238,0.12118570932500401,0.07025689791114359,0.05092881141386042,ensemble,full,row,525
0.6610169491525424,0.11967959818812537,0.07426346104102192,0.04541613714710345,ensemble,full,row,525
0.711864406779661,0.11659966368135352,0.07869897252053064,0.03790069116082288,ensemble,full,row,525
0.7627118644067796,0.16095476612089815,0.08468396064201997,0.07627080547887818,ensemble,full,row,525
0.8135593220338984,0.1655166892087441,0.09127800288901734,0.07423868631972676,ensemble,full,row,525
0.864406779661017,0.1684254840897318,0.10069716089777347,0.06772832319195832,ensemble,full,row,525
0.9152542372881356,0.17349619770492428,0.11764407167466145,0.05585212603026282,ensemble,full,row,525
0.9661016949152542,0.22784921670233382,0.16326085411553443,0.0645883625867994,ensemble,full,row,525
1.0,0.24677327219305062,0.2467732721930506,2.7755575615628914e-17,ensemble,full,row,525
0.10714285714285714,0.07206659539699296,0.02418834445682581,0.04787825094016715,ensemble,common,row,525
0.16071428571428573,0.08500247150843679,0.028186578310669556,0.05681589319776723,ensemble,common,row,525
0.21428571428571427,0.08572776790706393,0.03284199514027721,0.05288577276678672,ensemble,common,row,525
0.25,0.08047093007460863,0.03635681846365566,0.04411411161095297,ensemble,common,row,525
0.30357142857142855,0.07980651032637015,0.04210097921042671,0.03770553111594344,ensemble,common,row,525
0.35714285714285715,0.08034364788540482,0.047796244392364295,0.03254740349304053,ensemble,common,row,525
0.4107142857142857,0.07804003476296373,0.052664728904226805,0.025375305858736923,ensemble,common,row,525
0.4642857142857143,0.10018041811461299,0.0570437070595728,0.043136711055040196,ensemble,common,row,525
0.5,0.0994712157253265,0.059507287896108006,0.03996392782921849,ensemble,common,row,525
0.5535714285714286,0.10162851387848713,0.06355639426790391,0.038072119610583224,ensemble,common,row,525
0.6071428571428571,0.10210027306738449,0.06755367846064579,0.0345465946067387,ensemble,common,row,525
0.6607142857142857,0.12062039669818454,0.07159969098028279,0.04902070571790175,ensemble,common,row,525
0.7142857142857143,0.11833499544659257,0.07562442383543777,0.042710571611154796,ensemble,common,row,525
0.75,0.11659966368135352,0.07869897252053064,0.03790069116082288,ensemble,common,row,525
0.8035714285714286,0.11528941221133407,0.08468396064201997,0.0306054515693141,ensemble,common,row,525
0.8571428571428571,0.12288185205237954,0.09127800288901734,0.0316038491633622,ensemble,common,row,525
0.9107142857142857,0.1279894858625064,0.10069716089777347,0.02729232496473294,ensemble,common,row,525
0.9642857142857143,0.1367018828909017,0.11764407167466145,0.019057811216240256,ensemble,common,row,525
1.0,0.14170192967209702,0.14170192967209702,0.0,ensemble,common,row,525
0.3333333333333333,2.1751741563231524,1.3705606229480294,0.804613533375123,ensemble,tail,row,525
0.6666666666666666,2.626877187402262,1.7728673896355909,0.8540097977666712,ensemble,tail,row,525
1.0,2.208104999250851,2.208104999250851,0.0,ensemble,tail,row,525
0.1016949152542373,0.06162940878919083,0.02418834445682581,0.03744106433236502,latent_distance,full,row,525
0.15254237288135594,0.07701836670325696,0.028186578310669556,0.0488317883925874,latent_distance,full,row,525
0.2033898305084746,0.08446010064136117,0.03284199514027721,0.051618105501083957,latent_distance,full,row,525
0.2542372881355932,0.07871065753901779,0.03832606313453284,0.040384594404484955,latent_distance,full,row,525
0.3050847457627119,0.07508787505905445,0.0441850876652065,0.030902787393847955,latent_distance,full,row,525
0.3559322033898305,0.07551022089003807,0.04937726710203908,0.026132953787998993,latent_distance,full,row,525
0.4067796610169492,0.07414831318653416,0.054210054606279236,0.01993825858025492,latent_distance,full,row,525
0.4576271186440678,0.07668764979414655,0.05831090141481271,0.01837674837933384,latent_distance,full,row,525
0.5084745762711864,0.08161006735244468,0.06219158040624285,0.01941848694620183,latent_distance,full,row,525
0.559322033898305,0.09846894821278922,0.06624277301719524,0.03222617519559398,latent_distance,full,row,525
0.6101694915254238,0.0981141352198125,0.07025689791114359,0.027857237308668917,latent_distance,full,row,525
0.6610169491525424,0.09996616134992808,0.07426346104102192,0.02570270030890616,latent_distance,full,row,525
0.711864406779661,0.10651823941767527,0.07869897252053064,0.02781926689714463,latent_distance,full,row,525
0.7627118644067796,0.11710176788374409,0.08468396064201997,0.03241780724172412,latent_distance,full,row,525
