round,strategy,seed,selected_total,selected_sample_ids,selected_unique_compounds,selected_mean_true_error_after_reveal,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_latent_distance,batch_min_pairwise_latent_distance,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,hybrid_prefilter_count,hybrid_prefilter_fraction
6,random,525,25,"[""143b3cc9b2632dc21477"", ""48f5b1b6d33e4e067356"", ""89fbb0023e89f4da9de7"", ""ecd17c7ea435a1e33f6b"", ""a7f8c888870123f3b277"", ""b7fffd840d208b29776c"", ""1dda86956e91857c34e1"", ""cc1f4899902d6f44bef2"", ""02ddeed8a16d3adf3e28"", ""facbcedbecb46072b04c"", ""36f417057065d5f3290f"", ""96d0f62092b2b6aec96b"", ""22300151ccec3f1f1c24"", ""7a32c95cf5cf281c87d9"", ""64c9e190e213bb061867"", ""b4297351c9b7fbdb8e4c"", ""e82a87ee526fdd9b1e8d"", ""c98657e16e93ef4ede6b"", ""4e01f3a3b2efd49f7fbc"", ""614873124b33029a924c"", ""9f6adbd8df76f16c991b"", ""ede97e1f4b6e7fe9a7eb"", ""81507d463506a9e65e73"", ""29d97d79c164c33531d9"", ""3a21ecb17bc874170109""]",20,0.36932001312966195,0.08673405755390406,0.6650116443634033,5.977048902745635,14.510283984653345,3.4358358034643586,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""2/1"": 7, ""1/1"": 4, ""20/1"": 3, ""0/1"": 3, ""5/1"": 3, ""50/1"": 3, ""10/1"": 2}, ""mass_mean"": 123.2976, ""loading_volume_mean"": 348.0}","[124, 161, 187]",False,False,,
7,random,525,25,"[""a0507e669c939a982dd3"", ""8f170073161f4d02f8b5"", ""9b63440194c1907efecf"", ""a99011d97b1af601fdbc"", ""8e0b31ca5aab2cb9dbca"", ""cfc3cd7290e349d095d4"", ""f6cfe706d71f58273c59"", ""3874d078a42b664f6dcc"", ""012eaae5f2b970f3c3b0"", ""47f2e980caaa77baa535"", ""9948433906d4afa41345"", ""8f5452ff0e84ab2e2057"", ""7f358fdf34624ad1a9d5"", ""14ec65dd3e0364a45b2d"", ""4b2c37e7fb416a420eab"", ""d1e6e925623ba4b6810b"", ""73771d4752cdcd04a023"", ""36b77874ca1dec2a4bdb"", ""29b2750406e976da394c"", ""8d1c1f1a4efded6a8158"", ""7609a0c63a8cd353dd97"", ""d38814bd9947297635d0"", ""7412eddb17268ce380c7"", ""3554059c7f0676bb2e03"", ""2d41c6e816e95989958c""]",24,0.19390930971413148,0.11054693309730697,0.4086269438266754,6.143133453032649,16.172549045179018,5.051666718525295,"{""loading_solvent_counts"": {""DCM"": 16, ""PE"": 9}, ""pe_ea_top_counts"": {""1/1"": 6, ""0/1"": 5, ""10/1"": 4, ""5/1"": 4, ""2/1"": 4, ""20/1"": 1, ""50/1"": 1}, ""mass_mean"": 106.22, ""loading_volume_mean"": 336.0}","[155, 85, 155]",False,False,,
8,random,525,25,"[""d979e07040a3ca7229c6"", ""fe69b1dbb4d976f830cd"", ""7138b866c4df4a2274f1"", ""d4e24b1c20fdf74a197f"", ""efad03690b647faa84f7"", ""5307ce95bcee2886afe0"", ""e511eaf853100c310877"", ""5f2d334127042d32a9c7"", ""bfd6d9785c1b89dd9c11"", ""a3ae677aae8a8faf5786"", ""4c15c048e4f33116df8d"", ""82bd322802db278e7c5f"", ""477241eeda24d5f7e750"", ""5a6c740e9306a2ffd60a"", ""a00b9b271e1fe3ae2351"", ""8ab3606b0d15babbd1c7"", ""96b9b370ade7a60366fa"", ""31ac4d8629515e309a32"", ""6269d4154d62e1f5d91b"", ""ac0c86e6ff89f04f8883"", ""83326d8b972b1f3325e4"", ""35944fdd59ac331c3fcb"", ""8894e4be81344ed2e831"", ""7b60956a2d35c34d6180"", ""a01ddd20ae3501ca9881""]",23,0.24947205966282693,0.052815384224608464,0.6275338530540466,5.526752817571569,17.68808651087408,4.583140507855983,"{""loading_solvent_counts"": {""DCM"": 23, ""PE"": 2}, ""pe_ea_top_counts"": {""0/1"": 8, ""1/1"": 5, ""5/1"": 3, ""50/1"": 3, ""10/1"": 3, ""20/1"": 2, ""2/1"": 1}, ""mass_mean"": 101.30199999999999, ""loading_volume_mean"": 376.0}","[102, 97, 164]",False,False,,
1,coverage,1101,25,"[""942b8fc9cf013acda52b"", ""e4a7e43d15fcdee2ba1d"", ""855456da9ea892f7216b"", ""ec71ea81bb34e0bf505e"", ""1e775e7d8dcbf48fd6f8"", ""b7fffd840d208b29776c"", ""4d1e1e0eca90a46d77b2"", ""13ba7659fc6b864608f8"", ""208139770ae1a480855b"", ""f6c49d6bc4b677f17278"", ""1cc3b837c6561b1c0a23"", ""aed6d224edcb21e5d658"", ""0b247863fd6e8aaf44d8"", ""ef04e37e6ef5b90e7ffd"", ""5df546d9e2f2a29dfc89"", ""a0507e669c939a982dd3"", ""74ce463c8423fbd22dc4"", ""a202794731bbb6368378"", ""efd84dffe823b6298db6"", ""434e465cfa7e0034f233"", ""9919de6ba79bfdeb065e"", ""c65ac14ffed8749381c1"", ""f96cee9775323fbf1d8b"", ""66747ae127e03516ffda"", ""6802f0b28c5a0c7b4c2a""]",17,0.7689255281496756,0.7935081535839876,1.7528445720672607,14.17350440186542,27.81713413194973,11.883407084997858,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""0/1"": 6, ""20/1"": 5, ""50/1"": 5, ""2/1"": 4, ""1/1"": 2, ""5/1"": 2, ""10/1"": 1}, ""mass_mean"": 117.78560000000002, ""loading_volume_mean"": 516.0}","[70, 162, 49]",False,False,,
2,coverage,1101,25,"[""a38fee52661fd3e3b7ea"", ""9249ed2c527f70995033"", ""b213664a8c509420288b"", ""b514312eda7950cdcf1c"", ""17ff889395addf7d6295"", ""30970941542856ce8eb1"", ""542f504077b58e444bc2"", ""95e342a52004838fd5e0"", ""8e17cb06a37c48cc9ab5"", ""1e77ce24daad192212f6"", ""42b3b7216aee53ebe1cc"", ""0774ceee565be86b891c"", ""486e498e45d084ced568"", ""7bde1bbf34aba54ccfef"", ""d5234e966aa231be05e5"", ""e598b9cf54086c1c64b2"", ""ce9886eee330bc401615"", ""855832bd4005ac7abdc6"", ""4466eabae9624380fbc6"", ""07933c8c797c30bb0e8e"", ""6716006fb3d4c4c8a766"", ""29b39881584c4fec1c58"", ""fe7d7af2c919facfe5f5"", ""249b884b29177edb9df5"", ""ed763ea5943e63a671c9""]",21,0.655418098346423,0.8125079042183434,1.5217889547348022,10.728858693497589,21.117498339748053,8.897278149301489,"{""loading_solvent_counts"": {""DCM"": 14, ""PE"": 11}, ""pe_ea_top_counts"": {""50/1"": 8, ""5/1"": 5, ""0/1"": 4, ""10/1"": 3, ""20/1"": 2, ""1/1"": 2, ""2/1"": 1}, ""mass_mean"": 128.94199999999998, ""loading_volume_mean"": 360.0}","[72, 122, 52]",False,False,,
3,coverage,1101,25,"[""a17bcdddcf0799baeee2"", ""5e276c1730fc0a9deba7"", ""18a189c89f59ac1d5a9f"", ""8ab3606b0d15babbd1c7"", ""95d1d257dfea69f178f8"", ""6fbc3a0669e9db3520ba"", ""302e458c5ed2285ca328"", ""5e5b7c697bc0c268b288"", ""7e981ba02c83f74f5e65"", ""3b2c663a28a9f32bd1d3"", ""a047be17b8ee8bebb29a"", ""a47a3987d45e7c542d38"", ""b7cf293311f83700cd9a"", ""51f4126a3aadb3239225"", ""f90a5a5a54509c085ebd"", ""98dd7f94e58da879b609"", ""eb151126b40eda411ab7"", ""e3a799d0fa90b649a157"", ""cd33bc1895c4acb28189"", ""48679ae48dd485ffb7a6"", ""822acada514c54d41f68"", ""c9bef93a79964dc6ede1"", ""aef5cafc63ca445e92fa"", ""6e17f8e15aa8fdd6a9ea"", ""a917c928912c74862968""]",24,1.2221746706593883,0.2854919611117786,1.3862653970718384,10.223857481908928,18.84672471794892,9.061293989733255,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 10, ""20/1"": 6, ""0/1"": 5, ""10/1"": 2, ""1/1"": 1, ""5/1"": 1}, ""mass_mean"": 135.1526, ""loading_volume_mean"": 472.0}","[81, 127, 78]",False,False,,
4,coverage,1101,25,"[""7fb4f90753d40dd25be0"", ""3fe8b9db9fbe9d0dedc4"", ""d5b6201c7690d729361c"", ""0b9a59526d7d4ce5f872"", ""fe40c32169d87261e1e9"", ""129036e0bccc4ff7e848"", ""27bac953781c17a3a74b"", ""c518e06b106674a1412d"", ""419f6eb4080dcb9d293b"", ""3f6b817d855e67b3b406"", ""73502a52708e4f9c2391"", ""14d7f6fb3dda38f48fb9"", ""bca40cf794ce43726023"", ""5b445b457a8b897a2d6c"", ""660a7ad5a1b46e40ee6b"", ""b4351e5f05f6d477a6c0"", ""b85305d91a9e7cfa6005"", ""c2222e1974033abfcc10"", ""a738b1f204da6fcfd385"", ""bfcb567664468f0d6902"", ""1bbaa0ee75bb2350dc58"", ""035c26f2979b6bb5c0b5"", ""97b105f90c11a10a2cac"", ""44fcf641ccfa3b10a97c"", ""4fb92bd1fab3ba235858""]",23,0.7500929020792577,0.45671675868182504,1.427600383758545,8.886163250947932,17.06892039110809,7.518961856473986,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 7, ""10/1"": 5, ""20/1"": 4, ""1/1"": 3, ""5/1"": 3, ""0/1"": 2, ""2/1"": 1}, ""mass_mean"": 119.6146, ""loading_volume_mean"": 424.0}","[114, 122, 97]",False,False,,
5,coverage,1101,25,"[""3163a9b58f1a52a1992c"", ""ecd17c7ea435a1e33f6b"", ""cace6f00c46aea69fe39"", ""222a68fc192f66c1c080"", ""504cddc93fa258cac929"", ""634f21e11a8442494ce3"", ""0ae541927703401945de"", ""26d65d4171bcd03f7ee3"", ""18027828dc8e021e6926"", ""989b2145455d703d3b6d"", ""5504ad9babd372400650"", ""ca467c94f14b2219503e"", ""a6a0404c3ad65c6d9326"", ""40b5d3fdb9b234c05be5"", ""9f2d5137dc74e98c0f59"", ""61da71e94577a4d66028"", ""f42cc6b0f90fad5c1f7f"", ""2fdb072df7b02b768161"", ""9ddc2e8babb52ee8e772"", ""b5aa0bae2967975bdf4b"", ""8f5452ff0e84ab2e2057"", ""9aa141b690ed5878facd"", ""81507d463506a9e65e73"", ""12aed585647de3f03908"", ""7de812bda21b4dfe46dc""]",20,0.5225337870655029,0.14202040409005814,1.0444111824035645,7.556369827542793,16.727195124942934,6.689054892596748,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""10/1"": 7, ""2/1"": 4, ""1/1"": 4, ""0/1"": 4, ""50/1"": 3, ""20/1"": 2, ""5/1"": 1}, ""mass_mean"": 126.396, ""loading_volume_mean"": 396.0}","[108, 152, 108]",False,False,,
6,coverage,1101,25,"[""5695d3c04943153386bb"", ""8ab554cd154e9749790b"", ""e6dcf9d6f65fa598a38e"", ""23ef03f3e75e40b20095"", ""d3047299bd8817ee87dd"", ""7eb97a2a0856e78a4b76"", ""7654254c03d9de79740f"", ""5a2d68dbe70436facec6"", ""00a82096f4ac4e03ea01"", ""8cdde884333140be60cb"", ""25fcfe22a4504f391482"", ""8730f48ba29fd2e622ac"", ""2f907b475ae6a261a87a"", ""0bd57808d920c8e6f5c4"", ""3c4c856ec5ee29c66540"", ""e84314bcd7ec5ba57283"", ""bd04bce318b9a6fe2f60"", ""d54c93a11164b4abac6e"", ""265b6eb5a10a34c937b1"", ""5af6c421ec2f60487c59"", ""f1aa9023d49cdbe2d409"", ""f9f0f4e29dbd30c000ee"", ""a8ad1c1e7d0c3c312f29"", ""f46da3c00b2199795e4c"", ""de0d6e67668e5ebf5036""]",23,0.5918808728246693,0.3300861185377407,1.0744805335998535,7.200952082978163,15.805341952460559,6.145586841300458,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""50/1"": 10, ""0/1"": 4, ""2/1"": 3, ""1/1"": 3, ""10/1"": 2, ""5/1"": 2, ""20/1"": 1}, ""mass_mean"": 112.94760000000001, ""loading_volume_mean"": 404.0}","[126, 174, 169]",False,False,,
7,coverage,1101,25,"[""f82cfd3b57735b0ead3c"", ""f433bc672465387d951a"", ""a36291cab664852df5e5"", ""739f955977aa740524e5"", ""bd2d2667de61e29eaea3"", ""6c28e50241ca84637c9f"", ""715cf6b265c19d80e943"", ""f7e3bf988bd0e1b9f58b"", ""5ae7472a4d9ce3fe20d0"", ""d9229993cd394b0710b4"", ""d119d77f545c029deace"", ""44601c22cc7d6f0f7e2e"", ""f4331eb64b6774466836"", ""ff9bcaab8e95f60d70bc"", ""49201b5817f204116f7f"", ""8c5919c128847d433188"", ""67b03e9099ef99d26eb1"", ""0dccaa29989ef4956786"", ""9cad3bab10930468747d"", ""6f9d141f9a5e7238a801"", ""488727f2d41859d1ac45"", ""eda42a3c0f94ffce3e99"", ""2ad754eae564af791fbf"", ""c6bd64a77e94e93e5018"", ""7c6e7b244de393e8554d""]",23,0.6633229581755213,0.2819121189821371,1.1012458801269531,6.666006598950232,13.352177457350914,5.861947398067074,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""1/1"": 7, ""10/1"": 5, ""50/1"": 4, ""5/1"": 3, ""20/1"": 2, ""0/1"": 2, ""2/1"": 2}, ""mass_mean"": 111.63199999999999, ""loading_volume_mean"": 364.0}","[102, 145, 144]",False,False,,
8,coverage,1101,25,"[""b4e0e9dc92fca2c88b90"", ""9bbd36c8b484b5609808"", ""27f29e20ad7b3f90539d"", ""e05652bb38d9efd5b11e"", ""58669c7a3953b668d2e1"", ""efe14b6a1dc3741d71ba"", ""dea19ed5b8959a2a6619"", ""bc62be727bf6ded3d86e"", ""cb729a03dac0230812b1"", ""5d450444eb031c873584"", ""d7603686249e1fb69a60"", ""7bbdec21c428010dd67b"", ""5bf4578bc08db91b5967"", ""4659b6752f23c0b85f08"", ""f91285c618eacb53538b"", ""5b321e1d74077a216a70"", ""b3d9bb5afa82b99f2a11"", ""52348febee6695107c49"", ""fc6013d1dabfab0fd3cb"", ""aa83ae83c0fa0cc37777"", ""309a91add8b07c02e65b"", ""6a4e95d2a3cca31094a1"", ""cb79e57eb461a7dcc59a"", ""354772201c6474f84978"", ""2becb9bc06add29280ba""]",24,0.7083547761489997,0.1730944609960061,1.0186556577682495,6.6626778750090985,13.226035802470141,5.934020243521913,"{""loading_solvent_counts"": {""DCM"": 20, ""EA"": 1, ""PE"": 4}, ""pe_ea_top_counts"": {""2/1"": 8, ""10/1"": 6, ""50/1"": 4, ""5/1"": 3, ""0/1"": 3, ""1/1"": 1}, ""mass_mean"": 124.68879999999999, ""loading_volume_mean"": 388.0}","[109, 137, 141]",False,False,,
1,ensemble,1101,25,"[""c9bef93a79964dc6ede1"", ""48853fd78c77153b963a"", ""e8f592c469b2f3c136d8"", ""486e498e45d084ced568"", ""76b4150b436d217e5b3e"", ""e009f41aa23d4c7b3fff"", ""903811765ba61a8af2b7"", ""a202794731bbb6368378"", ""9e3f598e00375ec93d9b"", ""c4bb286978fe9078a303"", ""ca467c94f14b2219503e"", ""4862e2fb71344ce16021"", ""5b706e17e8412d02342f"", ""b514312eda7950cdcf1c"", ""13ba7659fc6b864608f8"", ""80f546c47198fa7c6dbf"", ""855456da9ea892f7216b"", ""2cf4f6424b85ab121943"", ""c627405cf70a0daacc94"", ""a5f9179bfb146ad70953"", ""b85305d91a9e7cfa6005"", ""c28747d70e7b51a1cc95"", ""61771d230b285babe4b6"", ""eb3bc3fba39e57adbc2f"", ""c6924324ddd95f249df6""]",12,1.3512263160380242,2.5244257164681123,2.442723274230957,12.70363657802337,18.776511820958795,0.8517224215479762,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 13, ""20/1"": 6, ""5/1"": 3, ""10/1"": 3}, ""mass_mean"": 116.3928, ""loading_volume_mean"": 440.0}","[70, 162, 49]",False,False,,
2,ensemble,1101,25,"[""70cba7a21b5a01fb8e73"", ""942b8fc9cf013acda52b"", ""252c027cf5a42b92c953"", ""89d752b5a7f7c8d0b91e"", ""d5234e966aa231be05e5"", ""080258046c2cae5fb2ab"", ""66747ae127e03516ffda"", ""9ed7c1fb1c2cc499bbf9"", ""04ea307c7b7f3321cc20"", ""dea19ed5b8959a2a6619"", ""449b809e4efaaf2af86a"", ""44c8b389a6faf44f1f4c"", ""4d1e1e0eca90a46d77b2"", ""85591a54c419ed02c5f5"", ""95d1d257dfea69f178f8"", ""3163a9b58f1a52a1992c"", ""7654254c03d9de79740f"", ""79362765eb92377a5970"", ""8bef7f788af60df5e18a"", ""b7cf293311f83700cd9a"", ""5885d427a26f03e522f3"", ""62e730f8ad10cbdd613b"", ""eb151126b40eda411ab7"", ""1b1a9ec85268aa66d327"", ""754f1d33b0ed61557754""]",9,1.4393811820871543,5.281193570266391,2.653963088989258,11.845428972696165,17.685872518984045,0.9494439862040625,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""50/1"": 9, ""5/1"": 6, ""10/1"": 5, ""20/1"": 5}, ""mass_mean"": 117.1498, ""loading_volume_mean"": 344.0}","[128, 126, 42]",False,False,,
3,ensemble,1101,25,"[""a36291cab664852df5e5"", ""6b5982c6e1bbaadd6a95"", ""efe14b6a1dc3741d71ba"", ""79cb1738d945317e5bfa"", ""a38fee52661fd3e3b7ea"", ""869ed39b28b73a5de24e"", ""97b105f90c11a10a2cac"", ""28e9fea3e3293f2b8a0e"", ""9249ed2c527f70995033"", ""2dbfdf9c2d5defd09f7a"", ""6573d8f84faaf7ce4a78"", ""74ce463c8423fbd22dc4"", ""072a39209a501d7d7db5"", ""a211438c3061e39632da"", ""e598b9cf54086c1c64b2"", ""746fde6173907fe5388f"", ""e84314bcd7ec5ba57283"", ""1395836aef00d6a880b0"", ""a17bcdddcf0799baeee2"", ""0b9a59526d7d4ce5f872"", ""483022b02f8329c323ac"", ""e9a7d193dc3d83532c1f"", ""52348febee6695107c49"", ""143bf510fe2028583763"", ""769f1d04efb22c05cfdf""]",11,1.4356736298899195,1.6582573834459184,1.4060291051864624,8.115220129743848,15.308197264659462,0.925852429851962,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 14, ""2/1"": 5, ""10/1"": 2, ""20/1"": 2, ""0/1"": 2}, ""mass_mean"": 101.47400000000002, ""loading_volume_mean"": 380.0}","[129, 132, 71]",False,False,,
4,ensemble,1101,25,"[""1cc3b837c6561b1c0a23"", ""5d530b2f228ed39ff952"", ""a421784c91de559c18e0"", ""59b54ad3a60a52cc2b2c"", ""a1dc71bed9d8f372c9e5"", ""a738b1f204da6fcfd385"", ""29db30571b2a1ae59cc7"", ""855832bd4005ac7abdc6"", ""b51b5dbcd2a38b174973"", ""832eaa9c6b2f7a68f2a5"", ""a47a3987d45e7c542d38"", ""c6159dcb5802e62284d1"", ""38e6b8bf0f089fcadd80"", ""488727f2d41859d1ac45"", ""9ae9c8b491a04e429a11"", ""3b2c663a28a9f32bd1d3"", ""3fc05dc2025715e68174"", ""74701496b6fc5465eea7"", ""d1172a49fca1e196a59f"", ""222a68fc192f66c1c080"", ""9cd02352c2ed7a3e2321"", ""e47aebe2660b9e1528de"", ""b3d9bb5afa82b99f2a11"", ""58394a71418a9623e18a"", ""79ff49052bce33597828""]",9,1.1995517040312926,2.20095792441935,2.054281234741211,7.255559609991337,12.126210045942416,0.914230243159297,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""10/1"": 9, ""5/1"": 7, ""50/1"": 5, ""20/1"": 4}, ""mass_mean"": 112.61, ""loading_volume_mean"": 352.0}","[74, 127, 97]",False,False,,
5,ensemble,1101,25,"[""d7b688cd2da99329d657"", ""f42cc6b0f90fad5c1f7f"", ""ce39d1762993bbbafaca"", ""d3047299bd8817ee87dd"", ""8cdde884333140be60cb"", ""cf5c7a2e1940e3c09dd5"", ""4e417c41d918e49abba1"", ""741f33ecf2e66f9958fd"", ""fe212637596386c24049"", ""51f4126a3aadb3239225"", ""419f6eb4080dcb9d293b"", ""1ce749f818905d3c61d4"", ""1e77ce24daad192212f6"", ""292e0342682192a69fce"", ""1844eab177de5d01fab6"", ""7b42519983cf93dd7efd"", ""9862563d18aae2868342"", ""9bbd36c8b484b5609808"", ""8de30a7f5764c20b232e"", ""905c8843dd27543205a5"", ""f6b05afc9acf85dffb0f"", ""0e5b806832eaea6e01b6"", ""6c28e50241ca84637c9f"", ""c32500e81a05cfd2273d"", ""810b065b0b86ff8c9aae""]",9,0.6984541512136826,1.5274257341171549,1.2964200973510742,5.9485210217916435,9.368719659375328,0.0,"{""loading_solvent_counts"": {""DCM"": 11, ""EA"": 4, ""PE"": 10}, ""pe_ea_top_counts"": {""50/1"": 17, ""20/1"": 4, ""5/1"": 3, ""10/1"": 1}, ""mass_mean"": 115.594, ""loading_volume_mean"": 284.0}","[103, 142, 200]",False,False,,
6,ensemble,1101,25,"[""b4351e5f05f6d477a6c0"", ""25fcfe22a4504f391482"", ""67fa39740fcf946a3154"", ""c80022254967f6a925f3"", ""9ffee2813aef5c26f96f"", ""efd84dffe823b6298db6"", ""52b9af4df1f1e7cd4d9b"", ""a3ae677aae8a8faf5786"", ""c82167c626a1495ef750"", ""a6145bb0c9947f9515df"", ""cdf40bcb3f4392f8d7d1"", ""aed6d224edcb21e5d658"", ""1e775e7d8dcbf48fd6f8"", ""1e971da91b3a8229f0e0"", ""434e465cfa7e0034f233"", ""bd2e9fee67bbba1155df"", ""2745c6978a8911fc3dda"", ""56151359aadfa5411fc6"", ""cf36dbeee8bb51632d84"", ""c3070604fe243a9e8bc9"", ""e4a7e43d15fcdee2ba1d"", ""0b247863fd6e8aaf44d8"", ""9a32b65bc21fdc5f7286"", ""358461ff3742e78ea3b6"", ""73502a52708e4f9c2391""]",11,0.9581790918908106,0.9117232089297238,1.4566049575805664,7.610591321774516,15.1027874271061,0.9698028239158093,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""50/1"": 9, ""2/1"": 5, ""5/1"": 4, ""0/1"": 3, ""20/1"": 2, ""10/1"": 2}, ""mass_mean"": 109.064, ""loading_volume_mean"": 532.0}","[90, 145, 127]",False,False,,
7,ensemble,1101,25,"[""2f1ff409bb879ae9f62b"", ""ef04e37e6ef5b90e7ffd"", ""22214579a593fa764fe8"", ""374b71ac526fe1051993"", ""5695d3c04943153386bb"", ""946f712a81f3990f568f"", ""d01d365af220241485ec"", ""fdf997fba3a74c11f802"", ""f4331eb64b6774466836"", ""d54c93a11164b4abac6e"", ""485f8bcfb08d6eaf3463"", ""8af7ab6d0c4dde52bba2"", ""5f81e2ff4fea8e839c4d"", ""6bebc41cc4f55da05d47"", ""9e971ba2075fa0b7d8fb"", ""4c46ceefd6147b1e0a7a"", ""48679ae48dd485ffb7a6"", ""75232f4ee5de52a0499e"", ""d05a91dc8e32e9edd7d0"", ""f433bc672465387d951a"", ""822acada514c54d41f68"", ""51b57cfd0a20117aab60"", ""d5b6201c7690d729361c"", ""55200f8e501a16ffa0cf"", ""19229d505f75d05a0bcb""]",12,1.0787513429310314,1.1648827735674872,0.9430457949638367,6.292469889344538,11.289807351098133,0.8677708712600309,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 15, ""10/1"": 8, ""20/1"": 2}, ""mass_mean"": 120.98800000000001, ""loading_volume_mean"": 352.0}","[173, 194, 302]",False,False,,
8,ensemble,1101,25,"[""6f548d72f01fc85debdc"", ""7fb4f90753d40dd25be0"", ""abca62b372239d49a61b"", ""4e93e36ab850bab3d594"", ""8b9ff1a26d840aaa6a49"", ""22300151ccec3f1f1c24"", ""7bfad75485e830b6d460"", ""b94677e12c4d6aa11d9b"", ""0d588f7534b7a34cb10a"", ""cdc8c1db00222994a1aa"", ""b7fffd840d208b29776c"", ""12aed585647de3f03908"", ""19e5d078bc0eb8a91e1e"", ""b6a2baaa0410b39ac474"", ""b4e0e9dc92fca2c88b90"", ""fe66b2381d33aa2ea3a8"", ""7726f4a207a737256a86"", ""36b45fbdbace5950c108"", ""54bc75cc4d64dac2ed48"", ""7f4f64cb791c71ba0420"", ""7c44f4c46906e8f36cd1"", ""8a7e4cadaea654017cb4"", ""f31917e9b529f3a4126a"", ""34e5e03737a88f40fa19"", ""9a2827b8fbd3fba49050""]",11,0.89778767922465,1.3792080658800656,1.5772509574890137,6.785299236674486,12.000899345230907,0.0,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""50/1"": 15, ""10/1"": 4, ""100/1"": 3, ""5/1"": 2, ""20/1"": 1}, ""mass_mean"": 113.45360000000001, ""loading_volume_mean"": 332.0}","[66, 188, 202]",False,False,,
1,hybrid,1101,25,"[""942b8fc9cf013acda52b"", ""e4a7e43d15fcdee2ba1d"", ""855456da9ea892f7216b"", ""ec71ea81bb34e0bf505e"", ""1e775e7d8dcbf48fd6f8"", ""b7fffd840d208b29776c"", ""4d1e1e0eca90a46d77b2"", ""13ba7659fc6b864608f8"", ""208139770ae1a480855b"", ""f6c49d6bc4b677f17278"", ""1cc3b837c6561b1c0a23"", ""aed6d224edcb21e5d658"", ""5df546d9e2f2a29dfc89"", ""a0507e669c939a982dd3"", ""74ce463c8423fbd22dc4"", ""a202794731bbb6368378"", ""48094ec5355600d7a0fa"", ""efd84dffe823b6298db6"", ""c65ac14ffed8749381c1"", ""f96cee9775323fbf1d8b"", ""66747ae127e03516ffda"", ""6802f0b28c5a0c7b4c2a"", ""ce58f28250c053410654"", ""6553b9607d6093f257c7"", ""95e342a52004838fd5e0""]",17,0.776914687655409,0.8420561194568896,1.7624053955078125,14.042634984013048,27.793475064052995,10.850960378311614,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""0/1"": 7, ""20/1"": 5, ""50/1"": 4, ""2/1"": 4, ""5/1"": 3, ""10/1"": 1, ""1/1"": 1}, ""mass_mean"": 121.70559999999999, ""loading_volume_mean"": 452.0}","[70, 162, 49]",False,False,843.0,0.25
2,hybrid,1101,25,"[""dee9f600ff021919b9d2"", ""79cb1738d945317e5bfa"", ""9249ed2c527f70995033"", ""e009f41aa23d4c7b3fff"", ""6fbc3a0669e9db3520ba"", ""48b79cabd9460cfc510b"", ""b514312eda7950cdcf1c"", ""07933c8c797c30bb0e8e"", ""7c50b9dc5e2577123b92"", ""1e77ce24daad192212f6"", ""48679ae48dd485ffb7a6"", ""4299a86aae93463852d9"", ""ffc70e28db22d1cc1f3f"", ""4466eabae9624380fbc6"", ""072a39209a501d7d7db5"", ""69d0a853b07ce34d002e"", ""d3047299bd8817ee87dd"", ""8db24ae10df4095ada47"", ""b51b5dbcd2a38b174973"", ""a0f9239bbc5df8c3f8e9"", ""129036e0bccc4ff7e848"", ""72113bad4beb4e7b8852"", ""aa43fe84c0d8c825fe58"", ""a6a0404c3ad65c6d9326"", ""d7603686249e1fb69a60""]",21,0.8025089268162929,0.924736949875792,1.4473936557769775,10.790238949445241,20.29992652454829,8.840023128205411,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""50/1"": 9, ""0/1"": 6, ""20/1"": 4, ""5/1"": 3, ""10/1"": 1, ""2/1"": 1, ""1/1"": 1}, ""mass_mean"": 129.56, ""loading_volume_mean"": 408.0}","[94, 121, 105]",False,False,837.0,0.25
