audit_step,parameter_name,numel,requires_grad,grad_is_none,grad_norm,classification
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.3.linear_list.1.bias,128,True,False,10.774696350097656,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.3.rbf_list.0.gamma,1,True,False,0.04989021271467209,gradient_bearing
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.4.linear_list.0.weight,4096,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.4.linear_list.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.4.linear_list.1.weight,2048,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.4.linear_list.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.convs_angle_float.4.rbf_list.0.gamma,1,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.0.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.1.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.2.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.2.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.3.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.3.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.4.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms.4.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.0.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.1.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.1.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.2.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.2.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.3.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.3.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.4.weight,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.gnn_node.batch_norms_ba.4.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.graph_pred_linear.linear.weight,768,True,False,2746.810302734375,gradient_bearing
v2_diagnostic_activation,legacy_model.graph_pred_linear.linear.bias,6,True,False,45.72871017456055,gradient_bearing
v2_diagnostic_activation,legacy_model.NN_descriptor.0.weight,233856,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.NN_descriptor.0.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.NN_descriptor.2.weight,16384,True,True,,structurally_unreachable
v2_diagnostic_activation,legacy_model.NN_descriptor.2.bias,128,True,True,,structurally_unreachable
v2_diagnostic_activation,condition_branch.solvent_embedding.weight,12,True,False,0.1250033676624298,gradient_bearing
v2_diagnostic_activation,condition_branch.hidden.weight,128,True,False,1.0425671339035034,gradient_bearing
v2_diagnostic_activation,condition_branch.hidden.bias,16,True,False,0.3994913101196289,gradient_bearing
v2_diagnostic_activation,condition_branch.output.weight,2048,True,False,15.604979515075684,gradient_bearing
v2_diagnostic_activation,condition_branch.output.bias,128,True,False,17.645612716674805,gradient_bearing
