column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
8g,compound,1362771960,50,48,additive_EA_control,0.8977447696649232,5.076924560564643,2.704444042599703,0.9308509977046261,6.357754401439926,4.242715432388807,0.534568863556106,True,0.519888112693936
8g,compound,1362771960,50,48,conditional_policy,0.896736995197223,5.101880988399393,3.016106221063592,0.9335021614810896,6.234685522164622,3.8324166358458833,0.5336772851525344,True,0.5176441114188483
8g,compound,1362771960,50,48,additive_policy,0.896736995197223,5.101880988399393,3.016106221063592,0.9335021614810896,6.234685522164622,3.8324166358458833,0.5336772851525344,True,0.5176441114188483
8g,compound,1362771960,70,69,scale_only,0.893984592302291,5.169427375903064,2.9306882729775254,0.9339494180202104,6.213683271924105,3.667092318300494,0.5384168620954534,True,0.5212770383389516
8g,compound,1362771960,70,69,affine,0.9080553783917529,4.814166532636551,2.861612193964384,0.9356908027255074,6.131226107589667,3.5718635701699433,0.50927537422007,True,0.4961696080068995
8g,compound,1362771960,70,69,local_identity_shrinkage,0.8902220081359555,5.260361439240827,2.7948615075517425,0.9330045670991788,6.25796870372301,4.011929695966854,0.5464419601714028,True,0.5284245494349612
8g,compound,1362771960,70,69,target_head_only,0.8980423011930161,5.069533028975236,2.707893788985507,0.9347481585504934,6.175998390726424,3.5638186985507248,0.5298610953137076,True,0.5137662422901004
8g,compound,1362771960,70,69,conditional_EA,0.8971660970166727,5.0912697077723905,2.642085521116038,0.9333649043787938,6.241116661546636,4.018897404070689,0.5330062254902432,True,0.5171707943321946
8g,compound,1362771960,70,69,additive_EA_control,0.8925722596440725,5.203746896798085,2.7141326640415944,0.9338095695994337,6.220257887052895,4.015750540336533,0.5412187509499219,True,0.5236592460789864
8g,compound,1362771960,70,69,conditional_policy,0.893984598994309,5.169427212747995,2.930688184605096,0.9339494185286954,6.213683248006338,3.667092336926699,0.5384168489466828,True,0.5212770272421514
8g,compound,1362771960,70,69,additive_policy,0.893984598994309,5.169427212747995,2.930688184605096,0.9339494185286954,6.213683248006338,3.667092336926699,0.5384168489466828,True,0.5212770272421514
8g,compound,1362771960,100,97,scale_only,0.8916241613501621,5.226659162558199,2.8932691808468527,0.9338994243183707,6.216034396319411,3.649750931018632,0.5429002230860047,True,0.5249817769965112
8g,compound,1362771960,100,97,affine,0.904371695878997,4.90965721637541,2.779009488200038,0.9348755223767485,6.169968039855385,3.6004601089269412,0.5174561026639443,True,0.5034338473512796
8g,compound,1362771960,100,97,local_identity_shrinkage,0.8868911200007527,5.339570137254216,2.816082095847641,0.932122257218464,6.299041707444063,4.08461395201869,0.5534960675042657,True,0.5347281224552908
8g,compound,1362771960,100,97,target_head_only,0.8984091896816179,5.060403607745611,2.796641398260869,0.9357026152189697,6.130662981337927,3.499038247826087,0.5281369942067631,True,0.5117769500363459
8g,compound,1362771960,100,97,conditional_EA,0.8933266429385389,5.185443730041789,2.662583502100826,0.9326377462713371,6.2750774790323876,4.101834313789378,0.5410282729677612,True,0.5242027867699527
8g,compound,1362771960,100,97,additive_EA_control,0.8891139613264274,5.286842577563109,2.7339159179026318,0.9328835452378517,6.263618412016678,4.089297621208711,0.5486208890842736,True,0.5302806105681561
8g,compound,1362771960,100,97,conditional_policy,0.8916241685466709,5.226658989024596,2.893269095589459,0.9338994248065499,6.2160343733654635,3.6497509498606253,0.5429002091238319,True,0.5249817652711223
8g,compound,1362771960,100,97,additive_policy,0.8891139613264274,5.286842577563109,2.7339159179026318,0.9328835452378517,6.263618412016678,4.089297621208711,0.5486208890842736,True,0.5302806105681561
8g,compound,1425370602,30,31,scale_only,0.8657124914685004,6.4638138642893015,2.90011350417748,0.9331708886659863,7.579222831513891,3.83223126633756,0.6690221879970428,True,0.6458817407089633
8g,compound,1425370602,30,31,affine,0.7603179490110732,8.63552587404697,6.3395010009512465,0.8120147966609259,12.711700907603609,9.807553926325593,0.9555787518100689,True,0.9433133186224177
8g,compound,1425370602,30,31,local_identity_shrinkage,0.8514036453538221,6.799470772822421,3.695273957437015,0.9346735354256084,7.493529306717575,4.855435239673038,0.6935005118137855,True,0.6645155113242709
8g,compound,1425370602,30,31,target_head_only,0.8452689121603421,6.938407822555321,3.3262152931623925,0.8726964248145946,10.460733374969005,4.8706475213675215,0.7741939824241737,True,0.7656155353668566
8g,compound,1425370602,30,31,conditional_EA,0.8460902885667558,6.919967352951508,3.828605333292354,0.9213541671883564,8.222041991154782,5.46207756542716,0.7186129998402845,True,0.6948192401033975
8g,compound,1425370602,30,31,additive_EA_control,0.8571411233807809,6.6669108678238675,3.554773701870123,0.9330227249835142,7.58761994927482,4.959088952901915,0.685064065312816,True,0.6590303251482219
8g,compound,1425370602,30,31,conditional_policy,0.8657124698236465,6.463814385217506,2.900113580670833,0.9331708889315996,7.579222816452026,3.8322312487190002,0.669022228197383,True,0.6458817732957705
8g,compound,1425370602,30,31,additive_policy,0.8657124698236465,6.463814385217506,2.900113580670833,0.9331708889315996,7.579222816452026,3.8322312487190002,0.669022228197383,True,0.6458817732957705
8g,compound,1425370602,50,52,scale_only,0.8525485305499279,6.77322630016516,2.978029879227321,0.9157715136247728,8.508859072626908,4.136564451045767,0.7137975159287488,True,0.6944282346084981
8g,compound,1425370602,50,52,affine,0.8119526372577479,7.64899993303731,3.931310701173763,0.871307345997447,10.51764992106278,5.764810527856709,0.8277443509490919,True,0.81247599564202
8g,compound,1425370602,50,52,local_identity_shrinkage,0.8529061248634126,6.765008214987255,3.0719649097247963,0.941963620170923,7.063045269093149,3.9300594528727046,0.6819499096102694,True,0.6489401022603244
8g,compound,1425370602,50,52,target_head_only,0.8335593201803808,7.196159389538037,3.326911396011396,0.8655070255302353,10.75205882873278,4.977409849002849,0.8004188014307275,True,0.7910316319788636
8g,compound,1425370602,50,52,conditional_EA,0.8468219499109557,6.903499567501393,3.1958363079024985,0.9280845099193575,7.862362343864972,4.356849597972331,0.7094923987529628,True,0.682587787783912
8g,compound,1425370602,50,52,additive_EA_control,0.85551213989445,6.704813670756382,2.967322355204729,0.9423583583618385,7.0389844068095115,3.854954247078871,0.6766608087166703,True,0.6443721626331123
8g,compound,1425370602,50,52,conditional_policy,0.8525485086601824,6.773226802921067,2.9780299793826743,0.9157715154128993,8.508858982307608,4.136564397487426,0.713797552263709,True,0.6944282637015884
8g,compound,1425370602,50,52,additive_policy,0.8525485086601824,6.773226802921067,2.9780299793826743,0.9157715154128993,8.508858982307608,4.136564397487426,0.713797552263709,True,0.6944282637015884
8g,compound,1425370602,70,63,scale_only,0.8540283020330459,6.739153731946093,2.9688082193932623,0.9131232515528209,8.641589090437753,4.186730922701244,0.7142850536992933,True,0.6963942493098578
8g,compound,1425370602,70,63,affine,0.8175952150955857,7.533367375390794,3.67105310384554,0.87268514854149,10.461196659186424,5.342768335227534,0.8177603384541632,True,0.8033828183166248
8g,compound,1425370602,70,63,local_identity_shrinkage,0.8545159183026492,6.727888295044259,3.0256255875784075,0.9434767711856418,6.970361685119364,3.8253793039405757,0.6771307654840413,True,0.6437020975200285
8g,compound,1425370602,70,63,target_head_only,0.8318235252638055,7.233586112960659,3.3044882353276357,0.863983235020725,10.81279709186357,5.012020655270655,0.8047069371283223,True,0.7952955644689466
8g,compound,1425370602,70,63,conditional_EA,0.8503099493996206,6.824447563892276,3.1084111713690237,0.9343165110735713,7.513978347040788,3.982270078610025,0.6959000891874999,True,0.666736392967382
8g,compound,1425370602,70,63,additive_EA_control,0.857445728775267,6.659799441742705,2.9037360187267214,0.9438971547836955,6.944392765548872,3.770916855375857,0.6711678802833722,True,0.6385738852608155
8g,compound,1425370602,70,63,conditional_policy,0.8503099493996206,6.824447563892276,3.1084111713690237,0.9343165110735713,7.513978347040788,3.982270078610025,0.6959000891874999,True,0.666736392967382
8g,compound,1425370602,70,63,additive_policy,0.8540282818239527,6.739154198448104,2.9688083053016365,0.9131232518044217,8.64158907792445,4.186730893136082,0.7142850888503992,True,0.6963942785223404
8g,compound,1425370602,100,97,scale_only,0.8661945928269837,6.452200664499667,2.897774821833585,0.9230855452061866,8.131034720381969,4.005068670005004,0.6805540740883443,True,0.6623068858670971
8g,compound,1425370602,100,97,affine,0.8466437858255549,6.907513191672285,3.2398842685523253,0.8930427092928944,9.588419563229408,4.907474564624624,0.7497315554557459,True,0.7365250565745918
8g,compound,1425370602,100,97,local_identity_shrinkage,0.8625222578417402,6.540142771203771,2.961896465909693,0.9469959858345981,6.7498825071787705,3.7885369732818033,0.6577187117596571,True,0.6249316106853036
8g,compound,1425370602,100,97,target_head_only,0.8609885450540545,6.5765227683899266,2.9619261709401714,0.8889100005469464,9.771906770695303,4.587961048433049,0.7300881610915393,True,0.7212289041063031
8g,compound,1425370602,100,97,conditional_EA,0.8696800571816369,6.367610261735712,2.8169663774550426,0.9413370955491737,7.101067049232829,3.87704098316888,0.6512067082787095,True,0.624905930941174
8g,compound,1425370602,100,97,additive_EA_control,0.867131062612794,6.429582369871594,2.7668616181933956,0.9473086242369607,6.729946342618188,3.761371077376666,0.6484802058871391,True,0.6172960130274208
8g,compound,1425370602,100,97,conditional_policy,0.8661945796077994,6.452200983219326,2.897774858001469,0.9230855429095957,8.131034841774367,4.00506870007984,0.6805541012279338,True,0.6623069098667596
8g,compound,1425370602,100,97,additive_policy,0.8661945796077994,6.452200983219326,2.897774858001469,0.9230855429095957,8.131034841774367,4.00506870007984,0.6805541012279338,True,0.6623069098667596
8g,compound,2767143051,30,27,scale_only,0.7428480326332187,8.185599379922985,5.232069541193327,0.842020065381328,10.777370838444076,4.969433271028867,0.8742339713263878,True,0.854603309784074
8g,compound,2767143051,30,27,affine,0.7315483030737291,8.363511081977638,5.093788002419924,0.8487266757846347,10.546127976533377,5.991142621589992,0.8823015123363814,True,0.8587006632151275
8g,compound,2767143051,30,27,local_identity_shrinkage,0.8153739214184453,6.93588817683958,4.422857351929713,0.8296505200126791,11.191344583650606,5.545921082631552,0.7935353778749032,True,0.7881785950855912
8g,compound,2767143051,30,27,target_head_only,0.8533564973261165,6.181401777045715,3.189366063608562,0.8235493139141052,11.389995107907563,5.621787160550458,0.7474476046496354,True,0.7464813062656227
8g,compound,2767143051,30,27,conditional_EA,0.7881317458915517,7.429994697666657,4.3532670859762606,0.8327219152314242,11.089995899973525,5.587685188936371,0.8261306460577321,True,0.8163798147036474
8g,compound,2767143051,30,27,additive_EA_control,0.812562447809048,6.988498269083113,4.498222798010132,0.8295136665771679,11.195839068967617,5.517162589940127,0.797365881144416,True,0.7916567275968323
8g,compound,2767143051,30,27,conditional_policy,0.7881317458915517,7.429994697666657,4.3532670859762606,0.8327219152314242,11.089995899973525,5.587685188936371,0.8261306460577321,True,0.8163798147036474
8g,compound,2767143051,30,27,additive_policy,0.8153739191334529,6.935888219759984,4.422857354327393,0.829650512068374,11.191344844606656,5.545921158423417,0.7935353880157645,True,0.7881786059251517
8g,compound,2767143051,50,47,scale_only,0.7894368240393511,7.407075495976634,4.57739062049836,0.839634631421272,10.858432982531308,5.068070273993614,0.8184870316084358,True,0.8077235849365041
8g,compound,2767143051,50,47,affine,0.7602619995166424,7.903582652426141,4.335796803995882,0.84258926728049,10.757937878196008,5.133882828585867,0.8526053064641858,True,0.8361036831500005
8g,compound,2767143051,50,47,local_identity_shrinkage,0.8328083239196014,6.6002879930221,3.914874291054954,0.8238625680558302,11.379880247530204,5.48556656698946,0.7754666100782172,True,0.7727469459132124
8g,compound,2767143051,50,47,target_head_only,0.8537352299329707,6.173414338475629,3.3054428847094797,0.8472682190274874,10.596844705099238,4.813795966360857,0.7239795269192238,True,0.7213064756426009
8g,compound,2767143051,50,47,conditional_EA,0.813206926595663,6.976473418541897,3.8766327818075035,0.8241687049973471,11.369986504973644,5.482416252582752,0.8012755543239573,True,0.7963099043470776
8g,compound,2767143051,50,47,additive_EA_control,0.8303707182235198,6.648229017250799,4.032886326018519,0.8238564814442471,11.380076867612027,5.488860029820047,0.7787630790884863,True,0.7757951358405586
8g,compound,2767143051,50,47,conditional_policy,0.8328083224740921,6.600288021554554,3.9148743028170534,0.8238625597872422,11.379880514638508,5.485566622217748,0.7754666196170095,True,0.7727469560311353
8g,compound,2767143051,50,47,additive_policy,0.8328083224740921,6.600288021554554,3.9148743028170534,0.8238625597872422,11.379880514638508,5.485566622217748,0.7754666196170095,True,0.7727469560311353
8g,compound,2767143051,70,71,scale_only,0.792796120716381,7.347752190990094,4.5230677859045905,0.8383322578922492,10.902436059782197,5.122959491516223,0.8153064925445975,True,0.8053278049146773
8g,compound,2767143051,70,71,affine,0.7054888003509737,8.760047625668776,4.626122657466293,0.8194395995563108,11.52187386468448,5.484077074838709,0.9353038430641206,True,0.9142096447290662
8g,compound,2767143051,70,71,local_identity_shrinkage,0.8300577146453583,6.654359917512852,3.6777677405273117,0.8179504290499364,11.56928958304408,5.510405312254126,0.78455672354542,True,0.7820689265354204
8g,compound,2767143051,70,71,target_head_only,0.8464399732936974,6.325496931729056,3.376550078593272,0.8456154270898641,10.654027469985015,4.774764036697248,0.7360739195980975,True,0.7327352610417972
8g,compound,2767143051,70,71,conditional_EA,0.8051069810556085,7.126129353827329,3.8079803906185195,0.8207808959438876,11.478998861645682,5.458201011990475,0.8147743675844149,True,0.8091966738897847
8g,compound,2767143051,70,71,additive_EA_control,0.8293680979856177,6.667847765565635,3.7331555247488866,0.8180048708480252,11.56755955967589,5.440779799200773,0.785429076866215,True,0.7828709855521003
8g,compound,2767143051,70,71,conditional_policy,0.7927961105017085,7.3477523721036935,4.523067892812266,0.8383322534819985,10.902436208489895,5.1229594108180745,0.8153065095359723,True,0.8053278210321537
8g,compound,2767143051,70,71,additive_policy,0.8293680979856177,6.667847765565635,3.7331555247488866,0.8180048708480252,11.56755955967589,5.440779799200773,0.785429076866215,True,0.7828709855521003
8g,compound,2767143051,100,98,scale_only,0.825698072793497,6.73917376379353,3.916964873543607,0.8456327759937798,10.653428832153498,4.828626442933248,0.7650508071524533,True,0.7589663084088463
8g,compound,2767143051,100,98,affine,0.7597469406398731,7.912068220596544,4.224756554331374,0.8372294417652599,10.939558331125854,5.06107281684828,0.8576946814639038,True,0.8422907591020974
8g,compound,2767143051,100,98,local_identity_shrinkage,0.8437674606593325,6.380303028516291,3.375847762033123,0.8257808341183407,11.31774297523405,5.291909843562035,0.7586992202405733,True,0.756855356468038
8g,compound,2767143051,100,98,target_head_only,0.8541274420840502,6.165131710060783,3.276613064220184,0.8463873286833886,10.627359759773547,4.741925374617736,0.7242764142550943,True,0.7217299626251711
8g,compound,2767143051,100,98,conditional_EA,0.8302873822237173,6.649861898012143,3.4538701170748403,0.8310484699926262,11.145329857518284,5.1782215715114255,0.7722805086875881,True,0.7685978173849168
8g,compound,2767143051,100,98,additive_EA_control,0.8442935181916651,6.3695522699866425,3.3655429867333044,0.8257280143716375,11.319458501223366,5.239080270054172,0.7580209841466611,True,0.7562265272725484
8g,compound,2767143051,100,98,conditional_policy,0.8256980662333558,6.739173890613501,3.916964992093583,0.8456327700793106,10.653429036242729,4.828626479199526,0.7650508216466673,True,0.758966322803583
8g,compound,2767143051,100,98,additive_policy,0.8442935181916651,6.3695522699866425,3.3655429867333044,0.8257280143716375,11.319458501223366,5.239080270054172,0.7580209841466611,True,0.7562265272725484
8g,row,536279090,30,30,scale_only,0.9443339958292382,5.30247565678429,3.1616721243315666,0.9624808609812714,6.471257281942962,4.451057841927264,0.5544668753249192,True,0.5377304344513031
8g,row,536279090,30,30,affine,0.9389790592375273,5.551663172020779,3.3604974715255094,0.960838779518763,6.611352968755368,4.488117153940001,0.5768537033531251,True,0.5578996641600585
8g,row,536279090,30,30,local_identity_shrinkage,0.9389790545840975,5.551663383704456,3.3604975578921414,0.9608387831650317,6.611352660966564,4.48811684486499,0.5768537129346295,True,0.5578996680197199
8g,row,536279090,30,30,target_head_only,0.9224338204775175,6.2592148625045025,3.350616311594203,0.9595961722764456,6.715424799525942,4.459080776811595,0.6346182430425907,True,0.6060337856753558
8g,row,536279090,30,30,conditional_EA,0.9400924653703471,5.500781358244255,3.4531698684586316,0.9345767823065216,8.54531713363507,5.793003048961106,0.6204343102561325,True,0.6148197409613293
8g,row,536279090,30,30,additive_EA_control,0.9471139413054462,5.168377900496516,3.389952194300704,0.9560334419715031,7.005247256202949,5.400320017103425,0.5568195997662306,True,0.5458290962580282
8g,row,536279090,30,30,conditional_policy,0.9389790483984969,5.551663665086296,3.3604976245292417,0.9608387803320454,6.611352900104579,4.488116970087248,0.5768537400445128,True,0.557899693312168
8g,row,536279090,30,30,additive_policy,0.9389790483984969,5.551663665086296,3.3604976245292417,0.9608387803320454,6.611352900104579,4.488116970087248,0.5768537400445128,True,0.557899693312168
8g,row,536279090,50,50,scale_only,0.87293519354435,8.01117648204391,5.816957980285161,0.9388677320235752,8.260331734732103,5.778601441580236,0.8055012920179149,True,0.7652522541055959
8g,row,536279090,50,50,affine,0.667274449624748,12.963633234879984,6.376466969281259,0.9332948149866122,8.628633670427234,5.712148151586892,1.2236752627540943,True,1.090962692665331
8g,row,536279090,50,50,local_identity_shrinkage,0.8298185195530833,9.271282366439877,5.211427847384003,0.9341048003874555,8.576085928058307,5.727795962426426,0.9135052807579958,True,0.8550320301444965
8g,row,536279090,50,50,target_head_only,0.9427015453658935,5.379663534087475,3.5661881927536228,0.9621062725575482,6.503481337961857,4.451886601449274,0.5611437206975991,True,0.5436305636723915
8g,row,536279090,50,50,conditional_EA,0.7751838449908677,10.65607865388564,5.91761006353608,0.9305837177469378,8.802234005252599,5.904768555132026,1.0316583111211397,True,0.9499371113775128
8g,row,536279090,50,50,additive_EA_control,0.8300754558534718,9.26428093248286,5.708042769742056,0.931511778948338,8.743195264148568,6.159481248566702,0.915994490569216,True,0.8597850714892686
8g,row,536279090,50,50,conditional_policy,0.8298185150203764,9.271282489908085,5.211427837455402,0.9341047980829361,8.576086078021856,5.727796009267871,0.9135052935727518,True,0.8550320426431708
8g,row,536279090,50,50,additive_policy,0.8298185150203764,9.271282489908085,5.211427837455402,0.9341047980829361,8.576086078021856,5.727796009267871,0.9135052935727518,True,0.8550320426431708
8g,row,536279090,70,70,scale_only,0.9259522023680009,6.115609301159702,4.4127389878964784,0.9617800515890944,6.531415056877196,4.497041195729262,0.6194463941832286,True,0.5911984251371623
8g,row,536279090,70,70,affine,0.8689005766253525,8.137369751722295,4.415408885005605,0.9609812243266188,6.599317965319903,4.879887637558168,0.7858075486143581,True,0.7216001360132444
8g,row,536279090,70,70,local_identity_shrinkage,0.8689005795526873,8.13736966087214,4.415408842175301,0.9609812244009306,6.599317959035661,4.879887619951657,0.7858075409361069,True,0.7216001300529433
8g,row,536279090,70,70,target_head_only,0.9500106667713497,5.024841086641774,3.1036942179710136,0.9637572279854777,6.360231719432273,4.363426333333333,0.5306485475184304,True,0.5166602284926387
8g,row,536279090,70,70,conditional_EA,0.8671152768324667,8.192589366941128,4.473545361057027,0.960953529983261,6.601659547749939,4.888438260695135,0.7904523549164568,True,0.7251768965261911
8g,row,536279090,70,70,additive_EA_control,0.8808228897286997,7.758541452743671,4.501257890262396,0.958696555454575,6.789774809279904,5.186172066766053,0.7575838735749882,True,0.7034852185996164
8g,row,536279090,70,70,conditional_policy,0.868900575854416,8.137369775648391,4.415408831339852,0.9609812232178409,6.599318059084739,4.879887660804056,0.7858075521329806,True,0.7216001404476696
8g,row,536279090,70,70,additive_policy,0.868900575854416,8.137369775648391,4.415408831339852,0.9609812232178409,6.599318059084739,4.879887660804056,0.7858075521329806,True,0.7216001404476696
8g,row,536279090,100,100,scale_only,0.9366073312507468,5.658524194637294,3.991295066463128,0.9622145014972041,6.494187343466844,4.468841822285818,0.5826117944928951,True,0.5610364785677127
8g,row,536279090,100,100,affine,0.8809755790898717,7.753569749620114,4.219253170442653,0.9621489976376036,6.4998139747087285,4.701439922793956,0.7522349668524,True,0.6941515888995914
8g,row,536279090,100,100,local_identity_shrinkage,0.8809755804049196,7.75356970678724,4.219253150241479,0.9621489977525209,6.499813964841865,4.701439887558981,0.7522349631321298,True,0.6941515858747798
8g,row,536279090,100,100,target_head_only,0.9485367274606206,5.098381847672085,3.055300893913043,0.9635495038123412,6.378432399758414,4.341355198550724,0.5366857512400509,True,0.5218927867807104
8g,row,536279090,100,100,conditional_EA,0.8813089391214485,7.742704153365054,4.162743970393864,0.9619958693734378,6.5129483775007895,4.635300852248222,0.7515531701918869,True,0.6938706143980291
8g,row,536279090,100,100,additive_EA_control,0.8911410859394654,7.415076881961869,4.105058771844838,0.9621424657115097,6.500374785127874,4.702638850545839,0.7242401777478569,True,0.672690127598348
8g,row,536279090,100,100,conditional_policy,0.8809755770313858,7.753569816667755,4.21925314540241,0.9621489965563338,6.499814067547121,4.7014399270722125,0.7522349739695697,True,0.6941515960414602
8g,row,536279090,100,100,additive_policy,0.8911410859394654,7.415076881961869,4.105058771844838,0.9621424657115097,6.500374785127874,4.702638850545839,0.7242401777478569,True,0.672690127598348
8g,row,769539383,30,30,scale_only,0.43574212124117184,10.124734003796796,6.66466076977905,0.6113400612660285,16.64392372005359,10.553851025821992,1.1668022884918743,True,1.1601074657000927
8g,row,769539383,30,30,affine,0.4905501384936627,9.620453185831634,4.734230736811047,0.6212718200848044,16.42988933314311,9.049141879393746,1.1258546148992443,True,1.1214518242230898
8g,row,769539383,30,30,local_identity_shrinkage,0.6073046951597261,8.446419761363098,4.81297127429796,0.6603540529541607,15.559084738603906,8.87934871373389,1.0211986138100484,True,1.0198709579354004
8g,row,769539383,30,30,target_head_only,0.7954176408298266,6.096476408703276,3.3034961936231886,0.8016517710284322,11.890085876243667,6.954493834782609,0.7568379927956339,True,0.7566458698178101
8g,row,769539383,30,30,conditional_EA,0.6135453071484225,8.37903682453034,4.133908707575055,0.6601716827456073,15.56326134185865,8.718274853862239,1.0168421961376677,True,1.0157251035676707
8g,row,769539383,30,30,additive_EA_control,0.6171416539607946,8.339958042970219,4.533721537055226,0.6588238081752424,15.59409538876015,9.0582940636481,1.0151675504680746,True,1.0142043564295329
8g,row,769539383,30,30,conditional_policy,0.6073047033383956,8.446419673406258,4.812971190325582,0.6603540332386415,15.55908519018508,8.879348882337483,1.0211986212620923,True,1.019870966398893
8g,row,769539383,30,30,additive_policy,0.6171416539607946,8.339958042970219,4.533721537055226,0.6588238081752424,15.59409538876015,9.0582940636481,1.0151675504680746,True,1.0142043564295329
8g,row,769539383,50,50,scale_only,0.5806579407401546,8.728287000358407,5.3740541578636085,0.6696110824949173,15.34558903403371,9.464948562395925,1.0339567052640637,True,1.0311167195863944
8g,row,769539383,50,50,affine,0.5998087549628685,8.526653170967895,4.28916143045266,0.6476567801540793,15.84724554607208,8.788598548062666,1.0350465028108462,True,1.033924300124216
8g,row,769539383,50,50,local_identity_shrinkage,0.681985090227627,7.6009617540825545,4.021362830702494,0.6999587069037374,14.623837146384622,8.16460046764405,0.9375386956819095,True,0.9371354281733589
8g,row,769539383,50,50,target_head_only,0.7948218523081985,6.105347090606842,3.289616866376811,0.8003984899502612,11.927591011766548,6.995067175362319,0.7585535694035692,True,0.7583752123634557
8g,row,769539383,50,50,conditional_EA,0.6858885476613122,7.554168917251481,3.6150749311778654,0.6964517292399919,14.70905288279011,8.063048096315468,0.9370719085256475,True,0.936816529410345
8g,row,769539383,50,50,additive_EA_control,0.6875305723527514,7.534398251421651,3.853308285751125,0.7000848274678521,14.620763302065978,8.20712785848601,0.9331087029584922,True,0.932816072420759
8g,row,769539383,50,50,conditional_policy,0.6819850967295815,7.600961676380052,4.021362749099252,0.6999586895914238,14.623837568280637,8.164600627223576,0.9375387033399002,True,0.9371354363642892
8g,row,769539383,50,50,additive_policy,0.6875305723527514,7.534398251421651,3.853308285751125,0.7000848274678521,14.620763302065978,8.20712785848601,0.9331087029584922,True,0.932816072420759
8g,row,769539383,70,70,scale_only,0.6953682541737825,7.4393053696507705,4.105204912255478,0.7570066390864163,13.160367946821536,7.500604763336024,0.8835930417889202,True,0.8813618364542208
8g,row,769539383,70,70,affine,0.7002966576666652,7.378882580254461,3.597428667875709,0.7479729171042062,13.402765964963411,7.070663173578696,0.8865567483828549,True,0.8850666254725101
8g,row,769539383,70,70,local_identity_shrinkage,0.738690326406787,6.8900528010510484,3.465496111482224,0.759137351620514,13.102541877333218,7.067057421240465,0.8452327486656092,True,0.8447108123983991
8g,row,769539383,70,70,target_head_only,0.7951478223256627,6.100495328372454,3.298909504637681,0.8039497015755481,11.821009916313317,6.86801784057971,0.7550032513934664,True,0.7547525377821772
8g,row,769539383,70,70,conditional_EA,0.7390025686282824,6.885935065146194,3.228571905976321,0.7576591194376442,13.142687106600816,7.0422690019790695,0.8461677736564162,True,0.8456980913871296
8g,row,769539383,70,70,additive_EA_control,0.7418634648377788,6.848091343723821,3.3673510914901295,0.7599467420521294,13.080508580825853,7.094186137032674,0.8418194798392196,True,0.8413629044786428
8g,row,769539383,70,70,conditional_policy,0.7386903311067471,6.89005273908822,3.465496090813604,0.7591373387731685,13.102542226770712,7.06705754098558,0.845232755077433,True,0.8447108193345303
8g,row,769539383,70,70,additive_policy,0.7418634648377788,6.848091343723821,3.3673510914901295,0.7599467420521294,13.080508580825853,7.094186137032674,0.8418194798392196,True,0.8413629044786428
8g,row,769539383,100,100,scale_only,0.7151565080311986,7.193627690963725,3.8724059528269663,0.785801370707854,12.356036184862152,6.748309691164795,0.8438493866201437,True,0.8407567306227597
8g,row,769539383,100,100,affine,0.7189452599736635,7.145625700598658,3.380483124928508,0.7747802081412123,12.669926753626317,6.604785695409577,0.8495503259793687,True,0.8474731852337012
8g,row,769539383,100,100,local_identity_shrinkage,0.7473403367750316,6.775054027267932,3.4685315198023385,0.7789799942413503,12.551239614792062,6.633676750464332,0.821220246751916,True,0.8202674149689073
8g,row,769539383,100,100,target_head_only,0.7963332758432154,6.082818322043002,3.2517033976811582,0.8028966651286131,11.852714238707433,6.891602862318841,0.7548162728846699,True,0.7546168967482823
8g,row,769539383,100,100,conditional_EA,0.7485733933279364,6.75850163786923,3.2210082715440134,0.7784760572287156,12.565540204749833,6.632296103726855,0.8205446980121656,True,0.8196618576367017
8g,row,769539383,100,100,additive_EA_control,0.7510743519211637,6.72480397851917,3.359642725410178,0.7795256820843225,12.535735833640757,6.635017572788107,0.8174272952658399,True,0.8165966347150633
8g,row,769539383,100,100,conditional_policy,0.7473403410298286,6.775053970221867,3.468531499571991,0.7789799831225059,12.551239930499404,6.633676889677793,0.8212202522966139,True,0.8202674211679786
8g,row,769539383,100,100,additive_policy,0.7510743519211637,6.72480397851917,3.359642725410178,0.7795256820843225,12.535735833640757,6.635017572788107,0.8174272952658399,True,0.8165966347150633
8g,row,1362771960,30,30,scale_only,0.8100182407640748,7.134270981734028,4.947147127943359,0.7631463115124303,13.018003890830633,8.893841416676002,0.8589108368525323,True,0.8575783209356611
8g,row,1362771960,30,30,affine,0.7839965571900531,7.607185127913181,4.293312870983331,0.7663568115763226,12.929474767994915,7.313585042466826,0.8884956905232165,True,0.8848334932750717
8g,row,1362771960,30,30,local_identity_shrinkage,0.8079202319142387,7.1735554564034265,4.007977814634224,0.776231337995401,12.653304324683821,7.127678273217676,0.8509653661445584,True,0.8487284757555764
8g,row,1362771960,30,30,target_head_only,0.866025650906378,5.991071139761893,3.7840582860869563,0.8679736429122518,9.719292246155911,5.3145173318840575,0.6868721968173244,True,0.6824429716989211
8g,row,1362771960,30,30,conditional_EA,0.8347532620393978,6.653652208851967,3.8296795538110717,0.7864215639565054,12.36183725769878,7.3464167312072135,0.8075553947379265,True,0.8066732651283643
8g,row,1362771960,30,30,additive_EA_control,0.8065544761815835,7.1990135528198484,4.073509371683837,0.7788379732039487,12.579390570306357,6.94172357870259,0.8505765939556901,True,0.8480450948469924
