column,protocol,seed,target,dimension,level,rows,compounds,ratio_defined_rows,ratio_median,ratio_q25,ratio_q75,ratio_mean,ratio_std,scale_rmse,scale_mae,scale_signed_mean,scale_signed_median,scale_r2,scale_nrmse,scale_sse,affine_rmse,affine_mae,affine_signed_mean,affine_signed_median,affine_r2,affine_nrmse,affine_sse
25g,compound,536279090,V1,PE/EA,50/1,9,9,9,5.418841145246865,4.210534880665684,6.690653367295605,5.3735096324647875,2.843035020815878,51.83027574544383,37.809745736842416,-1.2911876574440493,-2.190708888474582,0.41301208104365195,6.577730777137129,24177.397354638684,51.649425098063915,35.244987461271236,-4.66955900020569,-1.8572345973132087,0.4171012716686864,6.554779194259614,24008.968016644634
25g,compound,536279090,V1,loading solvent,DCM,80,13,80,4.910323610019376,4.0293583138266085,6.020336050919682,5.256475173538517,1.9431532637882805,19.667068567204463,12.832758555976756,-0.7263175407433241,-4.356934699225196,0.7683147623418344,2.4959288822988537,30943.486882169746,19.177054349400183,11.245154325331036,2.2393486763234676,-0.6347313330365338,0.7797160289095404,2.4337416460681203,29420.753081587878
25g,compound,536279090,V1,loading solvent,PE,11,1,11,3.561937628771641,3.2353236379768138,4.693550841384306,3.7701998486395096,1.26855045674287,33.8255479328785,21.160696987385396,-21.160696987385396,-14.315450184501515,-4.430918116325655,4.292767971838944,12585.844622554074,35.21667319482319,18.158970176292662,-18.158970176292662,-8.660241923570993,-4.886812839829996,4.469314349776184,13642.354780020758
25g,compound,536279090,V1,loading_ul,100,74,12,74,4.746635653497032,3.825788447281316,5.76735809037135,4.972776344992869,1.6177094668303702,18.307609737268542,12.228352896026154,-3.110947347952112,-6.400600241675033,0.7918282489645043,2.323401260994304,24802.47449761761,17.358911998836764,10.237226601888555,-0.26219966768944836,-1.8492708812025143,0.812844107033224,2.2030029373787547,22298.555107968565
25g,compound,536279090,V1,loading_ul,200,12,3,12,5.234065863287575,4.293428564146907,7.838098128102169,6.370870655052212,3.0240224211943225,24.496414678416034,16.555648425151883,7.929957463281077,-1.883508287675328,0.5784206086812551,3.1088165834019352,7200.891985162998,25.1285683969858,16.079071327225837,12.30494925624303,3.201169081864238,0.5563813292796594,3.1890426078772833,7577.339396183921
25g,compound,536279090,V1,loading_ul,300,5,1,5,4.197598979334345,3.120801806002465,4.478354370419094,3.510862965603431,1.6550831781144906,48.012425520782045,31.164491186324387,-31.164491186324387,-16.168443284248248,-12.932639541274632,6.093211052631028,11525.965021943215,51.356038315773844,29.771478699847826,-29.771478699847826,-10.364279729322753,-14.940764171462176,6.5175457580156575,13187.213357456158
25g,compound,536279090,V1,amount_density_ul,96.71,7,1,7,3.765780470877053,3.5411897788394215,4.147305662716889,3.8188455119187483,0.3786090365971518,11.356964815335777,11.219781221529175,-11.219781221529175,-10.32473546480249,-14.499369187033405,1.4413015544734864,902.8645487174238,4.977709156364774,4.577500895936784,-4.577500895936784,-4.3125675509096215,-1.9774775629097938,0.6317163134200782,173.44311911750398
25g,compound,536279090,V1,amount_density_ul,98.9,7,1,7,4.981763292327532,4.443010278933211,5.371518199473444,4.851710147030555,0.5939547282025108,7.982995519680508,7.620044729766243,-7.620044729766243,-7.816379848036533,0.7499526434489451,1.0131143345917122,446.0975222706735,5.282597769795021,4.408630030944737,-4.078081669049279,-3.667992865720823,0.8905071944426093,0.67040943606539,195.34087438210327
25g,compound,536279090,V1,amount_density_ul,99.4,5,1,5,4.9893175347995085,3.569935151716564,5.800581781240058,4.762868951455878,1.2596394390741035,12.88910766726344,9.323464877007646,-8.849747519776608,-5.63308426501116,0.8707990446844267,1.6357443400297866,830.645482291546,11.33012012071389,7.508992626680438,-7.508992626680438,-4.941979678070922,0.9001635683037211,1.437894719925963,641.8581097490287
25g,compound,536279090,V1,amount_density_ul,101.2,7,1,7,4.963645468428493,3.7586989375946676,5.992678892427062,4.861102547581594,1.4543044149223698,11.669372824123181,10.077531014594813,-4.7656416605786225,-6.037317948562322,0.9344463295492753,1.4809489563996796,953.2198347586923,6.888166485639162,5.58117203303007,-3.6291919274879745,-1.8572345973132087,0.9771593082020916,0.8741706278615753,332.12786273717796
25g,compound,536279090,V1,amount_density_ul,103.0,3,1,3,3.3413166646637853,3.2353236379768138,4.393484449773499,3.9720998369456137,1.2805280253891365,13.925168514498091,13.286537657655652,-13.286537657655652,-15.692922014975728,0.5258127805207973,1.767229832318359,581.730954471507,9.77728469560073,9.667676917355683,-9.667676917355683,-10.159844483945946,0.766231791865153,1.2408258596760053,286.78588805648485
25g,compound,536279090,V1,amount_density_ul,109.89999999999999,7,1,7,7.280428181640427,5.342418294173301,8.198187438285874,6.685324797296955,1.9883381255147174,36.581237526421816,23.74623203929703,21.175020007203795,11.536233494660852,0.6821155506837939,4.642489905419043,9367.308572751443,34.140094778524485,23.346828149160064,22.17481270951737,14.535205129998491,0.7231261490461853,4.332686811507453,8158.8225004064425
25g,compound,536279090,V1,amount_density_ul,110.7,11,2,11,3.9728077875869405,3.618524786864289,5.483400738308929,4.108392464282035,1.706191125221838,22.21287721879195,16.01378699372175,-15.793000372969134,-11.46754449010243,0.7312940124879252,2.8190150260518325,5427.53105770839,26.087221794740945,17.17349978988522,-15.856933229442747,-6.565852683107266,0.6293846755118417,3.3107043947061023,7485.974550648078
25g,compound,536279090,V1,amount_density_ul,114.39999999999999,6,1,6,5.347453576051288,3.9360343170195193,7.1045511567947,5.409136938408949,2.0252557511835056,18.638340609157407,16.27079833813507,0.8600743471051526,-5.402768869767062,0.8552495657824424,2.3653739999713683,2084.3264439777968,13.712342956099297,12.391778940994824,1.7402711015340753,-1.7922675158917762,0.9216518546076021,1.7402203440316948,1128.170096074116
25g,compound,536279090,V1,amount_density_ul,119.19999999999999,7,1,7,5.564116490407731,4.524856260553973,8.332072410744065,6.323802765497429,2.0787743083355066,23.16467883411836,15.879716529211953,10.684153980185647,-0.48952267720086695,0.7054163563806926,2.9398072597186906,3756.216418414957,22.537085184561743,15.552661100526949,15.333862969667475,5.518800763388008,0.721162259203311,2.860159949245193,3555.441460313347
25g,compound,536279090,V1,amount_density_ul,149.0,7,1,7,4.801910454819597,4.567088737768357,5.816843111484614,5.147555425799603,0.995107529433393,5.22274675867166,4.471769364043405,-0.2537048694432035,-2.342243114181617,0.7014329300189496,0.6628138014243085,190.93958593650729,5.7172288411412975,4.332543787800496,3.1370770488586976,1.4901893018026549,0.6422207729259148,0.725568050091205,228.80693935384505
25g,compound,536279090,V1,amount_density_ul,155.20000000000002,7,1,7,4.85700175161026,4.2514639107062155,5.312015133263911,4.684182593989399,0.8502493524696583,6.113148315822165,4.791315099868882,-4.791315099868882,-3.0039175766683144,0.6963058157522675,0.7758138123685787,261.5940763186756,3.9961357607861467,3.3074644768262504,1.8004299631613327,1.1566469910127282,0.8702261831502263,0.5071457715648363,111.78370713043714
25g,compound,536279090,V1,amount_density_ul,206.0,3,1,3,3.561937628771641,3.546418341915543,4.235342470560579,4.000527998726868,0.7866940888886985,12.62469334465002,12.361865985550153,-12.361865985550153,-14.028624280114396,-1.7350113613175147,1.6021877709636254,478.1486461393515,7.491228971450917,7.296082562637718,-7.296082562637718,-8.326555959101153,0.03700595340347934,0.9507047117808473,168.35553450811665
25g,compound,536279090,V1,amount_density_ul,215.20000000000002,4,1,4,5.312819127187151,4.662055329258516,6.637417871114474,5.986654073185839,2.116321409036918,31.50398351553478,19.218959388906658,15.419707126443672,1.7555033761524559,0.6449650656045387,3.998140449614916,3970.0039093883493,29.551755805850508,16.288638178099433,15.91039580910757,2.676206464919252,0.6876030938181454,3.750385096102274,3493.225084834477
25g,compound,536279090,V1,amount_density_ul,222.00000000000003,5,1,5,7.447077531041991,5.559384414225632,9.767732672579488,8.100449514340513,3.657674327353413,23.46375685876112,16.941269117909105,14.11325180204974,9.257422156025246,-0.23311431613771227,2.9777629660923153,2752.7394296352973,27.984848675100345,21.18121110527984,21.18121110527984,16.37875164777124,-0.7540992635487709,3.55153040913378,3915.7587768413277
25g,compound,536279090,V1,amount_density_ul,309.0,5,1,5,4.197598979334345,3.120801806002465,4.478354370419094,3.510862965603431,1.6550831781144906,48.012425520782045,31.164491186324387,-31.164491186324387,-16.168443284248248,-12.932639541274632,6.093211052631028,11525.965021943215,51.356038315773844,29.771478699847826,-29.771478699847826,-10.364279729322753,-14.940764171462176,6.5175457580156575,13187.213357456158
25g,compound,536279090,V1,loading_volume_ul,300,84,13,84,4.735414292411852,3.8226105276387816,5.9082111242732775,5.109534929287978,1.9946894204335308,22.695640820274683,14.593442210003543,-3.0634983859717044,-6.725499535693768,0.6811835581014509,2.880282093492308,43267.73742840515,22.612502903334516,12.81200912652284,-0.3952831854222771,-2.55947075118263,0.6835150355522832,2.869731139881908,42951.3241544782
25g,compound,536279090,V1,loading_volume_ul,700,7,1,7,4.85700175161026,4.2514639107062155,5.312015133263911,4.684182593989399,0.8502493524696583,6.113148315822165,4.791315099868882,-4.791315099868882,-3.0039175766683144,0.6963058157522675,0.7758138123685787,261.5940763186756,3.9961357607861467,3.3074644768262504,1.8004299631613327,1.1566469910127282,0.8702261831502263,0.5071457715648363,111.78370713043714
25g,compound,536279090,V1,pair_status,same_compound_condition_different,91,14,91,4.779467732649237,3.827188792108891,5.823376151482561,5.076815518880395,1.9314526009083237,21.87108370085288,13.83943243230088,-3.1964073639637944,-6.420544014017423,0.6855734106666058,2.77563833723359,43529.33150472383,21.753642580317045,12.080890307315407,-0.2263821739927684,-1.8413071650918198,0.6889410964293745,2.760733996827531,43063.107861608645
25g,compound,536279090,V1,relaxed_pair_status,relaxed_paired,58,10,58,4.98554041356352,3.9424341730163683,5.964281991116354,5.142622769513413,1.6794242999577869,19.013001630103833,12.68619676528234,-1.562721608467209,-5.835201106786741,0.8108724885857206,2.41292187219525,20966.6653972072,18.172698975057436,10.960386716997297,0.8648658222116606,-1.492823127855404,0.827220504102429,2.306279865053418,19154.32530620711
25g,compound,536279090,V1,relaxed_pair_status,same_compound_condition_different,33,6,33,4.478354370419094,3.765780470877053,5.445652234883212,4.9611542904950925,2.3337645957166635,26.14798567334071,15.866331483424368,-6.06773384332143,-7.422407956679443,0.04564364831392154,3.3184158804864774,22562.666107516623,26.916696719413675,14.050260253935122,-2.1443331976247957,-2.9081046809739313,-0.011294427001570018,3.415972264930832,23908.782555401536
25g,compound,536279090,V2,source_bin,extreme_tail,10,10,10,4.862702263419572,3.795054976469923,5.349041999528601,4.542868811945257,1.5841047162687876,66.45956329207102,53.00997719002298,15.66525978354169,19.271317058205796,0.3935573951283964,4.133954766153952,44168.73552972794,66.84673906475776,52.990854839155915,-0.2154896239008906,2.28819786208291,0.3864708657152346,4.158038089178564,44684.865235918114
25g,compound,536279090,V2,source_bin,high,21,13,21,4.037004418277745,3.3738933512266467,4.700392192932594,4.131091250163852,1.2238893073478945,27.365416014010815,22.273634241152973,-2.469385959938383,-6.370204050937986,0.3570162746935057,1.7021988462629936,15726.18586601747,26.852457974879233,21.52199166482011,-1.1400680298077315,-6.159039741737601,0.38089549792064026,1.6702915446548594,15142.144485145762
25g,compound,536279090,V2,source_bin,low,30,11,30,3.2613883402830632,3.0639604341553452,3.488958194049764,3.323960670690773,0.46262065402697666,10.987802619238481,9.945670015329464,-9.46124487639675,-9.335597825936198,-2.724447874378489,0.683469417452206,3621.9541919803205,6.553582933234995,5.610489586740389,2.7841634078090083,4.635113351680799,-0.3249448491097071,0.40764961519788145,1288.4834778836698
25g,compound,536279090,V2,source_bin,medium,30,14,30,3.576665874886399,3.139581960582084,4.207821585587661,3.6064902315250578,0.6734411131426862,13.827433743048772,11.086852463756495,-9.573554247027774,-10.776447579419326,-0.11868553819381766,0.8601017339602979,5735.937717552113,10.104383005389316,8.372564763443744,-1.245967726749655,-1.1648767597452192,0.40262856605873476,0.6285184586694036,3062.9566775880126
25g,compound,536279090,V2,PE/EA,0/1,15,13,15,3.2275789907731043,2.7778241902640772,3.461514043320767,3.252634636548402,0.641585468426826,13.097737409454432,10.925206653556069,-10.294486620847477,-8.538163336107345,-1.3518335455480348,0.8147127562619254,2573.2608787053314,8.59001958107703,7.596497547474306,1.800752801214766,4.798794786998176,-0.011584881130078939,0.5343211816257267,1106.826546049302
25g,compound,536279090,V2,PE/EA,1/1,15,14,15,3.4671895260083376,3.1530088065335913,3.784946414997209,3.5271860365795558,0.4893548129745237,9.978046322179411,8.302552764094706,-7.841524598076033,-8.853384276450594,0.5767567450284193,0.6206599939455167,1493.4211261133712,7.1485471672929215,6.037350024437607,3.048099356553888,5.396299200901108,0.7827626040243464,0.4446579118107534,766.5258990451747
25g,compound,536279090,V2,PE/EA,10/1,14,13,14,4.270219902027392,3.3748606914807673,4.836543117507112,4.166595504952538,1.086390112862393,25.63761991591344,19.215708970369523,1.8798031783695792,-1.0656324676271787,0.7743815536587159,1.5947255111873175,9202.025769339782,23.272484229393793,18.00875551333779,6.139308650349954,7.613927749815506,0.8140891724103982,1.4476080241084461,7582.519310903358
25g,compound,536279090,V2,PE/EA,2/1,13,13,13,3.2506725639408782,3.0157961531038042,3.5594898861120194,3.3453056665004963,0.5122661382880762,14.209485064721136,12.311642593102865,-11.986193603358315,-13.04328455892869,0.7021477611368556,0.8838663030291908,2624.8230554589295,8.118416399824905,5.835176180499955,-3.571922728109754,-3.2312176725591186,0.9027730113485328,0.504986257917265,856.8129029322976
25g,compound,536279090,V2,PE/EA,20/1,12,11,12,3.8825683104647783,3.4961584160711996,5.250942622063555,4.337543745273555,1.3844394374884592,33.42931230574105,26.864480672059475,4.852877790648894,-7.231469085511346,0.6036523390699444,2.079388700287391,13410.227054817238,31.269402230082605,24.333735267722812,6.6853478107406685,-4.167623493436828,0.6532147856750479,1.9450367709421459,11733.30618992034
25g,compound,536279090,V2,PE/EA,5/1,13,13,13,3.7163307430129136,3.478431769085213,4.204914208263859,3.729316993189556,0.6175693984187999,14.503268920722778,12.64414019973896,-8.841274275051356,-10.232101037697497,0.9461465248560103,0.9021404100437034,2734.4825220284424,24.180835325442306,13.26665981738802,-7.16124286918479,-1.8281289601768194,0.85029905813528,1.5041097848309533,7601.26636147006
25g,compound,536279090,V2,PE/EA,50/1,9,9,9,3.7337828287174006,3.3738933512266467,4.888505051914082,4.004984972651125,1.5923911799528572,64.30359666700419,47.17627823504763,-0.8892231453119324,-23.83196522913161,0.5279832291132673,3.99984812951845,37214.57289881476,61.941901691302654,44.93366910085339,-8.814064318742089,-26.045172290737995,0.5620182958570633,3.8529446634499633,34531.19266621502
25g,compound,536279090,V2,loading solvent,DCM,80,13,80,3.5092494284277285,3.096045075785459,4.288908593973934,3.78697169163855,0.9948691537885719,26.351877462378898,17.9991031383868,-3.4669370844993503,-9.80151845022198,0.824590466266921,1.6391541568510872,55553.715663378636,24.711367364140994,15.18344042937027,1.314333146555765,-0.5712618138889862,0.8457505502085096,1.537110234146838,48852.13416044261
25g,compound,536279090,V2,loading solvent,PE,11,1,11,3.492205675776986,3.2498415536991763,3.794478915560414,3.3761269189349417,0.8638466986403854,35.28983582988065,17.17213766055245,-17.17213766055245,-7.762196131919424,-2.0073217366422096,2.1951180206315115,13699.097641899212,37.32695311347716,16.971524500789453,-7.736100559786537,5.432060787978209,-2.3645400303357094,2.321831924343592,15326.315716092944
25g,compound,536279090,V2,loading_ul,100,74,12,74,3.4326759427327374,3.0639604341553452,4.0245318224655575,3.6393936852877387,0.9046121627094581,25.776688473745715,17.911197982742088,-6.165361471659316,-11.290300416383396,0.8261670841068633,1.603375931066641,49168.3874817676,23.860993830770422,14.21695757678163,-1.0972105393914553,-1.8505862601599432,0.8510450890219422,1.484214826064795,42131.67996781274
