dataset_id,source_row_1based,record_hash,CAS,smiles,column_specs,PE_EA,flow_ml_min,t1_raw,t2_raw,V1_ml_current_formula,V2_ml_current_formula,issue_flags,current_reader_keeps,current_qgeognn_keeps
40g,193,dafc2348354f,3446-89-7,CSC1=CC=C(C=C1)C=O,Silica-CS 40g,20/1,30,10960.0,14047.0,274.0,351.175,removed_by_qgeognn_threshold,True,False
40g,200,24feed41559b,529-20-4,CC1=CC=CC=C1C=O,Silica-CS 40g,50/1,30,5602.0,8030.0,140.05,200.75,removed_by_qgeognn_threshold,True,False
40g,206,085aea5bfde8,22532-62-3,C1=CC(=C(C=C1Br)O)C=O,Silica-CS 40g,20/1,30,5050.0,8463.0,126.25,211.575,removed_by_qgeognn_threshold,True,False
40g,207,f6967698b83e,22532-62-3,C1=CC(=C(C=C1Br)O)C=O,Silica-CS 40g,50/1,30,7777.0,12221.0,194.425,305.525,removed_by_qgeognn_threshold,True,False
40g,209,776914ad1902,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 40g,1/1,30,3660.0,3652.0,91.5,91.3,t1_gt_t2,True,True
40g,213,6b19cf1388d0,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 40g,20/1,30,7760.0,11604.0,194.0,290.1,removed_by_qgeognn_threshold,True,False
40g,214,a1ba01603524,99-90-1,CC(=O)C1=CC=C(C=C1)Br,Silica-CS 40g,50/1,30,15067.0,21567.0,376.675,539.175,removed_by_qgeognn_threshold,True,False
40g,221,ad0cf1585087,451-40-1,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,Silica-CS 40g,50/1,30,7226.0,10187.0,180.65,254.675,removed_by_qgeognn_threshold,True,False
40g,227,f50060fec949,3218-36-8,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,Silica-CS 40g,20/1,30,5928.0,8757.0,148.2,218.925,removed_by_qgeognn_threshold,True,False
40g,228,a5cef5d47f9d,3218-36-8,C1=CC=C(C=C1)C2=CC=C(C=C2)C=O,Silica-CS 40g,50/1,30,12608.0,15204.0,315.2,380.1,removed_by_qgeognn_threshold,True,False
40g,242,b1d3e6b9af9a,614-47-1,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,Silica-CS 40g,50/1,30,7933.0,12332.0,198.325,308.3,removed_by_qgeognn_threshold,True,False
40g,248,64cb5d9cb867,35225-79-7,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,Silica-CS 40g,20/1,30,7984.0,11823.0,199.6,295.575,removed_by_qgeognn_threshold,True,False
40g,249,54195aa5892e,35225-79-7,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2,Silica-CS 40g,50/1,30,21188.0,29801.0,529.7,745.025,removed_by_qgeognn_threshold,True,False
40g,269,5e21f2554577,3874-54-2,C1=CC(=CC=C1C(=O)CCCCl)F,Silica-CS 40g,20/1,30,5492.0,8288.0,137.3,207.2,removed_by_qgeognn_threshold,True,False
40g,270,70ff4731aa22,3874-54-2,C1=CC(=CC=C1C(=O)CCCCl)F,Silica-CS 40g,50/1,30,9759.0,14656.0,243.975,366.4,removed_by_qgeognn_threshold,True,False
40g,276,5e8cbb733679,620-79-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,Silica-CS 40g,20/1,30,9884.0,15994.0,247.1,399.85,removed_by_qgeognn_threshold,True,False
40g,277,751a7882e413,620-79-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,Silica-CS 40g,50/1,30,-1.0,-1.0,-0.025,-0.025,negative_label,False,False
40g,315,7025c056d9f2,88-69-7,CC(C)C1=CC=CC=C1O,Silica-CS 40g,50/1,30,12219.0,15552.0,305.475,388.8,removed_by_qgeognn_threshold,True,False
40g,358,8e7995b27ec8,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,0/1,30,1127.0,1632.0,28.175,40.8,repeated_experiment_key,True,True
40g,359,fe92bde95623,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,1/1,30,1394.0,2022.0,34.85,50.55,repeated_experiment_key,True,True
40g,360,96acd5b95cf1,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,2/1,30,1615.0,2306.0,40.375,57.65,repeated_experiment_key,True,True
40g,361,7c9f74119d44,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,5/1,30,2034.0,2976.0,50.85,74.4,repeated_experiment_key,True,True
40g,362,ff0d6266f639,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,10/1,30,2554.0,3731.0,63.85,93.275,repeated_experiment_key,True,True
40g,363,79f4fa3357dd,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,20/1,30,3213.0,4673.0,80.325,116.825,repeated_experiment_key,True,True
40g,364,65e41e3cf98a,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,50/1,30,4309.0,6188.0,107.725,154.7,repeated_experiment_key,True,True
40g,373,79a575c7f695,23145-07-5,C1=CC2=C(C=CO2)C=C1Br,Silica-CS 40g,2/1,30,3409.0,3402.0,85.225,85.05,t1_gt_t2,True,True
40g,388,b1995d6c612b,2042-37-7,C1=CC=C(C(=C1)C#N)Br,Silica-CS 40g,20/1,30,6626.0,8059.0,165.65,201.475,removed_by_qgeognn_threshold,True,False
40g,389,f551ec8bd0d1,2042-37-7,C1=CC=C(C(=C1)C#N)Br,Silica-CS 40g,50/1,30,9952.0,12172.0,248.8,304.3,removed_by_qgeognn_threshold,True,False
40g,390,9f2bb191b338,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,0/1,30,1026.0,1619.0,25.65,40.475,repeated_experiment_key,True,True
40g,391,f1ba647bfc40,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,1/1,30,1242.0,1986.0,31.05,49.65,repeated_experiment_key,True,True
40g,392,0c81123c53b4,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,2/1,30,1447.0,2267.0,36.175,56.675,repeated_experiment_key,True,True
40g,393,466199a531c9,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,5/1,30,1852.0,2891.0,46.3,72.275,repeated_experiment_key,True,True
40g,394,c6d20eecb5fe,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,10/1,30,2362.0,3632.0,59.05,90.8,repeated_experiment_key,True,True
40g,395,c9e553f5dff3,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,20/1,30,2983.0,4527.0,74.575,113.175,repeated_experiment_key,True,True
40g,396,a26149adda5b,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 40g,50/1,30,3987.0,5944.0,99.675,148.6,repeated_experiment_key,True,True
40g,399,f60a48da46f0,3392-97-0,COC1=C(C(=CC=C1)OC)C=O,Silica-CS 40g,2/1,30,5749.0,9200.0,143.725,230.0,removed_by_qgeognn_threshold,True,False
40g,400,ecfec71f3dfc,3392-97-0,COC1=C(C(=CC=C1)OC)C=O,Silica-CS 40g,5/1,30,17497.0,24619.0,437.425,615.475,removed_by_qgeognn_threshold,True,False
40g,407,3d439f3fdb51,15764-16-6,CC1=CC(=C(C=C1)C=O)C,Silica-CS 40g,50/1,30,5918.0,8086.0,147.95,202.15,removed_by_qgeognn_threshold,True,False
40g,421,ed7a65063fe1,2142-69-0,CC(=O)C1=CC=CC=C1Br,Silica-CS 40g,50/1,30,10251.0,12580.0,256.275,314.5,removed_by_qgeognn_threshold,True,False
40g,428,3d766292709d,437-81-0,C1=CC(=C(C(=C1)F)C=O)F,Silica-CS 40g,50/1,30,9209.0,12268.0,230.225,306.7,removed_by_qgeognn_threshold,True,False
40g,439,c7315dddf4ca,32249-35-7,COC(=O)CC(=O)C1CC1,Silica-CS 40g,5/1,30,5853.0,9155.0,146.325,228.875,removed_by_qgeognn_threshold,True,False
40g,440,77d8aab70050,32249-35-7,COC(=O)CC(=O)C1CC1,Silica-CS 40g,10/1,30,11852.0,17823.0,296.3,445.575,removed_by_qgeognn_threshold,True,False
40g,447,9ec3cbbcb3a4,89-74-7,CC1=CC(=C(C=C1)C(=O)C)C,Silica-CS 40g,50/1,30,7118.0,10367.0,177.95,259.175,removed_by_qgeognn_threshold,True,False
40g,454,fc13456f1882,585-74-0,CC1=CC(=CC=C1)C(=O)C,Silica-CS 40g,50/1,30,9729.0,13095.0,243.225,327.375,removed_by_qgeognn_threshold,True,False
40g,466,9027c274386b,403-42-9,CC(=O)C1=CC=C(C=C1)F,Silica-CS 40g,20/1,30,8109.0,11609.0,202.725,290.225,removed_by_qgeognn_threshold,True,False
40g,467,caca4914878b,403-42-9,CC(=O)C1=CC=C(C=C1)F,Silica-CS 40g,50/1,30,16381.0,22286.0,409.525,557.15,removed_by_qgeognn_threshold,True,False
40g,474,9011dbdc369b,1667-01-2,CC1=CC(=C(C(=C1)C)C(=O)C)C,Silica-CS 40g,50/1,30,6612.0,9224.0,165.3,230.6,removed_by_qgeognn_threshold,True,False
40g,478,0d30cabce753,55745-70-5,C1COC2=C1C=C(C=C2)C=O,Silica-CS 40g,5/1,30,5112.0,8039.0,127.8,200.975,removed_by_qgeognn_threshold,True,False
40g,492,d47428888b62,620-23-5,CC1=CC(=CC=C1)C=O,Silica-CS 40g,50/1,30,5510.0,8674.0,137.75,216.85,removed_by_qgeognn_threshold,True,False
40g,511,efd72863d587,552-89-6,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],Silica-CS 40g,10/1,30,8349.0,13061.0,208.725,326.525,removed_by_qgeognn_threshold,True,False
40g,512,387c9b647bed,552-89-6,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],Silica-CS 40g,20/1,30,14326.0,22141.0,358.15,553.525,removed_by_qgeognn_threshold,True,False
40g,518,e1b132e3890b,673-22-3,COC1=CC(=C(C=C1)C=O)O,Silica-CS 40g,20/1,30,8416.0,12311.0,210.4,307.775,removed_by_qgeognn_threshold,True,False
40g,519,4c863af4a679,673-22-3,COC1=CC(=C(C=C1)C=O)O,Silica-CS 40g,50/1,30,14409.0,21420.0,360.225,535.5,removed_by_qgeognn_threshold,True,False
40g,524,e09969dc856d,613-91-2,C/C(=N\O)/C1=CC=CC=C1,Silica-CS 40g,10/1,30,5137.0,8027.0,128.425,200.675,removed_by_qgeognn_threshold,True,False
40g,525,53ff5e32603e,613-91-2,C/C(=N\O)/C1=CC=CC=C1,Silica-CS 40g,20/1,30,11014.0,17095.0,275.35,427.375,removed_by_qgeognn_threshold,True,False
40g,531,b4ad31368e76,13329-40-3,CC(=O)C1=CC=C(C=C1)I,Silica-CS 40g,20/1,30,7471.0,10936.0,186.775,273.4,removed_by_qgeognn_threshold,True,False
40g,532,0ddb04e195cd,13329-40-3,CC(=O)C1=CC=C(C=C1)I,Silica-CS 40g,50/1,30,14444.0,20353.0,361.1,508.825,removed_by_qgeognn_threshold,True,False
DCM,119,a797555de208,85-52-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,Silica-CS 4g,30/1,10,,,,,missing_core,False,False
DCM,120,6f8a7eb80f7d,85-52-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,Silica-CS 4g,15/1,10,,,,,missing_core,False,False
DCM,141,c4f83a27eace,581-96-4,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,Silica-CS 4g,1/0,10,3928.0,14928.0,32.733333333333334,124.4,removed_by_qgeognn_threshold,True,False
DCM,240,193dbac729f0,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,1/0,10,838.0,1758.0,6.983333333333333,14.65,repeated_experiment_key,True,True
DCM,241,9b7c50aea41a,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,100/1,10,1116.0,2074.0,9.3,17.283333333333335,repeated_experiment_key,True,True
DCM,242,54e812de5b63,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,50/1,10,994.0,2081.0,8.283333333333333,17.341666666666665,repeated_experiment_key,True,True
DCM,243,65e811d64414,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,30/1,10,1003.0,1950.0,8.358333333333333,16.25,repeated_experiment_key,True,True
DCM,244,c79670f879b1,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,15/1,10,785.0,1494.0,6.541666666666667,12.45,repeated_experiment_key,True,True
DCM,245,d57ff71676d3,3392-97-0,COC1=C(C(=CC=C1)OC)C=O,Silica-CS 4g,1/0,10,3132.0,28866.0,26.1,240.55,removed_by_qgeognn_threshold,True,False
DCM,260,a146c604c01a,28657-75-2,CC(=O)C1=CC2=C(C=C1N)OCO2,Silica-CS 4g,1/0,10,3989.0,29687.0,33.24166666666667,247.39166666666668,removed_by_qgeognn_threshold,True,False
DCM,305,2af06b186f4d,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,1/0,10,583.0,1240.0,4.858333333333333,10.333333333333334,repeated_experiment_key,True,True
DCM,306,284df401094d,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,100/1,10,768.0,1582.0,6.4,13.183333333333334,repeated_experiment_key,True,True
DCM,307,f4fe6c100a89,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,50/1,10,663.0,1090.0,5.525,9.083333333333334,repeated_experiment_key,True,True
DCM,308,00e77d5aa527,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,30/1,10,628.0,1083.0,5.233333333333333,9.025,repeated_experiment_key,True,True
DCM,309,fd3b8b515f37,67713-23-9,C1=CC(=C(C(=C1)Br)C=O)Br,Silica-CS 4g,15/1,10,604.0,1056.0,5.033333333333333,8.8,repeated_experiment_key,True,True
C18,4,cf01c70cbe7c,941-98-0,CC(=O)C1=CC=CC2=CC=CC=C21,C18,50/50,10,2502.0,8066.0,20.85,67.21666666666667,repeated_experiment_key,True,True
C18,7,36c5b999ad97,941-98-0,CC(=O)C1=CC=CC2=CC=CC=C21,C18,40/60,10,3866.0,16109.0,32.21666666666667,134.24166666666667,removed_by_qgeognn_threshold,True,False
C18,11,864463acce79,941-98-0,CC(=O)C1=CC=CC2=CC=CC=C21,C18,50/50,10,2432.0,7470.0,20.266666666666666,62.25,repeated_experiment_key,True,True
C18,15,939da2019c44,92-52-4,C1=CC=C(C=C1)C2=CC=CC=C2,C18,60/40,10,5893.0,15365.0,49.108333333333334,128.04166666666666,removed_by_qgeognn_threshold,True,False
C18,16,054c45c2a3d3,92-52-4,C1=CC=C(C=C1)C2=CC=CC=C2,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,26,95fc36bd45f3,591-50-4,C1=CC=C(C=C1)I,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,30,e8d36f9d4836,100-41-4,CCC1=CC=CC=C1,C18,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,31,47fcbee9a653,100-41-4,CCC1=CC=CC=C1,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,41,2b96e9422a91,103-36-6,CCOC(=O)/C=C/C1=CC=CC=C1,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,94,f8afa102dc31,90-12-0,CC1=CC=CC2=CC=CC=C12,C18,60/40,10,517.0,14876.0,4.308333333333334,123.96666666666667,removed_by_qgeognn_threshold,True,False
C18,95,04df163e4904,90-12-0,CC1=CC=CC2=CC=CC=C12,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,130,6fbb1b367690,637-59-2,C1=CC=C(C=C1)CCCBr,C18,60/40,10,7966.0,13494.0,66.38333333333334,112.45,removed_by_qgeognn_threshold,True,False
C18,179,72286c32c216,4192-77-2,CCOC(=O)/C=C/C1=CC=CC=C1,C18,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,180,f6dee9c97d50,4192-77-2,CCOC(=O)/C=C/C1=CC=CC=C1,C18,50/50,10,4676.0,15113.0,38.96666666666667,125.94166666666666,removed_by_qgeognn_threshold,True,False
C18,190,052abb7d34ac,783-13-1,C1=CC(=CC=C1/C=C/C(=O)O)OC(F)(F)F,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,200,54117872925e,94-02-0,CCOC(=O)CC(=O)C1=CC=CC=C1,C18,50/50,10,534.0,15650.0,4.45,130.41666666666666,removed_by_qgeognn_threshold,True,False
C18,205,f4e4dd51ad3e,51934-41-9,CCOC(=O)C1=CC=C(C=C1)I,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,219,7d3030679f7a,515-40-2,CC(C)(CCl)C1=CC=CC=C1,C18,60/40,10,7395.0,13016.0,61.625,108.46666666666667,removed_by_qgeognn_threshold,True,False
C18,248,c345d7a91ffb,492-37-5,CC(C1=CC=CC=C1)C(=O)O,C18,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,259,123a502ca945,873-49-4,C1CC1C2=CC=CC=C2,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,293,c9230b7f1aef,580-13-2,C1=CC=C2C=C(C=CC2=C1)Br,C18,60/40,10,9641.0,18076.0,80.34166666666667,150.63333333333333,removed_by_qgeognn_threshold,True,False
C18,294,b0b52d8d3b82,580-13-2,C1=CC=C2C=C(C=CC2=C1)Br,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,309,bc3ad82c155f,1009-14-9,CCCCC(=O)C1=CC=CC=C1,C18,50/50,10,7152.0,15140.0,59.6,126.16666666666667,removed_by_qgeognn_threshold,True,False
C18,334,ce0ed7f7b391,6331-04-0,CC1=CC(=C(C=C1)CC(=O)O)C,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,346,62c45e9ed3c9,627-91-8,COC(=O)CCCCC(=O)O,C18,80/20,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,347,8be344a0f759,627-91-8,COC(=O)CCCCC(=O)O,C18,70/30,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,356,80d0ec654b4b,3433-80-5,C1=CC=C(C(=C1)CBr)Br,C18,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
C18,357,0d647c822336,3433-80-5,C1=CC=C(C(=C1)CBr)Br,C18,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
NH2,3,12202a747575,62-53-3,C1=CC=C(C=C1)N,NH2,80/20,10,2324.0,2319.0,19.366666666666667,19.325,t1_gt_t2,True,True
NH2,8,e636b5043696,93-98-1,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,NH2,80/20,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
NH2,10,bf868f6ad653,93-98-1,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,NH2,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
NH2,48,0e4dcd472196,122-97-4,C1=CC=C(C=C1)CCCO,NH2,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
NH2,80,c050e6395f8f,123-11-5,COC1=CC=C(C=C1)C=O,NH2,80/20,10,487.0,14502.0,4.058333333333334,120.85,removed_by_qgeognn_threshold,True,False
NH2,143,32030a414889,6099-03-2,COC1=CC=CC=C1/C=C/C(=O)O,NH2,80/20,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
NH2,307,6bbd24ff47cc,1721-26-2,CCOC(=O)C1=C(N=CC=C1)C,NH2,90/10,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,missing_core;negative_label,False,False
NH2,308,6eb16baedded,1721-26-2,CCOC(=O)C1=C(N=CC=C1)C,NH2,80/20,10,327.0,1908.0,2.725,15.9,missing_core,True,True
NH2,309,9b00481166da,1721-26-2,CCOC(=O)C1=C(N=CC=C1)C,NH2,70/30,10,515.0,1529.0,4.291666666666667,12.741666666666667,missing_core,True,True
NH2,310,a66d33e6941f,1721-26-2,CCOC(=O)C1=C(N=CC=C1)C,NH2,60/40,10,540.0,1651.0,4.5,13.758333333333333,missing_core,True,True
NH2,311,af55c0ff081f,1721-26-2,CCOC(=O)C1=C(N=CC=C1)C,NH2,50/50,10,579.0,2125.0,4.825,17.708333333333332,missing_core,True,True
NH2,312,4cf45f93d784,146070-34-0,C1=CC(=C(C=C1C(F)(F)F)F)C#N,NH2,90/10,10,267.0,768.0,2.225,6.4,missing_core,True,True
NH2,313,9f0639dc88ef,146070-34-0,C1=CC(=C(C=C1C(F)(F)F)F)C#N,NH2,80/20,10,514.0,1160.0,4.283333333333333,9.666666666666666,missing_core,True,True
NH2,314,e73ef0168ce2,146070-34-0,C1=CC(=C(C=C1C(F)(F)F)F)C#N,NH2,70/30,10,533.0,1228.0,4.441666666666666,10.233333333333333,missing_core,True,True
NH2,315,ca76a05b7f2b,146070-34-0,C1=CC(=C(C=C1C(F)(F)F)F)C#N,NH2,60/40,10,586.0,1046.0,4.883333333333334,8.716666666666667,missing_core,True,True
NH2,316,d059eb273e0b,146070-34-0,C1=CC(=C(C=C1C(F)(F)F)F)C#N,NH2,50/50,10,556.0,1728.0,4.633333333333334,14.4,missing_core,True,True
NH2,341,95bdda9688b9,530-48-3,C=C(C1=CC=CC=C1)C2=CC=CC=C2,NH2,50/50,10,347.0,18075.0,2.8916666666666666,150.625,removed_by_qgeognn_threshold,True,False
CN,104,7deb8fdab890,123-31-9,C1=CC(=CC=C1O)O,CN,60/40,10,,,,,missing_core,False,False
CN,127,4cc457883a73,100-50-5,C1CC(CC=C1)C=O,CN,80/20,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,140,81298698b6d1,530-48-3,C=C(C1=CC=CC=C1)C2=CC=CC=C2,CN,50/50,10,615.0,17310.0,5.125,144.25,removed_by_qgeognn_threshold,True,False
CN,159,53c400dfc8fb,4180-23-8,C/C=C/C1=CC=C(C=C1)OC,CN,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,180,09a46991c6dc,5433-01-2,CC(C)C1=CC(=CC=C1)Br,CN,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,190,2d965bc48acc,576-83-0,CC1=CC(=C(C(=C1)C)Br)C,CN,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,255,74f622452f41,25109-28-8,C1CCC(CC1)C2=CC=C(C=C2)Br,CN,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,262,9a6d3e6925cb,101-55-3,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,CN,60/40,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
CN,263,e88d8f61eae4,101-55-3,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,CN,50/50,10,1451.0,17111.0,12.091666666666667,142.59166666666667,removed_by_qgeognn_threshold,True,False
CN,288,2772148f1d6a,486-25-9,C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,CN,50/50,10,646.0,15649.0,5.383333333333334,130.40833333333333,removed_by_qgeognn_threshold,True,False
CN,343,0e19a4a8e068,42558-54-3,CC(C)C(=O)CC(=O)OC,CN,50/50,10,-1.0,-1.0,-0.008333333333333333,-0.008333333333333333,negative_label,False,False
