column,protocol,seed,planned_budget,actual_budget,portfolio_planned_budget,portfolio_actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
25g,row,2767143051,50,50,150,150,affine,0.7763812835118391,17.222018836656925,8.570347342671006,0.8138365619991785,25.300124524065506,13.872176510569764,1.9044175074431047,True,1.8796811959148152
25g,row,2767143051,50,50,150,150,target_head_only,0.4140627073894253,27.877611064110358,15.018080224489799,0.28612342222618137,49.5435394484286,28.67485030612245,3.3176779886709133,True,3.309827908573186
25g,row,2767143051,50,50,150,150,monotone_spline,0.776386469748439,17.22181912622192,8.563318547991841,0.8137467796175604,25.306224625276563,13.877826681514845,1.9045597549184603,True,1.879858244330851
25g,row,2767143051,50,50,150,150,nonlinear_policy,0.7615276547460662,17.784800427154355,9.591615303534079,0.7930688128952398,26.674017879353,14.916348637358311,1.9808082116930816,True,1.9581220726964421
25g,row,2767143051,50,50,150,150,linear_policy,0.7615276547460662,17.784800427154355,9.591615303534079,0.7930688128952398,26.674017879353,14.916348637358311,1.9808082116930816,True,1.9581220726964421
25g,row,2767143051,50,50,150,150,shared_column_affine,0.7671181376637322,17.57510051211308,9.242077851380877,0.8156292187949218,25.17801635279538,15.047762285958887,1.9271279378020498,True,1.8982881047322218
25g,row,2767143051,50,50,150,150,local_identity_shrinkage,0.7696669036719459,17.478660932381747,9.654839641570682,0.7619182980299849,28.61135807249503,20.244249786771174,2.0109379299727164,True,1.9989498940794292
25g,row,2767143051,70,70,210,210,scale_only,0.752980155200137,18.10072236036257,9.19859016510493,0.7888360315413045,26.94544566115775,14.389259218851567,2.010734489763799,True,1.986610499073881
25g,row,2767143051,70,70,210,210,affine,0.771181883954535,17.42108450800441,8.139946596523876,0.8171375041227485,25.07481773666222,13.461815601386077,1.9132130363910735,True,1.8853054838683905
25g,row,2767143051,70,70,210,210,target_head_only,0.4091016136223302,27.995381280697952,15.26917314285714,0.2908682373637661,49.37861818891235,28.838172734693874,3.3209058460489347,True,3.312171699395762
25g,row,2767143051,70,70,210,210,monotone_spline,0.7711401445875955,17.422673350475023,8.106956018078401,0.8176536840428665,25.039402425967502,13.408811035534578,1.9124320726628352,True,1.884304841669363
25g,row,2767143051,70,70,210,210,nonlinear_policy,0.7529801575218923,18.10072227529765,9.198590225724534,0.7888360303621599,26.945445736389757,14.389259119741048,2.010734485547567,True,1.9866104960159388
25g,row,2767143051,70,70,210,210,linear_policy,0.7529801575218923,18.10072227529765,9.198590225724534,0.7888360303621599,26.945445736389757,14.389259119741048,2.010734485547567,True,1.9866104960159388
25g,row,2767143051,70,70,210,210,shared_column_affine,0.775329187011142,17.262484956589052,8.483425267423533,0.8196055601565975,24.90502815842825,13.937871989029675,1.8972795006316596,True,1.869960952145719
25g,row,2767143051,70,70,210,210,local_identity_shrinkage,0.7714600016427542,17.41049403339443,8.955578936558116,0.7899110104995817,26.876772142401244,17.86195675506142,1.9592136112845442,True,1.9406765560735737
25g,row,536279090,100,100,300,300,scale_only,0.7027418086262663,22.0651496764462,12.795629618904716,0.7923085449130449,28.262027180746795,16.50001724160596,2.3379430486488375,True,2.279118709076803
25g,row,536279090,100,100,300,300,affine,0.7018878950481964,22.096819483225275,12.110221635491593,0.8197199314486395,26.331030279795847,14.83023855094592,2.296366506227381,True,2.221071829250572
25g,row,536279090,100,100,300,300,target_head_only,0.3841898981312628,31.75874752060805,18.67371948979592,0.25819145343807803,53.41213174478395,34.15175927551021,3.693430462046874,True,3.6764217346234416
25g,row,536279090,100,100,300,300,monotone_spline,0.6989690626751535,22.204731583963603,12.013742946458047,0.8220648054179495,26.159228054105878,13.967086329999372,2.300945836951796,True,2.222576071196148
25g,row,536279090,100,100,300,300,nonlinear_policy,0.6989690626751535,22.204731583963603,12.013742946458047,0.8220648054179495,26.159228054105878,13.967086329999372,2.300945836951796,True,2.222576071196148
25g,row,536279090,100,100,300,300,linear_policy,0.7018878940428327,22.096819520485315,12.11022166955242,0.8197199328891769,26.33103017459611,14.830238468311796,2.296366506781041,True,2.2210718283430437
25g,row,536279090,100,100,300,300,shared_column_affine,0.7018878940428326,22.096819520485322,12.110221669552425,0.8197199328891769,26.3310301745961,14.830238468311785,2.2963665067810415,True,2.2210718283430437
25g,row,536279090,100,100,300,300,local_identity_shrinkage,0.7018878940428326,22.096819520485322,12.110221669552425,0.8197199328891769,26.3310301745961,14.830238468311785,2.2963665067810415,True,2.2210718283430437
25g,row,536279090,30,30,90,90,scale_only,0.7023933935884076,22.078077122659792,12.793714491290386,0.785713026829209,28.707269105021208,16.59281893530311,2.3493922656828343,True,2.2937866070618487
25g,row,536279090,30,30,90,90,affine,0.6981410284116802,22.23524946441364,12.213799762513347,0.8182088932367405,26.44114830493748,15.019182716652901,2.309537044532755,True,2.2332806489415247
25g,row,536279090,30,30,90,90,target_head_only,0.3736490186738858,32.02940296106917,18.950852959183674,0.25277641453739763,53.60672566237697,34.38389844897959,3.717626621764335,True,3.699648165922391
25g,row,536279090,30,30,90,90,monotone_spline,0.6984023051166295,22.225624422701266,12.224050510504684,0.8201464612689127,26.299863161622557,14.626321537345035,2.3056668537284604,True,2.228275747935514
25g,row,536279090,30,30,90,90,nonlinear_policy,0.6984023051166295,22.225624422701266,12.224050510504684,0.8201464612689127,26.299863161622557,14.626321537345035,2.3056668537284604,True,2.228275747935514
25g,row,536279090,30,30,90,90,linear_policy,0.6981410286515366,22.235249455579613,12.213799743642571,0.8182088957509811,26.441148122091878,15.019182579985042,2.309537039798116,True,2.2332806426942335
25g,row,536279090,30,30,90,90,shared_column_affine,0.6981410286515367,22.235249455579606,12.21379974364257,0.8182088957509809,26.441148122091892,15.01918257998506,2.309537039798116,True,2.2332806426942335
25g,row,536279090,30,30,90,90,local_identity_shrinkage,0.6981410286515367,22.235249455579606,12.21379974364257,0.8182088957509809,26.441148122091892,15.01918257998506,2.309537039798116,True,2.2332806426942335
25g,row,536279090,50,50,150,150,scale_only,0.6971771905404642,22.270719828571398,12.781773515032858,0.776675732720641,29.306364988105127,16.744108716857955,2.378167761619879,True,2.324643305814992
25g,row,536279090,50,50,150,150,affine,0.7027119609242828,22.066257429738368,12.043349647525659,0.8150635148230936,26.66891179007834,15.146448014115222,2.301537270441028,True,2.229641075677461
25g,row,536279090,50,50,150,150,target_head_only,0.3675813983186996,32.18416751680326,18.86401349489796,0.2467991478577074,53.82070676795563,34.237054377551026,3.734333788209875,True,3.7161237628227735
25g,row,536279090,50,50,150,150,monotone_spline,0.7027939454331162,22.063214562582694,12.047692601669752,0.8172326013599753,26.51205307369146,14.85810522049366,2.2977933751621915,True,2.224569485381253
25g,row,536279090,50,50,150,150,nonlinear_policy,0.7027939454331162,22.063214562582694,12.047692601669752,0.8172326013599753,26.51205307369146,14.85810522049366,2.2977933751621915,True,2.224569485381253
25g,row,536279090,50,50,150,150,linear_policy,0.7027119612622506,22.06625741719551,12.043349636165559,0.8150635171827729,26.66891161993863,15.146447903610683,2.301537265658622,True,2.2296410695899977
25g,row,536279090,50,50,150,150,shared_column_affine,0.7027119612622504,22.066257417195512,12.043349636165562,0.8150635171827727,26.668911619938648,15.1464479036107,2.301537265658623,True,2.229641069589998
25g,row,536279090,50,50,150,150,local_identity_shrinkage,0.7027119612622504,22.066257417195512,12.043349636165562,0.8150635171827727,26.668911619938648,15.1464479036107,2.301537265658623,True,2.229641069589998
25g,row,536279090,70,70,210,210,scale_only,0.7026021019427522,22.070334204338,12.79484269191675,0.7855717650397641,28.716729717680966,16.594960253000064,2.349030056826646,True,2.2935895210270245
25g,row,536279090,70,70,210,210,affine,0.705598760400874,21.95885947161009,12.157803682395857,0.8144917535049607,26.710105621334176,15.052886014682825,2.2941777815406073,True,2.2241073703634524
25g,row,536279090,70,70,210,210,target_head_only,0.37298819878938405,32.046294518142716,18.678060096938776,0.24876262459068477,53.75050991069654,34.14399117346939,3.7228116284263773,True,3.705191885550101
25g,row,536279090,70,70,210,210,monotone_spline,0.7046857997298289,21.992881164069246,12.084231286979785,0.8206806603372983,26.260776329255215,14.34156878295531,2.2867548503772643,True,2.2122914851815194
25g,row,536279090,70,70,210,210,nonlinear_policy,0.7046857997298289,21.992881164069246,12.084231286979785,0.8206806603372983,26.260776329255215,14.34156878295531,2.2867548503772643,True,2.2122914851815194
25g,row,536279090,70,70,210,210,linear_policy,0.7055987604698908,21.958859469036167,12.157803683847035,0.8144917550359196,26.710105511117856,15.052885946181378,2.294177778859759,True,2.224107366772257
25g,row,536279090,70,70,210,210,shared_column_affine,0.7055987604698908,21.95885946903617,12.157803683847034,0.8144917550359195,26.710105511117867,15.052885946181384,2.2941777788597593,True,2.2241073667722575
25g,row,536279090,70,70,210,210,local_identity_shrinkage,0.7055987604698908,21.95885946903617,12.157803683847034,0.8144917550359195,26.710105511117867,15.052885946181384,2.2941777788597593,True,2.2241073667722575
25g,row,769539383,100,100,300,300,scale_only,0.6991466067622608,17.559867711527698,9.664562217472863,0.7433263091301046,25.924691163384743,15.17519649045046,1.9450784176871545,True,1.9205440558373774
25g,row,769539383,100,100,300,300,affine,0.7215048138386632,16.8947834319979,8.443874400357055,0.7689300694657228,24.597707365759334,13.546699725155744,1.8625508904631818,True,1.8370705580067168
25g,row,769539383,100,100,300,300,target_head_only,0.3556498950099508,25.698320107148998,14.73823156632653,0.22450053875193376,45.06233209020955,27.028978020408168,3.0408193505376016,True,3.0321707641229
25g,row,769539383,100,100,300,300,monotone_spline,0.7206124449271629,16.921829360308966,8.46851661299835,0.7733378467040181,24.361970822716227,12.82460652018496,1.8585297831279546,True,1.8314550366039717
25g,row,769539383,100,100,300,300,nonlinear_policy,0.7206124449271629,16.921829360308966,8.46851661299835,0.7733378467040181,24.361970822716227,12.82460652018496,1.8585297831279546,True,1.8314550366039717
25g,row,769539383,100,100,300,300,linear_policy,0.7215048130490185,16.894783455949614,8.443874398840068,0.7689300694023875,24.5977073691304,13.546699730573204,1.8625508922988985,True,1.8370705596314059
25g,row,769539383,100,100,300,300,shared_column_affine,0.7240915464114885,16.81613891271087,8.93216748681964,0.7656793093030982,24.770126984306618,13.743389944073588,1.861239668115657,True,1.8374426781684345
25g,row,769539383,100,100,300,300,local_identity_shrinkage,0.7215048130490187,16.89478345594961,8.443874398840066,0.7689300694023873,24.597707369130408,13.54669973057321,1.8625508922988985,True,1.8370705596314059
25g,row,769539383,30,30,90,90,scale_only,0.6775022259413123,18.18055527534959,9.316999011361844,0.7449914678615781,25.84046171330936,13.774094007977457,1.9883507662751723,True,1.9573098451229978
25g,row,769539383,30,30,90,90,affine,0.7105519691377327,17.22380430408909,8.291379701099716,0.7702820578535994,24.525641298223103,12.357789874646697,1.8848467891530247,True,1.8557070734422785
25g,row,769539383,30,30,90,90,target_head_only,0.3003927787145655,26.777555278091654,15.203051632653061,0.2148532585745453,45.341755412320325,26.943425214285718,3.1227425679587455,True,3.109343538898231
25g,row,769539383,30,30,90,90,monotone_spline,0.7099451142372526,17.241850509428154,8.315192989312116,0.7710008983776149,24.48723803201579,12.296297972324489,1.8852094784750095,True,1.8556577961061642
25g,row,769539383,30,30,90,90,nonlinear_policy,0.7099451142372526,17.241850509428154,8.315192989312116,0.7710008983776149,24.48723803201579,12.296297972324489,1.8852094784750095,True,1.8556577961061642
25g,row,769539383,30,30,90,90,linear_policy,0.710551964651534,17.22380443756626,8.291379803484725,0.7702820564891982,24.525641371057667,12.357790161231119,1.8848468008088164,True,1.8557070841772565
25g,row,769539383,30,30,90,90,shared_column_affine,0.7206874170244475,16.919558768553497,8.500213166280481,0.7691076325639951,24.58825463318248,13.295700889826644,1.8641198482145003,True,1.8383486730849858
25g,row,769539383,30,30,90,90,local_identity_shrinkage,0.7101532330375487,17.235663754223136,8.959767503538325,0.7379561152719831,26.194488846824573,16.302493727655275,1.928649592040768,True,1.9083629014715981
25g,row,769539383,50,50,150,150,scale_only,0.6928582679496516,17.742433953917594,10.822770023438268,0.7381367821576267,26.18545735824009,16.038649434770218,1.96507494871122,True,1.9402388715724124
25g,row,769539383,50,50,150,150,affine,0.6617747028600511,18.618591619830585,10.64680560926708,0.7576411449360112,25.191403236601865,14.878963111329565,2.00481142079149,True,1.964918683706814
25g,row,769539383,50,50,150,150,target_head_only,0.34239813293869714,25.961232196834324,14.838350173469388,0.22302509727434783,45.10517882528716,26.98537279591837,3.0599723709253124,True,3.0501863134211082
25g,row,769539383,50,50,150,150,monotone_spline,0.661875201254961,18.61582530163278,10.590834567011997,0.7589299863799993,25.124331198439773,14.717665207106926,2.0029754327662297,True,1.9626571221724691
25g,row,769539383,50,50,150,150,nonlinear_policy,0.6928582705954645,17.742433877498218,10.822769738101876,0.7381367822028855,26.185457355977228,16.038649427697234,1.9650749430964958,True,1.9402388666528796
25g,row,769539383,50,50,150,150,linear_policy,0.6928582705954645,17.742433877498218,10.822769738101876,0.7381367822028855,26.185457355977228,16.038649427697234,1.9650749430964958,True,1.9402388666528796
25g,row,769539383,50,50,150,150,shared_column_affine,0.6723449999394415,18.325345970920004,10.483063752419657,0.7544674836476551,25.35580603988312,15.131301275266642,1.9869832712305073,True,1.9514240584975004
25g,row,769539383,50,50,150,150,local_identity_shrinkage,0.7181764927079477,16.995439130448936,9.445206140306501,0.7647494901159915,24.81922409167591,13.79804848910043,1.8755648797918054,True,1.8503470706418819
25g,row,769539383,70,70,210,210,scale_only,0.693971777380513,17.71024310495265,10.700025817063418,0.7370583118275356,26.239323690247456,16.201907971398583,1.9641263259941713,True,1.9398715284190298
25g,row,769539383,70,70,210,210,affine,0.7236421336400043,16.829828802495264,8.939522947435943,0.761757566082871,24.976551319397736,14.469255834054556,1.8675621586767024,True,1.8447314243080282
25g,row,769539383,70,70,210,210,target_head_only,0.3542739624386073,25.725743319472503,14.534190647959184,0.22513305290398034,45.043951434648825,26.85145042857143,3.042159533506627,True,3.033339229074525
25g,row,769539383,70,70,210,210,monotone_spline,0.7229388959312406,16.851228321004164,8.988573806660284,0.7674483825656888,24.676445134759618,13.53568615552015,1.8613879649899674,True,1.8367556345220715
25g,row,769539383,70,70,210,210,nonlinear_policy,0.7229388959312406,16.851228321004164,8.988573806660284,0.7674483825656888,24.676445134759618,13.53568615552015,1.8613879649899674,True,1.8367556345220715
25g,row,769539383,70,70,210,210,linear_policy,0.7236421343298824,16.82982878148893,8.939522883297471,0.7617575654148537,24.976551354414102,14.46925588996415,1.867562158058236,True,1.8447314240641353
25g,row,769539383,70,70,210,210,shared_column_affine,0.7236421343298826,16.829828781488928,8.939522883297462,0.7617575654148537,24.976551354414102,14.469255889964153,1.8675621580582358,True,1.844731424064135
25g,row,769539383,70,70,210,210,local_identity_shrinkage,0.7224036167420591,16.867498665727297,9.05173388471371,0.7665483354333795,24.724151780582993,13.604790472586826,1.8637978492860574,True,1.839271799149564
40g,compound,1362771960,100,100,300,295,scale_only,0.6641765209532711,36.01274429134249,23.33526181230811,0.6931088568739661,46.20052836788635,30.779312901891508,3.8175063561779097,True,3.7220669829764477
40g,compound,1362771960,100,100,300,295,affine,0.6683734901094194,35.787001313204506,20.674358792306478,0.7103950517454563,44.88050695629674,24.018094784554233,3.7696469138750186,True,3.6666882166629184
40g,compound,1362771960,100,100,300,295,target_head_only,-0.25118407610161797,69.51224154098828,46.5994057798165,-0.3714527604579436,97.66640259773567,69.5519790183486,7.573961906518123,True,7.448416063223705
40g,compound,1362771960,100,100,300,295,monotone_spline,0.6692064535872945,35.74202902344393,20.78489869595558,0.7062945831878837,45.19711802158472,23.722992451269963,3.7735270356805595,True,3.673681530398345
40g,compound,1362771960,100,100,300,295,nonlinear_policy,0.6692064535872945,35.74202902344393,20.78489869595558,0.7062945831878837,45.19711802158472,23.722992451269963,3.7735270356805595,True,3.673681530398345
40g,compound,1362771960,100,100,300,295,linear_policy,0.6683734898215784,35.78700132873547,20.674358749526135,0.710395051012564,44.880507013085435,24.01809474415318,3.7696469163703603,True,3.6666882194146293
40g,compound,1362771960,100,100,300,295,shared_column_affine,0.6683734898215784,35.78700132873547,20.674358749526135,0.710395051012564,44.880507013085435,24.01809474415318,3.7696469163703603,True,3.6666882194146293
40g,compound,1362771960,100,100,300,295,local_identity_shrinkage,0.6683734898215784,35.78700132873547,20.674358749526135,0.710395051012564,44.880507013085435,24.01809474415318,3.7696469163703603,True,3.6666882194146293
40g,compound,1362771960,30,28,90,88,scale_only,0.4233243712801076,47.19179406179576,39.359739626371216,0.6778194832893671,47.33740011713539,33.52072908970037,4.719058641289379,True,4.466786410854774
40g,compound,1362771960,30,28,90,88,affine,-3.5596736837576364,132.69897573010704,74.7225685295304,0.4748933989243944,60.43360529962701,36.97801690172416,12.201233612630789,True,10.29991250151607
40g,compound,1362771960,30,28,90,88,target_head_only,-0.26001550166531096,69.75713464765705,46.69421851376146,-0.3829946908359254,98.07651407627141,69.67936149541285,7.602292741726094,True,7.476710629610308
40g,compound,1362771960,30,28,90,88,monotone_spline,-3.8939088114130636,137.47655018937826,74.43433848462375,0.40512575369702897,64.32315657411787,35.602666687685975,12.657151025736692,True,10.724041223826767
40g,compound,1362771960,30,28,90,88,nonlinear_policy,-3.8939088114130636,137.47655018937826,74.43433848462375,0.40512575369702897,64.32315657411787,35.602666687685975,12.657151025736692,True,10.724041223826767
40g,compound,1362771960,30,28,90,88,linear_policy,-3.559673051480087,132.69896652960367,74.7225637946821,0.4748934125665716,60.43360451459979,36.97801633091964,12.201232799302437,True,10.299911893287176
40g,compound,1362771960,30,28,90,88,shared_column_affine,0.5502912975202084,41.67411012183551,29.710493807584136,0.6806199846688095,47.13121478200603,27.44372188592237,4.2758854415591045,True,4.110251784674298
40g,compound,1362771960,30,28,90,88,local_identity_shrinkage,0.6467104797428022,36.937378236049085,26.10845129125803,0.6176415446152148,51.56916674976172,37.018609831546065,4.016464278003869,True,3.9477107054172853
40g,compound,1362771960,50,49,150,149,scale_only,0.6418499345242805,37.19060184832266,26.496592761539915,0.692378931632196,46.25543856051964,28.463585279739625,3.9086477038796845,True,3.7985151487930064
40g,compound,1362771960,50,49,150,149,affine,-0.8836547926096852,85.29063475011345,49.5526570076214,0.7013908376366684,45.572864746572606,24.16618255120932,7.911955756899346,True,6.82945084137642
40g,compound,1362771960,50,49,150,149,target_head_only,-0.27640061880363764,70.2092270982394,47.04947343119266,-0.3876956345233771,98.24305883819318,69.63276794495413,7.639874379715466,True,7.510577695115072
40g,compound,1362771960,50,49,150,149,monotone_spline,-1.1302768814584927,90.70238694615044,49.50871879653434,0.6795748477149954,47.20826772729259,23.074069411379504,8.400146737138586,True,7.22371411529855
40g,compound,1362771960,50,49,150,149,nonlinear_policy,-1.1302768814584927,90.70238694615044,49.50871879653434,0.6795748477149954,47.20826772729259,23.074069411379504,8.400146737138586,True,7.22371411529855
40g,compound,1362771960,50,49,150,149,linear_policy,-0.8836547078995671,85.29063283230457,49.55265602156007,0.7013908382589613,45.572864699086345,24.16618252305637,7.911955589884099,True,6.829450718205889
40g,compound,1362771960,50,49,150,149,shared_column_affine,0.6467861592755638,36.93342177387618,23.72510248356625,0.7131605725098797,44.66570450304664,23.881122262218348,3.8528413859566943,True,3.732753148451507
40g,compound,1362771960,50,49,150,149,local_identity_shrinkage,-0.8836547078995654,85.29063283230452,49.55265602156005,0.7013908382589613,45.57286469908634,24.166182523056374,7.911955589884095,True,6.8294507182058855
40g,compound,1362771960,70,72,210,211,scale_only,0.658155762491054,36.33413460454237,22.445971114672233,0.6947057978719775,46.08016688144242,28.83906835374805,3.8391550183162915,True,3.7387172556716917
40g,compound,1362771960,70,72,210,211,affine,0.6626328624026776,36.09541814707029,20.577335317890334,0.709068884804599,44.98314861129179,24.54059567574061,3.7956045464685824,True,3.6894509462196563
40g,compound,1362771960,70,72,210,211,target_head_only,-0.2558234866955713,69.64099854566366,46.64881258715597,-0.37467866111436354,97.78119950083789,69.61363664220183,7.586342272312727,True,7.46015660789697
40g,compound,1362771960,70,72,210,211,monotone_spline,0.6634699717877882,36.050608536348584,20.680204602932545,0.7050264674021489,45.294585487459706,24.329972300590416,3.7993383989719294,True,3.6962936587792488
40g,compound,1362771960,70,72,210,211,nonlinear_policy,0.6634699717877882,36.050608536348584,20.680204602932545,0.7050264674021489,45.294585487459706,24.329972300590416,3.7993383989719294,True,3.6962936587792488
40g,compound,1362771960,70,72,210,211,linear_policy,0.6626328628142868,36.09541812505095,20.577335290355048,0.7090688862801899,44.98314849721542,24.5405955175213,3.7956045421668207,True,3.689450941274508
40g,compound,1362771960,70,72,210,211,shared_column_affine,0.6661784288011678,35.905244424330235,20.42440638560515,0.7155681981807487,44.47785566182648,23.959000199978956,3.769469060496961,True,3.6616683067713964
40g,compound,1362771960,70,72,210,211,local_identity_shrinkage,0.6626328628142866,36.095418125050955,20.57733529035505,0.7090688862801899,44.98314849721542,24.5405955175213,3.795604542166821,True,3.689450941274509
40g,compound,1425370602,100,99,300,295,scale_only,0.6834413231973874,38.89702923258495,26.886058245532755,0.7898117953810537,44.761105391459054,29.46420977033728,4.007491242524264,True,3.8603200113402973
40g,compound,1425370602,100,99,300,295,affine,0.7106368656096771,37.188693602368836,20.332268702898094,0.7915544727790952,44.57516126495483,25.636366333990154,3.8705461218879185,True,3.7461352899285134
40g,compound,1425370602,100,99,300,295,target_head_only,-0.143894533069443,73.94048833424921,47.963511669999995,-0.1834611099842698,106.2120101470325,71.21050706000001,8.114865298398266,True,7.9951876680025356
40g,compound,1425370602,100,99,300,295,monotone_spline,0.7106277736515665,37.18927784297919,20.323232915368614,0.7941559615186119,44.29612944721412,23.66630294502532,3.864389173947798,True,3.73749411637964
40g,compound,1425370602,100,99,300,295,nonlinear_policy,0.7106277736515665,37.18927784297919,20.323232915368614,0.7941559615186119,44.29612944721412,23.66630294502532,3.864389173947798,True,3.73749411637964
40g,compound,1425370602,100,99,300,295,linear_policy,0.7106368657275206,37.18869359479627,20.332268690900925,0.7915544750088275,44.57516102654559,25.636365930832135,3.870546115990341,True,3.7461352820331673
40g,compound,1425370602,100,99,300,295,shared_column_affine,0.7121288389173297,37.09269615666748,20.66009550774403,0.8061251274568942,42.98900521093041,23.202644637088966,3.828186068469452,True,3.6907123367800585
40g,compound,1425370602,100,99,300,295,local_identity_shrinkage,0.7106368657275206,37.188693594796256,20.332268690900936,0.7915544750088275,44.575161026545594,25.636365930832145,3.8705461159903396,True,3.746135282033167
40g,compound,1425370602,30,29,90,93,scale_only,0.572522775896801,45.20076786228826,37.34688245260572,0.7405492749356092,49.730643295475296,39.707519468001585,4.608420821995493,True,4.414879716929253
40g,compound,1425370602,30,29,90,93,affine,0.5673011279155431,45.4759943516805,26.17433511591045,0.7076598837342386,52.788684618338245,36.174409762276866,4.695212864033921,True,4.527453077009753
40g,compound,1425370602,30,29,90,93,target_head_only,-0.14473923147688228,73.967783633298,47.66146487,-0.19005048330455376,106.50728773720462,71.12412984,8.124350036036112,True,8.006103188714567
40g,compound,1425370602,30,29,90,93,monotone_spline,0.5578245556929896,45.97128387027103,24.51023465770527,0.7173182358989058,51.909342645373115,31.142540764686732,4.715045865708579,True,4.531532777269667
40g,compound,1425370602,30,29,90,93,nonlinear_policy,0.5578245556929896,45.97128387027103,24.51023465770527,0.7173182358989058,51.909342645373115,31.142540764686732,4.715045865708579,True,4.531532777269667
40g,compound,1425370602,30,29,90,93,linear_policy,0.5673011327757047,45.4759940962827,26.17433511055383,0.7076599004359883,52.78868311039705,36.17440819926197,4.695212811314782,True,4.527453013904708
40g,compound,1425370602,30,29,90,93,shared_column_affine,0.6143603514710665,42.93190517940877,24.586951378686926,0.7576333192826897,48.06545859769439,30.50753452459773,4.394567451026894,True,4.2191207462595655
40g,compound,1425370602,30,29,90,93,local_identity_shrinkage,0.6605615946249923,40.27817751141522,23.885584376017142,0.7700498318336886,46.81806912583637,28.93800724151146,4.159930840885128,True,4.011934317459167
40g,compound,1425370602,50,52,150,151,scale_only,0.674080086607993,39.46796827452877,28.96148616885482,0.7894242350037568,44.8023532854159,29.89174616156938,4.053077259310841,True,3.897831537749471
40g,compound,1425370602,50,52,150,151,affine,0.6770063734847616,39.290386287928975,22.066847402347594,0.7626952369987767,47.56087767130239,29.693929643079876,4.099720751334623,True,3.972356792633465
40g,compound,1425370602,50,52,150,151,target_head_only,-0.14585139460913865,74.00370634327548,47.63684788,-0.1845329504551949,106.2600964615793,70.82861621,8.120721738824608,True,8.000694682424587
40g,compound,1425370602,50,52,150,151,monotone_spline,0.6729628095446669,39.535559923403866,21.261327932147694,0.7722481078374939,46.59374619385198,26.0851354985302,4.097216052703593,True,3.9578351431851164
40g,compound,1425370602,50,52,150,151,nonlinear_policy,0.6729628095446669,39.535559923403866,21.261327932147694,0.7722481078374939,46.59374619385198,26.0851354985302,4.097216052703593,True,3.9578351431851164
40g,compound,1425370602,50,52,150,151,linear_policy,0.6770063720004172,39.29038637821011,22.06684747815647,0.7626952440892707,47.56087696076015,29.693928699171824,4.099720742355498,True,3.9723567762634397
40g,compound,1425370602,50,52,150,151,shared_column_affine,0.7020471480311868,37.736628436872785,20.837805845138337,0.7939069064953052,44.322918754876085,25.248051635615294,3.907474121405237,True,3.773059168567543
40g,compound,1425370602,50,52,150,151,local_identity_shrinkage,0.7114559130635314,37.13602467940866,20.710428870123682,0.7983265350368834,43.84509473321598,24.672368873165706,3.850288421383316,True,3.720087206096791
40g,compound,1425370602,70,72,210,207,scale_only,0.6826097613121194,38.94808465355444,27.25384389160987,0.7894938421561605,44.794947822609835,29.83706784523379,4.012213248002838,True,3.864612251563572
40g,compound,1425370602,70,72,210,207,affine,0.7126201339023155,37.06103053682113,20.547502886559005,0.7842980384854591,45.344402122207775,26.669954135775143,3.8779644421947532,True,3.7619588651780336
40g,compound,1425370602,70,72,210,207,target_head_only,-0.1440855794198086,73.94666262316706,47.98437697,-0.18346668995999837,106.21226053960355,71.24230758999998,8.115324691313207,True,7.995587242085486
40g,compound,1425370602,70,72,210,207,monotone_spline,0.7125244739935026,37.06719826156878,20.54974221032915,0.7897640800055412,44.76618577110439,24.11247919067941,3.8654225991333857,True,3.744366967470275
40g,compound,1425370602,70,72,210,207,nonlinear_policy,0.7125244739935026,37.06719826156878,20.54974221032915,0.7897640800055412,44.76618577110439,24.11247919067941,3.8654225991333857,True,3.744366967470275
40g,compound,1425370602,70,72,210,207,linear_policy,0.7126201338850873,37.06103053793201,20.547502910176323,0.7842980414817269,45.34440180727329,26.669953610445255,3.877964435156204,True,3.761958855453659
40g,compound,1425370602,70,72,210,207,shared_column_affine,0.7123773723229531,37.07668071996979,21.185133174924882,0.8029424735951408,43.34042305425351,23.694087133145718,3.8345969170660106,True,3.700625629089498
40g,compound,1425370602,70,72,210,207,local_identity_shrinkage,0.7126201338850873,37.06103053793202,20.547502910176327,0.7842980414817268,45.34440180727331,26.66995361044525,3.877964435156205,True,3.76195885545366
40g,compound,2767143051,100,99,300,299,scale_only,0.7425039763804759,31.440359105829383,22.629541471210956,0.7945240710060208,39.83993756922466,25.441578330127356,3.3212824097553937,True,3.234105959732699
40g,compound,2767143051,100,99,300,299,affine,0.7608546083425343,30.299345169226303,18.45400434427351,0.8152419334877438,37.778079589946756,21.09199759183564,3.186536485695001,True,3.097577046316416
40g,compound,2767143051,100,99,300,299,target_head_only,-0.12166928435388735,65.61976157782505,43.68342733838384,-0.1869900917098648,95.75505713361572,65.48955222222223,7.239741176388915,True,7.141975319085654
40g,compound,2767143051,100,99,300,299,monotone_spline,0.7610761118162259,30.28530984754312,18.467022075879413,0.8150257292236746,37.80017711986296,21.13873822175853,3.185968937873571,True,3.09737370311436
