seed,round,representation,dimension,map_index,effective_rank,participation_rank,numerical_rank,top_eigenvalue_fraction,positive_spectrum_condition,raw_rank_deficient,precision_condition,reference_rows,outputs,feature_dimension,raw_mean_squared_norm,initial_risk,final_risk,endpoint_final_risk,direct_factor_max_error,elapsed_seconds,lcmd_overlap,lcmd_risk_same_surrogate
887,5,scalar,1024,0,15.803554595130114,4.763607514761743,1024,0.4368946375286374,10036691.998500384,False,749.3488583501139,3330,1,1024,29383.607773935677,0.0859178601868095,0.0801801342760521,[0.08018013427605215],3.918740332231607e-15,2.316221042070538,0.15625,0.0825831630598081
887,5,scalar,1024,1,16.045154423685535,4.863222479527455,1024,0.4313446259880863,11583786.372116389,False,736.1871536989502,3330,1,1024,29411.988527111185,0.0858472721951699,0.0800841938419486,[0.08008419384194868],3.582203977892107e-15,2.3267154169734567,0.09375,0.0827416352468965
887,5,scalar,1024,2,14.699997085947407,4.364356255536588,1024,0.4603856700822675,11682737.528619472,False,781.6858724537735,3330,1,1024,30415.157533469195,0.0843255291947928,0.0786476083698383,[0.07864760836983836],3.5388358909926865e-15,2.3198185419896618,0.15625,0.0810444060890934
887,5,scalar,2048,0,15.92780144332008,4.7307722752867445,1374,0.4388623481719149,923199657097.5776,True,754.8587144647292,3330,1,2048,29508.01056119712,0.0876202300741293,0.0818241532685467,[0.08182415326854672],2.9524993561125257e-15,10.53521212504711,0.1875,0.0842780233343555
887,5,scalar,2048,1,15.978459432760076,4.773568956964872,1374,0.4363712371235312,932733222977.3588,True,747.0776653337007,3330,1,2048,29628.79720451419,0.0871726093278789,0.0814069731028751,[0.08140697310287517],2.315855840429038e-15,10.46998533292208,0.09375,0.0837771513707051
887,5,scalar,2048,2,15.77962462167003,4.6804198637017,1373,0.4417547144261056,503646471044.2841,True,753.6618807311918,3330,1,2048,29769.502067008907,0.087121805530528,0.0813491013638213,[0.08134910136382138],3.1771460462515218e-15,10.736391165992243,0.125,0.083745048862009
887,5,block,512,0,15.513118707385534,4.78591246724613,512,0.4354544860860348,171474.78620989315,False,737.6381317040463,3330,2,512,29737.28819429061,0.0814057603949327,0.0756310932418402,"[0.04363511499289167, 0.03199597824894837]",3.7001651742585295e-15,2.5288722079712898,0.125,0.0783290598297652
887,5,block,512,1,15.644502346106268,4.820936156563293,512,0.4334969310258133,169533.68597743215,False,739.1300303717061,3330,2,512,29389.114212933036,0.0817914834409862,0.075920805510361,"[0.04381094730227441, 0.03210985820808659]",3.795574965437254e-15,2.2501650829799473,0.0625,0.0789150061791149
887,5,block,512,2,14.36912680876309,4.316936183080259,512,0.4639256720262816,190375.65472677824,False,797.7522219399948,3330,2,512,30809.305761094947,0.0799679195924694,0.074207529173769,"[0.042770545937526556, 0.031436983236242555]",3.962975780869016e-15,2.5470842919312418,0.09375,0.0768933171740179
887,10,scalar,256,0,20.259549084733315,6.585171401613639,256,0.3514983071439795,14668.556702134723,False,780.9399731846125,3330,1,256,37841.441648889006,0.0737610977648377,0.0702820358651232,[0.07028203586512323],4.060553976392711e-15,0.3539269169559702,0.125,0.0716508002212813
887,10,scalar,256,1,23.364048367894135,7.984129880171069,256,0.3091431702414188,11575.175039909913,False,687.3783478468644,3330,1,256,34916.6093281985,0.0760495630032164,0.0724040071010398,[0.07240400710103988],3.139849491518021e-15,0.3306412500096485,0.125,0.073892562312961
887,10,scalar,256,2,21.94923471293813,7.296183281112912,256,0.3293697218518387,12429.44617262805,False,752.914905272892,3330,1,256,36184.119631993606,0.0749889444217475,0.0714476518795092,[0.07144765187950927],4.454769886308441e-15,0.3342984169721603,0.125,0.0728488758139169
887,10,scalar,512,0,22.293629160698607,6.861685983177211,512,0.3443396857863128,136506.93767235623,False,777.4382672955267,3330,1,512,37327.7509103931,0.0836376032898108,0.0800160876427514,[0.08001608764275148],4.343747583845925e-15,0.8483411249471828,0.21875,0.0812124192127622
887,10,scalar,512,1,26.651899001731888,8.599104996861524,512,0.2960496036555811,104559.68661174126,False,669.9975595640118,3330,1,512,34079.262434735225,0.0877376705890428,0.0838206757612,[0.08382067576120002],3.243499219207635e-15,0.8337024999782443,0.1875,0.0852614917403119
887,10,scalar,512,2,24.272127751127737,7.552854004004217,512,0.3240996309975189,120581.60237825588,False,747.0550653652546,3330,1,512,35742.198082257484,0.0856425711677241,0.0819150446881312,[0.08191504468813125],4.0887432328773335e-15,0.8556888749590144,0.09375,0.0832686611974071
887,10,scalar,1024,0,24.491386066588444,7.397283601751067,1024,0.3271202337525048,5720902.873608757,False,747.0008108605782,3330,1,1024,36403.458008922185,0.0901241300665292,0.0863207327807153,[0.08632073278071539],3.3653635433950058e-15,2.3254656669450924,0.15625,0.0876699472471843
887,10,scalar,1024,1,25.841730729859115,7.937660920844113,1024,0.3124599039355643,4966007.437405364,False,711.0072634497426,3330,1,1024,35484.16574691145,0.0912489637075254,0.087336083529427,[0.08733608352942708],4.260480856999038e-15,2.3015444580232725,0.15625,0.0888018037886556
887,10,scalar,1024,2,24.071199038674195,7.183497122795911,1024,0.3349133178855952,5800580.955095781,False,770.0046720632592,3330,1,1024,36697.88868231674,0.0896578946801163,0.0859596924651329,[0.08595969246513292],3.89532156530592e-15,2.351824750076048,0.125,0.0873806205119692
887,10,scalar,2048,0,25.98674816941949,7.811972979134777,1375,0.3151050017706884,994825834557.8916,True,722.5905917052576,3330,1,2048,35837.29216257645,0.093643695482108,0.0897313129371402,[0.08973131293714023],2.3288662664988635e-15,9.570924750063568,0.125,0.0912646661065435
887,10,scalar,2048,1,26.412286001068907,7.988855642580705,1374,0.3112042614948038,825460044291.2219,True,711.500696704408,3330,1,2048,35638.490778368476,0.0939349175818211,0.0899963798205139,[0.08999637982051396],3.3757718842508666e-15,10.802111875033006,0.21875,0.0914208415984138
887,10,scalar,2048,2,24.630630289012743,7.18729344109854,1374,0.3367496645877009,938477429744.5956,True,772.1214838119827,3330,1,2048,36721.523833135005,0.0923135751654317,0.0885421446748049,[0.08854214467480499],2.8484159475539172e-15,11.213458584039472,0.0625,0.0899239536830934
887,10,block,512,0,23.337580915866845,7.28481055692815,512,0.3340671065227559,86394.59210752188,False,758.5250401096331,3330,2,512,36913.47931222917,0.080864569737182,0.0773434551851373,"[0.04490201512500583, 0.03244144006013139]",3.0340313594834356e-15,2.5018358749803156,0.0625,0.0788455574446855
887,10,block,512,1,23.870891186318783,7.404044737291279,512,0.3309577634617137,80420.19177524849,False,745.1398565807285,3330,2,512,36077.134378296985,0.0817589570981007,0.0782143396872991,"[0.04541905384002244, 0.032795285847276964]",3.805983306293115e-15,2.4276982919545844,0.125,0.0798522772496124
887,10,block,512,2,23.75926020547067,7.349434421994226,512,0.3343127695494696,84309.98984656141,False,766.2519904993126,3330,2,512,36547.31414895775,0.0814250610895529,0.0778664950231596,"[0.04517300172468158, 0.03269349329847789]",4.3751894468480046e-15,2.355328375007957,0.125,0.0795329852063696
887,15,scalar,256,0,20.574098881525984,6.677486143018789,256,0.351773313580342,15673.739908485484,False,963.056214179708,3330,1,256,40135.88520591556,0.0617996703266338,0.0596662681016101,[0.05966626810161011],3.720114494232263e-15,0.324954541050829,0.0,0.0606751247164703
887,15,scalar,256,1,22.03011715705176,7.371856823728761,256,0.3325840199918006,14566.87340152918,False,886.7305646223888,3330,1,256,38721.43429123912,0.0624495587147558,0.0602577397491438,[0.0602577397491438],4.211908599671688e-15,0.3499247919535264,0.03125,0.0614164445030324
887,15,scalar,256,2,20.160589477439594,6.606182206204298,256,0.3561600201056611,17960.95235613122,False,992.3692680103994,3330,1,256,41584.992653310874,0.060668329141104,0.0585618449496136,[0.05856184494961363],4.0870085094013575e-15,0.3454559589736163,0.03125,0.0596413529719207
887,15,scalar,512,0,22.292602094624865,6.793051124718156,512,0.3516994507679393,155836.58702764084,False,975.3429935000154,3330,1,512,40139.556268395245,0.070310240806459,0.0679869733324707,[0.06798697333247071],4.135580766728708e-15,0.8520031659863889,0.0625,0.0690277828123807
887,15,scalar,512,1,23.809967252849567,7.549997450430908,512,0.3274084902229042,146235.5047248577,False,899.5182239227094,3330,1,512,39054.4759451543,0.0711707786880702,0.0688258976441711,[0.06882589764417113],3.6567970873591086e-15,0.8405750420643017,0.0625,0.0699453104722033
887,15,scalar,512,2,22.09535314265816,6.830100734489753,512,0.349477981277304,167616.26721354618,False,977.2786010092636,3330,1,512,40630.64450784465,0.0697994909231136,0.0675422795857072,[0.06754227958570722],3.625572064791527e-15,0.8424644159385934,0.0625,0.0686202411439242
887,15,scalar,1024,0,24.63964569316528,7.456557806671349,1024,0.3306382369544895,6697368.939087618,False,914.1921583840178,3330,1,1024,39046.709559794086,0.0758859045966075,0.0734851678380818,[0.07348516783808187],4.104572584595623e-15,2.284792333957739,0.03125,0.0745854738419623
887,15,scalar,1024,1,23.58008802145521,7.1085754289590515,1024,0.3412687016305984,6894302.369253625,False,946.5287603521492,3330,1,1024,40130.436039397835,0.0748390515315847,0.0724955573562745,[0.07249555735627457],5.048045315092509e-15,2.5705396669218317,0.09375,0.0735473654697489
887,15,scalar,1024,2,21.619226285148176,6.363027021077272,1024,0.3661604804914609,7725115.131797065,False,1024.2528367020038,3330,1,1024,41740.94727356589,0.0731845918974767,0.0709170275382256,[0.07091702753822561],5.916274414818901e-15,2.451734917005524,0.0625,0.0720139984074746
887,15,scalar,2048,0,24.24026735581429,7.119068535337702,1375,0.342181996622851,682094195826.0978,True,951.6774438199265,3330,1,2048,39896.52090633129,0.0774135757667899,0.075013066846428,[0.07501306684642807],3.183217578417441e-15,10.66857695800718,0.125,0.0759914321391816
887,15,scalar,2048,1,24.17638973419196,7.19673050360313,1375,0.3390683805164931,794527720420.0527,True,943.4329336855868,3330,1,2048,40081.897554087474,0.0772635882906936,0.0748666869416864,[0.07486668694168648],3.867999670559286e-15,10.72657491697464,0.0625,0.0760027109220513
887,15,scalar,2048,2,22.785371533155267,6.635649684608928,1375,0.3576619428936581,659780247657.5187,True,995.7555441614884,3330,1,2048,41173.81477772205,0.0760898216976129,0.0737479230963817,[0.07374792309638176],3.087807787238717e-15,10.828649750095792,0.0625,0.0748721314280405
887,15,block,512,0,22.469210650461907,6.825200635902658,512,0.3530269815224974,109745.33420593146,False,981.9386396378532,3330,2,512,39901.54863602966,0.0687261655302438,0.066521338370457,"[0.040301914610194375, 0.026219423760262643]",3.670674875166924e-15,2.39978408406023,0.03125,0.0676329113841377
887,15,block,512,1,21.75282700920494,6.754007780701954,512,0.351556658487121,117830.92969147414,False,967.3245228090516,3330,2,512,40922.288899656975,0.0677474260307272,0.065568364500854,"[0.03956114004297766, 0.026007224457876472]",3.679348492546808e-15,2.2335872079711407,0.03125,0.0667636628975287
887,15,block,512,2,21.674317087571715,6.736553976455427,512,0.3540312131374293,117403.9360143177,False,987.8212610658368,3330,2,512,41374.201679041355,0.0671920338377864,0.0650604349575648,"[0.03939622582441295, 0.025664209133151844]",3.2630148583123738e-15,2.3587210830301046,0.03125,0.0662153001806309
887,20,scalar,256,0,21.90923525486661,7.380404774239168,256,0.3324386080372363,15063.62255333085,False,965.808896938616,3330,1,256,40353.80125236655,0.0565223437279097,0.0546666711960624,[0.05466667119606246],4.166805789296291e-15,0.338404249981977,0.09375,0.0555280770971729
887,20,scalar,256,1,20.567358538722633,6.848335916115122,256,0.3469616923490607,16055.779006080653,False,995.4961130796944,3330,1,256,41179.83110061684,0.0557798199905373,0.0539398533024497,[0.05393985330244977],4.170275236248244e-15,0.3325083749368787,0.09375,0.0547479538655026
887,20,scalar,256,2,20.38634254419105,6.698640741283095,256,0.3554194688953844,17783.960951414047,False,1031.1144334950718,3330,1,256,42026.23514914874,0.0553347686589287,0.0535149950454718,[0.05351499504547185],3.535366444040733e-15,0.3313189999898895,0.125,0.0543141202963145
887,20,scalar,512,0,23.15537433089942,7.284865847097257,512,0.3377730644650714,159136.32575210827,False,990.267160787972,3330,1,512,40660.1283727848,0.0643881547736604,0.062396454196359,[0.062396454196359086],5.503843908405415e-15,0.8432312499498948,0.0625,0.0632614088574408
887,20,scalar,512,1,24.01252115690472,7.687118298260182,512,0.3241827687504939,138371.37892708916,False,945.965147073761,3330,1,512,39449.786443980825,0.0653703501131452,0.0633393603103866,[0.06333936031038663],4.190658237090972e-15,0.8779513749759644,0.15625,0.0642253707494647
887,20,scalar,512,2,22.72656955560812,7.263162804432718,512,0.3356765504075235,168145.53009604753,False,984.4773537500998,3330,1,512,41198.75958826741,0.0638993529131739,0.0618827488332878,[0.06188274883328783],4.0696612746415894e-15,0.9115630830638112,0.125,0.0627866675052157
887,20,scalar,1024,0,24.7350345372058,7.563912951865937,1024,0.3298716077542541,7452894.060727618,False,969.4954959304148,3330,1,1024,39781.53110954873,0.0696815256324094,0.0675600193673668,[0.06756001936736687],3.491998357141313e-15,2.4002024999354035,0.1875,0.0684213092332713
887,20,scalar,1024,1,23.735601325125884,7.249023754925532,1024,0.3378581929614785,7508012.245052449,False,990.3879306356498,3330,1,1024,40424.22284045782,0.0690922320520656,0.0669753129500857,[0.06697531295008577],3.897056288781897e-15,2.4577092089457437,0.125,0.0678945418981376
887,20,scalar,1024,2,23.275369345203092,7.1111485947655115,1024,0.3408424840342541,7678403.822580196,False,1001.085013741312,3330,1,1024,40908.54140449188,0.0684728307015674,0.0663753109515525,[0.06637531095155251],3.941291737419306e-15,2.509559875004925,0.125,0.067258802227985
887,20,scalar,2048,0,25.288018974053287,7.703660842296872,1375,0.3250621504973869,580834927174.1136,True,957.0672282554784,3330,1,2048,39836.98124510726,0.0719867690337758,0.0698009956991002,[0.06980099569910024],2.321060010856968e-15,10.598090416984633,0.15625,0.0706999183150818
887,20,scalar,2048,1,24.634959312447343,7.3964296533421,1375,0.3340660169036339,667705013566.0146,True,978.6314429605296,3330,1,2048,39953.21932982936,0.0718203759024701,0.0696339807823881,[0.06963398078238815],2.9108659926890827e-15,10.814736916916443,0.15625,0.0705447390591232
887,20,scalar,2048,2,24.112723833637222,7.274635335684018,1375,0.3362341685453101,714906857639.096,True,988.2018975180426,3330,1,2048,40572.63687520799,0.0710773601358517,0.0689168341614112,[0.06891683416141128],2.4919302732406834e-15,10.985889457981102,0.125,0.069853170968832
887,20,block,512,0,23.464818394083295,7.523434086083862,512,0.3293819684787638,106409.33479601557,False,967.3967778589474,3330,2,512,40450.55912597476,0.0632224170163318,0.0613148777157317,"[0.0337529583719454, 0.027561919343786295]",3.7775772093739945e-15,2.411149541032501,0.0625,0.0622341591057309
887,20,block,512,1,22.98568152526868,7.240516745301468,512,0.336984656161096,105777.74502521336,False,977.3070376964938,3330,2,512,40429.66048803417,0.0633742135602645,0.0614886652238159,"[0.033764503907272994, 0.027724161316542928]",2.9221416952829316e-15,2.391498542041518,0.0625,0.0623607194592203
887,20,block,512,2,22.292268420132945,7.226934983861541,512,0.335796697493633,110955.25360569997,False,985.5984537004229,3330,2,512,42103.009476120504,0.0621937821347382,0.0602912563649427,"[0.03317971712736784, 0.027111539237574984]",3.9534348017511426e-15,2.276362790958956,0.09375,0.0612055495380731
2357,1,scalar,256,0,16.213648999811948,4.910738391383482,256,0.4315933323516704,16680.15085447079,False,229.01221103667336,3330,1,256,39705.054772558695,0.1380661914176517,0.1145303107387167,[0.11453031073871675],2.869232629265639e-15,0.3496780409477651,0.28125,0.1184674789091624
2357,1,scalar,256,1,15.676232120326931,4.772506007981625,256,0.4382573101545395,17664.72293467569,False,229.21797532968696,3330,1,256,40945.2980597237,0.1354655221869212,0.1128012491009338,[0.11280124910093382],2.546574062733953e-15,0.3594836250413209,0.21875,0.1167452587738994
2357,1,scalar,256,2,18.08705963815111,5.453901420802644,256,0.4070825715740466,14236.978859339362,False,216.82525313065457,3330,1,256,36697.85055577516,0.1438524877209238,0.119393047943959,[0.11939304794395904],2.4702462297909733e-15,0.3600999999325722,0.21875,0.1233405807328326
2357,1,scalar,512,0,16.48000349248525,4.687622225693458,512,0.4439535143877269,153988.5374706458,False,235.29647478982747,3330,1,512,40322.66634259825,0.1453394870586251,0.1221238815157266,[0.1221238815157266],2.931682674400804e-15,0.911126916995272,0.1875,0.1263122900540226
2357,1,scalar,512,1,16.959218926054042,4.856309266760702,512,0.4346273909459545,153936.44263752262,False,230.77251447192623,3330,1,512,40125.4499522123,0.1463168563666051,0.1230567976942456,[0.12305679769424564],2.9837243786801082e-15,0.8846211250638589,0.3125,0.1277993021710441
2357,1,scalar,512,2,17.907774730243705,5.102567385163783,512,0.4229089482326107,136369.36344620245,False,223.03857940497983,3330,1,512,38382.94442421058,0.1497634104258574,0.1256917895373671,[0.1256917895373671],2.7929047963226594e-15,0.8847569159697741,0.125,0.130278628211965
2357,1,scalar,1024,0,16.117744734755767,4.409803108991024,1024,0.4603884118654209,6434624.173759704,False,237.7147879363352,3330,1,1024,41418.54902453943,0.1478807452854828,0.1248331320758113,[0.12483313207581134],2.7478019859472624e-15,2.321540541946888,0.1875,0.1289527407468808
2357,1,scalar,1024,1,17.88258207902397,4.953764843883764,1024,0.4299306306344491,5446165.182371219,False,227.79446415041213,3330,1,1024,39400.51929693203,0.1525283219844766,0.1288609218913801,[0.12886092189138015],2.185751579730777e-15,2.605247666942887,0.34375,0.1330063994451969
2357,1,scalar,1024,2,18.698972093075515,5.14660291772431,1024,0.4212008853879088,5354689.88098129,False,221.9108986743438,3330,1,1024,38264.0594283786,0.1556052961533661,0.1312752861912004,[0.13127528619120046],2.0261570199409107e-15,2.496850791969337,0.25,0.1358166162594373
2357,1,scalar,2048,0,16.881967835879014,4.549570947967642,1387,0.4525140926617043,970849991198.0511,True,233.3334026632816,3330,1,2048,40914.139244109014,0.1515767878235701,0.1281959524133215,[0.12819595241332155],1.578652573247519e-15,10.9519020000007,0.1875,0.1324868756779015
2357,1,scalar,2048,1,17.67998986876031,4.79947587707583,1387,0.4381849142780241,881515155777.0573,True,229.9965215747135,3330,1,2048,39844.40736487631,0.1537446264011642,0.1301874170853782,[0.1301874170853782],1.5681900222830336e-15,10.929728458053432,0.25,0.1344557153092636
2357,1,scalar,2048,2,18.617182424379063,5.032458758789074,1387,0.4268307620942178,846582056061.2401,True,224.8159456865788,3330,1,2048,38651.58972512625,0.1569433190987384,0.1327536466431222,[0.13275364664312228],1.2281842209915794e-15,11.996602625004016,0.25,0.1368628697036268
2357,1,block,512,0,18.310461211968033,5.352103094257953,512,0.4112276978784438,96409.05809467076,False,215.67250721705256,3330,2,512,39466.635465006395,0.1424684970729695,0.1207162169894973,"[0.07185542043658895, 0.04886079655290836]",1.9914625504213745e-15,2.503322249976918,0.25,0.1248989345496844
2357,1,block,512,1,17.76408375355678,5.197268155830455,512,0.4173182233893843,107450.20664567938,False,221.3308753788767,3330,2,512,40447.894626860056,0.1410564103990784,0.1193967519340088,"[0.07118174740189874, 0.048215004532110105]",2.0842702563861337e-15,2.482257332885638,0.28125,0.1239454751450659
2357,1,block,512,2,19.45466371893111,5.758978101552157,512,0.3923064860883212,85461.04817323165,False,204.66767330882644,3330,2,512,38115.485287394025,0.1455658266922623,0.1231309601122716,"[0.07319074419903089, 0.04994021591324045]",1.8492152253912764e-15,2.3447078749304637,0.15625,0.1276881924607662
2357,5,scalar,256,0,18.121768191741634,5.86352347894866,256,0.3841678507870298,16358.039554599396,False,600.4006693691036,3330,1,256,50581.751048579696,0.0892486194165611,0.0825651966578113,[0.08256519665781135],3.660266534311063e-15,0.3463779999874532,0.125,0.0844239367724724
2357,5,scalar,256,1,18.21167051075268,5.812043556014242,256,0.3880842834032768,17375.795253995002,False,601.1315344063219,3330,1,256,51171.93535502871,0.0893113763286789,0.0824514440552778,[0.08245144405527782],4.0072112295064236e-15,0.3537666659103706,0.15625,0.0847026421986687
2357,5,scalar,256,2,19.95529388035051,6.427182170177909,256,0.3662228458953048,14143.974056124733,False,575.420580454751,3330,1,256,47768.2815323576,0.0918810599154683,0.0848186998781227,[0.08481869987812274],3.838943052336674e-15,0.3509729159995913,0.21875,0.0866316622731983
2357,5,scalar,512,0,19.285919275407863,5.769798812172065,512,0.3905687964931475,165784.00391747794,False,618.737108509665,3330,1,512,50118.481375656615,0.0987610822474896,0.0919103078988802,[0.09191030789888022],4.8693687970668975e-15,0.840346832992509,0.3125,0.0938169226468417
2357,5,scalar,512,1,19.233694643794223,5.754233804166814,512,0.3919799212170489,167015.6051486789,False,610.320992397059,3330,1,512,51102.91523393161,0.0979386141566367,0.0909917156450173,[0.09099171564501732],3.632510958695434e-15,0.8601478750351816,0.125,0.0933250195709017
2357,5,scalar,512,2,20.569905272748706,6.294788338027179,512,0.3705816617849096,144328.22523450071,False,586.478044218037,3330,1,512,49248.13948054516,0.099596335217642,0.0925632174068004,[0.09256321740680047],4.9335535656780386e-15,0.85650400002487,0.09375,0.0950205482975887
2357,5,scalar,1024,0,19.63534459039439,5.647857126300979,1024,0.3966134479733303,6595750.741833366,False,631.2277673669109,3330,1,1024,50647.86266863588,0.1030490780679452,0.0961275507157795,[0.09612755071577953],4.0523140398818206e-15,2.366693916963414,0.21875,0.0979947770514416
2357,5,scalar,1024,1,20.260726497550145,5.981784311504749,1024,0.3824029256709914,6281314.246946217,False,599.8003744705427,3330,1,1024,50976.54168776135,0.1025976727914759,0.0955242175950626,[0.09552421759506265],3.25434124093249e-15,2.7449776249704883,0.21875,0.0977236321970317
2357,5,scalar,1024,2,21.13925203812594,6.22436134437978,1024,0.3735578858502749,6029928.951044158,False,591.2045144667286,3330,1,1024,49323.50559179544,0.104575756352184,0.0973852740915856,[0.09738527409158566],3.1203338524132818e-15,2.589424332953058,0.1875,0.0996832197072092
2357,5,scalar,2048,0,19.777322764985904,5.648390425681781,1386,0.3964423749976834,862672420108.2184,True,624.090001274906,3330,1,2048,51481.777502608515,0.1045491686937018,0.0975948782628749,[0.09759487826287493],2.6350449600087704e-15,11.1303643330466,0.3125,0.0997101877694328
2357,5,scalar,2048,1,19.77797959117348,5.698528422710944,1386,0.3938700989287386,880545723656.7135,True,615.3118885992521,3330,1,2048,51733.923501578975,0.104154935440295,0.0971572355695158,[0.09715723556951589],2.105954299835844e-15,11.287741958047263,0.1875,0.0992459278107147
2357,5,scalar,2048,2,21.66764738358302,6.268529258148385,1386,0.3722411318470194,808632249169.7189,True,584.8958487328409,3330,1,2048,49110.260517049835,0.1075174481782856,0.1002396718827157,[0.10023967188271576],2.2100377083944522e-15,11.701691832975484,0.25,0.1023420364284893
2357,5,block,512,0,20.542419111181783,6.422911400466309,512,0.3632273950103613,102024.05209303951,False,576.9758206422848,3330,2,512,49599.16700305715,0.0967124273429077,0.0899026180964497,"[0.05151568940117495, 0.03838692869527478]",4.78089789979208e-15,2.569855166017078,0.1875,0.092273159042517
2357,5,block,512,1,18.67626158308382,5.544077603347896,512,0.4014985329768206,115359.86957997958,False,630.6702734868301,3330,2,512,51948.13944083943,0.0945073297143732,0.0878872790510042,"[0.05048792388302786, 0.037399355167976524]",3.793840241961277e-15,2.497723166947253,0.0625,0.0904896838402262
2357,5,block,512,2,19.70532321516623,6.056058757692676,512,0.3787253957996538,104357.0297813816,False,603.5078963398365,3330,2,512,51026.571280993805,0.0955845121895544,0.0888269504976499,"[0.05093985298669418, 0.03788709751095577]",3.563122019656362e-15,2.424932124908082,0.03125,0.091730062047177
2357,10,scalar,256,0,30.519772232769448,10.075197829400327,256,0.2728377364804524,6404.849407272109,False,579.2848965816404,3330,1,256,48008.91874261425,0.0917847991700517,0.0873944133831679,[0.08739441338316799],2.5309615514501616e-15,0.3399745000060648,0.125,0.0894870197607974
2357,10,scalar,256,1,33.565255488344256,11.861536409330146,256,0.2429510710273711,5716.892029230543,False,495.3530486398006,3330,1,256,46427.040256334534,0.0929665904489072,0.088596692551885,[0.08859669255188501],2.1441182163073336e-15,0.3563038749853149,0.09375,0.0900919899224818
2357,10,scalar,256,2,31.27742774548119,10.39480544719498,256,0.2696968408016159,6365.279449706685,False,577.9180348885649,3330,1,256,47352.234215254844,0.0920148787055329,0.0876186171121922,[0.08761861711219221],3.354955202539145e-15,0.3533732501091435,0.125,0.0890957413193018
2357,10,scalar,512,0,32.99392473922264,9.76570406618845,512,0.2839161222341912,61351.26713294133,False,609.967156850057,3330,1,512,48514.80274403262,0.1053263921112305,0.1007207521517047,[0.10072075215170471],2.9733160378242474e-15,0.8584707919508219,0.21875,0.1024670638232722
2357,10,scalar,512,1,34.14045370202755,10.496415917900409,512,0.2688029187842763,58369.04948809844,False,562.9017926262727,3330,1,512,48350.48748704367,0.1051379518466037,0.1006155864318168,[0.10061558643181687],3.021888295151598e-15,0.8781186660053208,0.15625,0.1020876410200562
2357,10,scalar,512,2,34.86814480734092,10.629005530960557,512,0.267489373291237,56166.74130914806,False,581.174118228863,3330,1,512,47234.60858506361,0.1063173834886866,0.1018010513896096,[0.1018010513896096],3.5561831257524545e-15,0.8677224590210244,0.125,0.1033550216475583
2357,10,scalar,1024,0,35.04430789227998,10.027855093567403,1024,0.2787044210637838,2194215.8285702257,False,591.4627922642626,3330,1,1024,48574.396401021266,0.1127476549994139,0.1080733491341982,[0.10807334913419821],3.1372474063040556e-15,2.311058833030984,0.21875,0.1098102230713401
2357,10,scalar,1024,1,36.38331295964516,10.518251430803977,1024,0.2708960652628097,2202293.6126517667,False,570.4208045492944,3330,1,1024,47798.6228012046,0.1136116004379995,0.1088874356797731,[0.10888743567977316],2.649790109554573e-15,2.3726033749990165,0.21875,0.110504143231867
2357,10,scalar,1024,2,36.51677833985994,10.675334521110264,1024,0.2664904189259381,2282173.7800713424,False,573.5406443916336,3330,1,1024,47581.055070381706,0.1138600219163914,0.1091653592022212,[0.10916535920222123],2.810252031082428e-15,2.4596038340823725,0.15625,0.1107961968860664
2357,10,scalar,2048,0,36.75681040849483,10.31018497537138,1395,0.2746408724293814,886801400435.1199,True,583.9260731982627,3330,1,2048,48047.76020763398,0.1172078393443901,0.1124469520779564,[0.11244695207795644],1.6861512186494565e-15,11.996947707957588,0.3125,0.113961875379699
2357,10,scalar,2048,1,36.355396687130906,10.030990228362414,1394,0.2807568289090507,817973727767.7129,True,595.8178232029459,3330,1,2048,48215.80513788728,0.1169246059968448,0.1122038959815898,[0.1122038959815898],1.9723805921856297e-15,12.009038374992087,0.3125,0.1139113581655268
2357,10,scalar,2048,2,38.36735736632929,11.021162200634189,1395,0.2616857550498831,905851936098.2394,True,560.8653064830839,3330,1,2048,47226.09844574044,0.1183326851206119,0.1135426922826769,[0.11354269228267695],2.0834028946481453e-15,12.148097666096874,0.21875,0.1152906068762549
2357,10,block,512,0,35.09137107447732,11.598110199479352,512,0.2457453682868253,36276.57264548938,False,530.8617611542285,3330,2,512,47894.50768640967,0.1004107297212733,0.0961824410260412,"[0.05805617636264928, 0.03812626466339202]",2.1649348980190553e-15,2.7924040829529986,0.09375,0.098145696301298
2357,10,block,512,1,35.48860311329941,11.692427424308608,512,0.2451765324081037,36398.06568840884,False,527.3950439304687,3330,2,512,47688.65086462359,0.101004604138397,0.0967319112144783,"[0.05844127774852279, 0.038290633465955654]",2.314121116953061e-15,2.4476476249983534,0.0625,0.098514722813873
2357,10,block,512,2,33.687426266999665,10.491867555835112,512,0.2687857783427572,39808.64315876972,False,581.2927765591404,3330,2,512,48423.121228526485,0.1000385575814895,0.0958286740378736,"[0.057831808454990516, 0.037996865582883003]",2.5500435096859064e-15,2.5992759170476347,0.0,0.0976494949150529
2357,15,scalar,256,0,29.41791716749517,10.320025823082084,256,0.2664823073206727,8068.928330576425,False,703.018662541932,3330,1,256,52133.98081012332,0.0731129109548236,0.0705510757909872,[0.07055107579098721],3.174543961037557e-15,0.3367485409835353,0.21875,0.071538637937836
