mode,seed,split,target,slice_signal,slice,n,coverage_80,mean_width,crossing_rate,mean_abs_error,width_error_spearman
row,1101,train,V2,V1_q50,"(6.172, 9.189]",743,0.7146702557200538,5.077764594751009,0.0026917900403768506,2.0703294026917898,0.279843779669794
row,1101,train,V2,V1_q50,"(9.189, 63.756]",730,0.6712328767123288,11.601570046575343,0.0,4.844162085616438,0.3609657705254584
row,1101,validation,V2,V1_q50,"(0.598, 4.724]",63,0.746031746031746,3.343101847619048,0.015873015873015872,1.1574946380952378,0.3478824390904203
row,1101,validation,V2,V1_q50,"(4.724, 5.346]",82,0.8048780487804879,3.822406664634147,0.0,1.2792123158536584,0.2778267541711562
row,1101,validation,V2,V1_q50,"(5.346, 6.172]",96,0.6875,3.9669585145833337,0.0,1.9635269916666662,0.3259495387954422
row,1101,validation,V2,V1_q50,"(6.172, 9.189]",92,0.7065217391304348,5.013953163043479,0.0,2.049082369565218,0.19409702154469907
row,1101,validation,V2,V1_q50,"(9.189, 63.756]",83,0.6746987951807228,10.393854319277109,0.0,5.413224481927711,0.4158305696654212
compound,42,test,V2,V2_q50,"(1.5110000000000001, 9.326]",49,0.7551020408163265,2.9867055714285704,0.061224489795918366,1.4529999224489796,0.2969387755102041
compound,42,test,V2,V2_q50,"(11.398, 14.411]",77,0.38961038961038963,3.8591783506493518,0.0,3.8905115714285707,0.20463746779536252
compound,42,test,V2,V2_q50,"(14.411, 21.413]",77,0.44155844155844154,5.028780467532467,0.0,7.9059872402597415,0.38190756611809246
compound,42,test,V2,V2_q50,"(21.413, 124.063]",59,0.23728813559322035,11.501287033898304,0.0,18.701762355932203,0.4503798947983636
compound,42,test,V2,V2_q50,"(9.326, 11.398]",111,0.4954954954954955,3.851246692792793,0.0,2.110463678378378,0.048560898560898555
compound,42,train,V2,V2_q50,"(1.5110000000000001, 9.326]",645,0.8573643410852713,3.9479633337984494,0.0,0.8416748596899225,-0.038662267975395376
compound,42,train,V2,V2_q50,"(11.398, 14.411]",753,0.7675962815405046,4.291174368525897,0.0,1.442240379814077,0.11125622652712984
compound,42,train,V2,V2_q50,"(14.411, 21.413]",666,0.6666666666666666,5.29361138063063,0.0,2.2068182492492494,0.0030997131364416597
compound,42,train,V2,V2_q50,"(21.413, 124.063]",637,0.7158555729984302,11.74268530455259,0.0015698587127158557,4.530932018210361,0.24889919140447558
compound,42,train,V2,V2_q50,"(9.326, 11.398]",700,0.8242857142857143,4.071685479571428,0.0,1.0685109270000002,0.03118769763044778
compound,42,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",83,0.8313253012048193,3.7570072277108437,0.0,1.1544825084337347,0.11640989043281139
compound,42,validation,V2,V2_q50,"(11.398, 14.411]",59,0.3389830508474576,4.2268365,0.0,3.245756038983051,0.1498020078298299
compound,42,validation,V2,V2_q50,"(14.411, 21.413]",79,0.5189873417721519,5.116708069620254,0.0,4.1863857784810135,0.32145574064725824
compound,42,validation,V2,V2_q50,"(21.413, 124.063]",81,0.345679012345679,9.012646802469137,0.012345679012345678,9.792034567901235,0.12948649187894073
compound,42,validation,V2,V2_q50,"(9.326, 11.398]",87,0.5862068965517241,4.071002210344829,0.0,1.791870695402299,0.14035631294153664
compound,525,test,V2,V2_q50,"(1.5110000000000001, 9.326]",61,0.6557377049180327,3.5934722819672125,0.0,1.242063019672131,0.10029350330061523
compound,525,test,V2,V2_q50,"(11.398, 14.411]",99,0.5555555555555556,4.5935373484848485,0.06060606060606061,2.1516585757575757,0.2956771293004726
compound,525,test,V2,V2_q50,"(14.411, 21.413]",83,0.3132530120481928,5.822156728915662,0.0,5.221533319277108,0.12232110997504136
compound,525,test,V2,V2_q50,"(21.413, 124.063]",55,0.34545454545454546,13.973175454545451,0.05454545454545454,17.320046199999997,0.07431457431457433
compound,525,test,V2,V2_q50,"(9.326, 11.398]",116,0.49137931034482757,3.8780151500000004,0.0,2.9322987956896553,0.17690228788734133
compound,525,train,V2,V2_q50,"(1.5110000000000001, 9.326]",512,0.822265625,3.3684395259765627,0.013671875,0.9188688673828126,0.14758868647137896
compound,525,train,V2,V2_q50,"(11.398, 14.411]",764,0.6963350785340314,5.140915476701571,0.0,1.897408191884817,0.1354213895258815
compound,525,train,V2,V2_q50,"(14.411, 21.413]",810,0.554320987654321,6.862071662962963,0.0,3.578003674691358,-0.008204320692269543
compound,525,train,V2,V2_q50,"(21.413, 124.063]",658,0.3981762917933131,12.873988341945287,0.004559270516717325,10.564806981155016,0.3648083317174702
compound,525,train,V2,V2_q50,"(9.326, 11.398]",577,0.7712305025996534,4.2533804216637785,0.0,1.296075018544194,0.26836367670652306
compound,525,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",61,0.6885245901639344,2.942150970491803,0.11475409836065574,1.249907767213115,-0.05806605147591643
compound,525,validation,V2,V2_q50,"(11.398, 14.411]",119,0.5378151260504201,5.366340757983192,0.0,3.4221627058823527,-0.35901864528028393
compound,525,validation,V2,V2_q50,"(14.411, 21.413]",93,0.3870967741935484,6.514563924731183,0.03225806451612903,6.2518656838709665,0.40078636875351936
compound,525,validation,V2,V2_q50,"(21.413, 124.063]",98,0.23469387755102042,14.022417367346938,0.02040816326530612,20.439828630612244,0.46134522657610433
compound,525,validation,V2,V2_q50,"(9.326, 11.398]",57,0.5614035087719298,4.286283184210526,0.0,2.1478131614035094,0.205811334884069
compound,1101,test,V2,V2_q50,"(1.5110000000000001, 9.326]",47,0.5319148936170213,3.323081910638297,0.0,2.459235480851064,-0.5023274693250326
compound,1101,test,V2,V2_q50,"(11.398, 14.411]",101,0.5346534653465347,4.416026059405941,0.0,2.818653311881187,0.40604915183137325
compound,1101,test,V2,V2_q50,"(14.411, 21.413]",113,0.415929203539823,6.2432955929203535,0.0,4.7731161123893795,0.31164288890381536
compound,1101,test,V2,V2_q50,"(21.413, 124.063]",91,0.21978021978021978,12.196947725274725,0.0,16.462668494505493,0.36303693468502835
compound,1101,test,V2,V2_q50,"(9.326, 11.398]",106,0.6037735849056604,3.7819971141509434,0.0,2.0855782622641508,0.24134873216700162
compound,1101,train,V2,V2_q50,"(1.5110000000000001, 9.326]",717,0.8158995815899581,3.441463815341702,0.0041841004184100415,0.9436447230125522,0.00020018397783308652
compound,1101,train,V2,V2_q50,"(11.398, 14.411]",595,0.7478991596638656,4.344150219159664,0.0,1.5069006000000003,0.15217268606117015
compound,1101,train,V2,V2_q50,"(14.411, 21.413]",628,0.7133757961783439,5.790649867834395,0.0,2.296014175955414,0.10916196134572813
compound,1101,train,V2,V2_q50,"(21.413, 124.063]",690,0.6608695652173913,11.905625063768115,0.002898550724637681,5.619722589275363,0.4199730565643827
compound,1101,train,V2,V2_q50,"(9.326, 11.398]",645,0.7736434108527132,3.8188526040310076,0.0,1.2153373558139535,0.11089106311809448
compound,1101,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",87,0.5057471264367817,3.343828743678162,0.0,1.8844413022988507,0.021616400049161454
compound,1101,validation,V2,V2_q50,"(11.398, 14.411]",107,0.4766355140186916,4.283697252336449,0.0,2.5556604392523363,-0.216587559353887
compound,1101,validation,V2,V2_q50,"(14.411, 21.413]",68,0.47058823529411764,5.79689243382353,0.0,4.149627058823529,0.042486591728006805
compound,1101,validation,V2,V2_q50,"(21.413, 124.063]",76,0.3026315789473684,11.03709988157895,0.0,12.136831421052632,0.32798337621744594
compound,1101,validation,V2,V2_q50,"(9.326, 11.398]",92,0.6413043478260869,3.754452009782609,0.03260869565217391,1.4626428521739128,0.12054330030393863
row,42,test,V2,V2_q50,"(1.5110000000000001, 9.326]",103,0.8349514563106796,3.718703280582525,0.0,0.8910894203883496,-0.002471115406580855
row,42,test,V2,V2_q50,"(11.398, 14.411]",67,0.6417910447761194,4.18456958955224,0.014925373134328358,1.4782778925373135,-0.09689616985247444
row,42,test,V2,V2_q50,"(14.411, 21.413]",75,0.72,5.128226546666666,0.0,2.3913215933333336,0.0035135385032076675
row,42,test,V2,V2_q50,"(21.413, 124.063]",80,0.5875,10.2574973875,0.0,6.1550499,0.4133380215658697
row,42,test,V2,V2_q50,"(9.326, 11.398]",92,0.7391304347826086,4.077630683695652,0.0,1.1969700445652174,0.12947921643573818
row,42,train,V2,V2_q50,"(1.5110000000000001, 9.326]",706,0.8470254957507082,3.6196329191218126,0.0056657223796034,0.8700608580736545,0.048063893839234116
row,42,train,V2,V2_q50,"(11.398, 14.411]",593,0.7521079258010118,4.106526758853288,0.006745362563237774,1.3590246485666104,0.08635528486525344
row,42,train,V2,V2_q50,"(14.411, 21.413]",656,0.6996951219512195,5.066215363567073,0.0,1.916866101371951,0.1231052707053369
row,42,train,V2,V2_q50,"(21.413, 124.063]",737,0.7164179104477612,10.516668975576662,0.0,4.147123748439619,0.3144022668766071
row,42,train,V2,V2_q50,"(9.326, 11.398]",638,0.7899686520376176,3.8563963047021943,0.004702194357366771,1.1884545040752352,0.21905021639721262
row,42,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",101,0.7920792079207921,3.563125696039604,0.0,1.0711656594059404,0.13222519576408936
row,42,validation,V2,V2_q50,"(11.398, 14.411]",67,0.6865671641791045,4.331298947761193,0.0,1.9698519552238807,-0.003831111820576264
row,42,validation,V2,V2_q50,"(14.411, 21.413]",88,0.6022727272727273,5.039661482954545,0.0,2.427997625,0.018632747317760632
row,42,validation,V2,V2_q50,"(21.413, 124.063]",81,0.7160493827160493,10.554030851851852,0.0,4.3089852839506175,0.281616982836495
row,42,validation,V2,V2_q50,"(9.326, 11.398]",79,0.7848101265822784,4.176354921518988,0.0,1.380100851898734,0.2372945307646837
row,525,test,V2,V2_q50,"(1.5110000000000001, 9.326]",63,0.6349206349206349,2.3246906222222217,0.0,1.1857290476190474,0.2530241935483871
row,525,test,V2,V2_q50,"(11.398, 14.411]",85,0.7176470588235294,3.7062265764705877,0.0,1.2845459470588236,0.35346882939222196
row,525,test,V2,V2_q50,"(14.411, 21.413]",98,0.7244897959183674,4.883432530612245,0.0,2.0440866377551026,0.14009059697804982
row,525,test,V2,V2_q50,"(21.413, 124.063]",81,0.7160493827160493,8.34680597530864,0.0,4.79336850617284,0.47274431315293414
row,525,test,V2,V2_q50,"(9.326, 11.398]",90,0.7111111111111111,3.0373218044444443,0.03333333333333333,1.7375791388888886,0.02695806066592583
row,525,train,V2,V2_q50,"(1.5110000000000001, 9.326]",776,0.8492268041237113,2.4051331850515463,0.003865979381443299,0.6641694831185568,0.1569972766688693
row,525,train,V2,V2_q50,"(11.398, 14.411]",605,0.8545454545454545,3.554832220661157,0.001652892561983471,0.9429409570247932,0.23408250309993608
row,525,train,V2,V2_q50,"(14.411, 21.413]",626,0.8258785942492013,4.944595785143769,0.0,1.5126970279552716,0.3813195215890381
row,525,train,V2,V2_q50,"(21.413, 124.063]",661,0.8638426626323752,8.813344340393343,0.0,2.634068737670197,0.4230101327745642
row,525,train,V2,V2_q50,"(9.326, 11.398]",662,0.8429003021148036,3.0303299543806643,0.006042296072507553,0.8829306003021149,0.33241694001793576
row,525,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",116,0.8103448275862069,2.48750805862069,0.017241379310344827,0.9453773991379307,0.15646053215831035
row,525,validation,V2,V2_q50,"(11.398, 14.411]",64,0.75,3.8079707421875,0.0,1.141760296875,0.38194118524921344
row,525,validation,V2,V2_q50,"(14.411, 21.413]",67,0.7014925373134329,4.621275320895522,0.0,1.9398624029850748,0.22874930162024104
row,525,validation,V2,V2_q50,"(21.413, 124.063]",93,0.7204301075268817,8.580192774193547,0.0,3.5473655483870976,0.32349079406761955
row,525,validation,V2,V2_q50,"(9.326, 11.398]",76,0.8026315789473685,3.039834997368421,0.013157894736842105,1.2051537631578946,0.21886684120019967
row,1101,test,V2,V2_q50,"(1.5110000000000001, 9.326]",94,0.7978723404255319,3.268449929787233,0.0,1.0662996031914893,-0.03819686521307013
row,1101,test,V2,V2_q50,"(11.398, 14.411]",96,0.6041666666666666,3.9260719270833335,0.010416666666666666,1.9319585333333336,0.26466359196961475
row,1101,test,V2,V2_q50,"(14.411, 21.413]",65,0.6461538461538462,5.355427630769231,0.0,2.691121730769231,-0.0040646853146853144
row,1101,test,V2,V2_q50,"(21.413, 124.063]",78,0.5384615384615384,12.54281630769231,0.0,8.214012597435897,0.4915211370907573
row,1101,test,V2,V2_q50,"(9.326, 11.398]",84,0.6547619047619048,3.7679210321428576,0.0,1.627177025,0.20457628834666397
row,1101,train,V2,V2_q50,"(1.5110000000000001, 9.326]",691,0.8422575976845152,3.301538469030391,0.002894356005788712,0.8821337253256151,0.046331935676135486
row,1101,train,V2,V2_q50,"(11.398, 14.411]",666,0.6921921921921922,4.037876498498498,0.003003003003003003,1.5533814510510509,0.17112809443366914
row,1101,train,V2,V2_q50,"(14.411, 21.413]",623,0.6902086677367576,5.50737934670947,0.0,2.2984786516853934,0.036526537657731006
row,1101,train,V2,V2_q50,"(21.413, 124.063]",665,0.649624060150376,12.32677764962406,0.0,5.337843424060151,0.26040951913654603
row,1101,train,V2,V2_q50,"(9.326, 11.398]",685,0.7824817518248175,3.651065484671533,0.004379562043795621,1.1512522775182483,0.12661983181339176
row,1101,validation,V2,V2_q50,"(1.5110000000000001, 9.326]",84,0.7976190476190477,3.4245153047619046,0.011904761904761904,0.9237010178571429,0.11345550268300092
row,1101,validation,V2,V2_q50,"(11.398, 14.411]",79,0.6708860759493671,4.007944455696202,0.0,1.7903363734177213,0.05792391628586016
row,1101,validation,V2,V2_q50,"(14.411, 21.413]",79,0.7341772151898734,5.715029949367088,0.0,2.626602360759494,0.03583273997595552
row,1101,validation,V2,V2_q50,"(21.413, 124.063]",75,0.6666666666666666,10.92935014666667,0.0,6.08750196,0.3796870554765291
row,1101,validation,V2,V2_q50,"(9.326, 11.398]",99,0.7272727272727273,3.5694833858585864,0.0,1.2226028363636363,0.3610524460513428
compound,42,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",373,0.45576407506702415,5.19245501313673,0.00804289544235925,6.212313276139411,0.492302341832537
compound,42,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3401,0.7668332843281388,5.772862747427227,0.00029403116730373417,1.9796499820640987,0.3610002719266755
compound,42,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",389,0.5372750642673522,5.2689883655526994,0.002570694087403599,4.028518461439589,0.5138299523296396
compound,525,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",414,0.4758454106280193,5.738104885507246,0.021739130434782608,4.86694809178744,0.47095847412837305
compound,525,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3321,0.6350496838301717,6.665421060162602,0.0030111412225233363,3.7692688872327613,0.5504278380130205
compound,525,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",428,0.4602803738317757,7.108493569859813,0.028037383177570093,7.454284580373832,0.5711954543880835
compound,1101,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",458,0.4585152838427948,6.153951574017467,0.0,5.805249566812227,0.5808782606194501
compound,1101,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3275,0.7429007633587786,5.913547565374046,0.0015267175572519084,2.3439991471755723,0.4439951741323241
compound,1101,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",430,0.48604651162790696,5.413224576976744,0.0069767441860465115,4.131486117906976,0.38855225385427444
row,42,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",417,0.7146282973621103,5.380698813669064,0.002398081534772182,2.332616749880096,0.3263112820086373
row,42,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3330,0.7612612612612613,5.563133442882883,0.003303303303303303,1.9496375138438438,0.39990603659995383
row,42,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",416,0.71875,5.476854502644231,0.0,2.192036968509616,0.3440701252246301
row,525,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",417,0.7050359712230215,4.531202404316547,0.007194244604316547,2.227464742206235,0.34543638652684416
row,525,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3330,0.8474474474474475,4.4877095631831825,0.0024024024024024023,1.3088416307507507,0.4302974584113686
row,525,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",416,0.7620192307692307,4.497288212980769,0.007211538461538462,1.7649132218749999,0.42498371772721355
row,1101,test,V2,descriptor_nn_distance,"(-0.001, 3.76]",417,0.6522781774580336,5.580539647721823,0.002398081534772182,2.9688224151079132,0.47976422100210003
row,1101,train,V2,descriptor_nn_distance,"(-0.001, 3.76]",3330,0.733033033033033,5.735727674804805,0.002102102102102102,2.2265262275375375,0.4408113353885132
row,1101,validation,V2,descriptor_nn_distance,"(-0.001, 3.76]",416,0.7211538461538461,5.3578230283653845,0.002403846153846154,2.413772531971154,0.4550279437513717
compound,42,test,V2,condition_nn_distance,"(-0.001, 1.562]",373,0.45576407506702415,5.19245501313673,0.00804289544235925,6.212313276139411,0.492302341832537
compound,42,train,V2,condition_nn_distance,"(-0.001, 1.562]",3401,0.7668332843281388,5.772862747427227,0.00029403116730373417,1.9796499820640987,0.3610002719266755
compound,42,validation,V2,condition_nn_distance,"(-0.001, 1.562]",389,0.5372750642673522,5.2689883655526994,0.002570694087403599,4.028518461439589,0.5138299523296396
compound,525,test,V2,condition_nn_distance,"(-0.001, 1.562]",414,0.4758454106280193,5.738104885507246,0.021739130434782608,4.86694809178744,0.47095847412837305
compound,525,train,V2,condition_nn_distance,"(-0.001, 1.562]",3321,0.6350496838301717,6.665421060162602,0.0030111412225233363,3.7692688872327613,0.5504278380130205
compound,525,validation,V2,condition_nn_distance,"(-0.001, 1.562]",428,0.4602803738317757,7.108493569859813,0.028037383177570093,7.454284580373832,0.5711954543880835
compound,1101,test,V2,condition_nn_distance,"(-0.001, 1.562]",458,0.4585152838427948,6.153951574017467,0.0,5.805249566812227,0.5808782606194501
compound,1101,train,V2,condition_nn_distance,"(-0.001, 1.562]",3275,0.7429007633587786,5.913547565374046,0.0015267175572519084,2.3439991471755723,0.4439951741323241
compound,1101,validation,V2,condition_nn_distance,"(-0.001, 1.562]",430,0.48604651162790696,5.413224576976744,0.0069767441860465115,4.131486117906976,0.38855225385427444
row,42,test,V2,condition_nn_distance,"(-0.001, 1.562]",417,0.7146282973621103,5.380698813669064,0.002398081534772182,2.332616749880096,0.3263112820086373
row,42,train,V2,condition_nn_distance,"(-0.001, 1.562]",3330,0.7612612612612613,5.563133442882883,0.003303303303303303,1.9496375138438438,0.39990603659995383
row,42,validation,V2,condition_nn_distance,"(-0.001, 1.562]",416,0.71875,5.476854502644231,0.0,2.192036968509616,0.3440701252246301
row,525,test,V2,condition_nn_distance,"(-0.001, 1.562]",417,0.7050359712230215,4.531202404316547,0.007194244604316547,2.227464742206235,0.34543638652684416
row,525,train,V2,condition_nn_distance,"(-0.001, 1.562]",3330,0.8474474474474475,4.4877095631831825,0.0024024024024024023,1.3088416307507507,0.4302974584113686
row,525,validation,V2,condition_nn_distance,"(-0.001, 1.562]",416,0.7620192307692307,4.497288212980769,0.007211538461538462,1.7649132218749999,0.42498371772721355
row,1101,test,V2,condition_nn_distance,"(-0.001, 1.562]",417,0.6522781774580336,5.580539647721823,0.002398081534772182,2.9688224151079132,0.47976422100210003
row,1101,train,V2,condition_nn_distance,"(-0.001, 1.562]",3330,0.733033033033033,5.735727674804805,0.002102102102102102,2.2265262275375375,0.4408113353885132
row,1101,validation,V2,condition_nn_distance,"(-0.001, 1.562]",416,0.7211538461538461,5.3578230283653845,0.002403846153846154,2.413772531971154,0.4550279437513717
compound,42,test,V2,compound_frequency,"(18.0, 21.0]",271,0.5166051660516605,4.6091627,0.01107011070110701,3.731536723247232,0.3558262788510238
compound,42,test,V2,compound_frequency,"(3.999, 18.0]",102,0.29411764705882354,6.742182629411766,0.0,12.803396078431373,0.6311245059400286
compound,42,train,V2,compound_frequency,"(18.0, 21.0]",1945,0.7897172236503857,5.101294811311054,0.0,1.5259962614395888,0.25522026755253263
compound,42,train,V2,compound_frequency,"(21.0, 22.0]",22,0.7727272727272727,5.795104909090909,0.0,1.1301276227272727,-0.13288110534666459
compound,42,train,V2,compound_frequency,"(22.0, 42.0]",769,0.7100130039011704,5.953173145253576,0.0,2.3599830959687904,0.35951709520225456
compound,42,train,V2,compound_frequency,"(3.999, 18.0]",665,0.7654135338345864,7.527827577894737,0.0015037593984962407,2.8947925593984962,0.5226088230006589
compound,42,validation,V2,compound_frequency,"(18.0, 21.0]",271,0.5313653136531366,5.006321127306274,0.0,3.445789168265683,0.4977787424933072
compound,42,validation,V2,compound_frequency,"(22.0, 42.0]",48,0.5833333333333334,5.865998108333334,0.0,3.971453960416667,0.2729000577204191
compound,42,validation,V2,compound_frequency,"(3.999, 18.0]",70,0.5285714285714286,5.876507707142856,0.014285714285714285,6.32364324,0.6430289828693513
compound,525,test,V2,compound_frequency,"(18.0, 21.0]",251,0.4820717131474104,4.880706763745019,0.02390438247011952,3.436977415936255,0.36261809903244163
compound,525,test,V2,compound_frequency,"(22.0, 42.0]",69,0.4782608695652174,4.037837734782608,0.0,1.939182584057971,0.45145317542512436
compound,525,test,V2,compound_frequency,"(3.999, 18.0]",94,0.4574468085106383,9.275608736170211,0.031914893617021274,10.834378513829789,0.6099534714793401
compound,525,train,V2,compound_frequency,"(18.0, 21.0]",2048,0.67822265625,5.837555655859376,0.00341796875,2.9864435014160153,0.489359981934815
compound,525,train,V2,compound_frequency,"(21.0, 22.0]",22,0.6363636363636364,4.698597409090908,0.0,1.5902411227272728,-0.0955613055471758
compound,525,train,V2,compound_frequency,"(22.0, 42.0]",645,0.5937984496124031,7.148927253178296,0.0,4.222936675658914,0.5181157554937561
compound,525,train,V2,compound_frequency,"(3.999, 18.0]",606,0.533003300330033,9.020003525247525,0.0049504950495049506,6.011099378052805,0.6236085639410772
compound,525,validation,V2,compound_frequency,"(18.0, 21.0]",188,0.5531914893617021,5.890153596808512,0.03723404255319149,4.4477048563829795,0.5410025622796831
compound,525,validation,V2,compound_frequency,"(22.0, 42.0]",103,0.2524271844660194,6.775023461165048,0.0,10.182318706796115,0.5610564542799031
compound,525,validation,V2,compound_frequency,"(3.999, 18.0]",137,0.48905109489051096,9.031087264233577,0.0364963503649635,9.529098252554743,0.651454495425587
compound,1101,test,V2,compound_frequency,"(18.0, 21.0]",104,0.49038461538461536,5.175155706730768,0.0,4.568790331730769,0.24865037874746615
compound,1101,test,V2,compound_frequency,"(21.0, 22.0]",22,0.22727272727272727,5.910070386363636,0.0,4.489799827272727,0.6265202754217206
compound,1101,test,V2,compound_frequency,"(22.0, 42.0]",226,0.4557522123893805,5.864548105309735,0.0,5.788102829203541,0.5842427381316151
compound,1101,test,V2,compound_frequency,"(3.999, 18.0]",106,0.4811320754716981,7.7819264820754706,0.0,7.327955391509434,0.6382291593921362
compound,1101,train,V2,compound_frequency,"(18.0, 21.0]",2072,0.775096525096525,5.026800106611969,0.0014478764478764478,1.9142159138030888,0.39246520854050504
compound,1101,train,V2,compound_frequency,"(22.0, 42.0]",524,0.6106870229007634,6.414761121183206,0.0,3.0490256641221376,0.4077418781801136
compound,1101,train,V2,compound_frequency,"(3.999, 18.0]",679,0.7466863033873343,8.23270048335788,0.0029455081001472753,3.111417357290133,0.49893449027799164
compound,1101,validation,V2,compound_frequency,"(18.0, 21.0]",311,0.5273311897106109,5.03901021318328,0.00964630225080386,3.5023395160771704,0.2131489711408807
compound,1101,validation,V2,compound_frequency,"(22.0, 42.0]",67,0.44776119402985076,4.905856101492537,0.0,3.0903324507462693,0.505239439023115
compound,1101,validation,V2,compound_frequency,"(3.999, 18.0]",52,0.28846153846153844,8.305039096153847,0.0,9.23575321153846,0.6695978826944421
row,42,test,V2,compound_frequency,"(18.0, 21.0]",273,0.7106227106227107,4.709422745421246,0.003663003663003663,1.6379149128205128,0.1745885608594926
row,42,test,V2,compound_frequency,"(21.0, 22.0]",3,1.0,4.407368766666667,0.0,0.5343975333333336,0.5
row,42,test,V2,compound_frequency,"(22.0, 42.0]",65,0.7230769230769231,5.991434716923077,0.0,2.655011001538461,0.5266504951103523
row,42,test,V2,compound_frequency,"(3.999, 18.0]",76,0.7105263157894737,7.308074117105264,0.0,4.6233092868421055,0.48866712235133286
row,42,train,V2,compound_frequency,"(18.0, 21.0]",1977,0.7759231158320687,4.730348878249874,0.00556398583712696,1.5406554355589277,0.3020769409822082
row,42,train,V2,compound_frequency,"(21.0, 22.0]",18,0.7222222222222222,4.099888705555555,0.0,1.5652285388888891,0.24186075579700875
row,42,train,V2,compound_frequency,"(22.0, 42.0]",654,0.7232415902140673,5.939978597553516,0.0,2.452664882110092,0.39509342195140673
row,42,train,V2,compound_frequency,"(3.999, 18.0]",681,0.7562408223201175,7.657548653450808,0.0,2.6640237568281937,0.5025294694409074
row,42,validation,V2,compound_frequency,"(18.0, 21.0]",237,0.7763713080168776,4.88957808649789,0.0,1.7192870919831222,0.28867286026189065
row,42,validation,V2,compound_frequency,"(21.0, 22.0]",1,0.0,3.686774399999999,0.0,5.873850999999999,
row,42,validation,V2,compound_frequency,"(22.0, 42.0]",98,0.6326530612244898,5.902336812244899,0.0,2.8368439755102037,0.3064377819359438
row,42,validation,V2,compound_frequency,"(3.999, 18.0]",80,0.6625,6.717821057500001,0.0,2.75664721875,0.33525550867323023
row,525,test,V2,compound_frequency,"(18.0, 21.0]",241,0.7634854771784232,3.8885047020746883,0.012448132780082987,1.344838377593361,0.2825014574260142
row,525,test,V2,compound_frequency,"(21.0, 22.0]",2,0.0,3.6334884999999995,0.0,3.3082847499999994,
row,525,test,V2,compound_frequency,"(22.0, 42.0]",82,0.6463414634146342,5.095229713414635,0.0,2.899235723170732,0.4017500993197312
row,525,test,V2,compound_frequency,"(3.999, 18.0]",92,0.6195652173913043,5.731586477173913,0.0,3.917313583695653,0.23571750581030443
row,525,train,V2,compound_frequency,"(18.0, 21.0]",1985,0.8740554156171285,3.7364268504282117,0.004030226700251889,0.9676507722921914,0.337110488091808
row,525,train,V2,compound_frequency,"(21.0, 22.0]",20,0.85,3.89379648,0.0,1.221866185,0.19126527714629485
row,525,train,V2,compound_frequency,"(22.0, 42.0]",663,0.7722473604826546,5.523711871493212,0.0,1.8771255564102565,0.4500580002992126
row,525,train,V2,compound_frequency,"(3.999, 18.0]",662,0.8429003021148036,5.720798560271904,0.0,1.7653841084592146,0.46365993518581683
row,525,validation,V2,compound_frequency,"(18.0, 21.0]",261,0.7854406130268199,3.7399848701149425,0.011494252873563218,1.2129830720306514,0.3228906392370462
row,525,validation,V2,compound_frequency,"(22.0, 42.0]",72,0.7916666666666666,5.586531256944444,0.0,2.5693292847222224,0.5225220881179462
row,525,validation,V2,compound_frequency,"(3.999, 18.0]",83,0.6626506024096386,5.93380234939759,0.0,2.802694096385542,0.3924898199068048
row,1101,test,V2,compound_frequency,"(18.0, 21.0]",261,0.6973180076628352,4.74702247164751,0.0,2.3057857731800766,0.3859564932742085
row,1101,test,V2,compound_frequency,"(21.0, 22.0]",1,0.0,6.004946,0.0,2.8147225000000002,
row,1101,test,V2,compound_frequency,"(22.0, 42.0]",75,0.5466666666666666,6.024583745333334,0.0,3.7191562693333338,0.4912410472460469
row,1101,test,V2,compound_frequency,"(3.999, 18.0]",80,0.6125,7.8782930137500005,0.0125,4.43046772,0.5868495077355838
row,1101,train,V2,compound_frequency,"(18.0, 21.0]",1981,0.7541645633518425,4.777676565371025,0.002523977788995457,1.7149815111559816,0.3653415407619887
row,1101,train,V2,compound_frequency,"(21.0, 22.0]",18,1.0,5.848934033333332,0.0,1.3428925388888888,0.5123969676321547
row,1101,train,V2,compound_frequency,"(22.0, 42.0]",657,0.6377473363774734,5.973790428767122,0.0,2.911161130745814,0.4614083890573593
row,1101,train,V2,compound_frequency,"(3.999, 18.0]",674,0.7566765578635015,8.316520410682493,0.002967359050445104,3.0862745333827895,0.4994553715571613
