CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,0/1,10,2023-06-20_14-36-50,Silica-CS 4g,611.0,934.0,CCOC(=O)CC(=O)OCC,611.0,934.0,321,fa04675c3a6400dc01e0,5.091666666666667,7.783333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,0/1,5,2023-06-20_14-41-25,Silica-CS 4g,1078.0,2021.0,CCOC(=O)CC(=O)OCC,1078.0,2021.0,322,461fbd64aa8472f52774,4.491666666666666,8.420833333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,0/1,5,2023-06-20_14-45-52,Silica-CS 4g,1063.0,1653.0,CCOC(=O)CC(=O)OCC,1063.0,1653.0,323,29b2750406e976da394c,4.429166666666666,6.8875,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,0/1,5,2023-06-20_14-50-34,Silica-CS 4g,1071.0,1563.0,CCOC(=O)CC(=O)OCC,1071.0,1563.0,324,b813b117f0ebb8d7c853,4.4625,6.5125,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,1/1,10,2023-06-20_14-54-39,Silica-CS 4g,634.0,832.0,CCOC(=O)CC(=O)OCC,634.0,832.0,325,29c10ff03e1b36b3d26d,5.283333333333333,6.933333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,1/1,10,2023-06-20_14-58-04,Silica-CS 4g,638.0,877.0,CCOC(=O)CC(=O)OCC,638.0,877.0,326,3a095d378b537020c569,5.316666666666666,7.308333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,1/1,10,2023-06-20_15-01-27,Silica-CS 4g,673.0,964.0,CCOC(=O)CC(=O)OCC,673.0,964.0,327,9f2784e0f5c807ccfa0f,5.608333333333333,8.033333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,1/1,5,2023-06-20_15-19-19,Silica-CS 4g,1100.0,1694.0,CCOC(=O)CC(=O)OCC,1100.0,1694.0,328,ba2b9e528f2743c4e6ec,4.583333333333333,7.058333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,1/1,5,2023-06-20_15-23-48,Silica-CS 4g,1145.0,1688.0,CCOC(=O)CC(=O)OCC,1145.0,1688.0,329,d70e9c59006d0176fc5a,4.770833333333333,7.033333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,1/1,5,2023-06-20_15-14-47,Silica-CS 4g,1150.0,1978.0,CCOC(=O)CC(=O)OCC,1150.0,1978.0,330,8d9183fd0d59cfc5871f,4.791666666666667,8.241666666666667,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,2/1,10,2023-06-20_15-32-46,Silica-CS 4g,486.0,691.0,CCOC(=O)CC(=O)OCC,486.0,691.0,331,a49035ae8152befe9b80,4.05,5.758333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,2/1,10,2023-06-20_15-36-09,Silica-CS 4g,676.0,978.0,CCOC(=O)CC(=O)OCC,676.0,978.0,332,3b54dfb5158b47f3c0f5,5.633333333333334,8.15,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,2/1,5,2023-06-20_15-40-57,Silica-CS 4g,1192.0,1693.0,CCOC(=O)CC(=O)OCC,1192.0,1693.0,333,99d252a2e394a175ecba,4.966666666666667,7.054166666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,2/1,5,2023-06-20_15-45-19,Silica-CS 4g,1165.0,1671.0,CCOC(=O)CC(=O)OCC,1165.0,1671.0,334,0b1b7bf04ed8169cd172,4.854166666666667,6.9625,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,2/1,5,2023-06-20_15-49-56,Silica-CS 4g,1168.0,1693.0,CCOC(=O)CC(=O)OCC,1168.0,1693.0,335,a86de29046ff51f1300b,4.866666666666666,7.054166666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,5/1,10,2023-06-20_16-01-41,Silica-CS 4g,497.0,701.0,CCOC(=O)CC(=O)OCC,497.0,701.0,336,58b3518f48d8340d6ffc,4.141666666666667,5.841666666666667,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,5/1,10,2023-06-20_16-06-24,Silica-CS 4g,691.0,909.0,CCOC(=O)CC(=O)OCC,691.0,909.0,337,daa57028243887eb8e1a,5.758333333333334,7.575,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,5/1,10,2023-06-20_16-10-52,Silica-CS 4g,683.0,898.0,CCOC(=O)CC(=O)OCC,683.0,898.0,338,034aaf7715b5ec8bd7ee,5.691666666666666,7.483333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,5/1,5,2023-06-20_16-16-56,Silica-CS 4g,1226.0,1622.0,CCOC(=O)CC(=O)OCC,1226.0,1622.0,339,eea50d6a38f292dfe571,5.108333333333333,6.758333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,5/1,5,2023-06-20_16-21-19,Silica-CS 4g,1221.0,1755.0,CCOC(=O)CC(=O)OCC,1221.0,1755.0,340,9205619d3836954c6591,5.0875,7.3125,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,5/1,5,2023-06-20_16-25-40,Silica-CS 4g,1205.0,1609.0,CCOC(=O)CC(=O)OCC,1205.0,1609.0,341,ace363e8314f9f7d27a6,5.020833333333333,6.704166666666667,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,10/1,10,2023-06-20_16-32-15,Silica-CS 4g,714.0,901.0,CCOC(=O)CC(=O)OCC,714.0,901.0,342,ab66de7edad40236ffd5,5.95,7.508333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,10/1,10,2023-06-20_16-36-37,Silica-CS 4g,702.0,904.0,CCOC(=O)CC(=O)OCC,702.0,904.0,343,aa65e86ee8638bded5d9,5.85,7.533333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,10/1,10,2023-06-20_16-39-58,Silica-CS 4g,694.0,919.0,CCOC(=O)CC(=O)OCC,694.0,919.0,344,4e69d770ec2e35212ede,5.783333333333333,7.658333333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,10/1,5,2023-06-20_16-45-38,Silica-CS 4g,1269.0,1650.0,CCOC(=O)CC(=O)OCC,1269.0,1650.0,345,271f829efaeb0b6c03b9,5.2875,6.875,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,10/1,5,2023-06-20_16-50-00,Silica-CS 4g,1246.0,1780.0,CCOC(=O)CC(=O)OCC,1246.0,1780.0,346,bb9d055d55ded1101079,5.191666666666666,7.416666666666667,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,10/1,5,2023-06-20_16-54-20,Silica-CS 4g,1229.0,1643.0,CCOC(=O)CC(=O)OCC,1229.0,1643.0,347,08ae0e5f727afabf1e71,5.120833333333334,6.845833333333333,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,20/1,10,2023-06-20_17-05-10,Silica-CS 4g,553.0,758.0,CCOC(=O)CC(=O)OCC,553.0,758.0,348,d7b0845793265cab0c33,4.608333333333333,6.316666666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,20/1,10,2023-06-20_17-10-34,Silica-CS 4g,748.0,1025.0,CCOC(=O)CC(=O)OCC,748.0,1025.0,349,40fd02db79e028fe05a9,6.233333333333333,8.541666666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,20/1,10,2023-06-20_17-15-30,Silica-CS 4g,765.0,1105.0,CCOC(=O)CC(=O)OCC,765.0,1105.0,350,4c469be3d7348703d469,6.375,9.208333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,20/1,5,2023-06-20_17-21-34,Silica-CS 4g,1336.0,1693.0,CCOC(=O)CC(=O)OCC,1336.0,1693.0,351,c8c273cfee014d3eee97,5.566666666666666,7.054166666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,20/1,5,2023-06-20_17-26-13,Silica-CS 4g,1405.0,1802.0,CCOC(=O)CC(=O)OCC,1405.0,1802.0,352,26df752cf7c0673db585,5.854166666666667,7.508333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,20/1,5,2023-06-20_17-30-59,Silica-CS 4g,1344.0,1825.0,CCOC(=O)CC(=O)OCC,1344.0,1825.0,353,463c07f492870522d9b8,5.6,7.604166666666667,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,50/1,10,2023-06-20_19-11-18,Silica-CS 4g,789.0,1002.0,CCOC(=O)CC(=O)OCC,789.0,1002.0,354,37c15d90032e66347ed6,6.575,8.35,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,50/1,10,2023-06-20_19-17-59,Silica-CS 4g,769.0,993.0,CCOC(=O)CC(=O)OCC,769.0,993.0,355,08155ffdcb0d27576050,6.408333333333333,8.275,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,50/1,10,2023-06-20_19-22-52,Silica-CS 4g,760.0,981.0,CCOC(=O)CC(=O)OCC,760.0,981.0,356,2aa2754666d0f055cb00,6.333333333333333,8.175,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,50.0,PE,200,50/1,5,2023-06-20_19-30-14,Silica-CS 4g,1357.0,1813.0,CCOC(=O)CC(=O)OCC,1357.0,1813.0,357,9c10e0827e86bb3c7681,5.654166666666667,7.554166666666666,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,100.0,PE,200,50/1,5,2023-06-20_19-34-53,Silica-CS 4g,1398.0,1832.0,CCOC(=O)CC(=O)OCC,1398.0,1832.0,358,68ca46900cfea89e5164,5.825,7.633333333333334,keep,,,user_confirmed_protocol_2026-08-13
105-53-3,Diethyl malonate,0.99,1.055,150.0,PE,200,50/1,5,2023-06-20_19-39-22,Silica-CS 4g,1390.0,1902.0,CCOC(=O)CC(=O)OCC,1390.0,1902.0,359,f7d57d8bb988f7016502,5.791666666666667,7.925,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,1/1,10,2023-06-20_19-50-46,Silica-CS 4g,946.0,1189.0,CCOC(=O)C(C(=O)OCC)Br,946.0,1189.0,360,1c7b6d08b1295d5ab57a,7.883333333333334,9.908333333333333,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,0/1,10,2023-06-20_20-08-01,Silica-CS 4g,481.0,911.0,CCOC(=O)C(C(=O)OCC)Br,481.0,911.0,361,aa4f10716b50c64bdfb4,4.008333333333334,7.591666666666667,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,0/1,10,2023-06-20_20-11-33,Silica-CS 4g,639.0,860.0,CCOC(=O)C(C(=O)OCC)Br,639.0,860.0,362,2261bf7d6cced00105f6,5.325,7.166666666666667,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,0/1,10,2023-06-20_20-15-00,Silica-CS 4g,631.0,915.0,CCOC(=O)C(C(=O)OCC)Br,631.0,915.0,363,9807b8d6ea4e235596ef,5.258333333333334,7.625,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,0/1,5,2023-06-20_20-19-41,Silica-CS 4g,1147.0,1554.0,CCOC(=O)C(C(=O)OCC)Br,1147.0,1554.0,364,53586dc05216ecade4e4,4.779166666666667,6.475,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,0/1,5,2023-06-20_20-24-06,Silica-CS 4g,1125.0,1640.0,CCOC(=O)C(C(=O)OCC)Br,1125.0,1640.0,365,9bf0908bbb92616aa84a,4.6875,6.833333333333333,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,0/1,5,2023-06-20_20-28-29,Silica-CS 4g,1189.0,1853.0,CCOC(=O)C(C(=O)OCC)Br,1189.0,1853.0,366,d2ff7a583ff7ba867f92,4.954166666666667,7.720833333333333,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,1/1,10,2023-06-20_20-33-56,Silica-CS 4g,704.0,952.0,CCOC(=O)C(C(=O)OCC)Br,704.0,952.0,367,35fbc43e4153b7ce3ac7,5.866666666666666,7.933333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,1/1,10,2023-06-20_20-37-45,Silica-CS 4g,706.0,1017.0,CCOC(=O)C(C(=O)OCC)Br,706.0,1017.0,368,4ce74d351dca8ea185be,5.883333333333334,8.475,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,1/1,10,2023-06-20_20-41-07,Silica-CS 4g,689.0,1062.0,CCOC(=O)C(C(=O)OCC)Br,689.0,1062.0,369,7f459db0de73e17d0dd5,5.741666666666666,8.85,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,1/1,5,2023-06-20_20-46-00,Silica-CS 4g,1254.0,1680.0,CCOC(=O)C(C(=O)OCC)Br,1254.0,1680.0,370,0b9226171e1caa865abb,5.225,7.0,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,1/1,5,2023-06-20_20-50-32,Silica-CS 4g,1218.0,1693.0,CCOC(=O)C(C(=O)OCC)Br,1218.0,1693.0,371,1237662bc794f13220ff,5.075,7.054166666666666,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,1/1,5,2023-06-20_20-55-39,Silica-CS 4g,1209.0,1784.0,CCOC(=O)C(C(=O)OCC)Br,1209.0,1784.0,372,4dcce3e0c8b66ec2ad50,5.0375,7.433333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,2/1,10,2023-06-20_21-01-19,Silica-CS 4g,737.0,1011.0,CCOC(=O)C(C(=O)OCC)Br,737.0,1011.0,373,f9b4646c61f373716990,6.141666666666667,8.425,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,2/1,10,2023-06-20_21-04-53,Silica-CS 4g,763.0,1215.0,CCOC(=O)C(C(=O)OCC)Br,763.0,1215.0,374,3250d3677af7398cd6e8,6.358333333333333,10.125,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,2/1,10,2023-06-20_21-08-31,Silica-CS 4g,742.0,1252.0,CCOC(=O)C(C(=O)OCC)Br,742.0,1252.0,375,759630ce1a183c36325b,6.183333333333334,10.433333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,2/1,5,2023-06-20_21-13-50,Silica-CS 4g,1328.0,1920.0,CCOC(=O)C(C(=O)OCC)Br,1328.0,1920.0,376,dc73de0bfc725e8cd467,5.533333333333333,8.0,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,2/1,5,2023-06-20_21-21-00,Silica-CS 4g,1337.0,2558.0,CCOC(=O)C(C(=O)OCC)Br,1337.0,2558.0,377,e2de4345a5969054533f,5.570833333333334,10.658333333333333,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,2/1,5,2023-06-20_21-25-26,Silica-CS 4g,1325.0,2273.0,CCOC(=O)C(C(=O)OCC)Br,1325.0,2273.0,378,344a23de5d4ee8d4ce48,5.520833333333333,9.470833333333333,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,5/1,10,2023-06-21_10-14-52,Silica-CS 4g,544.0,1155.0,CCOC(=O)C(C(=O)OCC)Br,544.0,1155.0,379,d9426ef0af1c968f7fae,4.533333333333333,9.625,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,5/1,10,2023-06-21_10-19-28,Silica-CS 4g,968.0,1480.0,CCOC(=O)C(C(=O)OCC)Br,968.0,1480.0,380,c698c0c44dc3e81c2f47,8.066666666666666,12.333333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,5/1,10,2023-06-21_10-24-21,Silica-CS 4g,738.0,1685.0,CCOC(=O)C(C(=O)OCC)Br,738.0,1685.0,381,f72a0e7948a50ed09024,6.15,14.041666666666666,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,5/1,5,2023-06-21_10-42-05,Silica-CS 4g,1908.0,2686.0,CCOC(=O)C(C(=O)OCC)Br,1908.0,2686.0,382,0e4b54f3f5f8d275159d,7.95,11.191666666666666,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,5/1,5,2023-06-21_10-36-46,Silica-CS 4g,1789.0,2734.0,CCOC(=O)C(C(=O)OCC)Br,1789.0,2734.0,383,28370d4d701b5589f06c,7.454166666666667,11.391666666666667,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,10/1,10,2023-06-21_10-54-25,Silica-CS 4g,1841.0,3400.0,CCOC(=O)C(C(=O)OCC)Br,1841.0,3400.0,384,83b130b6b5ea23418a95,15.341666666666667,28.333333333333332,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,10/1,10,2023-06-21_10-59-49,Silica-CS 4g,1275.0,2091.0,CCOC(=O)C(C(=O)OCC)Br,1275.0,2091.0,385,12ee64241e59d6b88e7a,10.625,17.425,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,10/1,10,2023-06-21_11-05-42,Silica-CS 4g,1242.0,2388.0,CCOC(=O)C(C(=O)OCC)Br,1242.0,2388.0,386,f38d5dff7d60bacd8a21,10.35,19.9,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,10/1,5,2023-06-21_11-12-22,Silica-CS 4g,2402.0,3768.0,CCOC(=O)C(C(=O)OCC)Br,2402.0,3768.0,387,476cc619694c0f3b6c39,10.008333333333333,15.7,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,10/1,5,2023-06-21_11-34-31,Silica-CS 4g,2503.0,4228.0,CCOC(=O)C(C(=O)OCC)Br,2503.0,4228.0,388,bfaadd073aa5a950f919,10.429166666666667,17.616666666666667,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,20/1,10,2023-06-21_15-30-51,Silica-CS 4g,1665.0,3148.0,CCOC(=O)C(C(=O)OCC)Br,1665.0,3148.0,389,dde0f59c8346943fe60a,13.875,26.233333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,20/1,10,2023-06-21_15-37-11,Silica-CS 4g,1624.0,3274.0,CCOC(=O)C(C(=O)OCC)Br,1624.0,3274.0,390,3da92f4c69a3c88d3585,13.533333333333333,27.283333333333335,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,20/1,5,2023-06-21_15-57-39,Silica-CS 4g,3209.0,5905.0,CCOC(=O)C(C(=O)OCC)Br,3209.0,5905.0,391,b98a7974de322ed42ec0,13.370833333333334,24.604166666666668,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,50.0,PE,200,50/1,10,2023-06-21_16-20-05,Silica-CS 4g,2952.0,6238.0,CCOC(=O)C(C(=O)OCC)Br,2952.0,6238.0,392,0434c2f9b75e25782a13,24.6,51.983333333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100.0,PE,200,50/1,5,2023-06-21_17-16-24,Silica-CS 4g,6278.0,10031.0,CCOC(=O)C(C(=O)OCC)Br,6278.0,10031.0,393,027bbff1ac308c5dd7a1,26.158333333333335,41.795833333333334,keep,,,user_confirmed_protocol_2026-08-13
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,150.0,PE,200,50/1,5,2023-06-21_17-33-58,Silica-CS 4g,4506.0,10246.0,CCOC(=O)C(C(=O)OCC)Br,4506.0,10246.0,394,4756b7ebb0be7c63e552,18.775,42.69166666666667,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,50.0,DCM,200,0/1,10,2023-06-25_10-10-26,Silica-CS 4g,475.0,1653.0,CCOC(=O)/C=C(/C)\N,475.0,1653.0,395,d3b1f310cb3ebbca13af,3.9583333333333335,13.775,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100.0,DCM,200,0/1,10,2023-06-25_10-13-51,Silica-CS 4g,633.0,1978.0,CCOC(=O)/C=C(/C)\N,633.0,1978.0,396,71f5df8c7d7e88d1afce,5.275,16.483333333333334,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100.0,DCM,200,0/1,5,2023-06-25_10-30-22,Silica-CS 4g,1191.0,3434.0,CCOC(=O)/C=C(/C)\N,1191.0,3434.0,397,ce8391d5c053e7fad6e4,4.9625,14.308333333333334,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,150.0,DCM,200,0/1,5,2023-06-25_10-36-46,Silica-CS 4g,1212.0,3673.0,CCOC(=O)/C=C(/C)\N,1212.0,3673.0,398,87c99ce6f9252fc3241e,5.05,15.304166666666667,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,50.0,DCM,200,1/1,10,2023-06-25_10-42-43,Silica-CS 4g,842.0,2495.0,CCOC(=O)/C=C(/C)\N,842.0,2495.0,399,4df0734ab058c0eeed78,7.016666666666667,20.791666666666668,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100.0,DCM,200,1/1,10,2023-06-25_10-47-18,Silica-CS 4g,821.0,2448.0,CCOC(=O)/C=C(/C)\N,821.0,2448.0,400,cad6b7ea1831fdd559f2,6.841666666666667,20.4,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,50.0,DCM,200,1/1,5,2023-06-25_11-08-45,Silica-CS 4g,846.0,2544.0,CCOC(=O)/C=C(/C)\N,846.0,2544.0,401,6a53fc46345dc50021ae,3.525,10.6,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100.0,DCM,200,1/1,5,2023-06-25_11-17-19,Silica-CS 4g,1550.0,4920.0,CCOC(=O)/C=C(/C)\N,1550.0,4920.0,402,d90d024730eb01bff3c7,6.458333333333333,20.5,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,150.0,DCM,200,1/1,5,2023-06-25_11-25-49,Silica-CS 4g,1520.0,4884.0,CCOC(=O)/C=C(/C)\N,1520.0,4884.0,403,017b0f98188f8ff58935,6.333333333333333,20.35,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,50.0,DCM,200,2/1,10,2023-06-25_13-40-25,Silica-CS 4g,1034.0,2314.0,CCOC(=O)/C=C(/C)\N,1034.0,2314.0,404,eb798a5ccfb1f429a724,8.616666666666667,19.283333333333335,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100.0,DCM,200,2/1,10,2023-06-25_13-33-41,Silica-CS 4g,1043.0,2966.0,CCOC(=O)/C=C(/C)\N,1043.0,2966.0,405,2466da143763ef5563ef,8.691666666666666,24.716666666666665,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,150.0,DCM,200,2/1,10,2023-06-25_13-46-01,Silica-CS 4g,982.0,3096.0,CCOC(=O)/C=C(/C)\N,982.0,3096.0,406,65e1a598d00339bec2f8,8.183333333333334,25.8,keep,,,user_confirmed_protocol_2026-08-13
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,50.0,DCM,200,2/1,5,2023-06-25_13-55-48,Silica-CS 4g,1948.0,4687.0,CCOC(=O)/C=C(/C)\N,1948.0,4687.0,407,dbb123f97786ebe3c36a,8.116666666666667,19.529166666666665,keep,,,user_confirmed_protocol_2026-08-13
