column,protocol,method,target,dimension,level,mean_rows,nonempty_seeds,rmse,mae,median_absolute_error
8g,row,conditional_policy,V2,target_magnitude,high,38.0,5,12.450966751305916,8.486105797132996,5.958900033108657
8g,row,conditional_policy,V2,target_magnitude,low,38.0,5,7.169379453182816,3.5421540072410735,2.222502124655949
8g,row,conditional_policy,V2,target_magnitude,mid,39.0,5,6.527693626502912,4.685662783704237,3.4202163728569532
8g,row,conditional_policy,V2,target_magnitude,top10,12.0,5,19.297995479063587,14.195242408346965,9.799351581278213
8g,row,local_identity_shrinkage,V1,EA,high,17.4,5,4.786608898900553,3.2521378590762593,1.9516267507959406
8g,row,local_identity_shrinkage,V1,EA,low,44.2,5,8.66581180986908,5.1180530402311115,2.697002970627527
8g,row,local_identity_shrinkage,V1,EA,mid,53.4,5,4.3012161461665785,2.320099735065527,1.2430862728993906
8g,row,local_identity_shrinkage,V1,source_q50,high,41.2,5,9.712292193525197,6.4218455732467845,3.9428975225313216
8g,row,local_identity_shrinkage,V1,source_q50,low,37.4,5,2.556385886175839,1.4165771893510062,0.832215543083193
8g,row,local_identity_shrinkage,V1,source_q50,mid,36.4,5,4.017302801108507,2.5264597040482917,1.6985021097204858
8g,row,local_identity_shrinkage,V1,source_q50,top10,14.8,5,13.916677528584703,10.435231166597811,8.313072444722831
8g,row,local_identity_shrinkage,V1,target_magnitude,high,38.0,5,9.54211179700837,6.519203344263583,4.2203031317773085
8g,row,local_identity_shrinkage,V1,target_magnitude,low,38.0,5,4.872870329585184,2.645715120778476,1.4398463145066085
8g,row,local_identity_shrinkage,V1,target_magnitude,mid,39.0,5,2.0612270427064794,1.5367715278029703,1.2386354032156963
8g,row,local_identity_shrinkage,V1,target_magnitude,top10,12.0,5,14.697396038730394,11.329676967118411,10.073776507440877
8g,row,local_identity_shrinkage,V2,EA,high,17.4,5,6.82889035513669,4.751885318753804,3.3305959224409074
8g,row,local_identity_shrinkage,V2,EA,low,44.2,5,12.47715919035419,7.354793608981076,4.411856855505349
8g,row,local_identity_shrinkage,V2,EA,mid,53.4,5,7.101811347494592,4.589859054606232,2.9088105567922473
8g,row,local_identity_shrinkage,V2,source_q50,high,43.8,5,12.965202834216432,8.849910044771267,6.162940871977785
8g,row,local_identity_shrinkage,V2,source_q50,low,36.4,5,4.191310272789915,2.8312829330178015,2.004694472874531
8g,row,local_identity_shrinkage,V2,source_q50,mid,34.8,5,7.511188067358242,4.666005547203409,3.496071423980679
8g,row,local_identity_shrinkage,V2,source_q50,top10,14.2,5,20.591732692880562,16.192786155887518,13.40582556449587
8g,row,local_identity_shrinkage,V2,target_magnitude,high,38.0,5,12.57934374643446,8.544445511466567,5.929436357441472
8g,row,local_identity_shrinkage,V2,target_magnitude,low,38.0,5,7.211456909506043,3.7053303839844283,2.4225434957174965
8g,row,local_identity_shrinkage,V2,target_magnitude,mid,39.0,5,6.4982140530771915,4.683976974901908,3.4466631980667737
8g,row,local_identity_shrinkage,V2,target_magnitude,top10,12.0,5,19.569725882370637,14.39208926940213,9.8231691869289
8g,row,scale_only,V1,EA,high,17.4,5,5.380023276807451,4.215084189882537,3.0046941260667532
8g,row,scale_only,V1,EA,low,44.2,5,8.08026478341819,4.938408158268318,2.8031416741153095
8g,row,scale_only,V1,EA,mid,53.4,5,4.410015263627087,2.828722429861424,1.7926953710617162
8g,row,scale_only,V1,source_q50,high,41.2,5,9.168134078488993,6.2888975966359,3.9787581881419443
8g,row,scale_only,V1,source_q50,low,37.4,5,2.7084851609606,1.9143481609295416,1.5183657067107208
8g,row,scale_only,V1,source_q50,mid,36.4,5,4.4160963125713675,3.205090159497849,2.640481227967644
8g,row,scale_only,V1,source_q50,top10,14.8,5,13.177673788355401,9.871845877459041,8.674980340933619
8g,row,scale_only,V1,target_magnitude,high,38.0,5,8.619788556722705,5.9091099514672,3.9980309424751974
8g,row,scale_only,V1,target_magnitude,low,38.0,5,5.474903541370415,3.4481897959156322,2.3601626591311673
8g,row,scale_only,V1,target_magnitude,mid,39.0,5,2.6392630815326554,2.161134276720603,1.8782701164451876
8g,row,scale_only,V1,target_magnitude,top10,12.0,5,13.141357715854534,10.023683021148598,8.63551176742845
8g,row,scale_only,V2,EA,high,17.4,5,6.6424003506064935,4.680598098633277,3.5489176405426597
8g,row,scale_only,V2,EA,low,44.2,5,12.077430546148806,7.166051441075922,4.367158181792395
8g,row,scale_only,V2,EA,mid,53.4,5,7.054117148251301,4.5053393471711916,2.821946026533054
8g,row,scale_only,V2,source_q50,high,43.8,5,12.650594096365811,8.639465350123205,6.172632309311159
8g,row,scale_only,V2,source_q50,low,36.4,5,3.8829726149358366,2.6673315323234794,1.9342948271979483
8g,row,scale_only,V2,source_q50,mid,34.8,5,7.429333536694003,4.68489978806912,3.634837417919266
8g,row,scale_only,V2,source_q50,top10,14.2,5,19.739026003359513,15.246291968947594,12.558291833616778
8g,row,scale_only,V2,target_magnitude,high,38.0,5,12.200806550474148,8.234635329768466,5.960856882548809
8g,row,scale_only,V2,target_magnitude,low,38.0,5,7.179265127031234,3.6898840148393917,2.350155215024732
8g,row,scale_only,V2,target_magnitude,mid,39.0,5,6.47620524375867,4.657424724796842,3.414091287490165
8g,row,scale_only,V2,target_magnitude,top10,12.0,5,18.880716428762746,13.597377593796864,8.68088194487288
8g,row,source_anchored_full,V1,EA,high,17.4,5,2.9870273021630895,2.1382293425978833,1.7089126000000001
8g,row,source_anchored_full,V1,EA,low,44.2,5,13.66354417651659,7.98540714021955,3.9176417
8g,row,source_anchored_full,V1,EA,mid,53.4,5,7.769625881790515,4.039088203256508,2.4086939366666673
8g,row,source_anchored_full,V1,source_q50,high,41.2,5,16.264147228874954,10.341362329774775,5.773687366666668
8g,row,source_anchored_full,V1,source_q50,low,37.4,5,3.3590964596108206,2.3273539783022996,1.8781003566666663
8g,row,source_anchored_full,V1,source_q50,mid,36.4,5,4.211826128984597,2.5885291850113825,2.035819433333334
8g,row,source_anchored_full,V1,source_q50,top10,14.8,5,25.4177741802231,19.058836082741703,12.917659700000002
8g,row,source_anchored_full,V1,target_magnitude,high,38.0,5,17.426217590171277,11.961096967719298,7.644512783333333
8g,row,source_anchored_full,V1,target_magnitude,low,38.0,5,3.4144456717922127,2.0100415259649123,1.6265832733333334
8g,row,source_anchored_full,V1,target_magnitude,mid,39.0,5,2.6603831183703237,2.26774065008547,2.147624006666667
8g,row,source_anchored_full,V1,target_magnitude,top10,12.0,5,28.592214037882478,24.05464105,19.030172800000003
8g,row,source_anchored_full,V2,EA,high,17.4,5,7.882323098496587,6.063311984814814,4.9831865833333335
8g,row,source_anchored_full,V2,EA,low,44.2,5,20.627382797368714,12.207361571174234,6.5817786
8g,row,source_anchored_full,V2,EA,mid,53.4,5,11.790272772942712,7.064628198348466,4.5344369
8g,row,source_anchored_full,V2,source_q50,high,43.8,5,23.141373278520376,15.312755020244623,9.8429368
8g,row,source_anchored_full,V2,source_q50,low,36.4,5,5.342322498306844,3.9581410784703364,3.360337033333333
8g,row,source_anchored_full,V2,source_q50,mid,34.8,5,9.297560270181169,6.091802143024727,4.710623633333333
8g,row,source_anchored_full,V2,source_q50,top10,14.2,5,39.44012675593876,30.47846384736111,21.940653933333337
8g,row,source_anchored_full,V2,target_magnitude,high,38.0,5,26.0664409476292,18.673008531578947,13.079415666666668
8g,row,source_anchored_full,V2,target_magnitude,low,38.0,5,5.648898242418095,3.2795126175438596,2.5689191499999997
8g,row,source_anchored_full,V2,target_magnitude,mid,39.0,5,6.263166962369111,5.4632372196581205,5.5006851999999995
8g,row,source_anchored_full,V2,target_magnitude,top10,12.0,5,42.312779223566395,35.17017562777778,28.09020726666667
8g,row,source_anchored_shallow,V1,EA,high,17.4,5,4.402137566490132,3.15630841047619,2.3978494033333333
8g,row,source_anchored_shallow,V1,EA,low,44.2,5,10.366063208381181,6.371977980603347,3.784541066666668
8g,row,source_anchored_shallow,V1,EA,mid,53.4,5,6.825483951950206,4.007176677923577,2.7138536700000007
8g,row,source_anchored_shallow,V1,source_q50,high,41.2,5,12.477366982321318,7.906559293850381,5.000338099999999
8g,row,source_anchored_shallow,V1,source_q50,low,37.4,5,4.101802280275844,2.997264559973257,2.3995067066666658
8g,row,source_anchored_shallow,V1,source_q50,mid,36.4,5,4.740699196660647,3.1304640465468845,2.2530394
8g,row,source_anchored_shallow,V1,source_q50,top10,14.8,5,20.037851529477784,14.053373884781143,9.242177600000002
8g,row,source_anchored_shallow,V1,target_magnitude,high,38.0,5,12.91082105078606,8.691786121228068,5.650698633333333
8g,row,source_anchored_shallow,V1,target_magnitude,low,38.0,5,4.602889980491759,3.134962785614035,2.51952366
8g,row,source_anchored_shallow,V1,target_magnitude,mid,39.0,5,3.189421001800568,2.5987032076923073,2.277250406666667
8g,row,source_anchored_shallow,V1,target_magnitude,top10,12.0,5,20.166024578458103,15.499261044444443,12.359138166666666
8g,row,source_anchored_shallow,V2,EA,high,17.4,5,7.988619914280497,6.497192080476191,5.146993266666667
8g,row,source_anchored_shallow,V2,EA,low,44.2,5,15.775500190152709,9.884944427235954,6.074937566666665
8g,row,source_anchored_shallow,V2,EA,mid,53.4,5,9.719262568962074,6.193022019957169,4.4060343333333325
8g,row,source_anchored_shallow,V2,source_q50,high,43.8,5,17.352553922293847,11.722530475955391,8.567803466666666
8g,row,source_anchored_shallow,V2,source_q50,low,36.4,5,6.035853863845523,4.694006787832831,3.8161449500000004
8g,row,source_anchored_shallow,V2,source_q50,mid,34.8,5,9.192961561345772,5.907190471984554,4.259755533333332
8g,row,source_anchored_shallow,V2,source_q50,top10,14.2,5,29.44098503952693,21.526359063888886,14.825430200000003
8g,row,source_anchored_shallow,V2,target_magnitude,high,38.0,5,19.073574339695742,13.28203424736842,9.463049933333332
8g,row,source_anchored_shallow,V2,target_magnitude,low,38.0,5,6.650740905217259,4.374202738421053,3.3654327333333334
8g,row,source_anchored_shallow,V2,target_magnitude,mid,39.0,5,6.552135934503598,5.395325451111111,4.6954340000000006
8g,row,source_anchored_shallow,V2,target_magnitude,top10,12.0,5,30.340760780511573,23.424292399999995,18.215645000000002
8g,row,standard_full_finetune,V1,EA,high,17.4,5,4.238470091537522,3.6016883780687836,3.030615436666667
8g,row,standard_full_finetune,V1,EA,low,44.2,5,15.2644281955718,8.921911010622097,4.39857192
8g,row,standard_full_finetune,V1,EA,mid,53.4,5,7.512494981005176,4.8078313015673775,3.1787075933333337
8g,row,standard_full_finetune,V1,source_q50,high,41.2,5,17.027024564061072,10.866740954223324,6.374867833333335
8g,row,standard_full_finetune,V1,source_q50,low,37.4,5,4.428976257213343,3.5074046527044187,3.0213314099999997
8g,row,standard_full_finetune,V1,source_q50,mid,36.4,5,5.260579208322525,3.817112090541168,3.0183790533333337
8g,row,standard_full_finetune,V1,source_q50,top10,14.8,5,25.954989161017913,19.45087367219817,14.75645463333333
8g,row,standard_full_finetune,V1,target_magnitude,high,38.0,5,17.953789124899718,11.790431877719296,7.0852962066666665
8g,row,standard_full_finetune,V1,target_magnitude,low,38.0,5,4.800720433574425,3.313059815263158,2.7474748566666665
8g,row,standard_full_finetune,V1,target_magnitude,mid,39.0,5,4.410594159030422,3.7110459994871796,3.3218975066666667
8g,row,standard_full_finetune,V1,target_magnitude,top10,12.0,5,28.292874467382568,22.308030488888885,18.131786766666668
8g,row,standard_full_finetune,V2,EA,high,17.4,5,8.717509108141252,7.181813194867726,6.192972666666668
8g,row,standard_full_finetune,V2,EA,low,44.2,5,23.68264312328825,13.642807224523363,6.277563966666667
8g,row,standard_full_finetune,V2,EA,mid,53.4,5,11.331397738548512,7.29206057315305,4.613310666666667
8g,row,standard_full_finetune,V2,source_q50,high,43.8,5,25.741840447309038,16.610644769198185,9.351661433333335
8g,row,standard_full_finetune,V2,source_q50,low,36.4,5,5.975372904785595,4.551230796170688,3.8020271066666664
8g,row,standard_full_finetune,V2,source_q50,mid,34.8,5,10.14911318715312,6.843386598627859,4.7260937
8g,row,standard_full_finetune,V2,source_q50,top10,14.2,5,40.14877404873077,29.494746543055555,20.442993199999997
8g,row,standard_full_finetune,V2,target_magnitude,high,38.0,5,27.11735129122932,17.941302125438593,11.543675333333335
8g,row,standard_full_finetune,V2,target_magnitude,low,38.0,5,6.905403619556123,4.297622487543859,3.422318333333333
8g,row,standard_full_finetune,V2,target_magnitude,mid,39.0,5,9.16123520313671,7.004569234358973,5.841552866666666
8g,row,standard_full_finetune,V2,target_magnitude,top10,12.0,5,41.81911691054648,32.04074940555556,23.563873633333333
8g,row,standard_shallow_finetune,V1,EA,high,17.4,5,3.7261133090585767,2.3932748474708996,1.5115998033333335
8g,row,standard_shallow_finetune,V1,EA,low,44.2,5,8.216887209745266,4.941894462552627,2.7877695833333327
8g,row,standard_shallow_finetune,V1,EA,mid,53.4,5,4.781550644667584,2.8321747740055403,1.6077173000000002
8g,row,standard_shallow_finetune,V1,source_q50,high,41.2,5,9.160412129051547,6.265112097385139,4.113862033333333
8g,row,standard_shallow_finetune,V1,source_q50,low,37.4,5,2.9814196590798496,1.8378860528742043,1.3457956933333328
8g,row,standard_shallow_finetune,V1,source_q50,mid,36.4,5,3.8156492984787365,2.316139534742054,1.5523152333333328
8g,row,standard_shallow_finetune,V1,source_q50,top10,14.8,5,13.794094329080474,10.682420210216451,8.634288833333335
8g,row,standard_shallow_finetune,V1,target_magnitude,high,38.0,5,9.283198595011926,6.315991827894737,4.159838866666667
8g,row,standard_shallow_finetune,V1,target_magnitude,low,38.0,5,4.2815380890938535,2.3493849494736843,1.4386770033333331
8g,row,standard_shallow_finetune,V1,target_magnitude,mid,39.0,5,2.745768880227712,2.0405167393162396,1.4877631333333334
8g,row,standard_shallow_finetune,V1,target_magnitude,top10,12.0,5,14.197422565289722,11.102262561111111,9.180307633333333
8g,row,standard_shallow_finetune,V2,EA,high,17.4,5,6.573417158098385,4.6959449720370365,3.2221591666666662
8g,row,standard_shallow_finetune,V2,EA,low,44.2,5,12.676607144238268,7.304410290472141,3.869469500000001
8g,row,standard_shallow_finetune,V2,EA,mid,53.4,5,7.5133872901891765,4.8033844385918085,2.930267866666668
8g,row,standard_shallow_finetune,V2,source_q50,high,43.8,5,12.946381823826616,8.8894840021345,5.7672813000000005
8g,row,standard_shallow_finetune,V2,source_q50,low,36.4,5,4.230898990439325,2.844983260003771,1.8468642666666668
8g,row,standard_shallow_finetune,V2,source_q50,mid,34.8,5,7.959192898623509,4.707884955727726,3.296345099999999
8g,row,standard_shallow_finetune,V2,source_q50,top10,14.2,5,20.556721081338033,16.372666185555556,13.7165688
8g,row,standard_shallow_finetune,V2,target_magnitude,high,38.0,5,13.409987036368213,9.201876698245613,5.939141066666667
8g,row,standard_shallow_finetune,V2,target_magnitude,low,38.0,5,6.479135417405121,3.315306655263158,1.8145663666666665
8g,row,standard_shallow_finetune,V2,target_magnitude,mid,39.0,5,6.609476543060184,4.72385344017094,3.4037395999999993
8g,row,standard_shallow_finetune,V2,target_magnitude,top10,12.0,5,20.584851969517835,15.325610027777776,11.559691266666665
8g,row,target_head_only,V1,EA,high,17.4,5,4.577131053148071,3.193946847238095,1.763401983333333
8g,row,target_head_only,V1,EA,low,44.2,5,7.368358406556226,4.209367063439815,2.1792148333333325
8g,row,target_head_only,V1,EA,mid,53.4,5,5.151331320149952,2.7283325981073485,1.3835998333333337
8g,row,target_head_only,V1,source_q50,high,41.2,5,8.850654323482463,5.594196355241956,3.3543676999999987
8g,row,target_head_only,V1,source_q50,low,37.4,5,2.8456076814860274,1.7052921952687512,1.0477194500000002
8g,row,target_head_only,V1,source_q50,mid,36.4,5,4.159658951805973,2.5921434713440314,1.5599781666666666
8g,row,target_head_only,V1,source_q50,top10,14.8,5,13.679884293915872,9.621277469793169,6.479385666666667
8g,row,target_head_only,V1,target_magnitude,high,38.0,5,8.813529592143505,5.484061700877193,3.173647133333333
8g,row,target_head_only,V1,target_magnitude,low,38.0,5,4.854319055244529,2.769554508596491,1.3954214999999999
8g,row,target_head_only,V1,target_magnitude,mid,39.0,5,2.4995431142140725,1.8157307242735043,1.1717417333333333
8g,row,target_head_only,V1,target_magnitude,top10,12.0,5,13.935478506841227,10.457287533333332,7.214524133333333
8g,row,target_head_only,V2,EA,high,17.4,5,6.349264215752659,4.521529929444444,2.9594240833333325
8g,row,target_head_only,V2,EA,low,44.2,5,11.370660107988352,6.571152115077245,3.5595814
8g,row,target_head_only,V2,EA,mid,53.4,5,7.547902217128884,4.499837121252084,2.7261873999999993
8g,row,target_head_only,V2,source_q50,high,43.8,5,12.049544464710674,8.269829653318206,5.827612366666666
8g,row,target_head_only,V2,source_q50,low,36.4,5,3.9344536754342156,2.500717277688537,1.6663646833333339
8g,row,target_head_only,V2,source_q50,mid,34.8,5,7.775796308327116,4.5448900282981315,3.049476933333334
8g,row,target_head_only,V2,source_q50,top10,14.2,5,19.69013254888428,15.704498496944444,12.368248933333337
8g,row,target_head_only,V2,target_magnitude,high,38.0,5,13.435371526874501,9.124799117543859,6.567448833333333
8g,row,target_head_only,V2,target_magnitude,low,38.0,5,5.880230798029256,2.8293865991228073,1.6168978000000007
8g,row,target_head_only,V2,target_magnitude,mid,39.0,5,5.413169464366227,3.9744877444444446,3.1420917333333334
8g,row,target_head_only,V2,target_magnitude,top10,12.0,5,20.95055181604264,15.770201627777777,11.573131166666666
