scope,outer_seed,method,metric,active_label_count,gap_closed,gap_status
seed,887.0,random,V1_RMSE,525,-0.327723073522344,VALID
seed,887.0,random,V1_RMSE,557,0.053695841465333106,VALID
seed,887.0,random,V1_RMSE,589,-0.013338903702340364,VALID
seed,887.0,random,V1_RMSE,621,-0.0025644633368755373,VALID
seed,887.0,random,V1_RMSE,653,0.09371994523817838,VALID
seed,887.0,static_lcmd,V1_RMSE,333,-0.0,VALID
seed,887.0,static_lcmd,V1_RMSE,365,0.3332736268142565,VALID
seed,887.0,static_lcmd,V1_RMSE,397,0.24520905048524722,VALID
seed,887.0,static_lcmd,V1_RMSE,429,0.8805007153637544,VALID
seed,887.0,static_lcmd,V1_RMSE,461,0.9039962551857641,VALID
seed,887.0,static_lcmd,V1_RMSE,493,1.0637130559379233,VALID
seed,887.0,static_lcmd,V1_RMSE,525,1.1672657771891393,VALID
seed,887.0,static_lcmd,V1_RMSE,557,1.0646163023961135,VALID
seed,887.0,static_lcmd,V1_RMSE,589,1.1363023507037804,VALID
seed,887.0,static_lcmd,V1_RMSE,621,1.0846120712994276,VALID
seed,887.0,static_lcmd,V1_RMSE,653,0.9041783734071004,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,333,-0.0,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,365,0.34186046821682414,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,397,0.4974187206159314,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,429,0.5304934514469122,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,461,0.6569153474273136,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,493,0.7202452704350711,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,525,0.6866104082072012,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,557,0.7191042701358762,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,589,0.7955100608408195,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,621,0.8330024473553221,VALID
seed,887.0,adaptive_lcmd,V2_RMSE,653,0.8307133915062304,VALID
seed,887.0,random,V2_RMSE,333,-0.0,VALID
seed,887.0,random,V2_RMSE,365,0.07057879452773978,VALID
seed,887.0,random,V2_RMSE,397,0.01615945513329303,VALID
seed,887.0,random,V2_RMSE,429,-0.017229865807767746,VALID
seed,887.0,random,V2_RMSE,461,-0.022598630741263715,VALID
seed,887.0,random,V2_RMSE,493,-0.11614204118800414,VALID
seed,887.0,random,V2_RMSE,525,-0.26333633645524507,VALID
seed,887.0,random,V2_RMSE,557,0.08489139688314415,VALID
seed,887.0,random,V2_RMSE,589,0.0883891182173332,VALID
seed,887.0,random,V2_RMSE,621,0.1557942583267718,VALID
seed,887.0,random,V2_RMSE,653,0.18320307095038246,VALID
seed,887.0,static_lcmd,V2_RMSE,333,-0.0,VALID
seed,887.0,static_lcmd,V2_RMSE,365,0.3418604682168243,VALID
seed,887.0,static_lcmd,V2_RMSE,397,0.4814519046047004,VALID
seed,887.0,static_lcmd,V2_RMSE,429,0.7036053727763777,VALID
seed,887.0,static_lcmd,V2_RMSE,461,0.7329388301159536,VALID
seed,887.0,static_lcmd,V2_RMSE,493,0.7450785338030783,VALID
seed,887.0,static_lcmd,V2_RMSE,525,0.822261916014387,VALID
seed,887.0,static_lcmd,V2_RMSE,557,0.858678502354252,VALID
seed,887.0,static_lcmd,V2_RMSE,589,0.8495456591467039,VALID
seed,887.0,static_lcmd,V2_RMSE,621,0.8190738480178763,VALID
seed,887.0,static_lcmd,V2_RMSE,653,0.7952986888396183,VALID
seed,887.0,adaptive_lcmd,V1_MAE,333,-0.0,VALID
seed,887.0,adaptive_lcmd,V1_MAE,365,0.26380428278939105,VALID
seed,887.0,adaptive_lcmd,V1_MAE,397,0.4110488600859356,VALID
seed,887.0,adaptive_lcmd,V1_MAE,429,0.3366049224885965,VALID
seed,887.0,adaptive_lcmd,V1_MAE,461,0.5617198232701196,VALID
seed,887.0,adaptive_lcmd,V1_MAE,493,0.6591008992337463,VALID
seed,887.0,adaptive_lcmd,V1_MAE,525,0.637786829676756,VALID
seed,887.0,adaptive_lcmd,V1_MAE,557,0.7552581046255229,VALID
seed,887.0,adaptive_lcmd,V1_MAE,589,0.9019221890546165,VALID
seed,887.0,adaptive_lcmd,V1_MAE,621,0.8567973298179329,VALID
seed,887.0,adaptive_lcmd,V1_MAE,653,0.9148448558361318,VALID
seed,887.0,random,V1_MAE,333,-0.0,VALID
seed,887.0,random,V1_MAE,365,0.011109448042227103,VALID
seed,887.0,random,V1_MAE,397,-0.1866906287979331,VALID
seed,887.0,random,V1_MAE,429,-0.08589539902158827,VALID
seed,887.0,random,V1_MAE,461,-0.4611849064325399,VALID
seed,887.0,random,V1_MAE,493,-0.5694846342712626,VALID
seed,887.0,random,V1_MAE,525,0.01910970232189974,VALID
seed,887.0,random,V1_MAE,557,0.02110615720970115,VALID
seed,887.0,random,V1_MAE,589,0.11579188472908919,VALID
seed,887.0,random,V1_MAE,621,0.11976276326546394,VALID
seed,887.0,random,V1_MAE,653,0.21388347286158166,VALID
seed,887.0,static_lcmd,V1_MAE,333,-0.0,VALID
seed,887.0,static_lcmd,V1_MAE,365,0.26380428278939105,VALID
seed,887.0,static_lcmd,V1_MAE,397,0.2651932333414857,VALID
seed,887.0,static_lcmd,V1_MAE,429,0.6012276272140494,VALID
seed,887.0,static_lcmd,V1_MAE,461,0.6751698222896115,VALID
seed,887.0,static_lcmd,V1_MAE,493,0.7381160588979588,VALID
seed,887.0,static_lcmd,V1_MAE,525,0.8354687131730939,VALID
seed,887.0,static_lcmd,V1_MAE,557,0.7644830671272298,VALID
seed,887.0,static_lcmd,V1_MAE,589,0.8578822135807347,VALID
seed,887.0,static_lcmd,V1_MAE,621,0.7909822479218884,VALID
seed,887.0,static_lcmd,V1_MAE,653,0.6965194769197869,VALID
seed,887.0,adaptive_lcmd,V2_MAE,333,-0.0,VALID
seed,887.0,adaptive_lcmd,V2_MAE,365,0.3909376848302967,VALID
seed,887.0,adaptive_lcmd,V2_MAE,397,0.3995860403330441,VALID
seed,887.0,adaptive_lcmd,V2_MAE,429,0.43654026973062837,VALID
seed,887.0,adaptive_lcmd,V2_MAE,461,0.5748197715550312,VALID
seed,887.0,adaptive_lcmd,V2_MAE,493,0.7001622780021347,VALID
seed,887.0,adaptive_lcmd,V2_MAE,525,0.6086601528047524,VALID
seed,887.0,adaptive_lcmd,V2_MAE,557,0.7381829761881935,VALID
seed,887.0,adaptive_lcmd,V2_MAE,589,0.7754861165494618,VALID
seed,887.0,adaptive_lcmd,V2_MAE,621,0.7771351381626653,VALID
seed,887.0,adaptive_lcmd,V2_MAE,653,0.8314424056789834,VALID
seed,887.0,random,V2_MAE,333,-0.0,VALID
seed,887.0,random,V2_MAE,365,0.07285287245725906,VALID
seed,887.0,random,V2_MAE,397,0.13344956316575535,VALID
seed,887.0,random,V2_MAE,429,-0.04716560877322897,VALID
seed,887.0,random,V2_MAE,461,0.057364550318247415,VALID
seed,887.0,random,V2_MAE,493,0.11510844807668584,VALID
seed,887.0,random,V2_MAE,525,0.010348566359853817,VALID
seed,887.0,random,V2_MAE,557,0.11835464987942745,VALID
seed,887.0,random,V2_MAE,589,0.20718311180037902,VALID
seed,887.0,random,V2_MAE,621,0.3272001172195795,VALID
