sample_id,canonical_smiles,canonical_index,role,outer_seed,study
2f9a457ea51fb6156dbc,O=C(c1ccccc1)C1CCCCC1,3214,validation,8191,qgeognn_v2_row_lcmd
0774ceee565be86b891c,O=C(c1ccccc1)C1CCCCC1,3215,u0,8191,qgeognn_v2_row_lcmd
117874b15293a4b5e3e1,CSc1ccc(C(C)=O)cc1,3216,test,8191,qgeognn_v2_row_lcmd
4589cfb6a0563df83dd6,CSc1ccc(C(C)=O)cc1,3217,l0,8191,qgeognn_v2_row_lcmd
d2d36d9586f3f49acd5d,CSc1ccc(C(C)=O)cc1,3218,validation,8191,qgeognn_v2_row_lcmd
b655d7de0986cbd0d622,CSc1ccc(C(C)=O)cc1,3219,test,8191,qgeognn_v2_row_lcmd
63109bac6659ba471955,CSc1ccc(C(C)=O)cc1,3220,u0,8191,qgeognn_v2_row_lcmd
b7c529fb27066ef73734,CSc1ccc(C(C)=O)cc1,3221,u0,8191,qgeognn_v2_row_lcmd
40d5f6dbba8de32e9852,CSc1ccc(C(C)=O)cc1,3222,u0,8191,qgeognn_v2_row_lcmd
21e09d52eac22fe25e15,CSc1ccc(C(C)=O)cc1,3223,test,8191,qgeognn_v2_row_lcmd
34aaca6f7a0768d743fe,CSc1ccc(C(C)=O)cc1,3224,u0,8191,qgeognn_v2_row_lcmd
cdcabd704ebeeeca9183,CSc1ccc(C(C)=O)cc1,3225,u0,8191,qgeognn_v2_row_lcmd
892c3900698d3de38b1c,CSc1ccc(C(C)=O)cc1,3226,validation,8191,qgeognn_v2_row_lcmd
91cd087e44e7a3364533,CSc1ccc(C(C)=O)cc1,3227,u0,8191,qgeognn_v2_row_lcmd
2f72c334253bbe94a8ab,CSc1ccc(C(C)=O)cc1,3228,u0,8191,qgeognn_v2_row_lcmd
92f7fe9d8581717a9949,CSc1ccc(C(C)=O)cc1,3229,u0,8191,qgeognn_v2_row_lcmd
596bd04bfe916866f908,CSc1ccc(C(C)=O)cc1,3230,u0,8191,qgeognn_v2_row_lcmd
55200f8e501a16ffa0cf,CSc1ccc(C(C)=O)cc1,3231,u0,8191,qgeognn_v2_row_lcmd
5e1a63da794d99ec88fb,COc1cccc(OC)c1C=O,3232,validation,8191,qgeognn_v2_row_lcmd
dd4f07e349873053fd73,COc1cccc(OC)c1C=O,3233,u0,8191,qgeognn_v2_row_lcmd
c6ce120d2546ceadde09,COc1cccc(OC)c1C=O,3234,l0,8191,qgeognn_v2_row_lcmd
f4fb5c03b8e8996e75f6,COc1cccc(OC)c1C=O,3235,u0,8191,qgeognn_v2_row_lcmd
dbb94bf062fc0e640258,COc1cccc(OC)c1C=O,3236,u0,8191,qgeognn_v2_row_lcmd
9bd998a328b109ef639e,COc1cccc(OC)c1C=O,3237,validation,8191,qgeognn_v2_row_lcmd
cc2a23d8eb9de61d2ab3,COc1cccc(OC)c1C=O,3238,u0,8191,qgeognn_v2_row_lcmd
69b09343d0b9995c3ae4,COc1cccc(OC)c1C=O,3239,validation,8191,qgeognn_v2_row_lcmd
facbcedbecb46072b04c,COc1cccc(OC)c1C=O,3240,validation,8191,qgeognn_v2_row_lcmd
761c3f82d640da44966c,COc1cccc(OC)c1C=O,3241,u0,8191,qgeognn_v2_row_lcmd
c4b5a5499258f39b7ac1,COc1cccc(OC)c1C=O,3242,u0,8191,qgeognn_v2_row_lcmd
06ebbf6e52fa3ea6aef3,COc1cccc(OC)c1C=O,3243,l0,8191,qgeognn_v2_row_lcmd
2490762d0471bbb9cc9f,O=Cc1c(Br)cccc1Br,3244,validation,8191,qgeognn_v2_row_lcmd
f48457461a7af6a98587,O=Cc1c(Br)cccc1Br,3245,test,8191,qgeognn_v2_row_lcmd
8435ac7ac5c9c8c37de2,O=Cc1c(Br)cccc1Br,3246,u0,8191,qgeognn_v2_row_lcmd
5f18493c09da8b07b64a,O=Cc1c(Br)cccc1Br,3247,u0,8191,qgeognn_v2_row_lcmd
87c47bbb721cb26b06cc,O=Cc1c(Br)cccc1Br,3248,u0,8191,qgeognn_v2_row_lcmd
5b10fd0119edd0e50d70,O=Cc1c(Br)cccc1Br,3249,u0,8191,qgeognn_v2_row_lcmd
d922ae5579393387b2cc,O=Cc1c(Br)cccc1Br,3250,u0,8191,qgeognn_v2_row_lcmd
b75ac5668dddb9154807,O=Cc1c(Br)cccc1Br,3251,u0,8191,qgeognn_v2_row_lcmd
929b1e9984f8feaf6d0f,O=Cc1c(Br)cccc1Br,3252,u0,8191,qgeognn_v2_row_lcmd
20a3e65ac978c57b9f94,O=Cc1c(Br)cccc1Br,3253,u0,8191,qgeognn_v2_row_lcmd
c098b72af1f4e81425e7,O=Cc1c(Br)cccc1Br,3254,u0,8191,qgeognn_v2_row_lcmd
4a99e7386619c065ec67,O=Cc1c(Br)cccc1Br,3255,u0,8191,qgeognn_v2_row_lcmd
8668ae8196d5d6347a4b,O=Cc1c(Br)cccc1Br,3256,u0,8191,qgeognn_v2_row_lcmd
9f3ebf8842a868d87c20,O=Cc1c(Br)cccc1Br,3257,l0,8191,qgeognn_v2_row_lcmd
4f97501404c893e36750,O=Cc1c(Br)cccc1Br,3258,u0,8191,qgeognn_v2_row_lcmd
e3ea38fbbf45a1395011,O=Cc1c(Br)cccc1Br,3259,u0,8191,qgeognn_v2_row_lcmd
0639d01c2101c2bad557,O=Cc1c(Br)cccc1Br,3260,u0,8191,qgeognn_v2_row_lcmd
80163fc8fd05827e1716,O=Cc1c(Br)cccc1Br,3261,u0,8191,qgeognn_v2_row_lcmd
c5d46fe23a4cde01f738,O=Cc1c(Br)cccc1Br,3262,u0,8191,qgeognn_v2_row_lcmd
70b0f8e7366d7227efd0,O=Cc1c(Br)cccc1Br,3263,u0,8191,qgeognn_v2_row_lcmd
8f625c2f36dcacfc8ed5,O=Cc1c(Br)cccc1Br,3264,u0,8191,qgeognn_v2_row_lcmd
43a518f01fef0d4ae54b,CC(=O)c1ccc2c(c1)OCO2,3265,u0,8191,qgeognn_v2_row_lcmd
7ca4530921bfc12ce558,CC(=O)c1ccc2c(c1)OCO2,3266,u0,8191,qgeognn_v2_row_lcmd
89fc4c70c5a2e9ea04d3,CC(=O)c1ccc2c(c1)OCO2,3267,u0,8191,qgeognn_v2_row_lcmd
c5879e8f93b99dcf6b34,CC(=O)c1ccc2c(c1)OCO2,3268,l0,8191,qgeognn_v2_row_lcmd
162ffd9b0db1fd3c1509,CC(=O)c1ccc2c(c1)OCO2,3269,validation,8191,qgeognn_v2_row_lcmd
3c4c856ec5ee29c66540,CC(=O)c1ccc2c(c1)OCO2,3270,u0,8191,qgeognn_v2_row_lcmd
3f49209a4fc102e36500,CC(=O)c1ccc2c(c1)OCO2,3271,u0,8191,qgeognn_v2_row_lcmd
355a5a627bce3e736d4d,CC(=O)c1ccc2c(c1)OCO2,3272,u0,8191,qgeognn_v2_row_lcmd
8641d0ec9c4b21727b9a,CC(=O)c1ccc2c(c1)OCO2,3273,l0,8191,qgeognn_v2_row_lcmd
8aa79ce56a84843f3849,CC(=O)c1ccc2c(c1)OCO2,3274,u0,8191,qgeognn_v2_row_lcmd
ae8805bc02bce03072e2,CC(=O)c1ccc2c(c1)OCO2,3275,test,8191,qgeognn_v2_row_lcmd
d824f03d11ae777a2d00,CC(=O)c1ccc2c(c1)OCO2,3276,u0,8191,qgeognn_v2_row_lcmd
1c52010cfa0344fd2b6b,CC(=O)c1ccc2c(c1)OCO2,3277,u0,8191,qgeognn_v2_row_lcmd
0892bc6cad36949f9030,CC(=O)c1ccc2c(c1)OCO2,3278,u0,8191,qgeognn_v2_row_lcmd
5524670e4337370c2ef6,CC(=O)c1ccc2c(c1)OCO2,3279,u0,8191,qgeognn_v2_row_lcmd
f31a89256d8ee4192d55,CC(=O)c1ccc2c(c1)OCO2,3280,u0,8191,qgeognn_v2_row_lcmd
a6a0404c3ad65c6d9326,CC(=O)c1ccc2c(c1)OCO2,3281,u0,8191,qgeognn_v2_row_lcmd
746fde6173907fe5388f,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3282,u0,8191,qgeognn_v2_row_lcmd
3c1875eb669056c6c621,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3283,u0,8191,qgeognn_v2_row_lcmd
e84314bcd7ec5ba57283,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3284,u0,8191,qgeognn_v2_row_lcmd
2d870d7a88b5d7b7ef47,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3285,u0,8191,qgeognn_v2_row_lcmd
0537c303027eef12ba09,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3286,u0,8191,qgeognn_v2_row_lcmd
0bd57808d920c8e6f5c4,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3287,u0,8191,qgeognn_v2_row_lcmd
657aa3aea4edc623ac20,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3288,u0,8191,qgeognn_v2_row_lcmd
a2f5638c0f2528673e4e,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3289,u0,8191,qgeognn_v2_row_lcmd
aa0f0e8128794bdd469d,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3290,validation,8191,qgeognn_v2_row_lcmd
bfcb567664468f0d6902,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3291,validation,8191,qgeognn_v2_row_lcmd
7b341f30a27433562690,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3292,u0,8191,qgeognn_v2_row_lcmd
5b1b0390c90ceb580c5e,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3293,u0,8191,qgeognn_v2_row_lcmd
86fb9a8fd6633397d670,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3294,l0,8191,qgeognn_v2_row_lcmd
8e4d62928039d2200288,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3295,u0,8191,qgeognn_v2_row_lcmd
d1e922c04dbd0c9f6c06,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3296,validation,8191,qgeognn_v2_row_lcmd
cace6f00c46aea69fe39,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3297,u0,8191,qgeognn_v2_row_lcmd
8f9a7ca0380c405ee685,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,3298,test,8191,qgeognn_v2_row_lcmd
8fdf94a48f481ec3e125,O=Cc1cc(C(F)(F)F)ccc1Br,3299,u0,8191,qgeognn_v2_row_lcmd
82b206c9170ddc70fe8a,O=Cc1cc(C(F)(F)F)ccc1Br,3300,u0,8191,qgeognn_v2_row_lcmd
bae5bd53214695aed5b8,O=Cc1cc(C(F)(F)F)ccc1Br,3301,u0,8191,qgeognn_v2_row_lcmd
96bcae6dcf065b7ad6fc,O=Cc1cc(C(F)(F)F)ccc1Br,3302,u0,8191,qgeognn_v2_row_lcmd
604873ccb66d3a6f31b5,O=Cc1cc(C(F)(F)F)ccc1Br,3303,validation,8191,qgeognn_v2_row_lcmd
e2af7acb369eb355bc9c,O=Cc1cc(C(F)(F)F)ccc1Br,3304,u0,8191,qgeognn_v2_row_lcmd
7707be94729b49b3a560,O=Cc1cc(C(F)(F)F)ccc1Br,3305,u0,8191,qgeognn_v2_row_lcmd
872cc42767a008d75dc6,O=Cc1cc(C(F)(F)F)ccc1Br,3306,u0,8191,qgeognn_v2_row_lcmd
d1aea374a88513fdb2ab,O=Cc1cc(C(F)(F)F)ccc1Br,3307,validation,8191,qgeognn_v2_row_lcmd
66922742441393a87729,O=Cc1cc(C(F)(F)F)ccc1Br,3308,l0,8191,qgeognn_v2_row_lcmd
5b418229a22585501bfc,O=Cc1cc(C(F)(F)F)ccc1Br,3309,u0,8191,qgeognn_v2_row_lcmd
7742aaa9ee4cc6562704,O=Cc1cc(C(F)(F)F)ccc1Br,3310,u0,8191,qgeognn_v2_row_lcmd
8d11c4f585db0bf26f85,O=Cc1cc(C(F)(F)F)ccc1Br,3311,u0,8191,qgeognn_v2_row_lcmd
108c776e90a5913e6dd3,O=Cc1cc(C(F)(F)F)ccc1Br,3312,u0,8191,qgeognn_v2_row_lcmd
87dd1aa770dd9b7e4695,O=Cc1cc(C(F)(F)F)ccc1Br,3313,u0,8191,qgeognn_v2_row_lcmd
dff32382a195c5399175,O=Cc1cc(C(F)(F)F)ccc1Br,3314,l0,8191,qgeognn_v2_row_lcmd
7d8d7bb22a7cbba9acf6,O=Cc1cc(C(F)(F)F)ccc1Br,3315,test,8191,qgeognn_v2_row_lcmd
dee5054e9bcc457f0464,O=Cc1cc(C(F)(F)F)ccc1Br,3316,validation,8191,qgeognn_v2_row_lcmd
ff5dce68c6a7c86f1e2b,O=Cc1cc(C(F)(F)F)ccc1Br,3317,u0,8191,qgeognn_v2_row_lcmd
e78f0875dcf53a14bc28,Cc1ccc(Cl)cc1Br,3318,u0,8191,qgeognn_v2_row_lcmd
7298196b422df81a274a,Cc1ccc(Cl)cc1Br,3319,u0,8191,qgeognn_v2_row_lcmd
530217d6ee1ada65ac65,Cc1ccc(Cl)cc1Br,3320,validation,8191,qgeognn_v2_row_lcmd
3086c06cdcc0c6a87b5d,Cc1ccc(Cl)cc1Br,3321,u0,8191,qgeognn_v2_row_lcmd
af576fcceff1771557c3,Cc1ccc(Cl)cc1Br,3322,u0,8191,qgeognn_v2_row_lcmd
7e6b1f455c8457e0734b,Cc1ccc(Cl)cc1Br,3323,u0,8191,qgeognn_v2_row_lcmd
bf1d9732295c9586e060,Cc1ccc(Cl)cc1Br,3324,u0,8191,qgeognn_v2_row_lcmd
64ee1c3ebc67ba7edda2,Cc1ccc(Cl)cc1Br,3325,u0,8191,qgeognn_v2_row_lcmd
f7328e944d0c3c8931da,Cc1ccc(Cl)cc1Br,3326,u0,8191,qgeognn_v2_row_lcmd
ac0c86e6ff89f04f8883,Cc1ccc(Cl)cc1Br,3327,test,8191,qgeognn_v2_row_lcmd
7e86089bac8b650b9059,Cc1ccc(Cl)cc1Br,3328,l0,8191,qgeognn_v2_row_lcmd
5c9460388f53924b9d5a,Cc1ccc(Cl)cc1Br,3329,u0,8191,qgeognn_v2_row_lcmd
c9afec080b57506ebb8e,Cc1ccc(Cl)cc1Br,3330,u0,8191,qgeognn_v2_row_lcmd
81b74453706c54b13031,Cc1ccc(Cl)cc1Br,3331,u0,8191,qgeognn_v2_row_lcmd
16893461897b5955a8a4,Cc1ccc(Cl)cc1Br,3332,u0,8191,qgeognn_v2_row_lcmd
35060ef44db52906a8ee,Cc1ccc(Cl)cc1Br,3333,u0,8191,qgeognn_v2_row_lcmd
b6360e1ecf9f6780ce92,Cc1ccc(Cl)cc1Br,3334,u0,8191,qgeognn_v2_row_lcmd
d076e21bdb650d4e367e,Cc1ccc(Cl)cc1Br,3335,validation,8191,qgeognn_v2_row_lcmd
6d5c9e3367e3d9b87fe4,Cc1ccc(Cl)cc1Br,3336,u0,8191,qgeognn_v2_row_lcmd
b33b7253147a64c9baeb,Cc1ccc(Cl)cc1Br,3337,u0,8191,qgeognn_v2_row_lcmd
fd359693b36be58daf75,Cc1ccc(Cl)cc1Br,3338,u0,8191,qgeognn_v2_row_lcmd
75f2fe316efd384a6327,Brc1ccc2occc2c1,3339,u0,8191,qgeognn_v2_row_lcmd
71c9034547de9e79024a,Brc1ccc2occc2c1,3340,u0,8191,qgeognn_v2_row_lcmd
0a2dd1ad79e8b22ab734,Brc1ccc2occc2c1,3341,u0,8191,qgeognn_v2_row_lcmd
fd0fd67502640304b8fb,Brc1ccc2occc2c1,3342,u0,8191,qgeognn_v2_row_lcmd
a98f3e4664fd05c0f82c,Brc1ccc2occc2c1,3343,u0,8191,qgeognn_v2_row_lcmd
6c4ddf5ad1cf067b81ee,Brc1ccc2occc2c1,3344,validation,8191,qgeognn_v2_row_lcmd
fc859559977089c48afe,Brc1ccc2occc2c1,3345,u0,8191,qgeognn_v2_row_lcmd
431e9b6416c3370b9a56,Brc1ccc2occc2c1,3346,u0,8191,qgeognn_v2_row_lcmd
22917c7639323bc6f051,Brc1ccc2occc2c1,3347,test,8191,qgeognn_v2_row_lcmd
c8176b3eea7a5d8802dc,Brc1ccc2occc2c1,3348,u0,8191,qgeognn_v2_row_lcmd
898bde0c214429571108,Brc1ccc2occc2c1,3349,u0,8191,qgeognn_v2_row_lcmd
bb387f1af7263b2445fb,Brc1ccc2occc2c1,3350,l0,8191,qgeognn_v2_row_lcmd
1525a3663c8d039331ed,Brc1ccc2occc2c1,3351,u0,8191,qgeognn_v2_row_lcmd
52ba04ff53084b79a0c9,Brc1ccc2occc2c1,3352,u0,8191,qgeognn_v2_row_lcmd
50f5409ef3b0d36c6355,Brc1ccc2occc2c1,3353,validation,8191,qgeognn_v2_row_lcmd
6a4be1a58bc5ec9ed008,Brc1ccc2occc2c1,3354,u0,8191,qgeognn_v2_row_lcmd
6f3223bb80c479faf3dc,Brc1ccc2occc2c1,3355,l0,8191,qgeognn_v2_row_lcmd
5806c857509e09634010,Brc1ccc2occc2c1,3356,l0,8191,qgeognn_v2_row_lcmd
19e5d078bc0eb8a91e1e,Brc1ccc2occc2c1,3357,u0,8191,qgeognn_v2_row_lcmd
b6a2baaa0410b39ac474,Brc1ccc2occc2c1,3358,validation,8191,qgeognn_v2_row_lcmd
12aed585647de3f03908,Brc1ccc2occc2c1,3359,u0,8191,qgeognn_v2_row_lcmd
2767e0b150dc0e6a1b6f,FC(F)(F)Oc1ccc(I)c(Br)c1,3360,u0,8191,qgeognn_v2_row_lcmd
c6f9768de03e08b1652c,FC(F)(F)Oc1ccc(I)c(Br)c1,3361,u0,8191,qgeognn_v2_row_lcmd
f12beecbff24b79dddeb,FC(F)(F)Oc1ccc(I)c(Br)c1,3362,u0,8191,qgeognn_v2_row_lcmd
0f0ce675d00176813bf5,FC(F)(F)Oc1ccc(I)c(Br)c1,3363,u0,8191,qgeognn_v2_row_lcmd
16fad5682a8842df09c9,FC(F)(F)Oc1ccc(I)c(Br)c1,3364,validation,8191,qgeognn_v2_row_lcmd
4c40bd6781093d65e26f,FC(F)(F)Oc1ccc(I)c(Br)c1,3365,u0,8191,qgeognn_v2_row_lcmd
aa614da3137ee8938fc9,FC(F)(F)Oc1ccc(I)c(Br)c1,3366,u0,8191,qgeognn_v2_row_lcmd
ad61a3e6e11effc0299a,FC(F)(F)Oc1ccc(I)c(Br)c1,3367,l0,8191,qgeognn_v2_row_lcmd
be66ef4a8fe93b0cc2bb,FC(F)(F)Oc1ccc(I)c(Br)c1,3368,u0,8191,qgeognn_v2_row_lcmd
ca650bc31e169e1cb54a,FC(F)(F)Oc1ccc(I)c(Br)c1,3369,test,8191,qgeognn_v2_row_lcmd
9a48edcaccfb476279a6,FC(F)(F)Oc1ccc(I)c(Br)c1,3370,l0,8191,qgeognn_v2_row_lcmd
2c724479b6a5ebc46c0e,FC(F)(F)Oc1ccc(I)c(Br)c1,3371,u0,8191,qgeognn_v2_row_lcmd
4282d61bb34e5ecd598a,FC(F)(F)Oc1ccc(I)c(Br)c1,3372,u0,8191,qgeognn_v2_row_lcmd
221e6b2fcdb8b545320f,FC(F)(F)Oc1ccc(I)c(Br)c1,3373,u0,8191,qgeognn_v2_row_lcmd
e8a5f7b2a0bffe5c07f2,FC(F)(F)Oc1ccc(I)c(Br)c1,3374,u0,8191,qgeognn_v2_row_lcmd
7299a06a240b3290a6ad,FC(F)(F)Oc1ccc(I)c(Br)c1,3375,u0,8191,qgeognn_v2_row_lcmd
f29b8be2770aa433617f,FC(F)(F)Oc1ccc(I)c(Br)c1,3376,u0,8191,qgeognn_v2_row_lcmd
01ceffc28813fe71d8bc,FC(F)(F)Oc1ccc(I)c(Br)c1,3377,u0,8191,qgeognn_v2_row_lcmd
5004f7ec0b1a4d127095,FC(F)(F)Oc1ccc(I)c(Br)c1,3378,validation,8191,qgeognn_v2_row_lcmd
5b321e1d74077a216a70,FC(F)(F)Oc1ccc(I)c(Br)c1,3379,u0,8191,qgeognn_v2_row_lcmd
ef97fd8d3e9fcf6711de,Ic1cccs1,3380,u0,8191,qgeognn_v2_row_lcmd
bfcfe9bcef40efc290f2,Ic1cccs1,3381,validation,8191,qgeognn_v2_row_lcmd
6f9d141f9a5e7238a801,Ic1cccs1,3382,l0,8191,qgeognn_v2_row_lcmd
f268ace6a5f8098f342f,Ic1cccs1,3383,u0,8191,qgeognn_v2_row_lcmd
692b10efd757f1ef87ab,Ic1cccs1,3384,u0,8191,qgeognn_v2_row_lcmd
611ab761b33cd0f0ccc6,Ic1cccs1,3385,validation,8191,qgeognn_v2_row_lcmd
ad309f50747343bbbc4f,Ic1cccs1,3386,l0,8191,qgeognn_v2_row_lcmd
b31fd6bd7ae30c540bd7,Ic1cccs1,3387,u0,8191,qgeognn_v2_row_lcmd
e514cee27f046099a732,Ic1cccs1,3388,u0,8191,qgeognn_v2_row_lcmd
dcd115d5903aa7c38191,Ic1cccs1,3389,u0,8191,qgeognn_v2_row_lcmd
48a8b24b649031229980,Ic1cccs1,3390,u0,8191,qgeognn_v2_row_lcmd
9e64d50cfa49998ac275,Ic1cccs1,3391,u0,8191,qgeognn_v2_row_lcmd
40ea5a107cd72829ff82,Ic1cccs1,3392,u0,8191,qgeognn_v2_row_lcmd
35fcb2fcbf9425af2c6c,Ic1cccs1,3393,u0,8191,qgeognn_v2_row_lcmd
1ffdc26416a1526dd534,Ic1cccs1,3394,u0,8191,qgeognn_v2_row_lcmd
46b8e4fc054b67296417,Ic1cccs1,3395,validation,8191,qgeognn_v2_row_lcmd
b47cad6d1496e6fdaf2c,Ic1cccs1,3396,u0,8191,qgeognn_v2_row_lcmd
16afd85aa788409b8d07,Ic1cccs1,3397,test,8191,qgeognn_v2_row_lcmd
6bebc41cc4f55da05d47,Ic1cccs1,3398,test,8191,qgeognn_v2_row_lcmd
9e971ba2075fa0b7d8fb,Ic1cccs1,3399,test,8191,qgeognn_v2_row_lcmd
5f81e2ff4fea8e839c4d,Ic1cccs1,3400,test,8191,qgeognn_v2_row_lcmd
a9a2aa892e7f14756b97,N#Cc1ccccc1Br,3401,u0,8191,qgeognn_v2_row_lcmd
9525553a911464a2791d,N#Cc1ccccc1Br,3402,test,8191,qgeognn_v2_row_lcmd
aabeae950d0d25df651a,N#Cc1ccccc1Br,3403,u0,8191,qgeognn_v2_row_lcmd
694c5296931830daaec3,N#Cc1ccccc1Br,3404,u0,8191,qgeognn_v2_row_lcmd
f7790e666959ebae2ab4,N#Cc1ccccc1Br,3405,u0,8191,qgeognn_v2_row_lcmd
778473c0f5d36fbe8069,N#Cc1ccccc1Br,3406,u0,8191,qgeognn_v2_row_lcmd
e27ccbecd9b65fd452dd,N#Cc1ccccc1Br,3407,u0,8191,qgeognn_v2_row_lcmd
9f892e34701ddf30e470,N#Cc1ccccc1Br,3408,validation,8191,qgeognn_v2_row_lcmd
9a07019d2e529ba6eda4,N#Cc1ccccc1Br,3409,u0,8191,qgeognn_v2_row_lcmd
75f973363b6239ac22da,N#Cc1ccccc1Br,3410,u0,8191,qgeognn_v2_row_lcmd
47da5f4843d3fa0b50d2,N#Cc1ccccc1Br,3411,u0,8191,qgeognn_v2_row_lcmd
862163fa99660a023b6f,N#Cc1ccccc1Br,3412,u0,8191,qgeognn_v2_row_lcmd
9c9d41f1f5f006de9819,N#Cc1ccccc1Br,3413,u0,8191,qgeognn_v2_row_lcmd
c82c1933ed710ffb4981,N#Cc1ccccc1Br,3414,u0,8191,qgeognn_v2_row_lcmd
ae377e903c7cb2c36b71,N#Cc1ccccc1Br,3415,l0,8191,qgeognn_v2_row_lcmd
dd055d2ba5398880d3da,N#Cc1ccccc1Br,3416,u0,8191,qgeognn_v2_row_lcmd
ed3a90d38ff02a38deba,N#Cc1ccccc1Br,3417,u0,8191,qgeognn_v2_row_lcmd
fdb317cc98ed1adc023b,N#Cc1ccccc1Br,3418,u0,8191,qgeognn_v2_row_lcmd
96e2b82e29c0b5205628,N#Cc1ccccc1Br,3419,test,8191,qgeognn_v2_row_lcmd
7b8eaa0c9205349f60b1,N#Cc1ccccc1Br,3420,validation,8191,qgeognn_v2_row_lcmd
dc73b789d0821495353b,N#Cc1ccccc1Br,3421,u0,8191,qgeognn_v2_row_lcmd
976120a6d37c441ea705,CC(C)(C)C(=O)CC#N,3422,u0,8191,qgeognn_v2_row_lcmd
02c053f1544310b38b17,CC(C)(C)C(=O)CC#N,3423,u0,8191,qgeognn_v2_row_lcmd
1c9e5d1b4f0318333afd,CC(C)(C)C(=O)CC#N,3424,u0,8191,qgeognn_v2_row_lcmd
fd01ba613586dad81c4d,CC(C)(C)C(=O)CC#N,3425,test,8191,qgeognn_v2_row_lcmd
def684761639e17b1a7e,CC(C)(C)C(=O)CC#N,3426,u0,8191,qgeognn_v2_row_lcmd
1e12081e646a951776b1,CC(C)(C)C(=O)CC#N,3427,u0,8191,qgeognn_v2_row_lcmd
28d8efb10e9abe6740a6,CC(C)(C)C(=O)CC#N,3428,test,8191,qgeognn_v2_row_lcmd
5fcee2a4a6b96e3c8f46,O=Cc1c(Br)cccc1Br,3429,u0,8191,qgeognn_v2_row_lcmd
588b182228e5400a3c7a,O=Cc1c(Br)cccc1Br,3430,test,8191,qgeognn_v2_row_lcmd
aaabf25a12afe8fb3508,O=Cc1c(Br)cccc1Br,3431,validation,8191,qgeognn_v2_row_lcmd
a0dbbb6d1e855051ebb2,O=Cc1c(Br)cccc1Br,3432,l0,8191,qgeognn_v2_row_lcmd
ab4bd77cf5e0151e8470,O=Cc1c(Br)cccc1Br,3433,u0,8191,qgeognn_v2_row_lcmd
983208d88a90df1d1592,O=Cc1c(Br)cccc1Br,3434,u0,8191,qgeognn_v2_row_lcmd
8ecaba7640ab779adfd4,O=Cc1c(Br)cccc1Br,3435,validation,8191,qgeognn_v2_row_lcmd
1017f3210c25ff6e6cc1,O=Cc1c(Br)cccc1Br,3436,u0,8191,qgeognn_v2_row_lcmd
10711364aab3ba24aeed,O=Cc1c(Br)cccc1Br,3437,u0,8191,qgeognn_v2_row_lcmd
d3680eb55b3184a4075b,O=Cc1c(Br)cccc1Br,3438,u0,8191,qgeognn_v2_row_lcmd
11a42d73346c933a7b68,O=Cc1c(Br)cccc1Br,3439,u0,8191,qgeognn_v2_row_lcmd
5a9e53301097a68892d0,O=Cc1c(Br)cccc1Br,3440,u0,8191,qgeognn_v2_row_lcmd
fa6928fd61022384f96f,O=Cc1c(Br)cccc1Br,3441,u0,8191,qgeognn_v2_row_lcmd
e78030609295a056f86f,O=Cc1c(Br)cccc1Br,3442,u0,8191,qgeognn_v2_row_lcmd
46b4fda73cbe7dae99e5,O=Cc1c(Br)cccc1Br,3443,u0,8191,qgeognn_v2_row_lcmd
7f358fdf34624ad1a9d5,O=Cc1c(Br)cccc1Br,3444,test,8191,qgeognn_v2_row_lcmd
dfd15398154ac2f524d5,O=Cc1c(Br)cccc1Br,3445,u0,8191,qgeognn_v2_row_lcmd
2a0d03b265cc90a7b55b,O=Cc1c(Br)cccc1Br,3446,u0,8191,qgeognn_v2_row_lcmd
a30747adbe75d3a82d4f,O=Cc1c(Br)cccc1Br,3447,u0,8191,qgeognn_v2_row_lcmd
caf9131e01751f4c90d4,O=Cc1c(Br)cccc1Br,3448,u0,8191,qgeognn_v2_row_lcmd
56e3e54753e1a9275a6f,O=Cc1c(Br)cccc1Br,3449,test,8191,qgeognn_v2_row_lcmd
55f2352b50967352163e,COc1cccc(OC)c1C=O,3450,u0,8191,qgeognn_v2_row_lcmd
e7ed7ca4a53258b73ba2,COc1cccc(OC)c1C=O,3451,l0,8191,qgeognn_v2_row_lcmd
922b1bfbf466fff6178f,COc1cccc(OC)c1C=O,3452,validation,8191,qgeognn_v2_row_lcmd
00043aebb2540e369a7b,COc1cccc(OC)c1C=O,3453,u0,8191,qgeognn_v2_row_lcmd
4c32851430464f0ed684,COc1cccc(OC)c1C=O,3454,validation,8191,qgeognn_v2_row_lcmd
